ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
beaucoup;beaucoup;ADV;anal;anal;ADJ;banal;banal;ADJ
beaucoup;beaucoup;ADV;au;au;ADP;beau;beau;ADJ
beaucoup;beaucoup;ADV;aux;aux;ADP;beaux;beau;ADJ
beaucoup;beaucoup;ADV;avare;avare;ADJ;bavard;bavard;ADJ
beaucoup;beaucoup;ADV;à;à;ADP;bas;bas;ADJ
beaucoup;beaucoup;ADV;ôter;ôter;VERB;botter;botter;VERB
beaucoup;beaucoup;ADV;eu;avoir;VERB;bu;boire;VERB
beaucoup;beaucoup;ADV;ôté;ôter;VERB;botté;botter;VERB
trop;trop;ADV;anal;anal;ADJ;banal;banal;ADJ
trop;trop;ADV;au;au;ADP;beau;beau;ADJ
trop;trop;ADV;aux;aux;ADP;beaux;beau;ADJ
trop;trop;ADV;avare;avare;ADJ;bavard;bavard;ADJ
trop;trop;ADV;à;à;ADP;bas;bas;ADJ
trop;trop;ADV;ôter;ôter;VERB;botter;botter;VERB
trop;trop;ADV;eu;avoir;VERB;bu;boire;VERB
trop;trop;ADV;ôté;ôter;VERB;botté;botter;VERB
