ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
dernier;dernier;ADJ;août;août;NOUN;doute;doute;NOUN
dernier;dernier;ADJ;are;are;NOUN;dard;dard;NOUN
dernier;dernier;ADJ;art;art;NOUN;dard;dard;NOUN
dernier;dernier;ADJ;entier;entier;NOUN;dentier;dentier;NOUN
dernier;dernier;ADJ;essai;essai;NOUN;décès;décès;NOUN
dernier;dernier;ADJ;hommage;hommage;NOUN;dommage;dommage;NOUN
dernier;dernier;ADJ;honneur;honneur;NOUN;donneur;donneur;NOUN
dernier;dernier;ADJ;oeil;oeil;NOUN;deuil;deuil;NOUN
dernier;dernier;ADJ;égout;égout;NOUN;dégoût;dégoût;NOUN
dernier;dernier;ADJ;épi;épi;NOUN;dépit;dépit;NOUN
léger;léger;ADJ;août;août;NOUN;doute;doute;NOUN
léger;léger;ADJ;are;are;NOUN;dard;dard;NOUN
léger;léger;ADJ;art;art;NOUN;dard;dard;NOUN
léger;léger;ADJ;entier;entier;NOUN;dentier;dentier;NOUN
léger;léger;ADJ;essai;essai;NOUN;décès;décès;NOUN
léger;léger;ADJ;hommage;hommage;NOUN;dommage;dommage;NOUN
léger;léger;ADJ;honneur;honneur;NOUN;donneur;donneur;NOUN
léger;léger;ADJ;oeil;oeil;NOUN;deuil;deuil;NOUN
léger;léger;ADJ;égout;égout;NOUN;dégoût;dégoût;NOUN
léger;léger;ADJ;épi;épi;NOUN;dépit;dépit;NOUN
premier;premier;ADJ;août;août;NOUN;doute;doute;NOUN
premier;premier;ADJ;are;are;NOUN;dard;dard;NOUN
premier;premier;ADJ;art;art;NOUN;dard;dard;NOUN
premier;premier;ADJ;entier;entier;NOUN;dentier;dentier;NOUN
premier;premier;ADJ;essai;essai;NOUN;décès;décès;NOUN
premier;premier;ADJ;hommage;hommage;NOUN;dommage;dommage;NOUN
premier;premier;ADJ;honneur;honneur;NOUN;donneur;donneur;NOUN
premier;premier;ADJ;oeil;oeil;NOUN;deuil;deuil;NOUN
premier;premier;ADJ;égout;égout;NOUN;dégoût;dégoût;NOUN
premier;premier;ADJ;épi;épi;NOUN;dépit;dépit;NOUN
