ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
excellent;excellent;ADJ;ado;ado;NOUN;cadeau;cadeau;NOUN
excellent;excellent;ADJ;ados;ados;NOUN;cadeau;cadeau;NOUN
excellent;excellent;ADJ;an;an;NOUN;camp;camp;NOUN
excellent;excellent;ADJ;anneau;anneau;NOUN;canot;canot;NOUN
excellent;excellent;ADJ;are;are;NOUN;car;car;NOUN
excellent;excellent;ADJ;are;are;NOUN;quart;quart;NOUN
excellent;excellent;ADJ;argot;argot;NOUN;cargo;cargo;NOUN
excellent;excellent;ADJ;arrière;arrière;NOUN;carrière;carrière;NOUN
excellent;excellent;ADJ;art;art;NOUN;car;car;NOUN
excellent;excellent;ADJ;art;art;NOUN;quart;quart;NOUN
excellent;excellent;ADJ;as;as;NOUN;casse;casse;NOUN
excellent;excellent;ADJ;hosto;hosto;NOUN;costaud;costaud;NOUN
excellent;excellent;ADJ;if;if;NOUN;kif;kif;NOUN
excellent;excellent;ADJ;or;or;NOUN;cor;cor;NOUN
excellent;excellent;ADJ;or;or;NOUN;corps;corps;NOUN
excellent;excellent;ADJ;otage;otage;NOUN;cottage;cottage;NOUN
excellent;excellent;ADJ;épi;épi;NOUN;képi;képi;NOUN
grand;grand;ADJ;ado;ado;NOUN;cadeau;cadeau;NOUN
grand;grand;ADJ;ados;ados;NOUN;cadeau;cadeau;NOUN
grand;grand;ADJ;an;an;NOUN;camp;camp;NOUN
grand;grand;ADJ;anneau;anneau;NOUN;canot;canot;NOUN
grand;grand;ADJ;are;are;NOUN;car;car;NOUN
grand;grand;ADJ;are;are;NOUN;quart;quart;NOUN
grand;grand;ADJ;argot;argot;NOUN;cargo;cargo;NOUN
grand;grand;ADJ;arrière;arrière;NOUN;carrière;carrière;NOUN
grand;grand;ADJ;art;art;NOUN;car;car;NOUN
grand;grand;ADJ;art;art;NOUN;quart;quart;NOUN
grand;grand;ADJ;as;as;NOUN;casse;casse;NOUN
grand;grand;ADJ;hosto;hosto;NOUN;costaud;costaud;NOUN
grand;grand;ADJ;if;if;NOUN;kif;kif;NOUN
grand;grand;ADJ;or;or;NOUN;cor;cor;NOUN
grand;grand;ADJ;or;or;NOUN;corps;corps;NOUN
grand;grand;ADJ;otage;otage;NOUN;cottage;cottage;NOUN
grand;grand;ADJ;épi;épi;NOUN;képi;képi;NOUN
petit;petit;ADJ;ado;ado;NOUN;cadeau;cadeau;NOUN
petit;petit;ADJ;ados;ados;NOUN;cadeau;cadeau;NOUN
petit;petit;ADJ;an;an;NOUN;camp;camp;NOUN
petit;petit;ADJ;anneau;anneau;NOUN;canot;canot;NOUN
petit;petit;ADJ;are;are;NOUN;car;car;NOUN
petit;petit;ADJ;are;are;NOUN;quart;quart;NOUN
petit;petit;ADJ;argot;argot;NOUN;cargo;cargo;NOUN
