ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
dernier;dernier;ADJ;air;air;NOUN;nerf;nerf;NOUN
dernier;dernier;ADJ;an;an;NOUN;nan;nan;NOUN
dernier;dernier;ADJ;aîné;aîné;NOUN;néné;néné;NOUN
dernier;dernier;ADJ;ombre;ombre;NOUN;nombre;nombre;NOUN
dernier;dernier;ADJ;or;or;NOUN;nord;nord;NOUN
léger;léger;ADJ;air;air;NOUN;nerf;nerf;NOUN
léger;léger;ADJ;an;an;NOUN;nan;nan;NOUN
léger;léger;ADJ;aîné;aîné;NOUN;néné;néné;NOUN
léger;léger;ADJ;ombre;ombre;NOUN;nombre;nombre;NOUN
léger;léger;ADJ;or;or;NOUN;nord;nord;NOUN
premier;premier;ADJ;air;air;NOUN;nerf;nerf;NOUN
premier;premier;ADJ;an;an;NOUN;nan;nan;NOUN
premier;premier;ADJ;aîné;aîné;NOUN;néné;néné;NOUN
premier;premier;ADJ;ombre;ombre;NOUN;nombre;nombre;NOUN
premier;premier;ADJ;or;or;NOUN;nord;nord;NOUN
