ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
ancien;ancien;ADJ;ado;ado;NOUN;cadeau;cadeau;NOUN
ancien;ancien;ADJ;ados;ados;NOUN;cadeau;cadeau;NOUN
ancien;ancien;ADJ;an;an;NOUN;camp;camp;NOUN
ancien;ancien;ADJ;anneau;anneau;NOUN;canot;canot;NOUN
ancien;ancien;ADJ;are;are;NOUN;car;car;NOUN
ancien;ancien;ADJ;are;are;NOUN;quart;quart;NOUN
ancien;ancien;ADJ;argot;argot;NOUN;cargo;cargo;NOUN
ancien;ancien;ADJ;arrière;arrière;NOUN;carrière;carrière;NOUN
ancien;ancien;ADJ;art;art;NOUN;car;car;NOUN
ancien;ancien;ADJ;art;art;NOUN;quart;quart;NOUN
ancien;ancien;ADJ;as;as;NOUN;casse;casse;NOUN
ancien;ancien;ADJ;hosto;hosto;NOUN;costaud;costaud;NOUN
ancien;ancien;ADJ;if;if;NOUN;kif;kif;NOUN
ancien;ancien;ADJ;or;or;NOUN;cor;cor;NOUN
ancien;ancien;ADJ;or;or;NOUN;corps;corps;NOUN
ancien;ancien;ADJ;otage;otage;NOUN;cottage;cottage;NOUN
ancien;ancien;ADJ;épi;épi;NOUN;képi;képi;NOUN
bon;bon;ADJ;ado;ado;NOUN;cadeau;cadeau;NOUN
bon;bon;ADJ;ados;ados;NOUN;cadeau;cadeau;NOUN
bon;bon;ADJ;an;an;NOUN;camp;camp;NOUN
bon;bon;ADJ;anneau;anneau;NOUN;canot;canot;NOUN
bon;bon;ADJ;are;are;NOUN;car;car;NOUN
bon;bon;ADJ;are;are;NOUN;quart;quart;NOUN
bon;bon;ADJ;argot;argot;NOUN;cargo;cargo;NOUN
bon;bon;ADJ;arrière;arrière;NOUN;carrière;carrière;NOUN
bon;bon;ADJ;art;art;NOUN;car;car;NOUN
bon;bon;ADJ;art;art;NOUN;quart;quart;NOUN
bon;bon;ADJ;as;as;NOUN;casse;casse;NOUN
bon;bon;ADJ;hosto;hosto;NOUN;costaud;costaud;NOUN
bon;bon;ADJ;if;if;NOUN;kif;kif;NOUN
bon;bon;ADJ;or;or;NOUN;cor;cor;NOUN
bon;bon;ADJ;or;or;NOUN;corps;corps;NOUN
bon;bon;ADJ;otage;otage;NOUN;cottage;cottage;NOUN
bon;bon;ADJ;épi;épi;NOUN;képi;képi;NOUN
certain;certain;ADJ;ado;ado;NOUN;cadeau;cadeau;NOUN
certain;certain;ADJ;ados;ados;NOUN;cadeau;cadeau;NOUN
certain;certain;ADJ;an;an;NOUN;camp;camp;NOUN
certain;certain;ADJ;anneau;anneau;NOUN;canot;canot;NOUN
certain;certain;ADJ;are;are;NOUN;car;car;NOUN
certain;certain;ADJ;are;are;NOUN;quart;quart;NOUN
certain;certain;ADJ;argot;argot;NOUN;cargo;cargo;NOUN
certain;certain;ADJ;arrière;arrière;NOUN;carrière;carrière;NOUN
certain;certain;ADJ;art;art;NOUN;car;car;NOUN
certain;certain;ADJ;art;art;NOUN;quart;quart;NOUN
certain;certain;ADJ;as;as;NOUN;casse;casse;NOUN
certain;certain;ADJ;hosto;hosto;NOUN;costaud;costaud;NOUN
certain;certain;ADJ;if;if;NOUN;kif;kif;NOUN
certain;certain;ADJ;or;or;NOUN;cor;cor;NOUN
certain;certain;ADJ;or;or;NOUN;corps;corps;NOUN
certain;certain;ADJ;otage;otage;NOUN;cottage;cottage;NOUN
certain;certain;ADJ;épi;épi;NOUN;képi;képi;NOUN
divin;divin;ADJ;ado;ado;NOUN;cadeau;cadeau;NOUN
divin;divin;ADJ;ados;ados;NOUN;cadeau;cadeau;NOUN
divin;divin;ADJ;an;an;NOUN;camp;camp;NOUN
divin;divin;ADJ;anneau;anneau;NOUN;canot;canot;NOUN
divin;divin;ADJ;are;are;NOUN;car;car;NOUN
divin;divin;ADJ;are;are;NOUN;quart;quart;NOUN
divin;divin;ADJ;argot;argot;NOUN;cargo;cargo;NOUN
divin;divin;ADJ;arrière;arrière;NOUN;carrière;carrière;NOUN
divin;divin;ADJ;art;art;NOUN;car;car;NOUN
divin;divin;ADJ;art;art;NOUN;quart;quart;NOUN
divin;divin;ADJ;as;as;NOUN;casse;casse;NOUN
divin;divin;ADJ;hosto;hosto;NOUN;costaud;costaud;NOUN
divin;divin;ADJ;if;if;NOUN;kif;kif;NOUN
divin;divin;ADJ;or;or;NOUN;cor;cor;NOUN
divin;divin;ADJ;or;or;NOUN;corps;corps;NOUN
divin;divin;ADJ;otage;otage;NOUN;cottage;cottage;NOUN
divin;divin;ADJ;épi;épi;NOUN;képi;képi;NOUN
prochain;prochain;ADJ;ado;ado;NOUN;cadeau;cadeau;NOUN
prochain;prochain;ADJ;ados;ados;NOUN;cadeau;cadeau;NOUN
prochain;prochain;ADJ;an;an;NOUN;camp;camp;NOUN
prochain;prochain;ADJ;anneau;anneau;NOUN;canot;canot;NOUN
prochain;prochain;ADJ;are;are;NOUN;car;car;NOUN
prochain;prochain;ADJ;are;are;NOUN;quart;quart;NOUN
prochain;prochain;ADJ;argot;argot;NOUN;cargo;cargo;NOUN
prochain;prochain;ADJ;arrière;arrière;NOUN;carrière;carrière;NOUN
prochain;prochain;ADJ;art;art;NOUN;car;car;NOUN
prochain;prochain;ADJ;art;art;NOUN;quart;quart;NOUN
prochain;prochain;ADJ;as;as;NOUN;casse;casse;NOUN
prochain;prochain;ADJ;hosto;hosto;NOUN;costaud;costaud;NOUN
prochain;prochain;ADJ;if;if;NOUN;kif;kif;NOUN
prochain;prochain;ADJ;or;or;NOUN;cor;cor;NOUN
prochain;prochain;ADJ;or;or;NOUN;corps;corps;NOUN
prochain;prochain;ADJ;otage;otage;NOUN;cottage;cottage;NOUN
prochain;prochain;ADJ;épi;épi;NOUN;képi;képi;NOUN
aucun;aucun;DET;ado;ado;NOUN;cadeau;cadeau;NOUN
aucun;aucun;DET;ados;ados;NOUN;cadeau;cadeau;NOUN
aucun;aucun;DET;an;an;NOUN;camp;camp;NOUN
aucun;aucun;DET;anal;anal;ADJ;canal;canal;NOUN
