ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
long;long;ADJ;achat;achat;NOUN;pacha;pacha;NOUN
long;long;ADJ;acte;acte;NOUN;pacte;pacte;NOUN
long;long;ADJ;aimant;aimant;NOUN;paiement;paiement;NOUN
long;long;ADJ;air;air;NOUN;pair;pair;NOUN
long;long;ADJ;air;air;NOUN;père;père;NOUN
long;long;ADJ;allié;allié;NOUN;palier;palier;NOUN
long;long;ADJ;an;an;NOUN;pan;pan;NOUN
long;long;ADJ;anneau;anneau;NOUN;panneau;panneau;NOUN
long;long;ADJ;appât;appât;NOUN;papa;papa;NOUN
long;long;ADJ;appât;appât;NOUN;papas;papas;NOUN
long;long;ADJ;arc;arc;NOUN;parc;parc;NOUN
long;long;ADJ;are;are;NOUN;part;part;NOUN
long;long;ADJ;art;art;NOUN;part;part;NOUN
long;long;ADJ;artisan;artisan;NOUN;partisan;partisan;NOUN
long;long;ADJ;athée;athée;NOUN;pâté;pâté;NOUN
long;long;ADJ;auto;auto;NOUN;poteau;poteau;NOUN
long;long;ADJ;if;if;NOUN;pif;pif;NOUN
long;long;ADJ;or;or;NOUN;porc;porc;NOUN
long;long;ADJ;or;or;NOUN;port;port;NOUN
long;long;ADJ;otage;otage;NOUN;potage;potage;NOUN
long;long;ADJ;âge;âge;NOUN;page;page;NOUN
