ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
dernier;dernier;ADJ;ado;ado;NOUN;cadeau;cadeau;NOUN
dernier;dernier;ADJ;ados;ados;NOUN;cadeau;cadeau;NOUN
dernier;dernier;ADJ;an;an;NOUN;camp;camp;NOUN
dernier;dernier;ADJ;anneau;anneau;NOUN;canot;canot;NOUN
dernier;dernier;ADJ;are;are;NOUN;car;car;NOUN
dernier;dernier;ADJ;are;are;NOUN;quart;quart;NOUN
dernier;dernier;ADJ;argot;argot;NOUN;cargo;cargo;NOUN
dernier;dernier;ADJ;arrière;arrière;NOUN;carrière;carrière;NOUN
dernier;dernier;ADJ;art;art;NOUN;car;car;NOUN
dernier;dernier;ADJ;art;art;NOUN;quart;quart;NOUN
dernier;dernier;ADJ;as;as;NOUN;casse;casse;NOUN
dernier;dernier;ADJ;hosto;hosto;NOUN;costaud;costaud;NOUN
dernier;dernier;ADJ;if;if;NOUN;kif;kif;NOUN
dernier;dernier;ADJ;or;or;NOUN;cor;cor;NOUN
dernier;dernier;ADJ;or;or;NOUN;corps;corps;NOUN
dernier;dernier;ADJ;otage;otage;NOUN;cottage;cottage;NOUN
dernier;dernier;ADJ;épi;épi;NOUN;képi;képi;NOUN
léger;léger;ADJ;ado;ado;NOUN;cadeau;cadeau;NOUN
léger;léger;ADJ;ados;ados;NOUN;cadeau;cadeau;NOUN
léger;léger;ADJ;an;an;NOUN;camp;camp;NOUN
léger;léger;ADJ;anneau;anneau;NOUN;canot;canot;NOUN
léger;léger;ADJ;are;are;NOUN;car;car;NOUN
léger;léger;ADJ;are;are;NOUN;quart;quart;NOUN
léger;léger;ADJ;argot;argot;NOUN;cargo;cargo;NOUN
léger;léger;ADJ;arrière;arrière;NOUN;carrière;carrière;NOUN
léger;léger;ADJ;art;art;NOUN;car;car;NOUN
léger;léger;ADJ;art;art;NOUN;quart;quart;NOUN
léger;léger;ADJ;as;as;NOUN;casse;casse;NOUN
léger;léger;ADJ;hosto;hosto;NOUN;costaud;costaud;NOUN
léger;léger;ADJ;if;if;NOUN;kif;kif;NOUN
léger;léger;ADJ;or;or;NOUN;cor;cor;NOUN
léger;léger;ADJ;or;or;NOUN;corps;corps;NOUN
léger;léger;ADJ;otage;otage;NOUN;cottage;cottage;NOUN
léger;léger;ADJ;épi;épi;NOUN;képi;képi;NOUN
premier;premier;ADJ;ado;ado;NOUN;cadeau;cadeau;NOUN
premier;premier;ADJ;ados;ados;NOUN;cadeau;cadeau;NOUN
premier;premier;ADJ;an;an;NOUN;camp;camp;NOUN
premier;premier;ADJ;anneau;anneau;NOUN;canot;canot;NOUN
premier;premier;ADJ;are;are;NOUN;car;car;NOUN
premier;premier;ADJ;are;are;NOUN;quart;quart;NOUN
premier;premier;ADJ;argot;argot;NOUN;cargo;cargo;NOUN
premier;premier;ADJ;arrière;arrière;NOUN;carrière;carrière;NOUN
premier;premier;ADJ;art;art;NOUN;car;car;NOUN
premier;premier;ADJ;art;art;NOUN;quart;quart;NOUN
premier;premier;ADJ;as;as;NOUN;casse;casse;NOUN
premier;premier;ADJ;hosto;hosto;NOUN;costaud;costaud;NOUN
premier;premier;ADJ;if;if;NOUN;kif;kif;NOUN
premier;premier;ADJ;or;or;NOUN;cor;cor;NOUN
premier;premier;ADJ;or;or;NOUN;corps;corps;NOUN
premier;premier;ADJ;otage;otage;NOUN;cottage;cottage;NOUN
premier;premier;ADJ;épi;épi;NOUN;képi;képi;NOUN
