ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
excellent;excellent;ADJ;arrêt;arrêt;NOUN;jarret;jarret;NOUN
excellent;excellent;ADJ;est;est;NOUN;geste;geste;NOUN
grand;grand;ADJ;arrêt;arrêt;NOUN;jarret;jarret;NOUN
grand;grand;ADJ;est;est;NOUN;geste;geste;NOUN
petit;petit;ADJ;arrêt;arrêt;NOUN;jarret;jarret;NOUN
petit;petit;ADJ;est;est;NOUN;geste;geste;NOUN
profond;profond;ADJ;arrêt;arrêt;NOUN;jarret;jarret;NOUN
profond;profond;ADJ;est;est;NOUN;geste;geste;NOUN
maint;maint;DET;arrêt;arrêt;NOUN;jarret;jarret;NOUN
maint;maint;DET;est;est;NOUN;geste;geste;NOUN
tout;tout;DET;arrêt;arrêt;NOUN;jarret;jarret;NOUN
tout;tout;DET;est;est;NOUN;geste;geste;NOUN
