ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
anciennes;ancien;ADJ;ailes;aile;NOUN;belles;beau;NOUN
anciens;ancien;ADJ;ans;an;NOUN;bancs;banc;NOUN
anciens;ancien;ADJ;arts;art;NOUN;bars;bar;NOUN
anciens;ancien;ADJ;oeufs;oeuf;NOUN;boeufs;boeuf;NOUN
anciens;ancien;ADJ;os;os;NOUN;boss;boss;NOUN
autres;autre;ADJ;ailes;aile;NOUN;belles;beau;NOUN
autres;autre;ADJ;ans;an;NOUN;bancs;banc;NOUN
autres;autre;ADJ;arrières;arrière;NOUN;barrières;barrière;NOUN
autres;autre;ADJ;arts;art;NOUN;barres;barre;NOUN
autres;autre;ADJ;arts;art;NOUN;bars;bar;NOUN
autres;autre;ADJ;oeufs;oeuf;NOUN;boeufs;boeuf;NOUN
autres;autre;ADJ;oies;oie;NOUN;bois;bois;NOUN
autres;autre;ADJ;os;os;NOUN;boss;boss;NOUN
autres;autre;ADJ;os;os;NOUN;bosses;bosse;NOUN
autres;autre;ADJ;watts;watt;NOUN;boîtes;boîte;NOUN
beaux;beau;ADJ;ans;an;NOUN;bancs;banc;NOUN
beaux;beau;ADJ;arts;art;NOUN;bars;bar;NOUN
beaux;beau;ADJ;oeufs;oeuf;NOUN;boeufs;boeuf;NOUN
beaux;beau;ADJ;os;os;NOUN;boss;boss;NOUN
belles;beau;ADJ;ailes;aile;NOUN;belles;beau;NOUN
bonnes;bon;ADJ;ailes;aile;NOUN;belles;beau;NOUN
bons;bon;ADJ;ans;an;NOUN;bancs;banc;NOUN
bons;bon;ADJ;arts;art;NOUN;bars;bar;NOUN
bons;bon;ADJ;oeufs;oeuf;NOUN;boeufs;boeuf;NOUN
bons;bon;ADJ;os;os;NOUN;boss;boss;NOUN
chères;cher;ADJ;ailes;aile;NOUN;belles;beau;NOUN
chers;cher;ADJ;ans;an;NOUN;bancs;banc;NOUN
chers;cher;ADJ;arts;art;NOUN;bars;bar;NOUN
chers;cher;ADJ;oeufs;oeuf;NOUN;boeufs;boeuf;NOUN
chers;cher;ADJ;os;os;NOUN;boss;boss;NOUN
curieux;curieux;ADJ;ans;an;NOUN;bancs;banc;NOUN
curieux;curieux;ADJ;arts;art;NOUN;bars;bar;NOUN
curieux;curieux;ADJ;oeufs;oeuf;NOUN;boeufs;boeuf;NOUN
curieux;curieux;ADJ;os;os;NOUN;boss;boss;NOUN
dernières;dernier;ADJ;ailes;aile;NOUN;belles;beau;NOUN
derniers;dernier;ADJ;ans;an;NOUN;bancs;banc;NOUN
derniers;dernier;ADJ;arts;art;NOUN;bars;bar;NOUN
derniers;dernier;ADJ;oeufs;oeuf;NOUN;boeufs;boeuf;NOUN
derniers;dernier;ADJ;os;os;NOUN;boss;boss;NOUN
divines;divin;ADJ;ailes;aile;NOUN;belles;beau;NOUN
divins;divin;ADJ;ans;an;NOUN;bancs;banc;NOUN
divins;divin;ADJ;arts;art;NOUN;bars;bar;NOUN
divins;divin;ADJ;oeufs;oeuf;NOUN;boeufs;boeuf;NOUN
divins;divin;ADJ;os;os;NOUN;boss;boss;NOUN
énormes;énorme;ADJ;ailes;aile;NOUN;belles;beau;NOUN
énormes;énorme;ADJ;ans;an;NOUN;bancs;banc;NOUN
énormes;énorme;ADJ;arrières;arrière;NOUN;barrières;barrière;NOUN
énormes;énorme;ADJ;arts;art;NOUN;barres;barre;NOUN
énormes;énorme;ADJ;arts;art;NOUN;bars;bar;NOUN
énormes;énorme;ADJ;oeufs;oeuf;NOUN;boeufs;boeuf;NOUN
énormes;énorme;ADJ;oies;oie;NOUN;bois;bois;NOUN
énormes;énorme;ADJ;os;os;NOUN;boss;boss;NOUN
énormes;énorme;ADJ;os;os;NOUN;bosses;bosse;NOUN
énormes;énorme;ADJ;watts;watt;NOUN;boîtes;boîte;NOUN
excellentes;excellent;ADJ;ailes;aile;NOUN;belles;beau;NOUN
excellents;excellent;ADJ;ans;an;NOUN;bancs;banc;NOUN
excellents;excellent;ADJ;arts;art;NOUN;bars;bar;NOUN
excellents;excellent;ADJ;oeufs;oeuf;NOUN;boeufs;boeuf;NOUN
excellents;excellent;ADJ;os;os;NOUN;boss;boss;NOUN
fausses;faux;ADJ;ailes;aile;NOUN;belles;beau;NOUN
faux;faux;ADJ;ans;an;NOUN;bancs;banc;NOUN
faux;faux;ADJ;arts;art;NOUN;bars;bar;NOUN
faux;faux;ADJ;oeufs;oeuf;NOUN;boeufs;boeuf;NOUN
faux;faux;ADJ;os;os;NOUN;boss;boss;NOUN
grandes;grand;ADJ;ailes;aile;NOUN;belles;beau;NOUN
grands;grand;ADJ;ans;an;NOUN;bancs;banc;NOUN
grands;grand;ADJ;arts;art;NOUN;bars;bar;NOUN
grands;grand;ADJ;oeufs;oeuf;NOUN;boeufs;boeuf;NOUN
grands;grand;ADJ;os;os;NOUN;boss;boss;NOUN
gros;gros;ADJ;ans;an;NOUN;bancs;banc;NOUN
gros;gros;ADJ;arts;art;NOUN;bars;bar;NOUN
gros;gros;ADJ;oeufs;oeuf;NOUN;boeufs;boeuf;NOUN
gros;gros;ADJ;os;os;NOUN;boss;boss;NOUN
grosses;gros;ADJ;ailes;aile;NOUN;belles;beau;NOUN
jeunes;jeune;ADJ;ailes;aile;NOUN;belles;beau;NOUN
jeunes;jeune;ADJ;ans;an;NOUN;bancs;banc;NOUN
jeunes;jeune;ADJ;arrières;arrière;NOUN;barrières;barrière;NOUN
