ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
dernier;dernier;ADJ;ail;ail;NOUN;bail;bail;NOUN
dernier;dernier;ADJ;ailier;ailier;NOUN;bélier;bélier;NOUN
dernier;dernier;ADJ;an;an;NOUN;banc;banc;NOUN
dernier;dernier;ADJ;are;are;NOUN;bar;bar;NOUN
dernier;dernier;ADJ;art;art;NOUN;bar;bar;NOUN
dernier;dernier;ADJ;honneur;honneur;NOUN;bonheur;bonheur;NOUN
dernier;dernier;ADJ;oeuf;oeuf;NOUN;boeuf;boeuf;NOUN
dernier;dernier;ADJ;office;office;NOUN;beau-fils;beau-fils;NOUN
dernier;dernier;ADJ;or;or;NOUN;bord;bord;NOUN
dernier;dernier;ADJ;os;os;NOUN;boss;boss;NOUN
dernier;dernier;ADJ;os;os;NOUN;bosse;bosse;NOUN
léger;léger;ADJ;ail;ail;NOUN;bail;bail;NOUN
léger;léger;ADJ;ailier;ailier;NOUN;bélier;bélier;NOUN
léger;léger;ADJ;an;an;NOUN;banc;banc;NOUN
léger;léger;ADJ;are;are;NOUN;bar;bar;NOUN
léger;léger;ADJ;art;art;NOUN;bar;bar;NOUN
léger;léger;ADJ;honneur;honneur;NOUN;bonheur;bonheur;NOUN
léger;léger;ADJ;oeuf;oeuf;NOUN;boeuf;boeuf;NOUN
léger;léger;ADJ;office;office;NOUN;beau-fils;beau-fils;NOUN
léger;léger;ADJ;or;or;NOUN;bord;bord;NOUN
léger;léger;ADJ;os;os;NOUN;boss;boss;NOUN
léger;léger;ADJ;os;os;NOUN;bosse;bosse;NOUN
premier;premier;ADJ;ail;ail;NOUN;bail;bail;NOUN
premier;premier;ADJ;ailier;ailier;NOUN;bélier;bélier;NOUN
premier;premier;ADJ;an;an;NOUN;banc;banc;NOUN
premier;premier;ADJ;are;are;NOUN;bar;bar;NOUN
premier;premier;ADJ;art;art;NOUN;bar;bar;NOUN
premier;premier;ADJ;honneur;honneur;NOUN;bonheur;bonheur;NOUN
premier;premier;ADJ;oeuf;oeuf;NOUN;boeuf;boeuf;NOUN
premier;premier;ADJ;office;office;NOUN;beau-fils;beau-fils;NOUN
premier;premier;ADJ;or;or;NOUN;bord;bord;NOUN
premier;premier;ADJ;os;os;NOUN;boss;boss;NOUN
premier;premier;ADJ;os;os;NOUN;bosse;bosse;NOUN
