ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
anciennes;ancien;ADJ;armes;arme;NOUN;larmes;larme;NOUN
anciennes;ancien;ADJ;oies;oie;NOUN;lois;loi;NOUN
anciennes;ancien;ADJ;âmes;âme;NOUN;lames;lame;NOUN
anciens;ancien;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
autres;autre;ADJ;armes;arme;NOUN;larmes;larme;NOUN
autres;autre;ADJ;eaux;eau;NOUN;lots;lot;NOUN
autres;autre;ADJ;oies;oie;NOUN;lois;loi;NOUN
autres;autre;ADJ;yeux;oeil;NOUN;lieues;lieue;NOUN
autres;autre;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
autres;autre;ADJ;âmes;âme;NOUN;lames;lame;NOUN
autres;autre;ADJ;êtres;être;NOUN;lettres;lettre;NOUN
beaux;beau;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
belles;beau;ADJ;armes;arme;NOUN;larmes;larme;NOUN
belles;beau;ADJ;oies;oie;NOUN;lois;loi;NOUN
belles;beau;ADJ;âmes;âme;NOUN;lames;lame;NOUN
bonnes;bon;ADJ;armes;arme;NOUN;larmes;larme;NOUN
bonnes;bon;ADJ;oies;oie;NOUN;lois;loi;NOUN
bonnes;bon;ADJ;âmes;âme;NOUN;lames;lame;NOUN
bons;bon;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
chères;cher;ADJ;armes;arme;NOUN;larmes;larme;NOUN
chères;cher;ADJ;oies;oie;NOUN;lois;loi;NOUN
chères;cher;ADJ;âmes;âme;NOUN;lames;lame;NOUN
chers;cher;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
curieux;curieux;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
dernières;dernier;ADJ;armes;arme;NOUN;larmes;larme;NOUN
dernières;dernier;ADJ;oies;oie;NOUN;lois;loi;NOUN
dernières;dernier;ADJ;âmes;âme;NOUN;lames;lame;NOUN
derniers;dernier;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
divines;divin;ADJ;armes;arme;NOUN;larmes;larme;NOUN
divines;divin;ADJ;oies;oie;NOUN;lois;loi;NOUN
divines;divin;ADJ;âmes;âme;NOUN;lames;lame;NOUN
divins;divin;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
énormes;énorme;ADJ;armes;arme;NOUN;larmes;larme;NOUN
énormes;énorme;ADJ;eaux;eau;NOUN;lots;lot;NOUN
énormes;énorme;ADJ;oies;oie;NOUN;lois;loi;NOUN
énormes;énorme;ADJ;yeux;oeil;NOUN;lieues;lieue;NOUN
énormes;énorme;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
énormes;énorme;ADJ;âmes;âme;NOUN;lames;lame;NOUN
énormes;énorme;ADJ;êtres;être;NOUN;lettres;lettre;NOUN
excellentes;excellent;ADJ;armes;arme;NOUN;larmes;larme;NOUN
excellentes;excellent;ADJ;oies;oie;NOUN;lois;loi;NOUN
excellentes;excellent;ADJ;âmes;âme;NOUN;lames;lame;NOUN
excellents;excellent;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
fausses;faux;ADJ;armes;arme;NOUN;larmes;larme;NOUN
fausses;faux;ADJ;oies;oie;NOUN;lois;loi;NOUN
fausses;faux;ADJ;âmes;âme;NOUN;lames;lame;NOUN
faux;faux;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
grandes;grand;ADJ;armes;arme;NOUN;larmes;larme;NOUN
grandes;grand;ADJ;oies;oie;NOUN;lois;loi;NOUN
grandes;grand;ADJ;âmes;âme;NOUN;lames;lame;NOUN
grands;grand;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
gros;gros;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
grosses;gros;ADJ;armes;arme;NOUN;larmes;larme;NOUN
grosses;gros;ADJ;oies;oie;NOUN;lois;loi;NOUN
grosses;gros;ADJ;âmes;âme;NOUN;lames;lame;NOUN
jeunes;jeune;ADJ;armes;arme;NOUN;larmes;larme;NOUN
jeunes;jeune;ADJ;eaux;eau;NOUN;lots;lot;NOUN
jeunes;jeune;ADJ;oies;oie;NOUN;lois;loi;NOUN
jeunes;jeune;ADJ;yeux;oeil;NOUN;lieues;lieue;NOUN
jeunes;jeune;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
jeunes;jeune;ADJ;âmes;âme;NOUN;lames;lame;NOUN
jeunes;jeune;ADJ;êtres;être;NOUN;lettres;lettre;NOUN
jolies;joli;ADJ;armes;arme;NOUN;larmes;larme;NOUN
jolies;joli;ADJ;oies;oie;NOUN;lois;loi;NOUN
jolies;joli;ADJ;âmes;âme;NOUN;lames;lame;NOUN
jolis;joli;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
légères;léger;ADJ;armes;arme;NOUN;larmes;larme;NOUN
légères;léger;ADJ;oies;oie;NOUN;lois;loi;NOUN
légères;léger;ADJ;âmes;âme;NOUN;lames;lame;NOUN
légers;léger;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
longs;long;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
longues;long;ADJ;armes;arme;NOUN;larmes;larme;NOUN
longues;long;ADJ;oies;oie;NOUN;lois;loi;NOUN
longues;long;ADJ;âmes;âme;NOUN;lames;lame;NOUN
mauvais;mauvais;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
méchantes;méchant;ADJ;armes;arme;NOUN;larmes;larme;NOUN
méchantes;méchant;ADJ;oies;oie;NOUN;lois;loi;NOUN
méchantes;méchant;ADJ;âmes;âme;NOUN;lames;lame;NOUN
méchants;méchant;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
meilleures;meilleur;ADJ;armes;arme;NOUN;larmes;larme;NOUN
meilleures;meilleur;ADJ;oies;oie;NOUN;lois;loi;NOUN
meilleures;meilleur;ADJ;âmes;âme;NOUN;lames;lame;NOUN
meilleurs;meilleur;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
mêmes;même;ADJ;armes;arme;NOUN;larmes;larme;NOUN
mêmes;même;ADJ;eaux;eau;NOUN;lots;lot;NOUN
mêmes;même;ADJ;oies;oie;NOUN;lois;loi;NOUN
mêmes;même;ADJ;yeux;oeil;NOUN;lieues;lieue;NOUN
mêmes;même;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
mêmes;même;ADJ;âmes;âme;NOUN;lames;lame;NOUN
mêmes;même;ADJ;êtres;être;NOUN;lettres;lettre;NOUN
moindres;moindre;ADJ;armes;arme;NOUN;larmes;larme;NOUN
moindres;moindre;ADJ;eaux;eau;NOUN;lots;lot;NOUN
moindres;moindre;ADJ;oies;oie;NOUN;lois;loi;NOUN
moindres;moindre;ADJ;yeux;oeil;NOUN;lieues;lieue;NOUN
moindres;moindre;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
moindres;moindre;ADJ;âmes;âme;NOUN;lames;lame;NOUN
moindres;moindre;ADJ;êtres;être;NOUN;lettres;lettre;NOUN
nombreux;nombreux;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
nouveaux;nouveau;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
petites;petit;ADJ;armes;arme;NOUN;larmes;larme;NOUN
petites;petit;ADJ;oies;oie;NOUN;lois;loi;NOUN
petites;petit;ADJ;âmes;âme;NOUN;lames;lame;NOUN
petits;petit;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
pires;pire;ADJ;armes;arme;NOUN;larmes;larme;NOUN
pires;pire;ADJ;eaux;eau;NOUN;lots;lot;NOUN
pires;pire;ADJ;oies;oie;NOUN;lois;loi;NOUN
pires;pire;ADJ;yeux;oeil;NOUN;lieues;lieue;NOUN
pires;pire;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
pires;pire;ADJ;âmes;âme;NOUN;lames;lame;NOUN
pires;pire;ADJ;êtres;être;NOUN;lettres;lettre;NOUN
premières;premier;ADJ;armes;arme;NOUN;larmes;larme;NOUN
premières;premier;ADJ;oies;oie;NOUN;lois;loi;NOUN
premières;premier;ADJ;âmes;âme;NOUN;lames;lame;NOUN
premiers;premier;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
prochaines;prochain;ADJ;armes;arme;NOUN;larmes;larme;NOUN
prochaines;prochain;ADJ;oies;oie;NOUN;lois;loi;NOUN
prochaines;prochain;ADJ;âmes;âme;NOUN;lames;lame;NOUN
prochains;prochain;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
profondes;profond;ADJ;armes;arme;NOUN;larmes;larme;NOUN
profondes;profond;ADJ;oies;oie;NOUN;lois;loi;NOUN
profondes;profond;ADJ;âmes;âme;NOUN;lames;lame;NOUN
profonds;profond;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
rares;rare;ADJ;armes;arme;NOUN;larmes;larme;NOUN
rares;rare;ADJ;eaux;eau;NOUN;lots;lot;NOUN
rares;rare;ADJ;oies;oie;NOUN;lois;loi;NOUN
rares;rare;ADJ;yeux;oeil;NOUN;lieues;lieue;NOUN
rares;rare;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
rares;rare;ADJ;âmes;âme;NOUN;lames;lame;NOUN
rares;rare;ADJ;êtres;être;NOUN;lettres;lettre;NOUN
seules;seul;ADJ;armes;arme;NOUN;larmes;larme;NOUN
seules;seul;ADJ;oies;oie;NOUN;lois;loi;NOUN
seules;seul;ADJ;âmes;âme;NOUN;lames;lame;NOUN
seuls;seul;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
uniques;unique;ADJ;armes;arme;NOUN;larmes;larme;NOUN
uniques;unique;ADJ;eaux;eau;NOUN;lots;lot;NOUN
uniques;unique;ADJ;oies;oie;NOUN;lois;loi;NOUN
uniques;unique;ADJ;yeux;oeil;NOUN;lieues;lieue;NOUN
uniques;unique;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
uniques;unique;ADJ;âmes;âme;NOUN;lames;lame;NOUN
uniques;unique;ADJ;êtres;être;NOUN;lettres;lettre;NOUN
vastes;vaste;ADJ;armes;arme;NOUN;larmes;larme;NOUN
vastes;vaste;ADJ;eaux;eau;NOUN;lots;lot;NOUN
vastes;vaste;ADJ;oies;oie;NOUN;lois;loi;NOUN
vastes;vaste;ADJ;yeux;oeil;NOUN;lieues;lieue;NOUN
vastes;vaste;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
vastes;vaste;ADJ;âmes;âme;NOUN;lames;lame;NOUN
vastes;vaste;ADJ;êtres;être;NOUN;lettres;lettre;NOUN
véritables;véritable;ADJ;armes;arme;NOUN;larmes;larme;NOUN
véritables;véritable;ADJ;eaux;eau;NOUN;lots;lot;NOUN
véritables;véritable;ADJ;oies;oie;NOUN;lois;loi;NOUN
véritables;véritable;ADJ;yeux;oeil;NOUN;lieues;lieue;NOUN
véritables;véritable;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
véritables;véritable;ADJ;âmes;âme;NOUN;lames;lame;NOUN
véritables;véritable;ADJ;êtres;être;NOUN;lettres;lettre;NOUN
vieux;vieux;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
vraies;vrai;ADJ;armes;arme;NOUN;larmes;larme;NOUN
vraies;vrai;ADJ;oies;oie;NOUN;lois;loi;NOUN
vraies;vrai;ADJ;âmes;âme;NOUN;lames;lame;NOUN
vrais;vrai;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
aucunes;aucunes;DET;aides;aide;NOUN;laides;laid;ADJ
aucunes;aucunes;DET;armes;arme;NOUN;larmes;larme;NOUN
aucunes;aucunes;DET;ivres;ivre;ADJ;livre;livre;NOUN
aucunes;aucunes;DET;ivres;ivre;ADJ;livres;livre;NOUN
aucunes;aucunes;DET;oies;oie;NOUN;lois;loi;NOUN
aucunes;aucunes;DET;âmes;âme;NOUN;lames;lame;NOUN
aucunes;aucunes;DET;égales;égal;ADJ;légales;légal;ADJ
aucuns;aucuns;ADJ;ans;an;NOUN;lents;lent;ADJ
aucuns;aucuns;ADJ;ego;ego;NOUN;légaux;légal;ADJ
aucuns;aucuns;ADJ;ivres;ivre;ADJ;livre;livre;NOUN
aucuns;aucuns;ADJ;ivres;ivre;ADJ;livres;livre;NOUN
aucuns;aucuns;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
aucuns;aucuns;ADJ;égaux;égal;ADJ;légaux;légal;ADJ
aucuns;aucuns;ADJ;égaux;égal;NOUN;légaux;légal;ADJ
certaines;certaines;DET;aides;aide;NOUN;laides;laid;ADJ
certaines;certaines;DET;armes;arme;NOUN;larmes;larme;NOUN
certaines;certaines;DET;ivres;ivre;ADJ;livre;livre;NOUN
certaines;certaines;DET;ivres;ivre;ADJ;livres;livre;NOUN
certaines;certaines;DET;oies;oie;NOUN;lois;loi;NOUN
certaines;certaines;DET;âmes;âme;NOUN;lames;lame;NOUN
certaines;certaines;DET;égales;égal;ADJ;légales;légal;ADJ
certains;certains;DET;ans;an;NOUN;lents;lent;ADJ
certains;certains;DET;ego;ego;NOUN;légaux;légal;ADJ
certains;certains;DET;ivres;ivre;ADJ;livre;livre;NOUN
certains;certains;DET;ivres;ivre;ADJ;livres;livre;NOUN
certains;certains;DET;yeux;oeil;NOUN;lieux;lieu;NOUN
certains;certains;DET;égaux;égal;ADJ;légaux;légal;ADJ
certains;certains;DET;égaux;égal;NOUN;légaux;légal;ADJ
différents;différents;DET;ans;an;NOUN;lents;lent;ADJ
différents;différents;DET;ego;ego;NOUN;légaux;légal;ADJ
différents;différents;DET;ivres;ivre;ADJ;livre;livre;NOUN
différents;différents;DET;ivres;ivre;ADJ;livres;livre;NOUN
différents;différents;DET;yeux;oeil;NOUN;lieux;lieu;NOUN
différents;différents;DET;égaux;égal;ADJ;légaux;légal;ADJ
différents;différents;DET;égaux;égal;NOUN;légaux;légal;ADJ
divers;divers;DET;ans;an;NOUN;lents;lent;ADJ
divers;divers;DET;ego;ego;NOUN;légaux;légal;ADJ
divers;divers;DET;ivres;ivre;ADJ;livre;livre;NOUN
divers;divers;DET;ivres;ivre;ADJ;livres;livre;NOUN
divers;divers;DET;yeux;oeil;NOUN;lieux;lieu;NOUN
divers;divers;DET;égaux;égal;ADJ;légaux;légal;ADJ
divers;divers;DET;égaux;égal;NOUN;légaux;légal;ADJ
diverses;diverses;ADJ;aides;aide;NOUN;laides;laid;ADJ
diverses;diverses;ADJ;armes;arme;NOUN;larmes;larme;NOUN
diverses;diverses;ADJ;ivres;ivre;ADJ;livre;livre;NOUN
diverses;diverses;ADJ;ivres;ivre;ADJ;livres;livre;NOUN
diverses;diverses;ADJ;oies;oie;NOUN;lois;loi;NOUN
diverses;diverses;ADJ;âmes;âme;NOUN;lames;lame;NOUN
diverses;diverses;ADJ;égales;égal;ADJ;légales;légal;ADJ
maintes;maintes;DET;aides;aide;NOUN;laides;laid;ADJ
maintes;maintes;DET;armes;arme;NOUN;larmes;larme;NOUN
maintes;maintes;DET;ivres;ivre;ADJ;livre;livre;NOUN
maintes;maintes;DET;ivres;ivre;ADJ;livres;livre;NOUN
maintes;maintes;DET;oies;oie;NOUN;lois;loi;NOUN
maintes;maintes;DET;âmes;âme;NOUN;lames;lame;NOUN
maintes;maintes;DET;égales;égal;ADJ;légales;légal;ADJ
plusieurs;plusieurs;DET;aides;aide;NOUN;laides;laid;ADJ
plusieurs;plusieurs;DET;ans;an;NOUN;lents;lent;ADJ
plusieurs;plusieurs;DET;armes;arme;NOUN;larmes;larme;NOUN
plusieurs;plusieurs;DET;eaux;eau;NOUN;lots;lot;NOUN
plusieurs;plusieurs;DET;ego;ego;NOUN;légaux;légal;ADJ
plusieurs;plusieurs;DET;ivres;ivre;ADJ;livre;livre;NOUN
plusieurs;plusieurs;DET;ivres;ivre;ADJ;livres;livre;NOUN
plusieurs;plusieurs;DET;oies;oie;NOUN;lois;loi;NOUN
plusieurs;plusieurs;DET;yeux;oeil;NOUN;lieues;lieue;NOUN
plusieurs;plusieurs;DET;yeux;oeil;NOUN;lieux;lieu;NOUN
plusieurs;plusieurs;DET;âmes;âme;NOUN;lames;lame;NOUN
plusieurs;plusieurs;DET;égales;égal;ADJ;légales;légal;ADJ
plusieurs;plusieurs;DET;égaux;égal;ADJ;légaux;légal;ADJ
plusieurs;plusieurs;DET;égaux;égal;NOUN;légaux;légal;ADJ
plusieurs;plusieurs;DET;êtres;être;NOUN;lettres;lettre;NOUN
quelques;quelques;DET;aides;aide;NOUN;laides;laid;ADJ
quelques;quelques;DET;ans;an;NOUN;lents;lent;ADJ
quelques;quelques;DET;armes;arme;NOUN;larmes;larme;NOUN
quelques;quelques;DET;eaux;eau;NOUN;lots;lot;NOUN
quelques;quelques;DET;ego;ego;NOUN;légaux;légal;ADJ
quelques;quelques;DET;ivres;ivre;ADJ;livre;livre;NOUN
quelques;quelques;DET;ivres;ivre;ADJ;livres;livre;NOUN
quelques;quelques;DET;oies;oie;NOUN;lois;loi;NOUN
quelques;quelques;DET;yeux;oeil;NOUN;lieues;lieue;NOUN
quelques;quelques;DET;yeux;oeil;NOUN;lieux;lieu;NOUN
quelques;quelques;DET;âmes;âme;NOUN;lames;lame;NOUN
quelques;quelques;DET;égales;égal;ADJ;légales;légal;ADJ
quelques;quelques;DET;égaux;égal;ADJ;légaux;légal;ADJ
quelques;quelques;DET;égaux;égal;NOUN;légaux;légal;ADJ
quelques;quelques;DET;êtres;être;NOUN;lettres;lettre;NOUN
telles;telles;ADJ;aides;aide;NOUN;laides;laid;ADJ
telles;telles;ADJ;armes;arme;NOUN;larmes;larme;NOUN
telles;telles;ADJ;ivres;ivre;ADJ;livre;livre;NOUN
telles;telles;ADJ;ivres;ivre;ADJ;livres;livre;NOUN
telles;telles;ADJ;oies;oie;NOUN;lois;loi;NOUN
telles;telles;ADJ;âmes;âme;NOUN;lames;lame;NOUN
telles;telles;ADJ;égales;égal;ADJ;légales;légal;ADJ
tels;tels;ADJ;ans;an;NOUN;lents;lent;ADJ
tels;tels;ADJ;ego;ego;NOUN;légaux;légal;ADJ
tels;tels;ADJ;ivres;ivre;ADJ;livre;livre;NOUN
tels;tels;ADJ;ivres;ivre;ADJ;livres;livre;NOUN
tels;tels;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
tels;tels;ADJ;égaux;égal;ADJ;légaux;légal;ADJ
tels;tels;ADJ;égaux;égal;NOUN;légaux;légal;ADJ
toutes;toutes;DET;aides;aide;NOUN;laides;laid;ADJ
toutes;toutes;DET;armes;arme;NOUN;larmes;larme;NOUN
toutes;toutes;DET;ivres;ivre;ADJ;livre;livre;NOUN
toutes;toutes;DET;ivres;ivre;ADJ;livres;livre;NOUN
toutes;toutes;DET;oies;oie;NOUN;lois;loi;NOUN
toutes;toutes;DET;âmes;âme;NOUN;lames;lame;NOUN
toutes;toutes;DET;égales;égal;ADJ;légales;légal;ADJ
ces;ces;DET;aides;aide;NOUN;laides;laid;ADJ
ces;ces;DET;ans;an;NOUN;lents;lent;ADJ
ces;ces;DET;armes;arme;NOUN;larmes;larme;NOUN
ces;ces;DET;eaux;eau;NOUN;lots;lot;NOUN
ces;ces;DET;ego;ego;NOUN;légaux;légal;ADJ
ces;ces;DET;ivres;ivre;ADJ;livre;livre;NOUN
ces;ces;DET;ivres;ivre;ADJ;livres;livre;NOUN
ces;ces;DET;oies;oie;NOUN;lois;loi;NOUN
ces;ces;DET;yeux;oeil;NOUN;lieues;lieue;NOUN
ces;ces;DET;yeux;oeil;NOUN;lieux;lieu;NOUN
ces;ces;DET;âmes;âme;NOUN;lames;lame;NOUN
ces;ces;DET;égales;égal;ADJ;légales;légal;ADJ
ces;ces;DET;égaux;égal;ADJ;légaux;légal;ADJ
ces;ces;DET;égaux;égal;NOUN;légaux;légal;ADJ
ces;ces;DET;êtres;être;NOUN;lettres;lettre;NOUN
cents;cents;ADJ;aides;aide;NOUN;laides;laid;ADJ
cents;cents;ADJ;ans;an;NOUN;lents;lent;ADJ
cents;cents;ADJ;armes;arme;NOUN;larmes;larme;NOUN
cents;cents;ADJ;eaux;eau;NOUN;lots;lot;NOUN
cents;cents;ADJ;ego;ego;NOUN;légaux;légal;ADJ
cents;cents;ADJ;ivres;ivre;ADJ;livre;livre;NOUN
cents;cents;ADJ;ivres;ivre;ADJ;livres;livre;NOUN
cents;cents;ADJ;oies;oie;NOUN;lois;loi;NOUN
cents;cents;ADJ;yeux;oeil;NOUN;lieues;lieue;NOUN
cents;cents;ADJ;yeux;oeil;NOUN;lieux;lieu;NOUN
cents;cents;ADJ;âmes;âme;NOUN;lames;lame;NOUN
cents;cents;ADJ;égales;égal;ADJ;légales;légal;ADJ
cents;cents;ADJ;égaux;égal;ADJ;légaux;légal;ADJ
cents;cents;ADJ;égaux;égal;NOUN;légaux;légal;ADJ
cents;cents;ADJ;êtres;être;NOUN;lettres;lettre;NOUN
deux;deux;DET;aides;aide;NOUN;laides;laid;ADJ
deux;deux;DET;ans;an;NOUN;lents;lent;ADJ
deux;deux;DET;armes;arme;NOUN;larmes;larme;NOUN
deux;deux;DET;eaux;eau;NOUN;lots;lot;NOUN
deux;deux;DET;ego;ego;NOUN;légaux;légal;ADJ
deux;deux;DET;ivres;ivre;ADJ;livre;livre;NOUN
deux;deux;DET;ivres;ivre;ADJ;livres;livre;NOUN
deux;deux;DET;oies;oie;NOUN;lois;loi;NOUN
deux;deux;DET;yeux;oeil;NOUN;lieues;lieue;NOUN
deux;deux;DET;yeux;oeil;NOUN;lieux;lieu;NOUN
deux;deux;DET;âmes;âme;NOUN;lames;lame;NOUN
deux;deux;DET;égales;égal;ADJ;légales;légal;ADJ
deux;deux;DET;égaux;égal;ADJ;légaux;légal;ADJ
deux;deux;DET;égaux;égal;NOUN;légaux;légal;ADJ
deux;deux;DET;êtres;être;NOUN;lettres;lettre;NOUN
dix;dix;DET;aides;aide;NOUN;laides;laid;ADJ
dix;dix;DET;ans;an;NOUN;lents;lent;ADJ
dix;dix;DET;armes;arme;NOUN;larmes;larme;NOUN
dix;dix;DET;eaux;eau;NOUN;lots;lot;NOUN
dix;dix;DET;ego;ego;NOUN;légaux;légal;ADJ
dix;dix;DET;ivres;ivre;ADJ;livre;livre;NOUN
dix;dix;DET;ivres;ivre;ADJ;livres;livre;NOUN
dix;dix;DET;oies;oie;NOUN;lois;loi;NOUN
dix;dix;DET;yeux;oeil;NOUN;lieues;lieue;NOUN
dix;dix;DET;yeux;oeil;NOUN;lieux;lieu;NOUN
dix;dix;DET;âmes;âme;NOUN;lames;lame;NOUN
dix;dix;DET;égales;égal;ADJ;légales;légal;ADJ
dix;dix;DET;égaux;égal;ADJ;légaux;légal;ADJ
dix;dix;DET;égaux;égal;NOUN;légaux;légal;ADJ
dix;dix;DET;êtres;être;NOUN;lettres;lettre;NOUN
six;six;DET;aides;aide;NOUN;laides;laid;ADJ
six;six;DET;ans;an;NOUN;lents;lent;ADJ
six;six;DET;armes;arme;NOUN;larmes;larme;NOUN
six;six;DET;eaux;eau;NOUN;lots;lot;NOUN
six;six;DET;ego;ego;NOUN;légaux;légal;ADJ
six;six;DET;ivres;ivre;ADJ;livre;livre;NOUN
six;six;DET;ivres;ivre;ADJ;livres;livre;NOUN
six;six;DET;oies;oie;NOUN;lois;loi;NOUN
six;six;DET;yeux;oeil;NOUN;lieues;lieue;NOUN
six;six;DET;yeux;oeil;NOUN;lieux;lieu;NOUN
six;six;DET;âmes;âme;NOUN;lames;lame;NOUN
six;six;DET;égales;égal;ADJ;légales;légal;ADJ
six;six;DET;égaux;égal;ADJ;légaux;légal;ADJ
six;six;DET;égaux;égal;NOUN;légaux;légal;ADJ
six;six;DET;êtres;être;NOUN;lettres;lettre;NOUN
soixante-dix;soixante-dix;DET;aides;aide;NOUN;laides;laid;ADJ
soixante-dix;soixante-dix;DET;ans;an;NOUN;lents;lent;ADJ
soixante-dix;soixante-dix;DET;armes;arme;NOUN;larmes;larme;NOUN
soixante-dix;soixante-dix;DET;eaux;eau;NOUN;lots;lot;NOUN
soixante-dix;soixante-dix;DET;ego;ego;NOUN;légaux;légal;ADJ
soixante-dix;soixante-dix;DET;ivres;ivre;ADJ;livre;livre;NOUN
soixante-dix;soixante-dix;DET;ivres;ivre;ADJ;livres;livre;NOUN
soixante-dix;soixante-dix;DET;oies;oie;NOUN;lois;loi;NOUN
soixante-dix;soixante-dix;DET;yeux;oeil;NOUN;lieues;lieue;NOUN
soixante-dix;soixante-dix;DET;yeux;oeil;NOUN;lieux;lieu;NOUN
soixante-dix;soixante-dix;DET;âmes;âme;NOUN;lames;lame;NOUN
soixante-dix;soixante-dix;DET;égales;égal;ADJ;légales;légal;ADJ
soixante-dix;soixante-dix;DET;égaux;égal;ADJ;légaux;légal;ADJ
soixante-dix;soixante-dix;DET;égaux;égal;NOUN;légaux;légal;ADJ
soixante-dix;soixante-dix;DET;êtres;être;NOUN;lettres;lettre;NOUN
trois;trois;DET;aides;aide;NOUN;laides;laid;ADJ
trois;trois;DET;ans;an;NOUN;lents;lent;ADJ
trois;trois;DET;armes;arme;NOUN;larmes;larme;NOUN
trois;trois;DET;eaux;eau;NOUN;lots;lot;NOUN
trois;trois;DET;ego;ego;NOUN;légaux;légal;ADJ
trois;trois;DET;ivres;ivre;ADJ;livre;livre;NOUN
trois;trois;DET;ivres;ivre;ADJ;livres;livre;NOUN
trois;trois;DET;oies;oie;NOUN;lois;loi;NOUN
trois;trois;DET;yeux;oeil;NOUN;lieues;lieue;NOUN
trois;trois;DET;yeux;oeil;NOUN;lieux;lieu;NOUN
trois;trois;DET;âmes;âme;NOUN;lames;lame;NOUN
trois;trois;DET;égales;égal;ADJ;légales;légal;ADJ
trois;trois;DET;égaux;égal;ADJ;légaux;légal;ADJ
trois;trois;DET;égaux;égal;NOUN;légaux;légal;ADJ
trois;trois;DET;êtres;être;NOUN;lettres;lettre;NOUN
vingt-deux;vingt-deux;DET;aides;aide;NOUN;laides;laid;ADJ
vingt-deux;vingt-deux;DET;ans;an;NOUN;lents;lent;ADJ
vingt-deux;vingt-deux;DET;armes;arme;NOUN;larmes;larme;NOUN
vingt-deux;vingt-deux;DET;eaux;eau;NOUN;lots;lot;NOUN
vingt-deux;vingt-deux;DET;ego;ego;NOUN;légaux;légal;ADJ
vingt-deux;vingt-deux;DET;ivres;ivre;ADJ;livre;livre;NOUN
vingt-deux;vingt-deux;DET;ivres;ivre;ADJ;livres;livre;NOUN
vingt-deux;vingt-deux;DET;oies;oie;NOUN;lois;loi;NOUN
vingt-deux;vingt-deux;DET;yeux;oeil;NOUN;lieues;lieue;NOUN
