ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
excellent;excellent;ADJ;air;air;NOUN;nerf;nerf;NOUN
excellent;excellent;ADJ;an;an;NOUN;nan;nan;NOUN
excellent;excellent;ADJ;aîné;aîné;NOUN;néné;néné;NOUN
excellent;excellent;ADJ;ombre;ombre;NOUN;nombre;nombre;NOUN
excellent;excellent;ADJ;or;or;NOUN;nord;nord;NOUN
grand;grand;ADJ;air;air;NOUN;nerf;nerf;NOUN
grand;grand;ADJ;an;an;NOUN;nan;nan;NOUN
grand;grand;ADJ;aîné;aîné;NOUN;néné;néné;NOUN
grand;grand;ADJ;ombre;ombre;NOUN;nombre;nombre;NOUN
grand;grand;ADJ;or;or;NOUN;nord;nord;NOUN
petit;petit;ADJ;air;air;NOUN;nerf;nerf;NOUN
petit;petit;ADJ;an;an;NOUN;nan;nan;NOUN
petit;petit;ADJ;aîné;aîné;NOUN;néné;néné;NOUN
petit;petit;ADJ;ombre;ombre;NOUN;nombre;nombre;NOUN
petit;petit;ADJ;or;or;NOUN;nord;nord;NOUN
profond;profond;ADJ;air;air;NOUN;nerf;nerf;NOUN
profond;profond;ADJ;an;an;NOUN;nan;nan;NOUN
profond;profond;ADJ;aîné;aîné;NOUN;néné;néné;NOUN
profond;profond;ADJ;ombre;ombre;NOUN;nombre;nombre;NOUN
profond;profond;ADJ;or;or;NOUN;nord;nord;NOUN
maint;maint;DET;air;air;NOUN;nerf;nerf;NOUN
maint;maint;DET;an;an;NOUN;nan;nan;NOUN
maint;maint;DET;aîné;aîné;NOUN;néné;néné;NOUN
maint;maint;DET;ombre;ombre;NOUN;nombre;nombre;NOUN
maint;maint;DET;or;or;NOUN;nord;nord;NOUN
tout;tout;DET;air;air;NOUN;nerf;nerf;NOUN
tout;tout;DET;an;an;NOUN;nan;nan;NOUN
tout;tout;DET;aval;aval;NOUN;naval;naval;ADJ
tout;tout;DET;aîné;aîné;ADJ;néné;néné;NOUN
tout;tout;DET;aîné;aîné;NOUN;néné;néné;NOUN
tout;tout;DET;oeuf;oeuf;NOUN;neuf;neuf;ADJ
tout;tout;DET;ombre;ombre;NOUN;nombre;nombre;NOUN
tout;tout;DET;or;or;NOUN;nord;nord;NOUN
tant;tant;ADV;ôté;ôter;VERB;noté;noter;VERB
tout;tout;ADV;ôté;ôter;VERB;noté;noter;VERB
devaient;devoir;VERB;être;être;VERB;naître;naître;VERB
devaient;devoir;VERB;ôter;ôter;VERB;noter;noter;VERB
devait;devoir;VERB;être;être;VERB;naître;naître;VERB
devait;devoir;VERB;ôter;ôter;VERB;noter;noter;VERB
devraient;devoir;VERB;être;être;VERB;naître;naître;VERB
devraient;devoir;VERB;ôter;ôter;VERB;noter;noter;VERB
devrait;devoir;VERB;être;être;VERB;naître;naître;VERB
devrait;devoir;VERB;ôter;ôter;VERB;noter;noter;VERB
devront;devoir;VERB;être;être;VERB;naître;naître;VERB
devront;devoir;VERB;ôter;ôter;VERB;noter;noter;VERB
doit;devoir;VERB;être;être;VERB;naître;naître;VERB
doit;devoir;VERB;ôter;ôter;VERB;noter;noter;VERB
doivent;devoir;VERB;être;être;VERB;naître;naître;VERB
doivent;devoir;VERB;ôter;ôter;VERB;noter;noter;VERB
durent;devoir;VERB;être;être;VERB;naître;naître;VERB
durent;devoir;VERB;ôter;ôter;VERB;noter;noter;VERB
dut;devoir;VERB;être;être;VERB;naître;naître;VERB
dut;devoir;VERB;ôter;ôter;VERB;noter;noter;VERB
fallait;falloir;VERB;être;être;VERB;naître;naître;VERB
fallait;falloir;VERB;ôter;ôter;VERB;noter;noter;VERB
fallut;falloir;VERB;être;être;VERB;naître;naître;VERB
fallut;falloir;VERB;ôter;ôter;VERB;noter;noter;VERB
faudrait;falloir;VERB;être;être;VERB;naître;naître;VERB
faudrait;falloir;VERB;ôter;ôter;VERB;noter;noter;VERB
faut;falloir;VERB;être;être;VERB;naître;naître;VERB
faut;falloir;VERB;ôter;ôter;VERB;noter;noter;VERB
peut;pouvoir;VERB;être;être;VERB;naître;naître;VERB
peut;pouvoir;VERB;ôter;ôter;VERB;noter;noter;VERB
peuvent;pouvoir;VERB;être;être;VERB;naître;naître;VERB
peuvent;pouvoir;VERB;ôter;ôter;VERB;noter;noter;VERB
pourraient;pouvoir;VERB;être;être;VERB;naître;naître;VERB
pourraient;pouvoir;VERB;ôter;ôter;VERB;noter;noter;VERB
pourrait;pouvoir;VERB;être;être;VERB;naître;naître;VERB
pourrait;pouvoir;VERB;ôter;ôter;VERB;noter;noter;VERB
pourront;pouvoir;VERB;être;être;VERB;naître;naître;VERB
pourront;pouvoir;VERB;ôter;ôter;VERB;noter;noter;VERB
pouvaient;pouvoir;VERB;être;être;VERB;naître;naître;VERB
pouvaient;pouvoir;VERB;ôter;ôter;VERB;noter;noter;VERB
pouvait;pouvoir;VERB;être;être;VERB;naître;naître;VERB
pouvait;pouvoir;VERB;ôter;ôter;VERB;noter;noter;VERB
puissent;pouvoir;VERB;être;être;VERB;naître;naître;VERB
puissent;pouvoir;VERB;ôter;ôter;VERB;noter;noter;VERB
put;pouvoir;VERB;être;être;VERB;naître;naître;VERB
put;pouvoir;VERB;ôter;ôter;VERB;noter;noter;VERB
veulent;vouloir;VERB;être;être;VERB;naître;naître;VERB
veulent;vouloir;VERB;ôter;ôter;VERB;noter;noter;VERB
veut;vouloir;VERB;être;être;VERB;naître;naître;VERB
veut;vouloir;VERB;ôter;ôter;VERB;noter;noter;VERB
voudraient;vouloir;VERB;être;être;VERB;naître;naître;VERB
voudraient;vouloir;VERB;ôter;ôter;VERB;noter;noter;VERB
voudrait;vouloir;VERB;être;être;VERB;naître;naître;VERB
voudrait;vouloir;VERB;ôter;ôter;VERB;noter;noter;VERB
voudront;vouloir;VERB;être;être;VERB;naître;naître;VERB
voudront;vouloir;VERB;ôter;ôter;VERB;noter;noter;VERB
voulaient;vouloir;VERB;être;être;VERB;naître;naître;VERB
voulaient;vouloir;VERB;ôter;ôter;VERB;noter;noter;VERB
voulait;vouloir;VERB;être;être;VERB;naître;naître;VERB
voulait;vouloir;VERB;ôter;ôter;VERB;noter;noter;VERB
voulut;vouloir;VERB;être;être;VERB;naître;naître;VERB
voulut;vouloir;VERB;ôter;ôter;VERB;noter;noter;VERB
devant;devoir;VERB;être;être;VERB;naître;naître;VERB
devant;devoir;VERB;ôter;ôter;VERB;noter;noter;VERB
pouvant;pouvoir;VERB;être;être;VERB;naître;naître;VERB
pouvant;pouvoir;VERB;ôter;ôter;VERB;noter;noter;VERB
voulant;vouloir;VERB;être;être;VERB;naître;naître;VERB
voulant;vouloir;VERB;ôter;ôter;VERB;noter;noter;VERB
aient;avoir;VERB;ôté;ôter;VERB;noté;noter;VERB
ait;avoir;VERB;ôté;ôter;VERB;noté;noter;VERB
auraient;avoir;VERB;ôté;ôter;VERB;noté;noter;VERB
aurait;avoir;VERB;ôté;ôter;VERB;noté;noter;VERB
auront;avoir;VERB;ôté;ôter;VERB;noté;noter;VERB
avaient;avoir;VERB;ôté;ôter;VERB;noté;noter;VERB
