ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
long;long;ADJ;août;août;NOUN;doute;doute;NOUN
long;long;ADJ;are;are;NOUN;dard;dard;NOUN
long;long;ADJ;art;art;NOUN;dard;dard;NOUN
long;long;ADJ;entier;entier;NOUN;dentier;dentier;NOUN
long;long;ADJ;essai;essai;NOUN;décès;décès;NOUN
long;long;ADJ;hommage;hommage;NOUN;dommage;dommage;NOUN
long;long;ADJ;honneur;honneur;NOUN;donneur;donneur;NOUN
long;long;ADJ;oeil;oeil;NOUN;deuil;deuil;NOUN
long;long;ADJ;égout;égout;NOUN;dégoût;dégoût;NOUN
long;long;ADJ;épi;épi;NOUN;dépit;dépit;NOUN
