ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
ancien;ancien;ADJ;ail;ail;NOUN;bail;bail;NOUN
ancien;ancien;ADJ;ailier;ailier;NOUN;bélier;bélier;NOUN
ancien;ancien;ADJ;an;an;NOUN;banc;banc;NOUN
ancien;ancien;ADJ;are;are;NOUN;bar;bar;NOUN
ancien;ancien;ADJ;art;art;NOUN;bar;bar;NOUN
ancien;ancien;ADJ;honneur;honneur;NOUN;bonheur;bonheur;NOUN
ancien;ancien;ADJ;oeuf;oeuf;NOUN;boeuf;boeuf;NOUN
ancien;ancien;ADJ;office;office;NOUN;beau-fils;beau-fils;NOUN
ancien;ancien;ADJ;or;or;NOUN;bord;bord;NOUN
ancien;ancien;ADJ;os;os;NOUN;boss;boss;NOUN
ancien;ancien;ADJ;os;os;NOUN;bosse;bosse;NOUN
bon;bon;ADJ;ail;ail;NOUN;bail;bail;NOUN
bon;bon;ADJ;ailier;ailier;NOUN;bélier;bélier;NOUN
bon;bon;ADJ;an;an;NOUN;banc;banc;NOUN
bon;bon;ADJ;are;are;NOUN;bar;bar;NOUN
bon;bon;ADJ;art;art;NOUN;bar;bar;NOUN
bon;bon;ADJ;honneur;honneur;NOUN;bonheur;bonheur;NOUN
bon;bon;ADJ;oeuf;oeuf;NOUN;boeuf;boeuf;NOUN
bon;bon;ADJ;office;office;NOUN;beau-fils;beau-fils;NOUN
bon;bon;ADJ;or;or;NOUN;bord;bord;NOUN
bon;bon;ADJ;os;os;NOUN;boss;boss;NOUN
bon;bon;ADJ;os;os;NOUN;bosse;bosse;NOUN
certain;certain;ADJ;ail;ail;NOUN;bail;bail;NOUN
certain;certain;ADJ;ailier;ailier;NOUN;bélier;bélier;NOUN
certain;certain;ADJ;an;an;NOUN;banc;banc;NOUN
certain;certain;ADJ;are;are;NOUN;bar;bar;NOUN
certain;certain;ADJ;art;art;NOUN;bar;bar;NOUN
certain;certain;ADJ;honneur;honneur;NOUN;bonheur;bonheur;NOUN
certain;certain;ADJ;oeuf;oeuf;NOUN;boeuf;boeuf;NOUN
certain;certain;ADJ;office;office;NOUN;beau-fils;beau-fils;NOUN
certain;certain;ADJ;or;or;NOUN;bord;bord;NOUN
certain;certain;ADJ;os;os;NOUN;boss;boss;NOUN
certain;certain;ADJ;os;os;NOUN;bosse;bosse;NOUN
divin;divin;ADJ;ail;ail;NOUN;bail;bail;NOUN
divin;divin;ADJ;ailier;ailier;NOUN;bélier;bélier;NOUN
divin;divin;ADJ;an;an;NOUN;banc;banc;NOUN
divin;divin;ADJ;are;are;NOUN;bar;bar;NOUN
divin;divin;ADJ;art;art;NOUN;bar;bar;NOUN
divin;divin;ADJ;honneur;honneur;NOUN;bonheur;bonheur;NOUN
divin;divin;ADJ;oeuf;oeuf;NOUN;boeuf;boeuf;NOUN
divin;divin;ADJ;office;office;NOUN;beau-fils;beau-fils;NOUN
divin;divin;ADJ;or;or;NOUN;bord;bord;NOUN
divin;divin;ADJ;os;os;NOUN;boss;boss;NOUN
divin;divin;ADJ;os;os;NOUN;bosse;bosse;NOUN
prochain;prochain;ADJ;ail;ail;NOUN;bail;bail;NOUN
prochain;prochain;ADJ;ailier;ailier;NOUN;bélier;bélier;NOUN
prochain;prochain;ADJ;an;an;NOUN;banc;banc;NOUN
prochain;prochain;ADJ;are;are;NOUN;bar;bar;NOUN
prochain;prochain;ADJ;art;art;NOUN;bar;bar;NOUN
prochain;prochain;ADJ;honneur;honneur;NOUN;bonheur;bonheur;NOUN
prochain;prochain;ADJ;oeuf;oeuf;NOUN;boeuf;boeuf;NOUN
prochain;prochain;ADJ;office;office;NOUN;beau-fils;beau-fils;NOUN
prochain;prochain;ADJ;or;or;NOUN;bord;bord;NOUN
prochain;prochain;ADJ;os;os;NOUN;boss;boss;NOUN
prochain;prochain;ADJ;os;os;NOUN;bosse;bosse;NOUN
aucun;aucun;DET;ail;ail;NOUN;bail;bail;NOUN
aucun;aucun;DET;ailier;ailier;NOUN;bélier;bélier;NOUN
aucun;aucun;DET;aisé;aisé;ADJ;baiser;baiser;NOUN
aucun;aucun;DET;an;an;NOUN;banc;banc;NOUN
aucun;aucun;DET;anal;anal;ADJ;banal;banal;ADJ
aucun;aucun;DET;are;are;NOUN;bar;bar;NOUN
aucun;aucun;DET;art;art;NOUN;bar;bar;NOUN
aucun;aucun;DET;avare;avare;ADJ;bavard;bavard;ADJ
aucun;aucun;DET;avare;avare;ADJ;bavard;bavard;NOUN
aucun;aucun;DET;aveu;aveu;NOUN;baveux;baveux;ADJ
aucun;aucun;DET;honneur;honneur;NOUN;bonheur;bonheur;NOUN
aucun;aucun;DET;oeuf;oeuf;NOUN;boeuf;boeuf;NOUN
aucun;aucun;DET;office;office;NOUN;beau-fils;beau-fils;NOUN
aucun;aucun;DET;or;or;NOUN;bord;bord;NOUN
aucun;aucun;DET;os;os;NOUN;boss;boss;NOUN
aucun;aucun;DET;os;os;NOUN;bosse;bosse;NOUN
un;un;DET;ail;ail;NOUN;bail;bail;NOUN
un;un;DET;ailier;ailier;NOUN;bélier;bélier;NOUN
un;un;DET;aisé;aisé;ADJ;baiser;baiser;NOUN
un;un;DET;an;an;NOUN;banc;banc;NOUN
un;un;DET;anal;anal;ADJ;banal;banal;ADJ
un;un;DET;are;are;NOUN;bar;bar;NOUN
un;un;DET;art;art;NOUN;bar;bar;NOUN
un;un;DET;avare;avare;ADJ;bavard;bavard;ADJ
un;un;DET;avare;avare;ADJ;bavard;bavard;NOUN
un;un;DET;aveu;aveu;NOUN;baveux;baveux;ADJ
un;un;DET;honneur;honneur;NOUN;bonheur;bonheur;NOUN
un;un;DET;oeuf;oeuf;NOUN;boeuf;boeuf;NOUN
un;un;DET;office;office;NOUN;beau-fils;beau-fils;NOUN
un;un;DET;or;or;NOUN;bord;bord;NOUN
un;un;DET;os;os;NOUN;boss;boss;NOUN
un;un;DET;os;os;NOUN;bosse;bosse;NOUN
mon;mon;DET;ail;ail;NOUN;bail;bail;NOUN
mon;mon;DET;ailier;ailier;NOUN;bélier;bélier;NOUN
mon;mon;DET;aisé;aisé;ADJ;baiser;baiser;NOUN
mon;mon;DET;an;an;NOUN;banc;banc;NOUN
mon;mon;DET;anal;anal;ADJ;banal;banal;ADJ
mon;mon;DET;are;are;NOUN;bar;bar;NOUN
mon;mon;DET;art;art;NOUN;bar;bar;NOUN
mon;mon;DET;avare;avare;ADJ;bavard;bavard;ADJ
mon;mon;DET;avare;avare;ADJ;bavard;bavard;NOUN
