ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
long;long;ADJ;ado;ado;NOUN;cadeau;cadeau;NOUN
long;long;ADJ;ados;ados;NOUN;cadeau;cadeau;NOUN
long;long;ADJ;an;an;NOUN;camp;camp;NOUN
long;long;ADJ;anneau;anneau;NOUN;canot;canot;NOUN
long;long;ADJ;are;are;NOUN;car;car;NOUN
long;long;ADJ;are;are;NOUN;quart;quart;NOUN
long;long;ADJ;argot;argot;NOUN;cargo;cargo;NOUN
long;long;ADJ;arrière;arrière;NOUN;carrière;carrière;NOUN
long;long;ADJ;art;art;NOUN;car;car;NOUN
long;long;ADJ;art;art;NOUN;quart;quart;NOUN
long;long;ADJ;as;as;NOUN;casse;casse;NOUN
long;long;ADJ;hosto;hosto;NOUN;costaud;costaud;NOUN
long;long;ADJ;if;if;NOUN;kif;kif;NOUN
long;long;ADJ;or;or;NOUN;cor;cor;NOUN
long;long;ADJ;or;or;NOUN;corps;corps;NOUN
long;long;ADJ;otage;otage;NOUN;cottage;cottage;NOUN
long;long;ADJ;épi;épi;NOUN;képi;képi;NOUN
