ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
ancien;ancien;ADJ;achat;achat;NOUN;pacha;pacha;NOUN
ancien;ancien;ADJ;acte;acte;NOUN;pacte;pacte;NOUN
ancien;ancien;ADJ;aimant;aimant;NOUN;paiement;paiement;NOUN
ancien;ancien;ADJ;air;air;NOUN;pair;pair;NOUN
ancien;ancien;ADJ;air;air;NOUN;père;père;NOUN
ancien;ancien;ADJ;allié;allié;NOUN;palier;palier;NOUN
ancien;ancien;ADJ;an;an;NOUN;pan;pan;NOUN
ancien;ancien;ADJ;anneau;anneau;NOUN;panneau;panneau;NOUN
ancien;ancien;ADJ;appât;appât;NOUN;papa;papa;NOUN
ancien;ancien;ADJ;appât;appât;NOUN;papas;papas;NOUN
ancien;ancien;ADJ;arc;arc;NOUN;parc;parc;NOUN
ancien;ancien;ADJ;are;are;NOUN;part;part;NOUN
ancien;ancien;ADJ;art;art;NOUN;part;part;NOUN
ancien;ancien;ADJ;artisan;artisan;NOUN;partisan;partisan;NOUN
ancien;ancien;ADJ;athée;athée;NOUN;pâté;pâté;NOUN
ancien;ancien;ADJ;auto;auto;NOUN;poteau;poteau;NOUN
ancien;ancien;ADJ;if;if;NOUN;pif;pif;NOUN
ancien;ancien;ADJ;or;or;NOUN;porc;porc;NOUN
ancien;ancien;ADJ;or;or;NOUN;port;port;NOUN
ancien;ancien;ADJ;otage;otage;NOUN;potage;potage;NOUN
ancien;ancien;ADJ;âge;âge;NOUN;page;page;NOUN
bon;bon;ADJ;achat;achat;NOUN;pacha;pacha;NOUN
bon;bon;ADJ;acte;acte;NOUN;pacte;pacte;NOUN
bon;bon;ADJ;aimant;aimant;NOUN;paiement;paiement;NOUN
bon;bon;ADJ;air;air;NOUN;pair;pair;NOUN
bon;bon;ADJ;air;air;NOUN;père;père;NOUN
bon;bon;ADJ;allié;allié;NOUN;palier;palier;NOUN
bon;bon;ADJ;an;an;NOUN;pan;pan;NOUN
bon;bon;ADJ;anneau;anneau;NOUN;panneau;panneau;NOUN
bon;bon;ADJ;appât;appât;NOUN;papa;papa;NOUN
bon;bon;ADJ;appât;appât;NOUN;papas;papas;NOUN
bon;bon;ADJ;arc;arc;NOUN;parc;parc;NOUN
bon;bon;ADJ;are;are;NOUN;part;part;NOUN
bon;bon;ADJ;art;art;NOUN;part;part;NOUN
bon;bon;ADJ;artisan;artisan;NOUN;partisan;partisan;NOUN
bon;bon;ADJ;athée;athée;NOUN;pâté;pâté;NOUN
bon;bon;ADJ;auto;auto;NOUN;poteau;poteau;NOUN
bon;bon;ADJ;if;if;NOUN;pif;pif;NOUN
bon;bon;ADJ;or;or;NOUN;porc;porc;NOUN
bon;bon;ADJ;or;or;NOUN;port;port;NOUN
bon;bon;ADJ;otage;otage;NOUN;potage;potage;NOUN
bon;bon;ADJ;âge;âge;NOUN;page;page;NOUN
certain;certain;ADJ;achat;achat;NOUN;pacha;pacha;NOUN
certain;certain;ADJ;acte;acte;NOUN;pacte;pacte;NOUN
certain;certain;ADJ;aimant;aimant;NOUN;paiement;paiement;NOUN
certain;certain;ADJ;air;air;NOUN;pair;pair;NOUN
certain;certain;ADJ;air;air;NOUN;père;père;NOUN
certain;certain;ADJ;allié;allié;NOUN;palier;palier;NOUN
certain;certain;ADJ;an;an;NOUN;pan;pan;NOUN
certain;certain;ADJ;anneau;anneau;NOUN;panneau;panneau;NOUN
certain;certain;ADJ;appât;appât;NOUN;papa;papa;NOUN
certain;certain;ADJ;appât;appât;NOUN;papas;papas;NOUN
certain;certain;ADJ;arc;arc;NOUN;parc;parc;NOUN
certain;certain;ADJ;are;are;NOUN;part;part;NOUN
certain;certain;ADJ;art;art;NOUN;part;part;NOUN
certain;certain;ADJ;artisan;artisan;NOUN;partisan;partisan;NOUN
certain;certain;ADJ;athée;athée;NOUN;pâté;pâté;NOUN
certain;certain;ADJ;auto;auto;NOUN;poteau;poteau;NOUN
certain;certain;ADJ;if;if;NOUN;pif;pif;NOUN
certain;certain;ADJ;or;or;NOUN;porc;porc;NOUN
certain;certain;ADJ;or;or;NOUN;port;port;NOUN
certain;certain;ADJ;otage;otage;NOUN;potage;potage;NOUN
certain;certain;ADJ;âge;âge;NOUN;page;page;NOUN
divin;divin;ADJ;achat;achat;NOUN;pacha;pacha;NOUN
divin;divin;ADJ;acte;acte;NOUN;pacte;pacte;NOUN
divin;divin;ADJ;aimant;aimant;NOUN;paiement;paiement;NOUN
divin;divin;ADJ;air;air;NOUN;pair;pair;NOUN
divin;divin;ADJ;air;air;NOUN;père;père;NOUN
divin;divin;ADJ;allié;allié;NOUN;palier;palier;NOUN
divin;divin;ADJ;an;an;NOUN;pan;pan;NOUN
divin;divin;ADJ;anneau;anneau;NOUN;panneau;panneau;NOUN
divin;divin;ADJ;appât;appât;NOUN;papa;papa;NOUN
divin;divin;ADJ;appât;appât;NOUN;papas;papas;NOUN
divin;divin;ADJ;arc;arc;NOUN;parc;parc;NOUN
divin;divin;ADJ;are;are;NOUN;part;part;NOUN
divin;divin;ADJ;art;art;NOUN;part;part;NOUN
divin;divin;ADJ;artisan;artisan;NOUN;partisan;partisan;NOUN
divin;divin;ADJ;athée;athée;NOUN;pâté;pâté;NOUN
divin;divin;ADJ;auto;auto;NOUN;poteau;poteau;NOUN
divin;divin;ADJ;if;if;NOUN;pif;pif;NOUN
divin;divin;ADJ;or;or;NOUN;porc;porc;NOUN
divin;divin;ADJ;or;or;NOUN;port;port;NOUN
divin;divin;ADJ;otage;otage;NOUN;potage;potage;NOUN
divin;divin;ADJ;âge;âge;NOUN;page;page;NOUN
prochain;prochain;ADJ;achat;achat;NOUN;pacha;pacha;NOUN
prochain;prochain;ADJ;acte;acte;NOUN;pacte;pacte;NOUN
prochain;prochain;ADJ;aimant;aimant;NOUN;paiement;paiement;NOUN
prochain;prochain;ADJ;air;air;NOUN;pair;pair;NOUN
prochain;prochain;ADJ;air;air;NOUN;père;père;NOUN
prochain;prochain;ADJ;allié;allié;NOUN;palier;palier;NOUN
prochain;prochain;ADJ;an;an;NOUN;pan;pan;NOUN
prochain;prochain;ADJ;anneau;anneau;NOUN;panneau;panneau;NOUN
prochain;prochain;ADJ;appât;appât;NOUN;papa;papa;NOUN
prochain;prochain;ADJ;appât;appât;NOUN;papas;papas;NOUN
prochain;prochain;ADJ;arc;arc;NOUN;parc;parc;NOUN
prochain;prochain;ADJ;are;are;NOUN;part;part;NOUN
prochain;prochain;ADJ;art;art;NOUN;part;part;NOUN
prochain;prochain;ADJ;artisan;artisan;NOUN;partisan;partisan;NOUN
prochain;prochain;ADJ;athée;athée;NOUN;pâté;pâté;NOUN
prochain;prochain;ADJ;auto;auto;NOUN;poteau;poteau;NOUN
prochain;prochain;ADJ;if;if;NOUN;pif;pif;NOUN
prochain;prochain;ADJ;or;or;NOUN;porc;porc;NOUN
prochain;prochain;ADJ;or;or;NOUN;port;port;NOUN
prochain;prochain;ADJ;otage;otage;NOUN;potage;potage;NOUN
prochain;prochain;ADJ;âge;âge;NOUN;page;page;NOUN
aucun;aucun;DET;achat;achat;NOUN;pacha;pacha;NOUN
aucun;aucun;DET;acte;acte;NOUN;pacte;pacte;NOUN
aucun;aucun;DET;aimant;aimant;ADJ;paiement;paiement;NOUN
aucun;aucun;DET;aimant;aimant;NOUN;paiement;paiement;NOUN
aucun;aucun;DET;air;air;NOUN;pair;pair;NOUN
aucun;aucun;DET;air;air;NOUN;père;père;NOUN
aucun;aucun;DET;allié;allié;NOUN;palier;palier;NOUN
aucun;aucun;DET;an;an;NOUN;pan;pan;NOUN
aucun;aucun;DET;anneau;anneau;NOUN;panneau;panneau;NOUN
aucun;aucun;DET;appât;appât;NOUN;papa;papa;NOUN
aucun;aucun;DET;appât;appât;NOUN;papas;papas;NOUN
aucun;aucun;DET;arc;arc;NOUN;parc;parc;NOUN
aucun;aucun;DET;are;are;NOUN;part;part;NOUN
aucun;aucun;DET;art;art;NOUN;part;part;NOUN
aucun;aucun;DET;artisan;artisan;NOUN;partisan;partisan;NOUN
aucun;aucun;DET;athée;athée;ADJ;pâté;pâté;NOUN
aucun;aucun;DET;athée;athée;NOUN;pâté;pâté;NOUN
aucun;aucun;DET;atteint;atteint;ADJ;patin;patin;NOUN
aucun;aucun;DET;auto;auto;NOUN;poteau;poteau;NOUN
aucun;aucun;DET;heureux;heureux;ADJ;peureux;peureux;ADJ
aucun;aucun;DET;heureux;heureux;NOUN;peureux;peureux;ADJ
aucun;aucun;DET;if;if;NOUN;pif;pif;NOUN
aucun;aucun;DET;or;or;NOUN;porc;porc;NOUN
aucun;aucun;DET;or;or;NOUN;port;port;NOUN
aucun;aucun;DET;otage;otage;NOUN;potage;potage;NOUN
aucun;aucun;DET;âge;âge;NOUN;page;page;NOUN
aucun;aucun;DET;été;été;NOUN;pété;pété;ADJ
un;un;DET;achat;achat;NOUN;pacha;pacha;NOUN
un;un;DET;acte;acte;NOUN;pacte;pacte;NOUN
un;un;DET;aimant;aimant;ADJ;paiement;paiement;NOUN
un;un;DET;aimant;aimant;NOUN;paiement;paiement;NOUN
un;un;DET;air;air;NOUN;pair;pair;NOUN
un;un;DET;air;air;NOUN;père;père;NOUN
un;un;DET;allié;allié;NOUN;palier;palier;NOUN
un;un;DET;an;an;NOUN;pan;pan;NOUN
un;un;DET;anneau;anneau;NOUN;panneau;panneau;NOUN
un;un;DET;appât;appât;NOUN;papa;papa;NOUN
un;un;DET;appât;appât;NOUN;papas;papas;NOUN
un;un;DET;arc;arc;NOUN;parc;parc;NOUN
un;un;DET;are;are;NOUN;part;part;NOUN
un;un;DET;art;art;NOUN;part;part;NOUN
un;un;DET;artisan;artisan;NOUN;partisan;partisan;NOUN
un;un;DET;athée;athée;ADJ;pâté;pâté;NOUN
un;un;DET;athée;athée;NOUN;pâté;pâté;NOUN
un;un;DET;atteint;atteint;ADJ;patin;patin;NOUN
un;un;DET;auto;auto;NOUN;poteau;poteau;NOUN
un;un;DET;heureux;heureux;ADJ;peureux;peureux;ADJ
un;un;DET;heureux;heureux;NOUN;peureux;peureux;ADJ
un;un;DET;if;if;NOUN;pif;pif;NOUN
un;un;DET;or;or;NOUN;porc;porc;NOUN
un;un;DET;or;or;NOUN;port;port;NOUN
un;un;DET;otage;otage;NOUN;potage;potage;NOUN
un;un;DET;âge;âge;NOUN;page;page;NOUN
un;un;DET;été;été;NOUN;pété;pété;ADJ
mon;mon;DET;achat;achat;NOUN;pacha;pacha;NOUN
mon;mon;DET;acte;acte;NOUN;pacte;pacte;NOUN
mon;mon;DET;aimant;aimant;ADJ;paiement;paiement;NOUN
