ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
ancien;ancien;ADJ;amas;amas;NOUN;lama;lama;NOUN
ancien;ancien;ADJ;are;are;NOUN;lard;lard;NOUN
ancien;ancien;ADJ;art;art;NOUN;lard;lard;NOUN
ancien;ancien;ADJ;auto;auto;NOUN;loto;loto;NOUN
bon;bon;ADJ;amas;amas;NOUN;lama;lama;NOUN
bon;bon;ADJ;are;are;NOUN;lard;lard;NOUN
bon;bon;ADJ;art;art;NOUN;lard;lard;NOUN
bon;bon;ADJ;auto;auto;NOUN;loto;loto;NOUN
certain;certain;ADJ;amas;amas;NOUN;lama;lama;NOUN
certain;certain;ADJ;are;are;NOUN;lard;lard;NOUN
certain;certain;ADJ;art;art;NOUN;lard;lard;NOUN
certain;certain;ADJ;auto;auto;NOUN;loto;loto;NOUN
divin;divin;ADJ;amas;amas;NOUN;lama;lama;NOUN
divin;divin;ADJ;are;are;NOUN;lard;lard;NOUN
divin;divin;ADJ;art;art;NOUN;lard;lard;NOUN
divin;divin;ADJ;auto;auto;NOUN;loto;loto;NOUN
prochain;prochain;ADJ;amas;amas;NOUN;lama;lama;NOUN
prochain;prochain;ADJ;are;are;NOUN;lard;lard;NOUN
prochain;prochain;ADJ;art;art;NOUN;lard;lard;NOUN
prochain;prochain;ADJ;auto;auto;NOUN;loto;loto;NOUN
aucun;aucun;DET;amas;amas;NOUN;lama;lama;NOUN
aucun;aucun;DET;an;an;NOUN;lent;lent;ADJ
aucun;aucun;DET;are;are;NOUN;lard;lard;NOUN
aucun;aucun;DET;art;art;NOUN;lard;lard;NOUN
aucun;aucun;DET;atteint;atteint;ADJ;latin;latin;ADJ
aucun;aucun;DET;atteint;atteint;ADJ;latin;latin;NOUN
aucun;aucun;DET;auto;auto;NOUN;loto;loto;NOUN
aucun;aucun;DET;ivre;ivre;ADJ;livre;livre;NOUN
aucun;aucun;DET;égal;égal;ADJ;légal;légal;ADJ
aucun;aucun;DET;égal;égal;NOUN;légal;légal;ADJ
un;un;DET;amas;amas;NOUN;lama;lama;NOUN
un;un;DET;an;an;NOUN;lent;lent;ADJ
un;un;DET;are;are;NOUN;lard;lard;NOUN
un;un;DET;art;art;NOUN;lard;lard;NOUN
un;un;DET;atteint;atteint;ADJ;latin;latin;ADJ
un;un;DET;atteint;atteint;ADJ;latin;latin;NOUN
un;un;DET;auto;auto;NOUN;loto;loto;NOUN
un;un;DET;ivre;ivre;ADJ;livre;livre;NOUN
un;un;DET;égal;égal;ADJ;légal;légal;ADJ
un;un;DET;égal;égal;NOUN;légal;légal;ADJ
mon;mon;DET;amas;amas;NOUN;lama;lama;NOUN
mon;mon;DET;an;an;NOUN;lent;lent;ADJ
mon;mon;DET;are;are;NOUN;lard;lard;NOUN
mon;mon;DET;art;art;NOUN;lard;lard;NOUN
mon;mon;DET;atteint;atteint;ADJ;latin;latin;ADJ
mon;mon;DET;atteint;atteint;ADJ;latin;latin;NOUN
mon;mon;DET;auto;auto;NOUN;loto;loto;NOUN
mon;mon;DET;ivre;ivre;ADJ;livre;livre;NOUN
mon;mon;DET;égal;égal;ADJ;légal;légal;ADJ
mon;mon;DET;égal;égal;NOUN;légal;légal;ADJ
son;son;DET;amas;amas;NOUN;lama;lama;NOUN
son;son;DET;an;an;NOUN;lent;lent;ADJ
son;son;DET;are;are;NOUN;lard;lard;NOUN
son;son;DET;art;art;NOUN;lard;lard;NOUN
son;son;DET;atteint;atteint;ADJ;latin;latin;ADJ
son;son;DET;atteint;atteint;ADJ;latin;latin;NOUN
son;son;DET;auto;auto;NOUN;loto;loto;NOUN
son;son;DET;ivre;ivre;ADJ;livre;livre;NOUN
son;son;DET;égal;égal;ADJ;légal;légal;ADJ
son;son;DET;égal;égal;NOUN;légal;légal;ADJ
ton;ton;DET;amas;amas;NOUN;lama;lama;NOUN
ton;ton;DET;an;an;NOUN;lent;lent;ADJ
ton;ton;DET;are;are;NOUN;lard;lard;NOUN
ton;ton;DET;art;art;NOUN;lard;lard;NOUN
ton;ton;DET;atteint;atteint;ADJ;latin;latin;ADJ
ton;ton;DET;atteint;atteint;ADJ;latin;latin;NOUN
ton;ton;DET;auto;auto;NOUN;loto;loto;NOUN
ton;ton;DET;ivre;ivre;ADJ;livre;livre;NOUN
ton;ton;DET;égal;égal;ADJ;légal;légal;ADJ
ton;ton;DET;égal;égal;NOUN;légal;légal;ADJ
bien;bien;ADV;atteint;atteint;ADJ;latin;latin;ADJ
bien;bien;ADV;en;en;ADP;lent;lent;ADJ
bien;bien;ADV;en;en;ADP;lents;lent;ADJ
bien;bien;ADV;à;à;ADP;las;las;ADJ
bien;bien;ADV;égal;égal;ADJ;légal;légal;ADJ
bien;bien;ADV;égale;égal;ADJ;légale;légal;ADJ
bien;bien;ADV;égales;égal;ADJ;légales;légal;ADJ
bien;bien;ADV;égaux;égal;ADJ;légaux;légal;ADJ
bien;bien;ADV;imiter;imiter;VERB;limiter;limiter;VERB
bien;bien;ADV;eu;avoir;VERB;lu;lire;VERB
non;non;ADV;atteint;atteint;ADJ;latin;latin;ADJ
non;non;ADV;égal;égal;ADJ;légal;légal;ADJ
non;non;ADV;égale;égal;ADJ;légale;légal;ADJ
non;non;ADV;égales;égal;ADJ;légales;légal;ADJ
non;non;ADV;égaux;égal;ADJ;légaux;légal;ADJ
en;en;ADP;amas;amas;NOUN;lama;lama;NOUN
en;en;ADP;are;are;NOUN;lard;lard;NOUN
en;en;ADP;arme;arme;NOUN;larme;larme;NOUN
en;en;ADP;arme;arme;NOUN;larmes;larme;NOUN
en;en;ADP;armes;arme;NOUN;larme;larme;NOUN
en;en;ADP;armes;arme;NOUN;larmes;larme;NOUN
en;en;ADP;art;art;NOUN;lard;lard;NOUN
en;en;ADP;arts;art;NOUN;lard;lard;NOUN
en;en;ADP;attitude;attitude;NOUN;latitude;latitude;NOUN
en;en;ADP;attitudes;attitude;NOUN;latitude;latitude;NOUN
en;en;ADP;auto;auto;NOUN;loto;loto;NOUN
en;en;ADP;autos;auto;NOUN;loto;loto;NOUN
en;en;ADP;eau;eau;NOUN;lot;lot;NOUN
en;en;ADP;eau;eau;NOUN;lots;lot;NOUN
en;en;ADP;eaux;eau;NOUN;lot;lot;NOUN
en;en;ADP;eaux;eau;NOUN;lots;lot;NOUN
en;en;ADP;heure;heure;NOUN;leurre;leurre;NOUN
en;en;ADP;heures;heure;NOUN;leurre;leurre;NOUN
en;en;ADP;oie;oie;NOUN;loi;loi;NOUN
en;en;ADP;oie;oie;NOUN;lois;loi;NOUN
