ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
excellent;excellent;ADJ;acte;acte;NOUN;tact;tact;NOUN
excellent;excellent;ADJ;an;an;NOUN;temps;temps;NOUN
excellent;excellent;ADJ;est;est;NOUN;test;test;NOUN
excellent;excellent;ADJ;or;or;NOUN;tort;tort;NOUN
grand;grand;ADJ;acte;acte;NOUN;tact;tact;NOUN
grand;grand;ADJ;an;an;NOUN;temps;temps;NOUN
grand;grand;ADJ;est;est;NOUN;test;test;NOUN
grand;grand;ADJ;or;or;NOUN;tort;tort;NOUN
petit;petit;ADJ;acte;acte;NOUN;tact;tact;NOUN
petit;petit;ADJ;an;an;NOUN;temps;temps;NOUN
petit;petit;ADJ;est;est;NOUN;test;test;NOUN
petit;petit;ADJ;or;or;NOUN;tort;tort;NOUN
profond;profond;ADJ;acte;acte;NOUN;tact;tact;NOUN
profond;profond;ADJ;an;an;NOUN;temps;temps;NOUN
profond;profond;ADJ;est;est;NOUN;test;test;NOUN
profond;profond;ADJ;or;or;NOUN;tort;tort;NOUN
maint;maint;DET;acte;acte;NOUN;tact;tact;NOUN
maint;maint;DET;an;an;NOUN;temps;temps;NOUN
maint;maint;DET;est;est;NOUN;test;test;NOUN
maint;maint;DET;or;or;NOUN;tort;tort;NOUN
tout;tout;DET;acte;acte;NOUN;tact;tact;NOUN
tout;tout;DET;an;an;NOUN;temps;temps;NOUN
tout;tout;DET;est;est;NOUN;test;test;NOUN
tout;tout;DET;issu;issu;ADJ;tissu;tissu;NOUN
tout;tout;DET;or;or;NOUN;tort;tort;NOUN
tant;tant;ADV;eu;avoir;VERB;tu;taire;VERB
tout;tout;ADV;au;au;ADP;tôt;tôt;ADV
tout;tout;ADV;aux;aux;ADP;tôt;tôt;ADV
tout;tout;ADV;en;en;PRON;tant;tant;ADV
tout;tout;ADV;en;en;ADP;tant;tant;ADV
tout;tout;ADV;eu;avoir;VERB;tu;taire;VERB
dont;dont;PRON;elle;elle;PRON;tel;tel;ADJ
dont;dont;PRON;elle;elle;PRON;telle;telle;DET
dont;dont;PRON;elle;elle;PRON;telle;telle;ADJ
dont;dont;PRON;elle;elle;PRON;telles;telles;ADJ
dont;dont;PRON;elle;elle;PRON;tels;tels;ADJ
dont;dont;PRON;elles;elles;PRON;tel;tel;ADJ
dont;dont;PRON;elles;elles;PRON;telle;telle;DET
dont;dont;PRON;elles;elles;PRON;telle;telle;ADJ
dont;dont;PRON;elles;elles;PRON;telles;telles;ADJ
dont;dont;PRON;elles;elles;PRON;tels;tels;ADJ
quand;quand;CONJ;elle;elle;PRON;tel;tel;ADJ
quand;quand;CONJ;elle;elle;PRON;telle;telle;DET
quand;quand;CONJ;elle;elle;PRON;telle;telle;ADJ
quand;quand;CONJ;elle;elle;PRON;telles;telles;ADJ
quand;quand;CONJ;elle;elle;PRON;tels;tels;ADJ
quand;quand;CONJ;elles;elles;PRON;tel;tel;ADJ
quand;quand;CONJ;elles;elles;PRON;telle;telle;DET
quand;quand;CONJ;elles;elles;PRON;telle;telle;ADJ
quand;quand;CONJ;elles;elles;PRON;telles;telles;ADJ
quand;quand;CONJ;elles;elles;PRON;tels;tels;ADJ
est;être;VERB;au;au;ADP;tôt;tôt;ADV
est;être;VERB;aux;aux;ADP;tôt;tôt;ADV
est;être;VERB;en;en;PRON;tant;tant;ADV
est;être;VERB;en;en;ADP;tant;tant;ADV
étaient;être;VERB;au;au;ADP;tôt;tôt;ADV
étaient;être;VERB;aux;aux;ADP;tôt;tôt;ADV
étaient;être;VERB;en;en;PRON;tant;tant;ADV
étaient;être;VERB;en;en;ADP;tant;tant;ADV
était;être;VERB;au;au;ADP;tôt;tôt;ADV
était;être;VERB;aux;aux;ADP;tôt;tôt;ADV
était;être;VERB;en;en;PRON;tant;tant;ADV
était;être;VERB;en;en;ADP;tant;tant;ADV
étant;être;VERB;au;au;ADP;tôt;tôt;ADV
étant;être;VERB;aux;aux;ADP;tôt;tôt;ADV
étant;être;VERB;en;en;PRON;tant;tant;ADV
étant;être;VERB;en;en;ADP;tant;tant;ADV
furent;être;VERB;au;au;ADP;tôt;tôt;ADV
furent;être;VERB;aux;aux;ADP;tôt;tôt;ADV
furent;être;VERB;en;en;PRON;tant;tant;ADV
furent;être;VERB;en;en;ADP;tant;tant;ADV
fut;être;VERB;au;au;ADP;tôt;tôt;ADV
fut;être;VERB;aux;aux;ADP;tôt;tôt;ADV
fut;être;VERB;en;en;PRON;tant;tant;ADV
fut;être;VERB;en;en;ADP;tant;tant;ADV
fût;être;VERB;au;au;ADP;tôt;tôt;ADV
fût;être;VERB;aux;aux;ADP;tôt;tôt;ADV
fût;être;VERB;en;en;PRON;tant;tant;ADV
fût;être;VERB;en;en;ADP;tant;tant;ADV
seraient;être;VERB;au;au;ADP;tôt;tôt;ADV
seraient;être;VERB;aux;aux;ADP;tôt;tôt;ADV
seraient;être;VERB;en;en;PRON;tant;tant;ADV
seraient;être;VERB;en;en;ADP;tant;tant;ADV
serait;être;VERB;au;au;ADP;tôt;tôt;ADV
serait;être;VERB;aux;aux;ADP;tôt;tôt;ADV
serait;être;VERB;en;en;PRON;tant;tant;ADV
serait;être;VERB;en;en;ADP;tant;tant;ADV
seront;être;VERB;au;au;ADP;tôt;tôt;ADV
seront;être;VERB;aux;aux;ADP;tôt;tôt;ADV
seront;être;VERB;en;en;PRON;tant;tant;ADV
seront;être;VERB;en;en;ADP;tant;tant;ADV
soient;être;VERB;au;au;ADP;tôt;tôt;ADV
soient;être;VERB;aux;aux;ADP;tôt;tôt;ADV
soient;être;VERB;en;en;PRON;tant;tant;ADV
soient;être;VERB;en;en;ADP;tant;tant;ADV
soit;être;VERB;au;au;ADP;tôt;tôt;ADV
soit;être;VERB;aux;aux;ADP;tôt;tôt;ADV
soit;être;VERB;en;en;PRON;tant;tant;ADV
soit;être;VERB;en;en;ADP;tant;tant;ADV
sont;être;VERB;au;au;ADP;tôt;tôt;ADV
sont;être;VERB;aux;aux;ADP;tôt;tôt;ADV
sont;être;VERB;en;en;PRON;tant;tant;ADV
sont;être;VERB;en;en;ADP;tant;tant;ADV
aient;avoir;VERB;en;en;PRON;tant;tant;ADV
aient;avoir;VERB;eu;avoir;VERB;tu;taire;VERB
ait;avoir;VERB;en;en;PRON;tant;tant;ADV
ait;avoir;VERB;eu;avoir;VERB;tu;taire;VERB
auraient;avoir;VERB;en;en;PRON;tant;tant;ADV
auraient;avoir;VERB;eu;avoir;VERB;tu;taire;VERB
aurait;avoir;VERB;en;en;PRON;tant;tant;ADV
aurait;avoir;VERB;eu;avoir;VERB;tu;taire;VERB
auront;avoir;VERB;en;en;PRON;tant;tant;ADV
auront;avoir;VERB;eu;avoir;VERB;tu;taire;VERB
avaient;avoir;VERB;en;en;PRON;tant;tant;ADV
avaient;avoir;VERB;eu;avoir;VERB;tu;taire;VERB
avait;avoir;VERB;en;en;PRON;tant;tant;ADV
avait;avoir;VERB;eu;avoir;VERB;tu;taire;VERB
eurent;avoir;VERB;en;en;PRON;tant;tant;ADV
eurent;avoir;VERB;eu;avoir;VERB;tu;taire;VERB
eut;avoir;VERB;en;en;PRON;tant;tant;ADV
eut;avoir;VERB;eu;avoir;VERB;tu;taire;VERB
eût;avoir;VERB;en;en;PRON;tant;tant;ADV
eût;avoir;VERB;eu;avoir;VERB;tu;taire;VERB
ont;avoir;VERB;en;en;PRON;tant;tant;ADV
ont;avoir;VERB;eu;avoir;VERB;tu;taire;VERB
