ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
excellent;excellent;ADJ;août;août;NOUN;doute;doute;NOUN
excellent;excellent;ADJ;are;are;NOUN;dard;dard;NOUN
excellent;excellent;ADJ;art;art;NOUN;dard;dard;NOUN
excellent;excellent;ADJ;entier;entier;NOUN;dentier;dentier;NOUN
excellent;excellent;ADJ;essai;essai;NOUN;décès;décès;NOUN
excellent;excellent;ADJ;hommage;hommage;NOUN;dommage;dommage;NOUN
excellent;excellent;ADJ;honneur;honneur;NOUN;donneur;donneur;NOUN
excellent;excellent;ADJ;oeil;oeil;NOUN;deuil;deuil;NOUN
excellent;excellent;ADJ;égout;égout;NOUN;dégoût;dégoût;NOUN
excellent;excellent;ADJ;épi;épi;NOUN;dépit;dépit;NOUN
grand;grand;ADJ;août;août;NOUN;doute;doute;NOUN
grand;grand;ADJ;are;are;NOUN;dard;dard;NOUN
grand;grand;ADJ;art;art;NOUN;dard;dard;NOUN
grand;grand;ADJ;entier;entier;NOUN;dentier;dentier;NOUN
grand;grand;ADJ;essai;essai;NOUN;décès;décès;NOUN
grand;grand;ADJ;hommage;hommage;NOUN;dommage;dommage;NOUN
grand;grand;ADJ;honneur;honneur;NOUN;donneur;donneur;NOUN
grand;grand;ADJ;oeil;oeil;NOUN;deuil;deuil;NOUN
grand;grand;ADJ;égout;égout;NOUN;dégoût;dégoût;NOUN
grand;grand;ADJ;épi;épi;NOUN;dépit;dépit;NOUN
petit;petit;ADJ;août;août;NOUN;doute;doute;NOUN
petit;petit;ADJ;are;are;NOUN;dard;dard;NOUN
petit;petit;ADJ;art;art;NOUN;dard;dard;NOUN
petit;petit;ADJ;entier;entier;NOUN;dentier;dentier;NOUN
petit;petit;ADJ;essai;essai;NOUN;décès;décès;NOUN
petit;petit;ADJ;hommage;hommage;NOUN;dommage;dommage;NOUN
petit;petit;ADJ;honneur;honneur;NOUN;donneur;donneur;NOUN
petit;petit;ADJ;oeil;oeil;NOUN;deuil;deuil;NOUN
petit;petit;ADJ;égout;égout;NOUN;dégoût;dégoût;NOUN
petit;petit;ADJ;épi;épi;NOUN;dépit;dépit;NOUN
profond;profond;ADJ;août;août;NOUN;doute;doute;NOUN
