ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
excellent;excellent;ADJ;acteur;acteur;NOUN;facteur;facteur;NOUN
excellent;excellent;ADJ;air;air;NOUN;fer;fer;NOUN
excellent;excellent;ADJ;août;août;NOUN;foot;foot;NOUN
excellent;excellent;ADJ;are;are;NOUN;fard;fard;NOUN
excellent;excellent;ADJ;are;are;NOUN;phare;phare;NOUN
excellent;excellent;ADJ;art;art;NOUN;fard;fard;NOUN
excellent;excellent;ADJ;art;art;NOUN;phare;phare;NOUN
excellent;excellent;ADJ;autographe;autographe;NOUN;photographe;photographe;NOUN
excellent;excellent;ADJ;axe;axe;NOUN;fax;fax;NOUN
excellent;excellent;ADJ;enfant;enfant;NOUN;fanfan;fanfan;NOUN
excellent;excellent;ADJ;or;or;NOUN;for;for;NOUN
excellent;excellent;ADJ;or;or;NOUN;fort;fort;NOUN
excellent;excellent;ADJ;âne;âne;NOUN;fan;fan;NOUN
grand;grand;ADJ;acteur;acteur;NOUN;facteur;facteur;NOUN
grand;grand;ADJ;air;air;NOUN;fer;fer;NOUN
grand;grand;ADJ;août;août;NOUN;foot;foot;NOUN
grand;grand;ADJ;are;are;NOUN;fard;fard;NOUN
grand;grand;ADJ;are;are;NOUN;phare;phare;NOUN
grand;grand;ADJ;art;art;NOUN;fard;fard;NOUN
grand;grand;ADJ;art;art;NOUN;phare;phare;NOUN
grand;grand;ADJ;autographe;autographe;NOUN;photographe;photographe;NOUN
grand;grand;ADJ;axe;axe;NOUN;fax;fax;NOUN
grand;grand;ADJ;enfant;enfant;NOUN;fanfan;fanfan;NOUN
grand;grand;ADJ;or;or;NOUN;for;for;NOUN
grand;grand;ADJ;or;or;NOUN;fort;fort;NOUN
grand;grand;ADJ;âne;âne;NOUN;fan;fan;NOUN
petit;petit;ADJ;acteur;acteur;NOUN;facteur;facteur;NOUN
petit;petit;ADJ;air;air;NOUN;fer;fer;NOUN
petit;petit;ADJ;août;août;NOUN;foot;foot;NOUN
petit;petit;ADJ;are;are;NOUN;fard;fard;NOUN
petit;petit;ADJ;are;are;NOUN;phare;phare;NOUN
petit;petit;ADJ;art;art;NOUN;fard;fard;NOUN
petit;petit;ADJ;art;art;NOUN;phare;phare;NOUN
petit;petit;ADJ;autographe;autographe;NOUN;photographe;photographe;NOUN
petit;petit;ADJ;axe;axe;NOUN;fax;fax;NOUN
petit;petit;ADJ;enfant;enfant;NOUN;fanfan;fanfan;NOUN
petit;petit;ADJ;or;or;NOUN;for;for;NOUN
petit;petit;ADJ;or;or;NOUN;fort;fort;NOUN
petit;petit;ADJ;âne;âne;NOUN;fan;fan;NOUN
profond;profond;ADJ;acteur;acteur;NOUN;facteur;facteur;NOUN
profond;profond;ADJ;air;air;NOUN;fer;fer;NOUN
profond;profond;ADJ;août;août;NOUN;foot;foot;NOUN
profond;profond;ADJ;are;are;NOUN;fard;fard;NOUN
profond;profond;ADJ;are;are;NOUN;phare;phare;NOUN
profond;profond;ADJ;art;art;NOUN;fard;fard;NOUN
profond;profond;ADJ;art;art;NOUN;phare;phare;NOUN
profond;profond;ADJ;autographe;autographe;NOUN;photographe;photographe;NOUN
profond;profond;ADJ;axe;axe;NOUN;fax;fax;NOUN
profond;profond;ADJ;enfant;enfant;NOUN;fanfan;fanfan;NOUN
profond;profond;ADJ;or;or;NOUN;for;for;NOUN
profond;profond;ADJ;or;or;NOUN;fort;fort;NOUN
profond;profond;ADJ;âne;âne;NOUN;fan;fan;NOUN
maint;maint;DET;acteur;acteur;NOUN;facteur;facteur;NOUN
maint;maint;DET;air;air;NOUN;fer;fer;NOUN
maint;maint;DET;août;août;NOUN;foot;foot;NOUN
maint;maint;DET;are;are;NOUN;fard;fard;NOUN
maint;maint;DET;are;are;NOUN;phare;phare;NOUN
maint;maint;DET;art;art;NOUN;fard;fard;NOUN
maint;maint;DET;art;art;NOUN;phare;phare;NOUN
maint;maint;DET;autographe;autographe;NOUN;photographe;photographe;NOUN
maint;maint;DET;axe;axe;NOUN;fax;fax;NOUN
maint;maint;DET;enfant;enfant;NOUN;fanfan;fanfan;NOUN
maint;maint;DET;or;or;NOUN;for;for;NOUN
maint;maint;DET;or;or;NOUN;fort;fort;NOUN
maint;maint;DET;âne;âne;NOUN;fan;fan;NOUN
tout;tout;DET;acteur;acteur;NOUN;facteur;facteur;NOUN
tout;tout;DET;air;air;NOUN;fer;fer;NOUN
tout;tout;DET;août;août;NOUN;foot;foot;NOUN
tout;tout;DET;are;are;NOUN;fard;fard;NOUN
tout;tout;DET;are;are;NOUN;phare;phare;NOUN
tout;tout;DET;art;art;NOUN;fard;fard;NOUN
tout;tout;DET;art;art;NOUN;phare;phare;NOUN
tout;tout;DET;autographe;autographe;NOUN;photographe;photographe;NOUN
tout;tout;DET;axe;axe;NOUN;fax;fax;NOUN
tout;tout;DET;enfant;enfant;NOUN;fanfan;fanfan;NOUN
tout;tout;DET;or;or;NOUN;for;for;NOUN
tout;tout;DET;or;or;NOUN;fort;fort;ADJ
tout;tout;DET;or;or;NOUN;fort;fort;NOUN
tout;tout;DET;utile;utile;ADJ;futile;futile;ADJ
