ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
excellent;excellent;ADJ;ailier;ailier;NOUN;cellier;cellier;NOUN
excellent;excellent;ADJ;air;air;NOUN;cerf;cerf;NOUN
excellent;excellent;ADJ;alu;alu;NOUN;salut;salut;NOUN
excellent;excellent;ADJ;an;an;NOUN;sang;sang;NOUN
excellent;excellent;ADJ;antre;antre;NOUN;centre;centre;NOUN
excellent;excellent;ADJ;avant;avant;NOUN;savant;savant;NOUN
excellent;excellent;ADJ;avoir;avoir;NOUN;savoir;savoir;NOUN
excellent;excellent;ADJ;entier;entier;NOUN;sentier;sentier;NOUN
excellent;excellent;ADJ;homme;homme;NOUN;somme;somme;NOUN
excellent;excellent;ADJ;honneur;honneur;NOUN;sonneur;sonneur;NOUN
excellent;excellent;ADJ;oeil;oeil;NOUN;seuil;seuil;NOUN
excellent;excellent;ADJ;or;or;NOUN;sort;sort;NOUN
excellent;excellent;ADJ;âge;âge;NOUN;sage;sage;NOUN
grand;grand;ADJ;ailier;ailier;NOUN;cellier;cellier;NOUN
grand;grand;ADJ;air;air;NOUN;cerf;cerf;NOUN
grand;grand;ADJ;alu;alu;NOUN;salut;salut;NOUN
grand;grand;ADJ;an;an;NOUN;sang;sang;NOUN
grand;grand;ADJ;antre;antre;NOUN;centre;centre;NOUN
grand;grand;ADJ;avant;avant;NOUN;savant;savant;NOUN
grand;grand;ADJ;avoir;avoir;NOUN;savoir;savoir;NOUN
grand;grand;ADJ;entier;entier;NOUN;sentier;sentier;NOUN
grand;grand;ADJ;homme;homme;NOUN;somme;somme;NOUN
grand;grand;ADJ;honneur;honneur;NOUN;sonneur;sonneur;NOUN
grand;grand;ADJ;oeil;oeil;NOUN;seuil;seuil;NOUN
grand;grand;ADJ;or;or;NOUN;sort;sort;NOUN
grand;grand;ADJ;âge;âge;NOUN;sage;sage;NOUN
petit;petit;ADJ;ailier;ailier;NOUN;cellier;cellier;NOUN
petit;petit;ADJ;air;air;NOUN;cerf;cerf;NOUN
petit;petit;ADJ;alu;alu;NOUN;salut;salut;NOUN
petit;petit;ADJ;an;an;NOUN;sang;sang;NOUN
petit;petit;ADJ;antre;antre;NOUN;centre;centre;NOUN
petit;petit;ADJ;avant;avant;NOUN;savant;savant;NOUN
petit;petit;ADJ;avoir;avoir;NOUN;savoir;savoir;NOUN
petit;petit;ADJ;entier;entier;NOUN;sentier;sentier;NOUN
petit;petit;ADJ;homme;homme;NOUN;somme;somme;NOUN
petit;petit;ADJ;honneur;honneur;NOUN;sonneur;sonneur;NOUN
petit;petit;ADJ;oeil;oeil;NOUN;seuil;seuil;NOUN
petit;petit;ADJ;or;or;NOUN;sort;sort;NOUN
petit;petit;ADJ;âge;âge;NOUN;sage;sage;NOUN
profond;profond;ADJ;ailier;ailier;NOUN;cellier;cellier;NOUN
profond;profond;ADJ;air;air;NOUN;cerf;cerf;NOUN
profond;profond;ADJ;alu;alu;NOUN;salut;salut;NOUN
profond;profond;ADJ;an;an;NOUN;sang;sang;NOUN
profond;profond;ADJ;antre;antre;NOUN;centre;centre;NOUN
profond;profond;ADJ;avant;avant;NOUN;savant;savant;NOUN
profond;profond;ADJ;avoir;avoir;NOUN;savoir;savoir;NOUN
profond;profond;ADJ;entier;entier;NOUN;sentier;sentier;NOUN
profond;profond;ADJ;homme;homme;NOUN;somme;somme;NOUN
profond;profond;ADJ;honneur;honneur;NOUN;sonneur;sonneur;NOUN
profond;profond;ADJ;oeil;oeil;NOUN;seuil;seuil;NOUN
profond;profond;ADJ;or;or;NOUN;sort;sort;NOUN
profond;profond;ADJ;âge;âge;NOUN;sage;sage;NOUN
maint;maint;DET;ailier;ailier;NOUN;cellier;cellier;NOUN
maint;maint;DET;air;air;NOUN;cerf;cerf;NOUN
maint;maint;DET;alu;alu;NOUN;salut;salut;NOUN
maint;maint;DET;an;an;NOUN;sang;sang;NOUN
maint;maint;DET;antre;antre;NOUN;centre;centre;NOUN
maint;maint;DET;avant;avant;NOUN;savant;savant;NOUN
maint;maint;DET;avoir;avoir;NOUN;savoir;savoir;NOUN
maint;maint;DET;entier;entier;NOUN;sentier;sentier;NOUN
maint;maint;DET;homme;homme;NOUN;somme;somme;NOUN
maint;maint;DET;honneur;honneur;NOUN;sonneur;sonneur;NOUN
maint;maint;DET;oeil;oeil;NOUN;seuil;seuil;NOUN
maint;maint;DET;or;or;NOUN;sort;sort;NOUN
maint;maint;DET;âge;âge;NOUN;sage;sage;NOUN
tout;tout;DET;ailier;ailier;NOUN;cellier;cellier;NOUN
tout;tout;DET;air;air;NOUN;cerf;cerf;NOUN
tout;tout;DET;aller;aller;NOUN;salé;salé;ADJ
tout;tout;DET;alu;alu;NOUN;salut;salut;NOUN
tout;tout;DET;an;an;NOUN;sang;sang;NOUN
tout;tout;DET;antre;antre;NOUN;centre;centre;NOUN
tout;tout;DET;atteint;atteint;ADJ;satin;satin;NOUN
tout;tout;DET;avant;avant;NOUN;savant;savant;ADJ
tout;tout;DET;avant;avant;NOUN;savant;savant;NOUN
tout;tout;DET;avoir;avoir;NOUN;savoir;savoir;NOUN
tout;tout;DET;entier;entier;ADJ;sentier;sentier;NOUN
tout;tout;DET;entier;entier;NOUN;sentier;sentier;NOUN
tout;tout;DET;homme;homme;NOUN;somme;somme;NOUN
tout;tout;DET;honneur;honneur;NOUN;sonneur;sonneur;NOUN
tout;tout;DET;oeil;oeil;NOUN;seuil;seuil;NOUN
tout;tout;DET;ombre;ombre;NOUN;sombre;sombre;ADJ
tout;tout;DET;or;or;NOUN;sort;sort;NOUN
tout;tout;DET;âge;âge;NOUN;sage;sage;ADJ
tout;tout;DET;âge;âge;NOUN;sage;sage;NOUN
quand;quand;ADV;ont;avoir;VERB;sont;être;VERB
tant;tant;ADV;allé;aller;VERB;salé;saler;VERB
tant;tant;ADV;eu;avoir;VERB;su;savoir;VERB
tant;tant;ADV;ôté;ôter;VERB;sauté;sauter;VERB
tout;tout;ADV;allemand;allemand;ADJ;salement;salement;ADV
tout;tout;ADV;allemands;allemand;ADJ;salement;salement;ADV
tout;tout;ADV;au;au;ADP;sot;sot;ADJ
tout;tout;ADV;avant;avant;ADV;savant;savant;ADJ
tout;tout;ADV;avant;avant;ADV;savants;savant;ADJ
tout;tout;ADV;avant;avant;ADP;savant;savant;ADJ
tout;tout;ADV;avant;avant;ADP;savants;savant;ADJ
tout;tout;ADV;en;en;PRON;sans;sans;ADP
tout;tout;ADV;en;en;ADP;sans;sans;ADP
tout;tout;ADV;à;à;ADP;çà;çà;ADJ
tout;tout;ADV;allé;aller;VERB;salé;saler;VERB
tout;tout;ADV;eu;avoir;VERB;su;savoir;VERB
tout;tout;ADV;ôté;ôter;VERB;sauté;sauter;VERB
dont;dont;PRON;en;en;PRON;cent;cent;DET
dont;dont;PRON;en;en;PRON;cents;cents;ADJ
dont;dont;PRON;on;on;PRON;sont;être;VERB
dont;dont;PRON;ont;avoir;VERB;sont;être;VERB
quand;quand;CONJ;en;en;PRON;cent;cent;DET
quand;quand;CONJ;en;en;PRON;cents;cents;ADJ
devaient;devoir;VERB;aider;aider;VERB;céder;céder;VERB
devaient;devoir;VERB;avoir;avoir;VERB;savoir;savoir;VERB
devaient;devoir;VERB;ôter;ôter;VERB;sauter;sauter;VERB
devait;devoir;VERB;aider;aider;VERB;céder;céder;VERB
