ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
anciennes;ancien;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
anciennes;ancien;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
anciens;ancien;ADJ;ans;an;NOUN;champs;champ;NOUN
anciens;ancien;ADJ;ans;an;NOUN;chants;chant;NOUN
anciens;ancien;ADJ;arts;art;NOUN;chars;char;NOUN
autres;autre;ADJ;airs;air;NOUN;chairs;chair;NOUN
autres;autre;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
autres;autre;ADJ;ans;an;NOUN;champs;champ;NOUN
autres;autre;ADJ;ans;an;NOUN;chants;chant;NOUN
autres;autre;ADJ;armes;arme;NOUN;charmes;charme;NOUN
autres;autre;ADJ;arts;art;NOUN;chars;char;NOUN
autres;autre;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
autres;autre;ADJ;oies;oie;NOUN;choix;choix;NOUN
beaux;beau;ADJ;ans;an;NOUN;champs;champ;NOUN
beaux;beau;ADJ;ans;an;NOUN;chants;chant;NOUN
beaux;beau;ADJ;arts;art;NOUN;chars;char;NOUN
belles;beau;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
belles;beau;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
bonnes;bon;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
bonnes;bon;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
bons;bon;ADJ;ans;an;NOUN;champs;champ;NOUN
bons;bon;ADJ;ans;an;NOUN;chants;chant;NOUN
bons;bon;ADJ;arts;art;NOUN;chars;char;NOUN
chères;cher;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
chères;cher;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
chers;cher;ADJ;ans;an;NOUN;champs;champ;NOUN
chers;cher;ADJ;ans;an;NOUN;chants;chant;NOUN
chers;cher;ADJ;arts;art;NOUN;chars;char;NOUN
curieux;curieux;ADJ;ans;an;NOUN;champs;champ;NOUN
curieux;curieux;ADJ;ans;an;NOUN;chants;chant;NOUN
curieux;curieux;ADJ;arts;art;NOUN;chars;char;NOUN
dernières;dernier;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
dernières;dernier;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
derniers;dernier;ADJ;ans;an;NOUN;champs;champ;NOUN
derniers;dernier;ADJ;ans;an;NOUN;chants;chant;NOUN
derniers;dernier;ADJ;arts;art;NOUN;chars;char;NOUN
divines;divin;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
divines;divin;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
divins;divin;ADJ;ans;an;NOUN;champs;champ;NOUN
divins;divin;ADJ;ans;an;NOUN;chants;chant;NOUN
divins;divin;ADJ;arts;art;NOUN;chars;char;NOUN
énormes;énorme;ADJ;airs;air;NOUN;chairs;chair;NOUN
énormes;énorme;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
énormes;énorme;ADJ;ans;an;NOUN;champs;champ;NOUN
énormes;énorme;ADJ;ans;an;NOUN;chants;chant;NOUN
énormes;énorme;ADJ;armes;arme;NOUN;charmes;charme;NOUN
énormes;énorme;ADJ;arts;art;NOUN;chars;char;NOUN
énormes;énorme;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
énormes;énorme;ADJ;oies;oie;NOUN;choix;choix;NOUN
excellentes;excellent;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
excellentes;excellent;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
excellents;excellent;ADJ;ans;an;NOUN;champs;champ;NOUN
excellents;excellent;ADJ;ans;an;NOUN;chants;chant;NOUN
excellents;excellent;ADJ;arts;art;NOUN;chars;char;NOUN
fausses;faux;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
fausses;faux;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
faux;faux;ADJ;ans;an;NOUN;champs;champ;NOUN
faux;faux;ADJ;ans;an;NOUN;chants;chant;NOUN
faux;faux;ADJ;arts;art;NOUN;chars;char;NOUN
grandes;grand;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
grandes;grand;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
grands;grand;ADJ;ans;an;NOUN;champs;champ;NOUN
grands;grand;ADJ;ans;an;NOUN;chants;chant;NOUN
grands;grand;ADJ;arts;art;NOUN;chars;char;NOUN
gros;gros;ADJ;ans;an;NOUN;champs;champ;NOUN
gros;gros;ADJ;ans;an;NOUN;chants;chant;NOUN
gros;gros;ADJ;arts;art;NOUN;chars;char;NOUN
grosses;gros;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
grosses;gros;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
jeunes;jeune;ADJ;airs;air;NOUN;chairs;chair;NOUN
jeunes;jeune;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
jeunes;jeune;ADJ;ans;an;NOUN;champs;champ;NOUN
jeunes;jeune;ADJ;ans;an;NOUN;chants;chant;NOUN
jeunes;jeune;ADJ;armes;arme;NOUN;charmes;charme;NOUN
jeunes;jeune;ADJ;arts;art;NOUN;chars;char;NOUN
jeunes;jeune;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
jeunes;jeune;ADJ;oies;oie;NOUN;choix;choix;NOUN
jolies;joli;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
jolies;joli;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
jolis;joli;ADJ;ans;an;NOUN;champs;champ;NOUN
jolis;joli;ADJ;ans;an;NOUN;chants;chant;NOUN
jolis;joli;ADJ;arts;art;NOUN;chars;char;NOUN
légères;léger;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
légères;léger;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
légers;léger;ADJ;ans;an;NOUN;champs;champ;NOUN
légers;léger;ADJ;ans;an;NOUN;chants;chant;NOUN
légers;léger;ADJ;arts;art;NOUN;chars;char;NOUN
longs;long;ADJ;ans;an;NOUN;champs;champ;NOUN
longs;long;ADJ;ans;an;NOUN;chants;chant;NOUN
longs;long;ADJ;arts;art;NOUN;chars;char;NOUN
longues;long;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
longues;long;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
mauvais;mauvais;ADJ;ans;an;NOUN;champs;champ;NOUN
mauvais;mauvais;ADJ;ans;an;NOUN;chants;chant;NOUN
mauvais;mauvais;ADJ;arts;art;NOUN;chars;char;NOUN
méchantes;méchant;ADJ;aises;aise;NOUN;chaises;chaise;NOUN
méchantes;méchant;ADJ;eaux;eau;NOUN;chaux;chaux;NOUN
méchants;méchant;ADJ;ans;an;NOUN;champs;champ;NOUN
méchants;méchant;ADJ;ans;an;NOUN;chants;chant;NOUN
méchants;méchant;ADJ;arts;art;NOUN;chars;char;NOUN
