ortho_0;lemme_0;gtag_0;ortho_1;lemme_1;gtag_1;ortho_2;lemme_2;gtag_2
dernier;dernier;ADJ;air;air;NOUN;maire;maire;NOUN
dernier;dernier;ADJ;an;an;NOUN;man;man;NOUN
dernier;dernier;ADJ;arbre;arbre;NOUN;marbre;marbre;NOUN
dernier;dernier;ADJ;arc;arc;NOUN;mark;mark;NOUN
dernier;dernier;ADJ;archer;archer;NOUN;marché;marché;NOUN
dernier;dernier;ADJ;argot;argot;NOUN;margot;margot;NOUN
dernier;dernier;ADJ;arrêt;arrêt;NOUN;marais;marais;NOUN
dernier;dernier;ADJ;athée;athée;NOUN;maté;maté;NOUN
dernier;dernier;ADJ;atout;atout;NOUN;matou;matou;NOUN
dernier;dernier;ADJ;autel;autel;NOUN;motel;motel;NOUN
dernier;dernier;ADJ;auteur;auteur;NOUN;moteur;moteur;NOUN
dernier;dernier;ADJ;axe;axe;NOUN;max;max;NOUN
dernier;dernier;ADJ;ego;ego;NOUN;mégot;mégot;NOUN
dernier;dernier;ADJ;hôtel;hôtel;NOUN;motel;motel;NOUN
dernier;dernier;ADJ;or;or;NOUN;mort;mort;NOUN
dernier;dernier;ADJ;oral;oral;NOUN;moral;moral;NOUN
dernier;dernier;ADJ;être;être;NOUN;maître;maître;NOUN
dernier;dernier;ADJ;être;être;NOUN;mètre;mètre;NOUN
léger;léger;ADJ;air;air;NOUN;maire;maire;NOUN
léger;léger;ADJ;an;an;NOUN;man;man;NOUN
léger;léger;ADJ;arbre;arbre;NOUN;marbre;marbre;NOUN
léger;léger;ADJ;arc;arc;NOUN;mark;mark;NOUN
léger;léger;ADJ;archer;archer;NOUN;marché;marché;NOUN
léger;léger;ADJ;argot;argot;NOUN;margot;margot;NOUN
léger;léger;ADJ;arrêt;arrêt;NOUN;marais;marais;NOUN
léger;léger;ADJ;athée;athée;NOUN;maté;maté;NOUN
léger;léger;ADJ;atout;atout;NOUN;matou;matou;NOUN
léger;léger;ADJ;autel;autel;NOUN;motel;motel;NOUN
léger;léger;ADJ;auteur;auteur;NOUN;moteur;moteur;NOUN
léger;léger;ADJ;axe;axe;NOUN;max;max;NOUN
léger;léger;ADJ;ego;ego;NOUN;mégot;mégot;NOUN
léger;léger;ADJ;hôtel;hôtel;NOUN;motel;motel;NOUN
léger;léger;ADJ;or;or;NOUN;mort;mort;NOUN
léger;léger;ADJ;oral;oral;NOUN;moral;moral;NOUN
léger;léger;ADJ;être;être;NOUN;maître;maître;NOUN
léger;léger;ADJ;être;être;NOUN;mètre;mètre;NOUN
premier;premier;ADJ;air;air;NOUN;maire;maire;NOUN
premier;premier;ADJ;an;an;NOUN;man;man;NOUN
premier;premier;ADJ;arbre;arbre;NOUN;marbre;marbre;NOUN
premier;premier;ADJ;arc;arc;NOUN;mark;mark;NOUN
premier;premier;ADJ;archer;archer;NOUN;marché;marché;NOUN
premier;premier;ADJ;argot;argot;NOUN;margot;margot;NOUN
premier;premier;ADJ;arrêt;arrêt;NOUN;marais;marais;NOUN
premier;premier;ADJ;athée;athée;NOUN;maté;maté;NOUN
premier;premier;ADJ;atout;atout;NOUN;matou;matou;NOUN
premier;premier;ADJ;autel;autel;NOUN;motel;motel;NOUN
premier;premier;ADJ;auteur;auteur;NOUN;moteur;moteur;NOUN
premier;premier;ADJ;axe;axe;NOUN;max;max;NOUN
premier;premier;ADJ;ego;ego;NOUN;mégot;mégot;NOUN
premier;premier;ADJ;hôtel;hôtel;NOUN;motel;motel;NOUN
premier;premier;ADJ;or;or;NOUN;mort;mort;NOUN
premier;premier;ADJ;oral;oral;NOUN;moral;moral;NOUN
premier;premier;ADJ;être;être;NOUN;maître;maître;NOUN
premier;premier;ADJ;être;être;NOUN;mètre;mètre;NOUN
