year,premières_ADJ âmes_NOUN,premières_ADJ ames_NOUN,premières_ADJ femmes_NOUN
1879,5.498392852132383e-09,0.0,6.231511662235789e-08
1880,0.0,0.0,8.022308151112156e-08
1881,2.7890030285249168e-09,0.0,5.787181223126936e-08
1882,6.655385131892899e-10,0.0,8.652000360598322e-08
1883,6.319338941018771e-10,0.0,8.02556030521373e-08
1884,6.601696966868076e-10,0.0,5.0172896948197376e-08
1885,0.0,0.0,8.443782917311182e-08
1886,6.453463874400711e-10,0.0,6.711602651421344e-08
1887,6.528924623161458e-10,0.0,5.419007464979586e-08
1888,0.0,0.0,4.56524276160053e-08
1889,1.8795409673089125e-09,0.0,5.137412273370501e-08
1890,6.554386478008212e-10,0.0,5.046877760150892e-08
1891,1.9122659011827636e-09,0.0,4.3344694944380535e-08
1892,0.0,0.0,4.826754462783356e-08
1893,6.158416554491453e-10,0.0,7.574852389780062e-08
1894,0.0,0.0,5.5453547531669756e-08
1895,1.2037228991346183e-09,0.0,3.370423939941247e-08
1896,5.89702897624278e-10,0.0,4.599682768002822e-08
1897,0.0,0.0,4.1952336715667116e-08
1898,2.8291773368493978e-09,0.0,7.186110906332033e-08
1899,1.1055156790007459e-09,0.0,5.140648084989152e-08
1900,4.671947717582725e-09,0.0,7.163653492625599e-08
1901,5.588738916095792e-10,0.0,5.756401222356544e-08
1902,9.820567692386817e-10,0.0,7.070809004972034e-08
1903,8.100330184390714e-09,0.0,5.508224631967096e-08
1904,4.299700151477737e-09,0.0,4.83716249277677e-08
1905,6.192911072844254e-09,0.0,6.296126286997605e-08
1906,2.572092316910357e-09,5.144184522798412e-10,5.349951948119269e-08
1907,0.0,0.0,5.6056993713582415e-08
1908,6.384805573134145e-09,0.0,5.402527847309102e-08
1909,5.5009836685826485e-09,0.0,5.3359539009534274e-08
1910,6.412980813053082e-09,0.0,8.069667245536039e-08
1911,1.5961122423746588e-09,0.0,5.7460042057755345e-08
1912,3.125652625612929e-09,0.0,3.6986889995205274e-08
1913,6.363587878865928e-09,0.0,4.825720623102825e-08
1914,4.68772043404897e-09,0.0,4.486818383497848e-08
1915,1.4136913861761968e-08,0.0,3.652036184575991e-08
1916,4.394984820521586e-09,0.0,4.8344833913915863e-08
1917,9.869782324756216e-09,0.0,3.838248474608008e-08
1918,0.0,0.0,7.236417332023848e-08
1919,1.8415696745321952e-09,0.0,4.9722380879302364e-08
1920,1.514446346106979e-09,0.0,5.073395215049459e-08
1921,2.2718242842501013e-09,0.0,4.8465583546430935e-08
1922,5.902348387820666e-09,0.0,4.426761179843197e-08
1923,1.0615948120573648e-09,0.0,5.520293200333981e-08
1924,5.156649773851996e-09,0.0,4.383152329978657e-08
1925,1.0998177923937646e-09,0.0,3.739380360912037e-08
1926,1.1146138456652466e-09,0.0,6.018914433525424e-08
1927,5.574612327308159e-09,0.0,3.7907366134959375e-08
1928,2.2852082448565625e-09,0.0,6.398582996780533e-08
1929,0.0,0.0,6.015819309368453e-08
1930,1.0503603542488804e-09,0.0,6.302162347537887e-08
1931,1.1405356659111021e-09,0.0,5.930785462737731e-08
1932,0.0,0.0,5.150982218538047e-08
1933,0.0,0.0,4.588265056781893e-08
1934,1.1981580172459871e-08,0.0,4.4331848414458364e-08
1935,3.590485242455088e-09,0.0,5.744776387928141e-08
1936,1.2124714565686645e-09,0.0,4.9711328387047615e-08
1937,3.777335333410292e-09,0.0,3.777335422228134e-08
1938,3.8895642262559704e-09,0.0,3.3709557811789637e-08
1939,1.5294050470515685e-09,0.0,4.7411557346777045e-08
1940,5.0715658339584024e-09,0.0,4.564409294971483e-08
1941,0.0,0.0,3.5418032950929046e-08
1942,0.0,0.0,5.461581054078124e-08
1943,8.709705845433291e-09,0.0,4.064529335323641e-08
1944,6.4263723231761105e-09,0.0,6.42637232317611e-08
1945,0.0,0.0,6.535512397931598e-08
1946,2.7842208538686464e-09,0.0,9.187928640130849e-08
1947,0.0,0.0,5.364391952866754e-08
1948,1.0871887834440486e-09,0.0,3.913879709216417e-08
1949,0.0,0.0,3.337782672474532e-08
1950,0.0,0.0,4.3604980959344175e-08
1951,0.0,0.0,4.477788806411809e-08
1952,6.326882129314981e-09,0.0,6.115985939914026e-08
1953,2.1547654771580937e-09,0.0,5.386913670690774e-08
1954,0.0,0.0,6.352148318455875e-08
1955,2.815682353940474e-09,0.0,6.569925403709931e-08
1956,0.0,0.0,6.54085638984725e-08
1957,8.835037701437898e-10,0.0,6.802979157782829e-08
1958,8.272243445794913e-10,0.0,7.114129374485856e-08
1959,1.5501495642666896e-09,0.0,3.5653439312000046e-08
1960,0.0,0.0,6.436375343810141e-08
1961,1.3896318540318475e-09,0.0,4.794229724325305e-08
1962,1.2683912808952869e-09,0.0,5.2638238656754766e-08
1963,1.2932106496776896e-09,0.0,4.590897972889252e-08
1964,2.4335873316516654e-09,0.0,8.21335746081786e-08
1965,1.0944086747954884e-09,0.0,7.715581062939236e-08
1966,1.6617224263271169e-09,0.0,6.148373188352707e-08
1967,4.930335584241163e-10,0.0,8.23366050894947e-08
1968,4.940557296606585e-09,4.4914158503495116e-10,6.377810279900586e-08
1969,2.2708788183223305e-09,0.0,5.677197378872734e-08
1970,1.8394900047624674e-09,0.0,5.8863680152398956e-08
1971,5.138397485282553e-10,0.0,6.114692752134943e-08
1972,5.130146862875051e-10,0.0,5.0788454331041066e-08
1973,2.7566018356850464e-09,0.0,7.112032562872628e-08
1974,5.625571675160757e-10,0.0,4.837991696149402e-08
1975,5.711480177694739e-10,0.0,6.796661722319186e-08
1976,2.285410749536254e-09,5.713526873840635e-10,7.770396592832185e-08
1977,5.876781838942691e-10,0.0,1.0166832709046503e-07
1978,4.158414057542359e-09,0.0,8.732668987931902e-08
1979,1.1703946700691858e-09,0.0,7.549045477617256e-08
1980,2.2740602734216964e-09,0.0,8.300320075704803e-08
1981,1.2651099057237047e-09,0.0,1.0120879068153954e-07
1982,3.1037510339615437e-09,0.0,1.309782931002701e-07
1983,0.0,0.0,1.124126285390048e-07
1984,1.739702604197646e-09,0.0,1.2061937582075188e-07
1985,1.2031116103372597e-09,0.0,1.2933449511365325e-07
1986,1.7983456945813714e-09,0.0,9.83095631568176e-08
1987,0.0,0.0,8.738468437741176e-08
1988,1.798966087207532e-09,0.0,1.445169459657336e-07
1989,3.841685636274406e-09,5.488122178931576e-10,1.1360413054717355e-07
1990,1.6345953479657283e-09,0.0,9.971031289524035e-08
1991,2.344586080837985e-09,0.0,1.1898774232577125e-07
1992,1.1019888335184191e-09,0.0,1.305856756061985e-07
1993,1.661762283333701e-09,0.0,1.3958802469460352e-07
1994,2.637463358823311e-09,5.274926606624319e-10,1.2712573038697883e-07
1995,1.0844901643380922e-09,0.0,1.3176556024063757e-07
1996,2.6690460952494277e-09,0.0,2.0231370001511095e-07
1997,9.58978896292706e-10,4.79489448146353e-10,1.7932904938788852e-07
1998,4.768129224785866e-10,0.0,1.3636849871545564e-07
1999,1.8280804647829996e-09,0.0,1.7412466490895895e-07
2000,8.836062992401139e-10,0.0,1.6567618388307892e-07
2001,2.190605918883648e-09,4.3812117822561447e-10,1.761247148124312e-07
2002,2.1906108038649563e-09,1.3143663935011318e-09,1.572858536746935e-07
2003,2.9168460979889232e-09,0.0,1.6959376125669223e-07
2004,3.523833003171717e-09,0.0,1.858821860878379e-07
2005,2.702249757291497e-09,0.0,1.6123424018132937e-07
2006,2.4707338397433887e-09,0.0,1.9807050932740822e-07
2007,3.1955835755326234e-09,3.994479469415779e-10,1.941317009368504e-07
2008,2.9802078582719105e-09,0.0,1.7583225542239234e-07
2009,1.907277002999308e-09,0.0,1.8595950734834332e-07
2010,1.8895172093635892e-09,0.0,1.7289082165916625e-07
2011,1.911985902935953e-09,0.0,1.273382679300994e-07
2012,3.4042526575461807e-09,0.0,1.5659561825032142e-07
2013,2.7891249310130206e-09,0.0,1.4587124042009236e-07
2014,5.413613113347537e-09,0.0,1.4162012007545854e-07
2015,1.10828768384863e-09,0.0,1.3676270782525535e-07
2016,4.556948152156792e-09,0.0,1.3525850306450593e-07
2017,4.024978128569501e-09,0.0,1.665334679046282e-07
2018,5.6792268665617485e-09,0.0,1.6676274583460327e-07
2019,7.90806176098613e-09,0.0,1.4489610578038992e-07
