year,excellentes_ADJ âmes_NOUN,excellentes_ADJ ames_NOUN,excellentes_ADJ femmes_NOUN
1844,5.488561272137815e-10,0.0,5.488561161115513e-09
1845,0.0,0.0,7.812318791877715e-09
1846,8.781752214304106e-09,0.0,8.196302303531411e-09
1847,2.1572894581822766e-09,0.0,1.6179670936367074e-09
1848,2.413566457803995e-09,4.02261068899179e-09,2.413566457803995e-09
1849,4.1897072478036534e-09,7.54147322368226e-09,2.513824481908955e-09
1850,7.467895635215882e-09,0.0,3.394498016007219e-09
1851,0.0,0.0,1.096404567135778e-08
1852,1.0416872697760482e-08,0.0,5.859490670445666e-09
1853,5.3747388761848924e-09,0.0,2.329053394589664e-08
1854,2.5978321716024766e-09,0.0,3.117398783558656e-09
1855,2.653468555990912e-09,0.0,1.0613874223963649e-08
1856,1.0354378465748937e-09,0.0,1.6049286344355096e-08
1857,2.9289055625270066e-09,0.0,4.881508974818871e-09
1858,3.9149408159744326e-09,0.0,4.893676130990343e-09
1859,5.092173349652285e-10,0.0,1.1202780925145817e-08
1860,0.0,0.0,7.781213007262977e-09
1861,6.6023493339173456e-09,0.0,1.1789909493131745e-08
1862,1.8071945051545413e-09,0.0,2.3493528900075944e-08
1863,4.994620828036034e-10,0.0,1.897955925755923e-08
1864,4.794727948009836e-10,0.0,2.5412058235474433e-08
1865,9.413688495385486e-09,0.0,1.97687466396701e-08
1866,4.865612912574591e-10,0.0,1.1677471434268227e-08
1867,4.85281148598915e-10,0.0,1.649955905236311e-08
1868,7.409810987013543e-09,0.0,7.409810987013543e-09
1869,1.8557372527538973e-08,0.0,2.3440891894210836e-08
1870,5.160643912205387e-09,0.0,2.5229814681893004e-08
1871,2.1242354542039266e-09,0.0,1.4869648623516696e-08
1872,4.23313739617015e-09,0.0,9.675742873582749e-09
1873,1.7958012854535355e-09,0.0,1.616221290134945e-08
1874,4.182226565063729e-09,0.0,4.779687312606029e-09
1875,5.721527140956084e-10,0.0,3.547346949517305e-08
1876,6.04601479992084e-10,0.0,1.6928840551599933e-08
1877,1.8554447978047506e-09,0.0,1.1751150275074451e-08
1878,6.039088673581716e-10,0.0,3.6234530931267273e-09
1879,1.221865053580018e-09,0.0,1.0385853066452455e-08
1880,1.2835692508872398e-09,0.0,1.7969970400599777e-08
1881,0.0,0.0,1.2550513517339823e-08
1882,1.9966155395678697e-09,0.0,7.986462158271479e-09
1883,0.0,0.0,1.7694148368718743e-08
1884,6.601696966868076e-10,0.0,1.650424152899177e-08
1885,0.0,6.445635691854079e-10,1.8692343672910283e-08
1886,0.0,0.0,6.4534639854230136e-09
1887,9.793386546164129e-09,0.0,5.223139698529167e-09
1888,3.1703073499755874e-09,0.0,6.974675947901687e-09
1889,1.2530273485467092e-09,0.0,1.1903759755682586e-08
1890,3.9326319978272295e-09,0.0,1.4419650362640368e-08
1891,1.9122659011827636e-09,0.0,1.0198752065093686e-08
1892,3.761107425503951e-09,0.0,1.2537024751679837e-08
1893,3.695050043717174e-09,0.0,7.390100087434348e-09
1894,1.2603078580752936e-09,0.0,7.561847148451761e-09
1895,6.018614495673091e-10,0.0,2.467631965430428e-08
1896,0.0,0.0,6.486732040400511e-09
1897,5.826713556089658e-10,0.0,5.2440420894583895e-09
1898,0.0,0.0,1.584339415217073e-08
1899,6.633094074004475e-09,5.527578395003729e-10,1.1607914629507832e-08
1900,2.07642125715779e-09,0.0,7.786579381274805e-09
1901,1.676621730339889e-09,0.0,7.265360757457984e-09
1902,0.0,0.0,1.3257766440233354e-08
1903,1.0800440541913758e-09,0.0,5.400220270956879e-09
1904,0.0,0.0,1.3436562973367927e-08
1905,1.0321518084666081e-09,0.0,7.741138396966107e-09
1906,2.572092316910357e-09,0.0,1.0802787109298606e-08
1907,1.028568674676933e-09,0.0,7.71426478252124e-09
1908,3.929111258571538e-09,0.0,7.367083831866239e-09
1909,0.0,0.0,7.701377313651392e-09
1910,4.809735720812114e-09,0.0,1.336037680488289e-08
1911,2.6601871816467337e-09,0.0,2.6601871816467337e-09
1912,0.0,0.0,9.376957876838787e-09
1913,5.30298971401777e-10,0.0,8.484783542428431e-09
1914,0.0,0.0,1.339348720819089e-08
1915,1.1780761921542648e-09,0.0,1.0602685840410686e-08
1916,0.0,0.0,1.4283700444650549e-08
1917,2.1932848870420685e-09,0.0,1.315970976634162e-08
1918,1.1486376294556067e-09,0.0,1.033773866510046e-08
1919,9.207848372660976e-10,0.0,1.1970202606903513e-08
1920,0.0,0.0,6.057785384427916e-09
1921,1.5145494858259667e-09,0.0,3.7863738810983705e-09
1922,2.2133805899215986e-09,0.0,6.640141769764796e-09
1923,8.492758496458919e-09,2.1231896241147297e-09,9.554353752605493e-09
1924,0.0,0.0,6.445812328337297e-09
1925,0.0,0.0,8.798542339150117e-09
1926,1.1146138456652466e-09,0.0,7.802296586589819e-09
1927,0.0,0.0,7.804457524684949e-09
1928,1.1426041224282812e-09,0.0,4.570416489713125e-09
1929,2.2280812750352652e-09,0.0,2.2280812750352652e-09
1930,1.0503603542488804e-09,0.0,9.453243521306831e-09
1931,1.1405356659111021e-09,0.0,1.1405356659111021e-09
1932,4.383814644626227e-09,0.0,2.1919073223131136e-09
1933,1.1470662197865522e-09,0.0,5.735331320977366e-09
1934,4.7926320689839486e-09,0.0,9.585264137967897e-09
1935,3.590485242455088e-09,0.0,5.98414207075848e-09
1936,2.424942913137329e-09,0.0,0.0
1937,0.0,0.0,6.295559185076627e-09
1938,1.2965214457594243e-09,0.0,6.482607339819424e-09
1939,3.058810094103137e-09,0.0,3.058810094103137e-09
1940,2.5357829169792012e-09,0.0,2.5357829169792012e-09
1941,0.0,0.0,5.9030051957620344e-09
1942,9.102635090130207e-09,0.0,1.2136847082899749e-08
1943,3.193558839598154e-08,0.0,2.9032352077962287e-09
1944,3.2131861615880553e-09,0.0,6.4263723231761105e-09
1945,0.0,0.0,0.0
1946,1.3921104269343232e-09,0.0,4.1763312808029696e-09
1947,7.152522574216391e-09,0.0,8.344609447874518e-09
1948,0.0,0.0,1.3046265401328583e-08
1949,9.817008317369869e-10,0.0,2.945102384188658e-09
1950,6.381216888229346e-09,0.0,4.2541445921528975e-09
1951,2.1322803522849654e-09,0.0,3.1984206394497505e-09
1952,3.1634410646574906e-09,0.0,4.2179215675730575e-09
1953,0.0,0.0,6.464296653518886e-09
1954,0.0,0.0,4.886268278880834e-09
1955,4.6928039232341234e-09,0.0,2.815682353940474e-09
1956,2.616342476002842e-09,0.0,1.3081712602058815e-08
1957,0.0,0.0,2.6505113659425206e-09
1958,1.6544486891589827e-09,0.0,3.3088973783179654e-09
1959,0.0,0.0,6.200598257066758e-09
1960,2.076250060767393e-09,6.920833350854139e-10,3.460416619915918e-09
1961,6.948159270159238e-10,0.0,2.779263708063695e-09
1962,1.2683912808952869e-09,0.0,6.341956404476434e-10
1963,6.466053248388448e-10,0.0,3.2330267352165265e-09
1964,3.6503808864551957e-09,0.0,3.6503808864551957e-09
1965,1.0944086747954884e-09,0.0,4.377634699181954e-09
1966,2.769537488234164e-09,0.0,6.092982118843793e-09
1967,4.930335695263466e-09,0.0,1.9721342336964653e-09
1968,0.0,0.0,4.491415683816058e-09
1969,0.0,0.0,9.083515273289322e-09
1970,0.0,0.0,3.219107425067591e-09
1971,3.083038491169532e-09,0.0,5.138397485282553e-10
1972,0.0,0.0,3.5911027485013847e-09
1973,5.513203782392395e-10,0.0,5.513203671370093e-09
1974,0.0,0.0,5.06301445213353e-09
1975,0.0,0.0,2.2845920710778955e-09
1976,1.7140580066410394e-09,0.0,2.856763492431469e-09
1977,5.876781838942691e-10,0.0,1.1753563677885381e-09
1978,0.0,0.0,1.7821774056514528e-09
1979,0.0,0.0,6.437170796402825e-09
1980,5.685150683554241e-10,0.0,5.116635559687666e-09
1981,0.0,0.0,3.1627747087981106e-09
1982,0.0,0.0,1.8622506869903077e-09
1983,0.0,0.0,1.2630632095778083e-09
1984,0.0,0.0,4.059305780401701e-09
1985,0.0,0.0,3.609334831011779e-09
1986,0.0,0.0,2.997242676272549e-09
1987,0.0,0.0,1.2221633705067347e-09
1988,1.1993107618124554e-09,0.0,0.0
1989,1.0976244357863152e-09,0.0,3.841685636274406e-09
1990,0.0,0.0,7.083246433836621e-09
1991,0.0,0.0,4.10302547493302e-09
1992,0.0,0.0,1.1019888335184191e-09
1993,0.0,0.0,4.4313659408601325e-09
1994,5.274926606624319e-10,0.0,6.329911705904578e-09
1995,0.0,0.0,1.626735190995987e-09
1996,1.6014276571496566e-09,0.0,7.473328622609188e-09
1997,1.438468344439059e-09,0.0,1.438468344439059e-09
1998,9.536258449571733e-10,0.0,2.86087753487152e-09
1999,0.0,0.0,5.484241505371301e-09
2000,8.836062992401139e-10,0.0,4.859834756842929e-09
2001,8.762423564512289e-10,0.0,4.8193329327261836e-09
2002,1.752488598683044e-09,0.0,1.752488598683044e-09
2003,0.0,0.0,3.333538334260311e-09
2004,8.809582507929292e-10,0.0,3.9643119897903034e-09
2005,4.5037495954858286e-10,0.0,2.251874686720612e-09
2006,0.0,0.0,4.529678854225949e-09
2007,0.0,0.0,6.391167151065247e-09
2008,8.514879357157668e-10,0.0,5.960415716543821e-09
2009,0.0,0.0,6.675469510497578e-09
2010,0.0,0.0,3.3066551718974324e-09
2011,0.0,0.0,3.059177577924288e-09
2012,0.0,0.0,3.4042526575461807e-09
2013,8.367375126105969e-10,0.0,4.183687618564136e-09
2014,2.815078836704288e-09,0.0,3.7462200452864636e-08
2015,1.10828768384863e-09,0.0,9.752931795503628e-09
2016,8.285360175719347e-10,0.0,1.0356700386182638e-08
2017,2.515611330355938e-10,0.0,4.2765391228272165e-09
2018,1.5488800242380307e-09,2.5814667070633845e-10,3.872199894061623e-09
2019,2.55098775436835e-10,0.0,4.1581099452514536e-08
