year,dix_DET âmes_NOUN,dix_DET ames_NOUN,dix_DET femmes_NOUN
1837,6.957890930081589e-10,6.957890930081589e-10,1.1967572355331413e-07
1838,2.5248647617104325e-09,0.0,1.1235648389451569e-07
1839,1.6080392128969834e-08,2.0974426639952526e-09,1.1675763866847433e-07
1840,1.0191501864653674e-08,0.0,1.2548286743019332e-07
1841,3.2102742686390684e-09,0.0,7.89727434558074e-08
1842,2.0124795163667386e-09,0.0,7.78158737446688e-08
1843,4.134837805480629e-09,5.906911071384968e-10,9.923610649886783e-08
1844,1.0977122322231025e-08,2.195424508855126e-09,9.87940995678116e-08
1845,3.348136878855712e-09,0.0,8.314539590159598e-08
1846,1.5221703009160592e-08,1.7563503984519002e-09,9.894107000363306e-08
1847,1.0786447290911383e-08,2.6966118227278457e-09,7.712309457730271e-08
1848,5.63165514222419e-09,0.0,7.723412864812929e-08
1849,2.513824481908955e-09,0.0,5.5304140156309245e-08
1850,8.146795238417326e-09,0.0,6.245876349453283e-08
1851,5.8044946626978344e-09,0.0,1.0641574199610204e-07
1852,1.9531636308300904e-09,0.0,7.55223275028527e-08
1853,9.555090940693844e-09,0.0,6.927440754367353e-08
1854,4.676098175337984e-09,0.0,6.234797550463966e-08
1855,7.960405667972736e-09,0.0,6.421393905498007e-08
1856,7.248064703979651e-09,0.0,9.267168693538608e-08
1857,2.9289055625270066e-09,0.0,8.493825487398965e-08
1858,1.0766087576996597e-08,0.0,9.053300509265227e-08
1859,6.110607797538137e-09,0.0,7.536416646303223e-08
1860,7.781213007262977e-09,0.0,9.337455431079889e-08
1861,7.0739455404478235e-09,0.0,8.771692439069056e-08
1862,9.487771457372673e-09,0.0,9.487771282512547e-08
1863,1.4983862706152706e-08,0.0,5.394190694119061e-08
1864,4.794728059032138e-09,0.0,8.007196017345564e-08
1865,8.001635798393636e-09,0.0,6.118897744045171e-08
1866,8.271541673821048e-09,0.0,9.43928921692816e-08
1867,1.0190904120577216e-08,0.0,9.171813708519494e-08
1868,5.9278488784286765e-09,0.0,7.014621417056333e-08
1869,3.9068154267241084e-09,0.0,9.181016213943849e-08
1870,2.2936195165357276e-09,0.0,1.1640118868783134e-07
1871,2.1242354542039266e-09,1.0621177271019633e-09,9.134212319850121e-08
1872,1.2094678591978436e-09,0.0,7.559174264315516e-08
1873,7.183205141814142e-09,0.0,5.986004314451066e-08
1874,1.1949218281515073e-09,0.0,6.273339286932966e-08
1875,2.2886108563824337e-09,0.0,4.920513196893239e-08
1876,1.209202959984168e-09,0.0,5.501873445723504e-08
1877,6.184816214727107e-09,1.2369631985365004e-09,5.690030668858981e-08
1878,2.4156354694326865e-09,0.0,8.575506171837333e-08
1879,3.0546627449723474e-09,0.0,9.28617458484382e-08
1880,9.626769603698904e-09,0.0,6.738738389522325e-08
1881,6.9725074602899895e-09,0.0,6.972507526903371e-08
1882,3.3276925659464496e-09,0.0,6.921600870235523e-08
1883,6.319338829996468e-09,0.0,4.36034401918306e-08
1884,4.621187876807653e-09,6.601696966868076e-10,6.66771411417244e-08
1885,8.379326565943757e-09,6.445635691854079e-10,5.09205231313814e-08
1886,6.453463874400711e-10,0.0,6.259859830493042e-08
1887,1.3057849246322917e-09,0.0,5.484296594637783e-08
1888,1.268122939990235e-09,0.0,5.7699593991600295e-08
1889,1.8795409673089125e-09,0.0,5.0121093497779157e-08
1890,6.554386478008212e-10,0.0,3.4082809463598096e-08
1891,6.374220040683554e-10,0.0,7.075384100829751e-08
1892,3.1342561879199593e-09,0.0,4.638699024894777e-08
1893,1.2316833108982905e-09,0.0,4.4340598970293854e-08
1894,2.520615716150587e-09,0.0,6.427570120592918e-08
1895,1.2037228991346183e-09,0.0,8.305688314891313e-08
1896,1.179405795248556e-09,0.0,7.253345879476569e-08
1897,1.7480140668268973e-09,0.0,7.516460487355658e-08
1898,3.3950129374460403e-09,0.0,7.582195560296157e-08
1899,1.6582735185011188e-09,5.527578395003729e-10,5.1959238689391896e-08
1900,2.595526460424935e-09,2.07642125715779e-09,5.60633724999704e-08
1901,0.0,0.0,3.520905544895925e-08
1902,9.820567692386817e-10,0.0,4.8120780027360865e-08
1903,5.400220270956879e-10,0.0,4.6441892775916926e-08
1904,7.524475265086039e-09,0.0,5.697102789525843e-08
1905,3.096455536422127e-09,0.0,3.973784590272089e-08
1906,1.0288369267641428e-08,0.0,5.710044675977244e-08
1907,1.5428529565042481e-09,0.0,4.4742737514980035e-08
1908,1.4734167219643268e-09,0.0,3.388858349495649e-08
1909,4.950885368337765e-09,0.0,5.005894987419879e-08
1910,1.6032452032632705e-09,0.0,4.3287620155041395e-08
1911,1.5961122423746588e-09,0.0,6.065226654250466e-08
1912,1.0418842455450772e-09,0.0,6.095022686558593e-08
1913,1.590896969716482e-09,0.0,7.052976069843453e-08
1914,6.696743715117748e-10,0.0,6.696743515277603e-08
1915,3.534228465440492e-09,0.0,6.95064943379009e-08
1916,4.394984820521586e-09,0.0,3.95548644949173e-08
1917,0.0,2.1932848870420685e-09,3.838248474608008e-08
1918,1.1486376294556067e-09,0.0,3.331049125421259e-08
1919,9.207848372660976e-10,0.0,4.7880812426015495e-08
1920,4.543339038320937e-09,0.0,4.997672808926268e-08
1921,7.572747762196741e-09,0.0,8.178567512118207e-08
1922,2.2133805899215986e-09,0.0,6.861479917574798e-08
1923,3.1847844361720945e-09,0.0,3.290944050604594e-08
1924,2.578324886925998e-09,0.0,5.027733596119077e-08
1925,7.698724546756353e-09,0.0,5.609070896639423e-08
1926,1.2260752080273107e-08,0.0,4.012609911008269e-08
1927,4.459690061686672e-09,0.0,6.801027141456473e-08
1928,3.4278122562625413e-09,0.0,6.512843730988038e-08
1929,5.570203187588163e-09,0.0,4.121950425428622e-08
1930,1.0503603542488804e-09,0.0,4.411513510049758e-08
1931,0.0,0.0,6.729160606511186e-08
1932,4.383814644626227e-09,0.0,4.493409921924041e-08
1933,0.0,0.0,5.735331010114919e-08
1934,0.0,0.0,5.2718952758823434e-08
1935,0.0,0.0,7.18097066254586e-08
1936,1.2124714565686645e-09,0.0,7.153581815799726e-08
1937,3.777335333410292e-09,0.0,4.784624774156754e-08
1938,5.186085783037697e-09,0.0,3.6302600703308485e-08
1939,0.0,0.0,4.7411557346777045e-08
1940,2.5357829169792012e-09,0.0,7.100192389586368e-08
1941,0.0,0.0,5.017554371988808e-08
1942,0.0,0.0,6.371844696317908e-08
1943,2.9032352077962287e-09,0.0,2.6129116648121453e-08
1944,0.0,0.0,5.1410976809052045e-08
1945,8.714016175304096e-09,0.0,6.317661815913311e-08
1946,1.3921104269343232e-09,0.0,6.264497098840138e-08
1947,1.1920870957027319e-09,0.0,8.463818446102778e-08
1948,0.0,0.0,4.348755311411878e-08
1949,0.0,0.0,8.14811684790584e-08
1950,1.4889506516624351e-08,0.0,6.700277621618511e-08
1951,2.1322803522849654e-09,0.0,6.503454841322309e-08
1952,2.1089607837865287e-09,0.0,8.22494694574516e-08
1953,3.232148326759443e-09,0.0,5.063698893525981e-08
1954,4.886268278880834e-09,0.0,6.058972257250161e-08
1955,2.815682353940474e-09,0.0,5.3497966501225847e-08
1956,1.744228317335228e-09,0.0,7.15133587902983e-08
1957,1.7670075402875796e-09,0.0,3.887416544223754e-08
1958,8.272243445794913e-09,0.0,5.873292785452122e-08
1959,7.750747821333448e-10,0.0,4.417926113831072e-08
1960,4.152500010512483e-09,0.0,4.0832916603505964e-08
1961,6.253343398654465e-09,0.0,5.28060102311656e-08
1962,1.9025869768540815e-09,0.0,6.976151922799545e-08
1963,4.526237051827309e-09,6.466053248388448e-10,4.6555584276575246e-08
1964,0.0,0.0,6.69236519534877e-08
1965,5.472043540510896e-09,0.0,5.3078822448426877e-08
1966,3.8773522170743036e-09,0.0,6.646889527672784e-08
1967,4.930335695263466e-09,4.930335584241163e-10,6.212222647405952e-08
1968,3.5931326525240337e-09,2.245707841908029e-09,7.455750239415693e-08
1969,4.541757636644661e-09,4.5417578031781147e-10,5.0413513252856035e-08
1970,4.598724956395017e-09,4.5987250119061684e-10,4.368788930619871e-08
1971,5.138397263237948e-09,0.0,5.703621219765864e-08
1972,2.5650734314375256e-09,0.0,6.002271657479241e-08
1973,5.513203782392395e-10,0.0,4.796487207414657e-08
1974,1.1251143350321513e-09,0.0,4.78173600715337e-08
1975,2.8557400888473694e-09,1.7134440533084216e-09,8.224531677925029e-08
1976,5.713526873840635e-10,0.0,4.570821388050206e-08
1977,4.113747231748732e-09,0.0,6.758299253561972e-08
1978,1.1881182704343018e-09,0.0,5.762373600504134e-08
1979,0.0,0.0,5.617894416332092e-08
1980,2.8425752862659692e-09,0.0,5.742002207043129e-08
1981,1.8976649140967083e-09,0.0,7.464148765734535e-08
1982,1.2415004579935385e-09,0.0,7.262777756977812e-08
1983,3.78918940668882e-09,0.0,9.536127443254827e-08
1984,1.1598016991243298e-09,0.0,7.828661452435881e-08
1985,3.0077789148208467e-09,0.0,6.61711396787723e-08
1986,1.7983456945813714e-09,0.0,5.874595876420585e-08
1987,1.2221633705067347e-09,0.0,6.538574037762146e-08
1988,5.996553809062277e-10,0.0,7.735554241605769e-08
1989,1.0976244357863152e-09,0.0,7.244321409416443e-08
1990,2.179460389939436e-09,0.0,6.048002720859813e-08
1991,1.7584396161396398e-09,0.0,8.499124781735645e-08
1992,2.7549720282848966e-09,0.0,6.667032215190716e-08
1993,1.661762283333701e-09,3.323524566667402e-09,8.696555653386895e-08
1994,5.802419378309054e-09,0.0,6.382661066339779e-08
1995,5.422450821690461e-10,0.0,9.923084931529047e-08
1996,1.067618438099771e-09,0.0,1.019575588401267e-07
1997,2.876936688878118e-09,0.0,9.350044294365034e-08
1998,3.337690346327804e-09,1.9072516899143466e-09,8.01045683118673e-08
1999,2.285100553223174e-09,0.0,9.094700548217816e-08
2000,1.7672125984802278e-09,0.0,9.896390373853592e-08
2001,4.381211837767296e-09,0.0,7.929993195432417e-08
2002,1.3143663935011318e-09,8.76244299341522e-10,8.981504073801716e-08
2003,4.166922806803086e-09,0.0,7.958822756393147e-08
2004,3.523833003171717e-09,1.3214374039449694e-09,8.721486555174351e-08
2005,6.7556245042510454e-09,0.0,7.9265993768729e-08
2006,1.6471559671771274e-09,0.0,1.0994766341809736e-07
2007,3.595031605740928e-09,0.0,1.0026143382191322e-07
2008,4.6831836186811415e-09,0.0,9.153495117431021e-08
2009,2.860915504498962e-09,4.76819250749827e-10,6.484741854606568e-08
2010,3.7790344187271785e-09,0.0,7.558069148316804e-08
2011,5.735957819830162e-09,3.82397197240536e-10,8.106820503783752e-08
2012,5.446804396402882e-09,0.0,9.872332729088384e-08
2013,5.857162532763027e-09,0.0,1.0793913585160908e-07
2014,3.6812567438815336e-09,0.0,9.462995276265929e-08
2015,3.768178130636457e-09,0.0,9.42044557916688e-08
2016,5.592618063099408e-09,0.0,9.300316605731496e-08
2017,1.911864622172743e-08,0.0,1.1018377854554728e-07
2018,4.1303465647679616e-09,0.0,8.028361797585148e-08
2019,3.061185249730869e-09,0.0,1.0305990727488279e-07
