year,chères_ADJ âmes_NOUN,chères_ADJ ames_NOUN,chères_ADJ femmes_NOUN
1881,3.974329487732575e-08,0.0,1.1156012114099667e-08
1882,4.991539026555358e-08,6.655385131892899e-10,1.9966155395678697e-09
1883,4.423537092179686e-08,3.159669414998234e-09,6.319339107552224e-09
1884,5.0833065756705764e-08,0.0,2.442627877741188e-08
1885,3.480643157027785e-08,1.2891271383708158e-09,1.353583467533781e-08
1886,4.130216779696383e-08,1.2906927748801422e-09,4.5174246565693466e-09
1887,3.3297516854879916e-08,6.528924623161458e-10,6.528924512139156e-09
1888,4.7554610915767626e-08,1.268122939990235e-09,5.07249175996094e-09
1889,4.886806664883281e-08,0.0,5.6386229019267375e-09
1890,5.767860100647226e-08,6.554386366985909e-09,5.243509293428872e-09
1891,4.52569608455633e-08,0.0,3.824531802365527e-09
1892,4.450643920073105e-08,0.0,5.641661138255927e-09
1893,5.173069800301633e-08,6.158416554491453e-10,5.542574899042307e-09
1894,3.150769600779313e-08,0.0,1.5123694296903523e-08
1895,4.393588604045817e-08,0.0,1.0231644642644255e-08
1896,5.012474563192981e-08,5.89702897624278e-10,9.435246250966145e-09
1897,5.010973758157178e-08,5.826713556089658e-10,1.7480140668268973e-09
1898,7.921696909551912e-08,5.6583548957434e-10,5.092519295146758e-09
1899,4.8089932036532446e-08,0.0,1.9346524382513053e-08
1900,3.789468816517427e-08,5.191053142894475e-10,1.972600216504361e-08
1901,2.794369535763508e-08,0.0,1.2295225282343836e-08
1902,5.3031066649111835e-08,0.0,8.347482483017643e-09
1903,4.3201762167655033e-08,1.0800440541913758e-09,2.1600881083827517e-09
1904,3.0097901060344157e-08,0.0,8.061937784020756e-09
1905,2.631987205958808e-08,5.160759042333041e-10,1.2385822145688508e-08
1906,3.7552548404207187e-08,0.0,4.629765903985117e-09
1907,3.034277540336916e-08,0.0,9.771402353919711e-09
1908,4.96050309717333e-08,0.0,3.929111258571538e-09
1909,3.0805508699494055e-08,5.500983557560346e-10,2.2554033307642385e-08
1910,3.4736981069372064e-08,5.344150677544235e-10,8.550641084070776e-09
1911,3.617854260618003e-08,0.0,5.852411444351446e-09
1912,2.0837685354990754e-08,0.0,4.167536982180309e-09
1913,4.348451515534535e-08,5.30298971401777e-10,1.2727175757731857e-08
1914,3.8841115213017474e-08,0.0,1.5402511266415786e-08
1915,7.421879988367408e-08,0.0,4.7123047686170594e-08
1916,6.043104150421641e-08,0.0,1.2086208478478966e-08
1917,4.27690537430081e-08,0.0,1.5352993543160665e-08
1918,3.331049214239101e-08,0.0,1.1486376294556067e-09
1919,3.775217966017763e-08,0.0,2.025726608678724e-08
1920,4.846228351951254e-08,0.0,6.057785384427916e-09
1921,3.862101038976107e-08,2.27182422873895e-09,3.7863738810983705e-09
1922,2.4347187377316004e-08,6.640141769764796e-09,6.640142102831703e-09
1923,2.5478275045287546e-08,2.7601466001669905e-08,5.307974060286824e-09
1924,3.9964035636330664e-08,0.0,1.4180787211159895e-08
1925,3.299453510408057e-08,0.0,6.598906754362588e-09
1926,1.560459372829115e-08,0.0,8.916910765321973e-09
1927,1.2264147031260109e-08,0.0,6.689535148041159e-09
1928,3.1992914983902665e-08,0.0,1.0283436990832229e-08
1929,2.1166771446701205e-08,0.0,1.5596569369336066e-08
1930,2.100720719599991e-08,0.0,4.201441416995522e-09
1931,3.193499864551086e-08,0.0,4.5621426636444085e-09
1932,1.6439305028370654e-08,0.0,2.1919073223131136e-09
1933,6.882397318719313e-09,0.0,2.2941324395731044e-09
1934,1.3179738189705859e-08,0.0,5.990790086229936e-09
1935,1.555876849579363e-08,0.0,8.377798899061872e-09
1936,4.849885826274658e-09,0.0,6.0623572828433225e-09
1937,2.8959572406783707e-08,0.0,8.813782814698357e-09
1938,1.2965214457594243e-09,0.0,6.482607339819424e-09
1939,3.058810094103137e-09,0.0,3.058810094103137e-09
1940,1.2678914806940611e-08,0.0,1.0143131667916805e-08
1941,1.0330258959356797e-07,0.0,1.4757512545315876e-08
1942,3.034211770724937e-09,0.0,2.4273694165799498e-08
1943,1.4516175816936538e-08,0.0,1.161294105322952e-08
1944,9.639558484764166e-09,0.0,0.0
1945,3.0499055725385915e-08,0.0,1.742803235060819e-08
1946,1.5313215584455975e-08,0.0,4.1763312808029696e-09
1947,3.5762614203349585e-08,0.0,7.152522796260996e-09
1948,1.3046265401328583e-08,0.0,5.435944139264848e-09
1949,5.890204768377316e-09,0.0,4.908504047662632e-09
1950,1.701657836861159e-08,0.0,7.444752814222966e-09
1951,2.7719645245838365e-08,0.0,6.396840945832594e-09
1952,1.4762725042416491e-08,0.0,1.0544803918932644e-09
1953,3.232148326759443e-09,1.0773827385790469e-09,6.464296653518886e-09
1954,1.3681550115052232e-08,0.0,4.886268056836229e-09
1955,7.508486277174597e-09,0.0,0.0
1956,1.8314396887930684e-08,0.0,1.744228317335228e-09
1957,1.5019564092444426e-08,0.0,1.4136060322300636e-08
1958,3.3088973783179654e-09,3.3088973783179654e-09,4.1361216673863055e-09
1959,1.0075972611822692e-08,0.0,6.200598257066758e-09
1960,5.536666791705613e-09,0.0,0.0
1961,1.528595028332802e-08,0.0,2.779263708063695e-09
1962,1.0147130247162295e-08,0.0,5.07356523460345e-09
1963,9.699079650538067e-09,0.0,8.405868778815773e-09
1964,9.73434927109551e-09,0.0,4.258777885901566e-09
1965,7.113656441681826e-09,0.0,2.188817349590977e-09
1966,1.6617224929404983e-08,0.0,4.431259692516676e-09
1967,1.528404003359185e-08,4.930335584241163e-10,2.465167847631733e-09
1968,1.886394707106831e-08,0.0,7.635406973349745e-09
1969,9.991866889436096e-09,1.3625273131978588e-09,1.8167030935156703e-09
1970,3.219107425067591e-09,0.0,4.138852510715552e-09
1971,4.1107179882260425e-09,0.0,6.679916730867319e-09
1972,6.669190699692962e-09,0.0,2.0520587451500205e-09
1973,1.047508757512361e-08,0.0,3.307922213924286e-09
1974,2.2502286700643026e-09,0.0,1.1251143350321513e-09
1975,1.7134440533084216e-09,0.0,1.7134440533084216e-09
1976,3.4281160132820787e-09,0.0,1.142705374768127e-09
1977,5.289103821581875e-09,0.0,1.7630346071939584e-09
1978,2.3762365408686037e-09,0.0,8.910886695190356e-09
1979,3.5111840102075575e-09,0.0,1.1703946700691858e-09
1980,5.116635559687666e-09,0.0,2.0466541572616848e-08
1981,3.1627747087981106e-09,6.325549528618524e-10,5.69299452024552e-09
1982,6.207502289967692e-09,0.0,0.0
1983,1.136756910824488e-08,0.0,5.68378455412244e-09
1984,6.378909400694965e-09,0.0,1.0438215625185876e-08
1985,5.414002135495366e-09,0.0,7.218669662023558e-09
1986,8.991727895590884e-08,0.0,2.997242676272549e-09
1987,7.332980445085013e-09,0.0,2.4443267965246207e-09
1988,3.597932174415064e-09,0.0,3.597932174415064e-09
1989,1.5366742545097622e-08,0.0,4.390497743145261e-09
1990,1.7435683119515488e-08,0.0,4.358920779878872e-09
1991,7.033758464558559e-09,0.0,2.344586136349136e-09
1992,6.61193322315512e-09,0.0,1.1019888335184191e-09
1993,1.0524494442609722e-08,0.0,8.308810806045841e-09
1994,7.912389854425328e-09,0.0,3.692448513614721e-09
1995,7.0491861237087505e-09,0.0,5.422450655157007e-09
1996,6.4057104065540216e-09,0.0,2.6690460952494277e-09
1997,5.274384040632185e-09,0.0,4.79489448146353e-10
1998,1.0489883850439696e-08,0.0,1.9072516899143466e-09
1999,1.0511462811280126e-08,1.3710603763428253e-09,7.3123217758652714e-09
2000,2.0764748254187282e-08,0.0,5.743440834038438e-09
2001,1.3581756164171566e-08,0.0,3.94309060403053e-09
2002,6.571832411594869e-09,0.0,9.200565365130586e-09
2003,5.8336921959778465e-09,0.0,3.75023062604285e-09
2004,1.2333415178034102e-08,0.0,5.726228824443069e-09
2005,6.755624615273348e-09,0.0,4.503749484463526e-09
2006,4.117890028965121e-09,0.0,4.941467679486777e-09
2007,5.592271090648637e-09,3.994479469415779e-10,5.192823504529542e-09
2008,1.2772319202269955e-08,0.0,4.257439734089985e-09
2009,6.198650481792356e-09,0.0,5.245011758248097e-09
2010,4.2514138876015295e-09,0.0,7.55806894847666e-09
2011,3.4415748029203996e-09,0.0,3.059177577924288e-09
2012,9.872332978888565e-09,0.0,6.808505315092361e-09
2013,2.398647591661529e-08,5.578250084070646e-10,1.1435412228255615e-08
2014,1.212649342052785e-08,0.0,4.3308904240646484e-09
2015,1.1526191917576867e-08,0.0,5.319781060109108e-09
2016,2.609888496984958e-08,0.0,1.0978102538139467e-08
2017,8.301517695485927e-09,0.0,4.528100394640688e-09
2018,1.9361000358486535e-08,0.0,5.421080140344259e-09
2019,1.9132408546340685e-08,0.0,2.295888923420364e-09
