year,véritables_ADJ îles_NOUN,véritables_ADJ iles_NOUN,véritables_ADJ fils_NOUN
1846,5.854501328173001e-09,2.3418005312692003e-09,7.610851504580296e-09
1847,1.77976389181822e-08,0.0,1.294373674909366e-08
1848,3.218088684420195e-09,0.0,1.609044275596716e-08
1849,0.0,0.0,1.75967720394965e-08
1850,2.7155984128057753e-09,6.788996032014438e-10,1.9009188889640427e-08
1851,2.192809134271556e-08,1.2898877521649865e-09,8.384270167027807e-09
1852,7.161600201754936e-09,0.0,1.4323200403509873e-08
1853,5.971931837933653e-09,0.0,3.1651239851271384e-08
1854,1.9743524148907454e-08,5.195664454227256e-10,1.558699302961486e-08
1855,4.776243400783642e-09,0.0,1.0083180512765466e-08
1856,3.054541508618058e-08,0.0,1.2942972915652717e-08
1857,2.147863931156735e-08,0.0,1.757343248698362e-08
1858,7.34051397444091e-09,3.4255731584664773e-09,1.565976326389773e-08
1859,1.3748867822016564e-08,5.092173349652285e-10,2.34239969643113e-08
1860,1.1442959468865865e-08,0.0,1.830873586072812e-08
1861,5.187560159214399e-09,4.715963730639317e-10,2.1221836066231958e-08
1862,8.584174260306554e-09,1.8071945051545413e-09,1.1294965851504912e-08
1863,8.490855130105501e-09,0.0,1.748117206545885e-08
1864,1.2945765348604255e-08,4.794727948009836e-10,3.548098703731739e-08
1865,1.4591217123438582e-08,2.3534221238463715e-09,1.2708479601997169e-08
1866,7.298419202328432e-09,0.0,2.0435574399346734e-08
1867,9.7056229719783e-09,1.455843445796745e-09,1.6014277903764196e-08
1868,2.420538258718352e-08,0.0,1.8277534152844055e-08
1869,1.953407657850903e-09,4.883519144627257e-10,1.70923168951731e-08
1870,1.548193218070537e-08,5.734048791339319e-10,7.454262984651905e-09
1871,7.434824311758348e-09,0.0,2.1242354542039266e-09
1872,2.3584624031514068e-08,0.0,1.269941218851045e-08
1873,1.616221290134945e-08,5.986004469882289e-10,7.781805422268917e-09
1874,1.7326366119618797e-08,0.0,1.4339061493728877e-08
1875,2.345826111138649e-08,1.1443054281912168e-09,1.1443054503956773e-08
1876,1.9951848173604958e-08,6.04601479992084e-10,1.9951848173604958e-08
1877,2.6594708657512456e-08,1.2369631985365004e-09,2.4739263970730008e-09
1878,3.01954443671093e-08,1.2078177347163432e-09,2.8987626077281448e-08
1879,1.710611030603104e-08,0.0,1.588424503040642e-08
1880,1.7328185109022343e-08,0.0,5.776061406947974e-09
1881,1.324776466304911e-08,0.0,1.9523021421719022e-08
1882,9.317538740560849e-09,0.0,1.0648616211028639e-08
1883,1.64302811356265e-08,1.8958017378167824e-09,2.1485751844352308e-08
1884,3.564916539744445e-08,6.601696966868076e-09,3.300848483434038e-09
1885,9.023890079618013e-09,3.2228177904158883e-09,1.6758653131887513e-08
1886,1.097088819790315e-08,1.936039106809062e-09,1.7424351739236954e-08
1887,5.876032105334161e-09,0.0,1.6322312390570914e-08
1888,1.2047167707862627e-08,6.340614699951175e-10,1.268122939990235e-08
1889,1.3156786771162388e-08,0.0,6.265136853755848e-09
1890,1.7041404731799048e-08,6.554386478008212e-10,1.2453334363726754e-08
1891,6.3742202627281586e-09,0.0,1.3385862196457765e-08
1892,1.7551833764173352e-08,1.2537024751679837e-09,1.8805536683430546e-08
1893,8.005941687372342e-09,1.2316833108982905e-09,6.15841644346915e-09
1894,6.301539290376468e-09,1.8904617871129403e-09,6.301539290376468e-09
1895,1.9861428057765806e-08,1.2037228991346183e-09,1.1435367319734269e-08
1896,1.2973464080801023e-08,1.179405795248556e-09,1.7101383809059456e-08
1897,4.661370844871726e-09,0.0,1.2818770045441852e-08
1898,9.619203211741478e-09,5.6583548957434e-10,1.3580051860806464e-08
1899,2.7637891975018647e-09,0.0,9.949641111006713e-09
1900,1.6092265298084385e-08,2.595526460424935e-09,1.038210584169974e-08
1901,1.1736351446245408e-08,0.0,1.453072162593827e-08
1902,4.910283735171106e-09,4.910283846193408e-10,1.5712908307818907e-08
1903,1.0260418292773466e-08,1.6200660812870638e-09,3.2401321625741275e-09
1904,1.3974025492302644e-08,5.374625189347171e-10,9.13686282189019e-09
1905,1.4966200723165457e-08,1.5482277682110634e-09,6.708986699521802e-09
1906,1.2346042410626978e-08,3.0865106026567446e-09,1.0288368990085672e-08
1907,0.0,5.142843373384665e-10,5.65712765521198e-09
1908,4.4202499438483756e-09,4.911389073214423e-10,1.86632782561702e-08
1909,9.351672325408344e-09,1.1001967115120692e-09,1.3752458505322807e-08
1910,5.878565634276356e-09,0.0,1.3894791983659616e-08
1911,7.448523575703803e-09,5.320374141248863e-10,6.384448969498635e-09
1912,5.2094213387476884e-09,5.209421227725386e-10,8.856016364688912e-09
1913,1.3787773589513108e-08,5.30298971401777e-10,1.0075680512144913e-08
1914,5.357394972094198e-09,6.696743715117748e-10,3.080502103403049e-08
1915,0.0,0.0,1.8849219074468238e-08
1916,7.69122365795738e-09,0.0,6.592477230782379e-09
1917,4.386569774084137e-09,1.0966424435210342e-09,2.631941953268324e-08
1918,2.2972752589112133e-09,0.0,2.2972752589112133e-09
1919,3.6831393490643904e-09,0.0,1.8415696745321952e-09
1920,2.2716695191604686e-09,0.0,1.817335615328375e-08
1921,9.844571380313027e-09,7.572747429129834e-10,2.2718242842501013e-09
1922,9.591316185719734e-09,0.0,5.902348387820666e-09
1923,5.307974060286824e-09,1.0615948120573648e-09,1.6985516992917837e-08
1924,1.289162443462999e-09,0.0,1.1602462102189293e-08
1925,3.299453377181294e-09,0.0,9.898360131543882e-09
1926,5.57306911730393e-09,2.229227691330493e-09,1.0031524944054127e-08
1927,1.2264147031260109e-08,0.0,8.919379901328739e-09
1928,9.14083297942625e-09,0.0,6.85562484559199e-09
1929,4.4561625500705304e-09,0.0,1.1140405931087116e-08
1930,7.352522590764465e-09,0.0,1.05036033204442e-08
1931,1.0264820993199919e-08,0.0,7.983749661377715e-09
1932,5.4797681947604815e-09,0.0,6.575722188983946e-09
1933,5.735331320977366e-09,0.0,6.882397318719313e-09
1934,5.990790086229936e-09,1.1981580172459871e-09,4.7926320689839486e-09
1935,1.0771455727365264e-08,0.0,7.180970484910176e-09
1936,1.2124714565686645e-09,0.0,4.849885826274658e-09
1937,6.295559185076627e-09,2.5182236296217297e-09,2.7700460591972842e-08
1938,9.075650453382877e-09,1.2965214457594243e-09,9.075650453382877e-09
1939,9.176430282309411e-09,0.0,0.0
1940,2.5357829169792012e-09,0.0,7.607348528892999e-09
1941,0.0,0.0,2.066051862925633e-08
1942,6.068423541449874e-09,0.0,3.034211770724937e-09
1943,1.4516175816936538e-08,0.0,5.806470415592457e-09
1944,4.177142187700156e-08,0.0,3.2131861615880553e-09
1945,6.535512131478072e-09,0.0,1.5249527862692958e-08
1946,6.960552134671616e-09,1.3921104269343232e-09,1.1136883415474585e-08
1947,7.152522574216391e-09,0.0,1.1920871401116528e-08
1948,3.2615663503321457e-09,0.0,4.348755133776194e-09
1949,5.890204768377316e-09,0.0,9.817008317369869e-10
1950,5.317680518146517e-09,2.1270722960764488e-09,6.381216888229346e-09
1951,1.0661401761424827e-09,1.0661401761424827e-09,1.7058243262368933e-08
1952,1.0544804140977249e-08,0.0,6.326882351359586e-09
1953,4.3095309543161875e-09,0.0,8.619061908632375e-09
1954,1.3681550115052232e-08,0.0,1.6613311615287785e-08
1955,7.508486277174597e-09,1.8771215692936494e-09,5.631364707880948e-09
1956,1.2209598665435806e-08,8.72114158667614e-10,1.0465369459922158e-08
1957,7.068030161150318e-09,0.0,7.068030161150318e-09
1958,7.445019267748876e-09,0.0,1.6544486891589827e-09
1959,6.200598257066758e-09,0.0,1.2401196514133517e-08
1960,6.2287499602575735e-09,6.920833350854139e-10,4.844583401109048e-09
1961,9.03260666262895e-09,0.0,9.03260666262895e-09
1962,4.43936931660005e-09,0.0,2.5367825617905737e-09
1963,3.879631726988464e-09,0.0,5.819448034571906e-09
1964,1.2167936880302932e-08,0.0,1.2167936880302932e-08
1965,7.660860390501512e-09,5.472043373977442e-10,1.2038495533772675e-08
1966,3.3234448526542337e-09,5.539074754423723e-10,1.0524241922382771e-08
1967,7.395503320850594e-09,9.860671168482327e-10,6.902469706915326e-09
1968,6.737123747768692e-09,1.7965663401398047e-09,6.737123692257541e-09
1969,7.72098829315837e-09,9.083515606356229e-10,6.8126366770115965e-09
1970,5.518470125309705e-09,4.5987250119061684e-10,8.277704743875347e-09
1971,4.1107179882260425e-09,1.0276794970565106e-09,7.193756701440179e-09
1972,6.156176013405457e-09,0.0,6.156176013405457e-09
1973,5.513203671370093e-09,0.0,7.1671650836435674e-09
1974,7.875800456247362e-09,1.6876715580593782e-09,1.2938814464291681e-08
1975,3.998036124386317e-09,0.0,8.567220266542108e-09
1976,6.8562320265641574e-09,5.713526873840635e-10,7.4275851025262796e-09
1977,4.7014254711541525e-09,0.0,7.052138428775834e-09
1978,2.970295565063452e-09,0.0,5.940591130126904e-09
1979,4.096381456264453e-09,0.0,4.0963813452421505e-09
1980,4.548120546843393e-09,0.0,1.193881615790815e-08
1981,1.0753434587229549e-08,1.8976649140967083e-09,2.5302198114474095e-09
1982,4.966001831974154e-09,0.0,1.0552753892945077e-08
1983,3.78918940668882e-09,0.0,8.209910418166544e-09
1984,2.8995041922996734e-09,0.0,6.3789091786503604e-09
1985,2.4062232206745193e-09,0.0,6.617113967877231e-09
1986,2.997242676272549e-09,0.0,1.3187867686781374e-08
1987,7.944062296871834e-09,0.0,1.1610551631235921e-08
1988,4.797243047249822e-09,0.0,8.994830658082265e-09
1989,4.390497743145261e-09,5.488122178931576e-10,8.232182935330457e-09
1990,5.448650863826288e-09,5.44865097484859e-10,5.448650919337439e-09
1991,3.5168792322792797e-09,0.0,7.619904818234602e-09
1992,2.2039776670368383e-09,0.0,4.958949750832886e-09
1993,5.539207315052863e-09,0.0,8.308810806045841e-09
1994,7.384897138251745e-09,5.274926606624319e-10,4.2199412852994556e-09
1995,4.880205572987961e-09,0.0,9.760411145975922e-09
1996,6.939520069693117e-09,0.0,8.007138285748283e-09
1997,9.58978851883785e-09,0.0,2.013855748828064e-08
1998,4.291316191284977e-09,0.0,8.582632937681467e-09
1999,3.656160929565999e-09,0.0,1.3710603236072316e-08
2000,7.068850393920911e-09,0.0,7.068850615965516e-09
2001,6.133696661692056e-09,0.0,6.571817756650944e-09
2002,4.381221607729913e-09,0.0,7.886198361006791e-09
2003,5.416999737661854e-09,0.0,7.5004612520857e-09
2004,7.047666006343434e-09,0.0,8.80958239690699e-09
2005,2.251874686720612e-09,0.0,8.557123898356167e-09
2006,4.941467679486777e-09,0.0,9.882935358973555e-09
2007,4.393927444112933e-09,0.0,9.586750948642475e-09
2008,2.9802078582719105e-09,0.0,6.811903485726134e-09
2009,8.582746957586096e-09,0.0,9.536384792951935e-09
2010,2.8342759250676863e-09,0.0,8.97520635589899e-09
2011,4.206369030868018e-09,0.0,7.265546803081335e-09
2012,4.085103366691101e-09,0.0,9.872332784599536e-09
2013,3.6258624991347688e-09,0.0,8.646287741331804e-09
2014,6.496335469563519e-09,2.1654451842767486e-10,6.496335386296792e-09
2015,6.428068743957738e-09,0.0,1.1526191917576867e-08
2016,7.45682449121432e-09,2.0713400439298368e-10,8.699628573083373e-09
2017,3.2702947017071438e-09,0.0,9.056200817036952e-09
2018,3.614053500911041e-09,0.0,5.937373537268087e-09
2019,3.5713827450933877e-09,0.0,9.183556137770665e-09
