year,diverses_ADJ âmes_NOUN,diverses_ADJ ames_NOUN,diverses_ADJ femmes_NOUN
1853,3.5831591027601917e-09,0.0,7.763511611358354e-09
1854,9.352196350675968e-09,0.0,1.506742641765868e-08
1855,2.653468555990912e-09,0.0,1.2205955357558196e-08
1856,2.5885946719483854e-09,1.0354378465748937e-09,2.6403665032148638e-08
1857,3.905207268672939e-09,0.0,1.7085282522089074e-08
1858,2.4468380654951716e-09,0.0,2.9851424443450014e-08
1859,4.582956236731661e-09,0.0,4.633877837001421e-08
1860,4.119465657481669e-09,0.0,2.8836259130526898e-08
1861,1.4147891747029462e-09,4.715963730639317e-10,2.357981898626349e-08
1862,7.228778020618165e-09,0.0,2.710791768834042e-08
1863,7.991393324857654e-09,0.0,1.9978482868054925e-08
1864,4.794728170054441e-09,0.0,1.6302074357099627e-08
1865,1.4120533631256649e-09,0.0,8.001635798393636e-09
1866,5.838735717134114e-09,0.0,3.0166799280806345e-08
1867,4.367530337390235e-09,0.0,1.5043715606566366e-08
1868,0.0,0.0,1.0373735648272486e-08
1869,5.371870948067681e-09,0.0,2.2952539424636598e-08
1870,3.4404292748035914e-09,0.0,1.548193218070537e-08
1871,2.1242354542039266e-09,0.0,3.18635318130589e-09
1872,3.628403577593531e-09,0.0,2.7817760317461193e-08
1873,1.1972008939764578e-09,0.0,1.9753814750611554e-08
1874,2.9873046258899194e-09,0.0,2.9873046258899194e-09
1875,1.1443054281912168e-09,0.0,2.2886109007913547e-08
1876,0.0,0.0,1.2696631523922974e-08
1877,1.8554447978047506e-09,0.0,3.030559980743419e-08
1878,3.0195443923020093e-09,6.039088673581716e-10,1.69094480639842e-08
1879,6.10932526790009e-10,0.0,2.504823370941267e-08
1880,6.417846254436199e-10,0.0,2.1820677931216892e-08
1881,2.091752326904839e-09,0.0,1.1156012114099667e-08
1882,5.324308105514319e-09,0.0,7.986462158271479e-09
1883,1.2638677882037541e-09,0.0,6.951272890631799e-09
1884,0.0,0.0,1.650424152899177e-08
1885,0.0,0.0,5.156508553483263e-09
1886,0.0,0.0,7.744156815814307e-09
1887,1.3057849246322917e-09,0.0,2.154545164501087e-08
1888,4.4384300679212174e-09,0.0,2.0924028731883482e-08
1889,1.2530273485467092e-09,0.0,6.891650361495749e-09
1890,0.0,0.0,1.1142456735058204e-08
1891,7.649063604731055e-09,0.0,8.92390783491237e-09
1892,0.0,0.0,4.387958441043338e-09
1893,0.0,0.0,1.6011883374744684e-08
1894,1.6384001710889606e-08,0.0,2.2685540557176864e-08
1895,2.4074457982692365e-09,0.0,8.426059849853118e-09
1896,8.255840455717589e-09,0.0,7.66613794667137e-09
1897,5.826713334045053e-09,0.0,1.6897470089816125e-08
1898,5.6583548957434e-10,0.0,6.224190496340043e-09
1899,7.185851913504848e-09,0.0,2.04520400615138e-08
1900,2.595526460424935e-09,0.0,1.8687790759308598e-08
1901,8.38310842965484e-09,0.0,1.8442838367604963e-08
1902,1.276673788908056e-08,0.0,1.2766737722547106e-08
1903,1.4040573148577096e-08,5.400220270956879e-10,1.296052865029651e-08
1904,4.299700151477737e-09,0.0,1.289910045443321e-08
1905,1.5482277682110634e-09,0.0,1.0321517862621477e-08
1906,3.600929110447737e-09,0.0,6.173021205313489e-09
1907,5.65712765521198e-09,0.0,1.2342823652033985e-08
1908,2.9468334439286537e-09,0.0,2.2101250607420297e-08
1909,1.0451868703853506e-08,0.0,1.1552065082298668e-08
1910,4.809735720812114e-09,0.0,1.549803652078907e-08
1911,1.5961122423746588e-09,0.0,2.2877609140437016e-08
1912,5.730363294986773e-09,0.0,4.688478938419394e-09
1913,1.0075680734189518e-08,0.0,1.7499866444836698e-08
1914,4.68772043404897e-09,0.0,8.705766774141921e-09
1915,3.534228465440492e-09,0.0,9.424609537234119e-09
1916,5.493730803607377e-09,0.0,3.2962386153911893e-09
1917,2.0836205649743533e-08,0.0,8.773139548168274e-09
1918,3.44591288836682e-09,0.0,1.9526840588923733e-08
1919,9.207848372660976e-10,0.0,3.6831393490643904e-09
1920,3.028892692213958e-09,0.0,9.086678076641874e-09
1921,2.2718242842501013e-09,0.0,1.060184651180407e-08
1922,9.591316185719734e-09,0.0,1.7707045940618116e-08
1923,1.0615948120573648e-08,0.0,2.1231896241147297e-08
1924,9.02413699321869e-09,0.0,1.2891624545652292e-08
1925,7.698724324711748e-09,0.0,1.53974488714681e-08
1926,0.0,0.0,1.4489979882625903e-08
1927,1.1149224876660924e-09,0.0,4.4596899506643695e-09
1928,6.8556245125250825e-09,0.0,1.3711249025050165e-08
1929,1.0026365515614089e-08,0.0,1.7824650200282122e-08
1930,2.100720708497761e-09,0.0,1.05036033204442e-08
1931,1.3686427990933225e-08,0.0,1.3686427990933225e-08
1932,2.1919073223131136e-09,0.0,4.383814644626227e-09
1933,0.0,0.0,2.064719195615794e-08
1934,0.0,0.0,1.9170528275935794e-08
1935,1.0771455727365264e-08,0.0,8.377798899061872e-09
1936,4.849885826274658e-09,0.0,2.182448710641438e-08
1937,1.2591118148108649e-09,0.0,1.7627565185307503e-08
1938,2.5930428915188486e-09,0.0,9.075650453382877e-09
1939,3.058810094103137e-09,0.0,9.176430282309411e-09
1940,0.0,0.0,2.5357829169792012e-09
1941,0.0,0.0,2.6563522936839945e-08
1942,1.517105907566929e-08,0.0,5.76500234217292e-08
1943,0.0,0.0,3.4838823381733164e-08
1944,3.2131861615880553e-09,0.0,3.2131861615880553e-09
1945,2.178504043826024e-09,0.0,1.3071024262956144e-08
1946,2.7842208538686464e-09,0.0,1.1136883415474585e-08
1947,4.7683483828109274e-09,0.0,5.960435700558264e-09
1948,1.0871887834440486e-09,0.0,2.283096489641423e-08
1949,9.817008317369869e-10,0.0,1.0798709482173763e-08
1950,1.0635361036293034e-08,0.0,5.317680518146517e-09
1951,7.462981344019681e-09,0.0,1.0661401539380222e-08
1952,1.0544804140977249e-08,0.0,8.435843135146115e-09
1953,5.386913581872932e-09,0.0,1.4005975934594517e-08
1954,2.14995790059902e-08,9.772536113672459e-10,5.863521668203475e-09
1955,6.569925492527773e-09,0.0,1.5016972998438405e-08
1956,6.976913269340912e-09,0.0,1.4825940475304833e-08
1957,4.417518795207798e-09,0.0,1.4136060322300636e-08
1958,3.3088973783179654e-09,0.0,2.2335057581202022e-08
1959,3.100299128533379e-09,0.0,1.7826720211111535e-08
1960,4.152500121534786e-09,0.0,8.997083078554624e-09
1961,3.47407969059077e-09,0.0,1.459113452284555e-08
1962,3.805173953708163e-09,2.5367825617905737e-09,8.244543714397423e-09
1963,5.819448034571906e-09,0.0,1.357871226570495e-08
1964,4.867174663303331e-09,6.083968329129164e-10,1.3384730657151067e-08
1965,9.302473458205895e-09,5.472043373977442e-10,7.660860390501512e-09
1966,6.6468897053084675e-09,0.0,1.9386761307416123e-08
1967,7.888536934785861e-09,0.0,1.5284040699725665e-08
1968,4.940557296606585e-09,0.0,1.796566395650956e-08
1969,6.8126366770115965e-09,0.0,1.498780075048778e-08
1970,5.518470125309705e-09,0.0,1.3796174869185052e-08
1971,8.221435976452085e-09,0.0,1.0276794526475896e-08
1972,2.565073486948677e-09,0.0,1.0260294114328161e-08
1973,1.6539611902288698e-09,0.0,1.3231689521830958e-08
1974,4.500457340128605e-09,0.0,1.8564387360697765e-08
1975,2.2845920710778955e-09,0.0,1.1994107929069742e-08
1976,3.4281160132820787e-09,0.0,1.0284348372913144e-08
1977,2.3507127355770763e-09,0.0,1.1165885105413054e-08
1978,2.970295565063452e-09,0.0,1.3663360332039076e-08
1979,5.851973128301324e-09,0.0,1.2289143924704149e-08
1980,2.8425752862659692e-09,0.0,1.3075846183596695e-08
1981,1.2651099057237047e-09,0.0,1.2018543993352893e-08
1982,2.483000915987077e-09,0.0,1.3656505259973528e-08
1983,5.052252838311233e-09,0.0,1.515675762675528e-08
1984,2.3196033982486597e-09,0.0,1.275781880138993e-08
1985,1.2031116103372597e-09,0.0,1.5640450379272863e-08
1986,1.7983456945813714e-09,0.0,1.3787316177626963e-08
1987,1.8332451112712533e-09,0.0,5.49973533381376e-09
1988,5.396898483667201e-09,0.0,8.994830602571113e-09
1989,1.0976244357863152e-09,0.0,6.585746614717891e-09
1990,6.538381391862913e-09,0.0,8.717841559757744e-09
1991,3.5168792322792797e-09,0.0,1.1722930404189924e-08
1992,3.30596661157756e-09,0.0,9.366905251440016e-09
1993,5.539207426075166e-10,0.0,5.539207315052863e-09
1994,3.164955852952289e-09,0.0,1.4769794165481187e-08
1995,2.1689803286761844e-09,0.0,1.4098372247417501e-08
1996,2.135236876199542e-09,5.338092190498855e-10,9.07475650180345e-09
1997,1.917957792585412e-09,0.0,1.3425704548097883e-08
1998,1.43043876743576e-09,0.0,1.6688452508795137e-08
1999,1.3710603763428253e-09,0.0,1.2339543165040823e-08
2000,1.7672125984802278e-09,0.0,1.3695897749244068e-08
2001,0.0,0.0,1.2705513752209185e-08
2002,4.81934359086722e-09,0.0,1.752488643091965e-08
2003,1.6667691671301554e-09,0.0,1.9167845810574846e-08
2004,3.0833537945085254e-09,4.404791253964646e-10,1.1011978218178342e-08
2005,4.503749373441224e-09,0.0,1.0808999029165989e-08
2006,7.000412693969338e-09,8.235779835885637e-10,1.0294725072412803e-08
2007,3.994479469415779e-10,0.0,1.2782334662952977e-08
2008,2.554463751636149e-09,0.0,1.3198063253394565e-08
2009,1.430457752249481e-09,0.0,1.1920481268745675e-08
2010,4.723793023408973e-10,0.0,1.1809483002611643e-08
2011,2.6767803529281764e-09,0.0,8.795135286732148e-09
2012,1.3617010852229328e-09,0.0,1.2595734733000796e-08
2013,5.578250084070646e-10,0.0,1.4782363111365271e-08
2014,2.5985342766432495e-09,0.0,9.094869746206768e-09
2015,3.103205470367243e-09,0.0,1.1082877199308783e-08
2016,1.6570720351438695e-09,0.0,1.05638345293535e-08
2017,3.773417134311785e-09,0.0,1.609991309714509e-08
2018,1.5488800242380307e-09,0.0,8.002547013941097e-09
2019,1.53059265262101e-09,0.0,1.1734544003161318e-08
