year,seules_ADJ âmes_NOUN,seules_ADJ ames_NOUN,seules_ADJ femmes_NOUN
1841,7.704658244733764e-09,0.0,1.733548060656176e-08
1842,6.037438549100216e-09,6.708265054555795e-10,1.8783142152756227e-08
1843,2.9534556134080958e-08,0.0,5.434358030242947e-08
1844,3.841992946007622e-09,6.586273748609983e-09,3.0187088384536764e-08
1845,7.254296274794569e-09,1.1160455892778032e-09,2.0088821273134272e-08
1846,4.0981511517657054e-09,0.0,4.625055893825447e-08
1847,1.1865092020002521e-08,0.0,3.128069891999985e-08
1848,1.6090443422100975e-09,8.045221711050488e-10,2.172209789819135e-08
1849,0.0,0.0,2.5976186535103807e-08
1850,1.0183494048021657e-08,0.0,3.530277936647508e-08
1851,0.0,6.449438760824933e-10,1.5478653025979838e-08
1852,7.161600201754936e-09,0.0,2.278690836021724e-08
1853,8.957897534855874e-09,0.0,2.20961471342207e-08
1854,6.754363734984281e-09,0.0,1.7145692865483397e-08
1855,1.751289246954002e-08,0.0,3.8209947206269135e-08
1856,1.9155599773057475e-08,0.0,1.8120163147727908e-08
1857,3.905207268672939e-09,1.4644527812635033e-09,3.856392183365642e-08
1858,8.808616946964776e-09,4.893676019968041e-10,1.8595969208945462e-08
1859,5.601390462572908e-09,0.0,2.4442432078330967e-08
1860,1.373155145145688e-09,0.0,3.707518914097818e-08
1861,8.017138064531082e-09,0.0,1.3204698667834691e-08
1862,8.584174260306554e-09,0.0,3.207770404856092e-08
1863,5.494082966350788e-09,0.0,2.6970951694238465e-08
1864,3.835782358407869e-09,0.0,2.1576274988888144e-08
1865,1.694463946932956e-08,0.0,1.6003271596787272e-08
1866,2.8220554781910323e-08,0.0,2.968023871119385e-08
1867,3.88224918879132e-09,0.0,2.91168689159349e-08
1868,8.89177353968762e-09,0.0,4.297690381349639e-08
1869,2.9301114867763545e-09,0.0,3.320792885119772e-08
1870,5.160643912205387e-09,0.0,2.752343419842873e-08
1871,0.0,0.0,3.3987767267262825e-08
1872,3.628403577593531e-09,0.0,3.809823923006661e-08
1873,1.3169209722718733e-08,6.584604861359367e-09,3.412022664406322e-08
1874,4.182226565063729e-09,0.0,5.018671700440791e-08
1875,2.8607636259891933e-09,0.0,1.8881038954532414e-08
1876,1.209202959984168e-08,0.0,4.17175023414984e-08
1877,3.710889595609501e-09,0.0,3.463496867084359e-08
1878,4.831270938865373e-09,0.0,3.563062378475479e-08
1879,5.498392852132383e-09,0.0,2.077170613290491e-08
1880,6.417846254436199e-10,0.0,1.9253539207397807e-08
1881,1.3945015142624584e-09,0.0,3.067903264764027e-08
1882,3.3276925659464496e-09,0.0,3.261138559196297e-08
1883,6.951272890631799e-09,6.319338941018771e-10,2.7173157945981075e-08
1884,2.6406787867472303e-09,0.0,2.5746619058963915e-08
1885,3.86738152613475e-09,0.0,2.9649923405372647e-08
1886,5.162771099520569e-09,1.2906927748801422e-09,3.1621972595985426e-08
1887,6.528924623161458e-10,0.0,1.7628096316002484e-08
1888,6.340614699951175e-10,0.0,2.7264643875923866e-08
1889,1.2530273485467092e-09,0.0,2.255449160770695e-08
1890,1.3764211992395303e-08,0.0,2.3595791986963377e-08
1891,3.1871101313640793e-09,0.0,2.677172439291553e-08
1892,6.268512375839919e-10,0.0,3.2596265242545996e-08
1893,9.23762488724833e-09,0.0,2.0938616174248637e-08
1894,5.671385139294216e-09,0.0,2.3315696040526745e-08
1895,3.611168697403855e-09,0.0,2.9491211250842753e-08
1896,2.358811590497112e-09,0.0,4.1279204054944785e-08
1897,4.661370844871726e-09,0.0,1.7480140002135158e-08
1898,6.224190496340043e-09,0.0,2.6028432742464247e-08
1899,1.7688250864011934e-08,0.0,2.8743407654019393e-08
1900,4.15284251431558e-09,0.0,3.426094963288051e-08
1901,6.147612641171918e-09,5.588738916095792e-10,3.073806453812722e-08
1902,8.347482705062248e-09,4.910283846193408e-10,3.928226988136885e-08
1903,5.940242076007962e-09,0.0,4.590187074882124e-08
1904,5.912087708281888e-09,0.0,3.33226779503093e-08
1905,7.2250627702885595e-09,0.0,2.6835946798087207e-08
1906,4.629765903985117e-09,0.0,3.755254596171653e-08
1907,1.5428529565042481e-09,0.0,1.902852098112362e-08
1908,6.875944702500192e-09,0.0,3.388858615949175e-08
1909,6.60118004702781e-09,0.0,4.620826032919467e-08
1910,5.34415089958884e-09,0.0,6.519864115261953e-08
1911,1.5961122423746588e-09,0.0,2.128149745317387e-08
1912,7.814131564032323e-09,0.0,4.0112542620818203e-08
1913,1.8030165804816534e-08,0.0,7.106006449930646e-08
1914,4.68772043404897e-09,0.0,6.964613419313537e-08
1915,3.534228465440492e-09,1.1780761921542648e-09,2.709575319670421e-08
1916,4.394984820521586e-09,0.0,3.625862632361532e-08
1917,1.0966424435210342e-09,1.0966424435210342e-09,2.9609346086090227e-08
1918,6.89182577673364e-09,0.0,3.9053681177847466e-08
1919,2.762354567309444e-09,0.0,3.4069039145379065e-08
1920,3.028892692213958e-09,0.0,4.619061400035207e-08
1921,3.7863738810983705e-09,0.0,4.922285867792198e-08
1922,5.902348387820666e-09,0.0,2.951174238319254e-08
1923,9.554353752605493e-09,0.0,4.140219900250486e-08
1924,1.289162443462999e-09,0.0,2.3204924204378585e-08
1925,4.399271169575059e-09,0.0,6.378942885021388e-08
1926,1.0031524944054127e-08,0.0,3.1209186346359274e-08
1927,5.574612327308159e-09,0.0,4.0137209111890115e-08
1928,4.570416489713125e-09,0.0,2.8565102283550914e-08
1929,2.2280812750352652e-09,0.0,3.8991423423340166e-08
1930,1.575540586884472e-08,0.0,3.676261073337628e-08
1931,5.7026783295555106e-09,0.0,4.219981875053236e-08
1932,1.9727165678773417e-08,0.0,3.507051715700982e-08
1933,1.1470662641954732e-08,0.0,4.01473165823063e-08
1934,1.1981580172459871e-09,0.0,2.156684431042777e-08
1935,7.180970484910176e-09,0.0,3.590485420090772e-08
1936,7.274828739411987e-09,1.2124714565686645e-09,2.0612015205756506e-08
1937,8.813782592653752e-09,0.0,4.280980192561401e-08
1938,1.1668692678767911e-08,0.0,3.630260181353151e-08
1939,9.176430282309411e-09,0.0,2.141167065872196e-08
1940,5.0715658339584024e-09,0.0,2.5357829613881222e-08
1941,0.0,0.0,3.836953510472085e-08
1942,3.034211770724937e-09,0.0,3.034211815133858e-08
1943,1.4516175816936538e-08,0.0,4.3548528338988035e-08
1944,9.639558484764166e-09,0.0,2.2492303131116387e-08
1945,1.5249527862692958e-08,0.0,1.742803235060819e-08
1946,8.352662561605939e-09,0.0,2.227376683094917e-08
1947,2.26496545963073e-08,0.0,5.006765846360395e-08
1948,4.348755133776194e-09,0.0,3.370285384107774e-08
1949,6.8719057111366055e-09,0.0,3.5341230386620737e-08
1950,1.808011518278363e-08,0.0,5.636741562398129e-08
1951,4.264560704569931e-09,0.0,3.0918066329377325e-08
1952,2.1089607837865287e-09,0.0,5.483298082253896e-08
1953,9.69644453618912e-09,0.0,3.124409886368085e-08
1954,7.818028890937967e-09,0.0,6.058972701339371e-08
1955,1.8771215692936494e-09,0.0,4.5050917663047585e-08
1956,6.976913269340912e-09,0.0,4.273359266449006e-08
1957,3.534015080575159e-09,0.0,4.59421976017893e-08
1958,1.4890038535497752e-08,0.0,3.3088973339090444e-08
1959,6.975672928177801e-09,0.0,5.115493451057773e-08
1960,5.536666680683311e-09,0.0,4.567749911643659e-08
1961,6.94815938118154e-09,0.0,5.280601200752244e-08
1962,3.805173953708163e-09,1.2683912808952869e-09,4.1856910826254534e-08
1963,9.052474325699222e-09,0.0,4.4615767080813384e-08
1964,1.6426714211092985e-08,0.0,4.258777863697105e-08
1965,1.2038495533772675e-08,0.0,4.760677896342713e-08
1966,6.6468897053084675e-09,5.539074754423723e-10,4.985167123550127e-08
1967,4.930335695263466e-09,0.0,6.803863072946115e-08
1968,4.491415683816058e-09,0.0,4.356673244387821e-08
1969,9.537691525451919e-09,4.5417578031781147e-10,3.6788236457141466e-08
1970,4.1388523719376735e-09,4.5987250119061684e-10,4.690699384468644e-08
1971,6.679916619845017e-09,1.541519245584766e-09,4.059333846839763e-08
1972,3.5911027485013847e-09,0.0,5.591860130493842e-08
1973,6.064523994098181e-09,0.0,7.497957454916104e-08
1974,4.500457340128605e-09,0.0,4.6692246513657665e-08
1975,2.2845920710778955e-09,0.0,7.025120396519924e-08
1976,2.856763492431469e-09,0.0,5.999203267492703e-08
1977,2.3507127355770763e-09,0.0,7.757351738746365e-08
1978,7.128709622605811e-09,0.0,9.564352154711742e-08
1979,4.096381456264453e-09,0.0,6.495690740848659e-08
1980,2.8425752862659692e-09,0.0,6.196814439363152e-08
1981,5.060439622894819e-09,0.0,9.678090862053068e-08
1982,9.311253101884631e-09,0.0,1.0056153598725359e-07
1983,1.89459470334441e-09,0.0,1.168333483292372e-07
1984,5.219107812592938e-09,0.0,1.0902135727519635e-07
1985,1.2031116103372597e-09,0.0,1.263267250806166e-07
1986,8.392279760016663e-09,0.0,8.152500186042744e-08
1987,3.0554083707556856e-09,0.0,1.014395607512597e-07
1988,5.99655392008458e-09,0.0,8.335209855658832e-08
1989,4.390497743145261e-09,0.0,8.45170831098585e-08
1990,7.083246433836621e-09,5.44865097484859e-10,9.80757164370516e-08
1991,1.7584396161396398e-09,0.0,8.733583456432825e-08
1992,1.1019888113139586e-08,0.0,1.1736180738353141e-07
1993,7.754890063438324e-09,0.0,9.804396938761784e-08
1994,5.274926717646622e-09,0.0,1.0127858729447325e-07
1995,4.337960657352369e-09,0.0,7.86255398566027e-08
1996,1.1743802375008272e-08,0.0,1.120999328918515e-07
1997,5.753873377756236e-09,0.0,1.179544071305827e-07
1998,7.629006759657386e-09,0.0,1.0823653440183989e-07
1999,3.656160929565999e-09,0.0,1.1196993199291683e-07
2000,3.97622823555821e-09,0.0,1.0603275768517051e-07
2001,6.571817756650944e-09,0.0,1.2004520044683886e-07
2002,9.63868718173444e-09,0.0,1.3012227384479047e-07
2003,1.12506919336397e-08,0.0,1.3792514153010416e-07
2004,9.690540814233373e-09,0.0,1.3698900147574022e-07
2005,9.457874483587148e-09,0.0,1.3421173150618415e-07
2006,4.117890028965121e-09,0.0,1.2106596614103182e-07
2007,4.393927444112933e-09,0.0,1.3461395553804323e-07
2008,5.960415716543821e-09,0.0,1.0984194176444362e-07
2009,3.814554005998616e-09,0.0,1.1729753879308191e-07
2010,2.3618964561933353e-09,0.0,1.2565288898258586e-07
2011,2.6767803529281764e-09,0.0,1.0745361578301527e-07
2012,4.085103366691101e-09,0.0,1.1812756639528743e-07
2013,5.020424964641279e-09,0.0,1.1407521327555514e-07
2014,6.279790909502481e-09,0.0,1.1780021935692275e-07
2015,1.219116452233493e-08,0.0,1.1348866024718518e-07
2016,6.214019965256057e-09,0.0,1.1765211382908092e-07
2017,6.037467414898856e-09,0.0,1.1295094992647137e-07
2018,9.551427204712581e-09,0.0,1.1848932501834497e-07
2019,7.1427654901867754e-09,0.0,1.2066172416780319e-07
