year,dix_DET îles_NOUN,dix_DET iles_NOUN,dix_DET fils_NOUN
1901,1.676621730339889e-09,3.353243460679778e-09,1.7883964531506535e-08
1902,1.4730852093691738e-09,0.0,2.3078334632220532e-08
1903,1.0800440541913758e-09,1.0800440541913758e-09,1.9980815224585058e-08
1904,1.6123875568041512e-09,0.0,1.3436562973367927e-08
1905,2.0643036169332163e-09,0.0,1.7030505006232488e-08
1906,7.201858220895474e-09,5.144184522798412e-10,1.5432553013283723e-08
1907,1.028568674676933e-09,0.0,1.131425531042396e-08
1908,1.964555629285769e-09,0.0,1.7189861978295085e-08
1909,1.6502950117569526e-09,0.0,3.025540884493694e-08
1910,3.206490406526541e-09,5.344150677544235e-10,1.81701124146727e-08
1911,1.5961122423746588e-09,0.0,1.1172786140711821e-08
1912,3.6465949149189214e-09,0.0,2.6568048649977527e-08
1913,2.121195885607108e-09,0.0,1.5378670781274195e-08
1914,6.696743715117748e-10,0.0,2.209925398233281e-08
1915,2.3561523843085297e-09,0.0,4.2410743361642744e-08
1916,0.0,0.0,1.538244731591476e-08
1917,0.0,0.0,1.0966424213165737e-08
1918,0.0,0.0,2.412139110674616e-08
1919,0.0,0.0,2.2098836538475553e-08
1920,0.0,0.0,1.8930579770426448e-08
1921,7.572747429129834e-10,0.0,1.8174593496844693e-08
1922,0.0,0.0,1.4018077365562931e-08
1923,0.0,0.0,2.1231896241147297e-08
1924,1.289162443462999e-09,0.0,1.933743642990038e-08
1925,3.299453377181294e-09,0.0,1.3197813286680571e-08
1926,1.1146138456652466e-09,0.0,4.458455382660986e-09
1927,1.1149224876660924e-09,1.1149224876660924e-09,1.5608915271414503e-08
1928,0.0,0.0,1.7139061725401916e-08
1929,1.1140406375176326e-09,0.0,1.2254447234738564e-08
1930,7.352522590764465e-09,0.0,9.453243188239924e-09
1931,0.0,0.0,2.0529641986399838e-08
1932,0.0,0.0,1.8631212128639163e-08
1933,4.588264879146209e-09,0.0,2.1794258620033702e-08
1934,7.188948103475923e-09,2.3963160344919743e-09,1.5576054224197833e-08
1935,7.180970484910176e-09,0.0,3.590485242455088e-09
1936,0.0,0.0,6.0623572828433225e-09
1937,1.2591118148108649e-09,0.0,8.813782592653752e-09
1938,3.8895642262559704e-09,0.0,2.463390735840676e-08
1939,1.5294050470515685e-09,0.0,2.141167065872196e-08
1940,0.0,0.0,1.5214697057785997e-08
1941,0.0,0.0,2.9515025978810172e-09
1942,0.0,0.0,6.068423541449874e-09
1943,0.0,0.0,1.7419411690866582e-08
1944,0.0,0.0,1.2852744646352221e-08
1945,2.178504043826024e-09,0.0,8.714016175304096e-09
1946,0.0,0.0,9.744772988540262e-09
1947,0.0,1.1920870957027319e-09,1.4305045148432782e-08
1948,0.0,0.0,8.697510045507784e-09
1949,9.817008317369869e-10,9.817008317369869e-10,8.835307152565974e-09
1950,0.0,0.0,9.571825110299415e-09
1951,0.0,0.0,2.0256664123863288e-08
1952,2.1089607837865287e-09,0.0,8.435843135146115e-09
1953,0.0,0.0,1.939288907237824e-08
1954,0.0,0.0,2.9317608341017376e-09
1955,1.8771215692936494e-09,0.0,1.5016972554349195e-08
1956,4.360570571293465e-09,0.0,8.72114114258693e-09
1957,4.417518795207798e-09,0.0,1.3252556940734905e-08
1958,8.272243445794913e-10,0.0,1.5717262158432277e-08
1959,3.1002992395556817e-09,0.0,1.6276571201956358e-08
1960,0.0,0.0,1.1765416696452036e-08
1961,5.55852741612739e-09,6.948159270159238e-10,1.320150300188061e-08
1962,0.0,0.0,1.3318108227355907e-08
1963,0.0,0.0,1.2932106829843804e-08
1964,6.083968329129164e-10,0.0,1.6426714211092985e-08
1965,3.830430195250756e-09,0.0,1.0396882743624047e-08
1966,5.539074754423723e-10,0.0,2.1602390987141007e-08
1967,4.437302081328198e-09,0.0,1.627010703941778e-08
1968,2.6948494546985557e-09,4.4914158503495116e-10,7.635406917838594e-09
1969,4.541757636644661e-09,0.0,1.9075383050903838e-08
1970,1.8394900047624674e-09,0.0,8.7375777724219e-09
1971,3.5968783507200897e-09,0.0,1.2332153964678128e-08
1972,4.1041173792777386e-09,1.5390440033513642e-09,1.1799337507056862e-08
1973,5.513203671370093e-09,5.513203782392395e-10,9.372446430067072e-09
1974,4.500457340128605e-09,5.625571675160757e-10,1.1251143128276908e-08
1975,3.998036124386317e-09,0.0,1.3707552426467373e-08
1976,3.428116124304381e-09,5.713526873840635e-10,1.428381679602353e-08
1977,7.05213826224238e-09,0.0,9.402850942308305e-09
1978,3.5643548113029055e-09,5.940591352171509e-10,1.3663360221016774e-08
1979,7.607565244427406e-09,5.851973350345929e-10,7.607565355449708e-09
1980,1.0233271119375331e-08,0.0,1.7055452161685025e-08
1981,7.590659267808775e-09,0.0,1.5813874654213578e-08
1982,6.2075020679230875e-09,0.0,2.2967758028791252e-08
1983,3.157658134966823e-09,0.0,1.3893695083311286e-08
1984,1.739702604197646e-09,0.0,1.5077421977593986e-08
1985,7.2186697730458604e-09,0.0,6.617113634810323e-09
1986,3.5966913891627428e-09,0.0,1.6185110141009318e-08
1987,4.277571630240118e-09,0.0,1.4665960890170027e-08
1988,1.7989661427186832e-09,0.0,1.4391728697660255e-08
1989,9.87861958900993e-09,0.0,2.0854864501984594e-08
1990,1.1442166825137434e-08,5.44865097484859e-10,1.0897301727652575e-08
1991,5.8614650910726596e-09,0.0,3.223805988827877e-08
1992,1.0468894195980738e-08,0.0,1.5427843891302473e-08
1993,1.0524494165053966e-08,0.0,2.3818591543545153e-08
1994,6.857404422078162e-09,0.0,1.1604838812129259e-08
1995,4.880205572987961e-09,5.422450821690461e-10,8.675921037148981e-09
1996,1.1743802597052877e-08,0.0,1.5480466686312866e-08
1997,1.3905194329311144e-08,0.0,1.6302641014931396e-08
1998,7.629006870679689e-09,0.0,7.629006870679689e-09
1999,5.0272213059088244e-09,9.140402323914998e-10,1.416762351880152e-08
2000,1.4579503826439577e-08,0.0,1.7230322058026104e-08
2001,1.358175683030538e-08,2.190605918883648e-09,1.1391150245287918e-08
2002,1.182929815213285e-08,0.0,1.4019908567419748e-08
2003,4.166923084358842e-09,4.1669229178253886e-10,1.7084383685528337e-08
2004,2.642874807889939e-09,4.404791253964646e-10,1.5857249208162116e-08
2005,6.7556245042510454e-09,0.0,1.7564623533417034e-08
2006,6.58862386870851e-09,0.0,1.1118302722934459e-08
2007,4.793375307787784e-09,0.0,5.991719398412698e-09
2008,4.6831836186811415e-09,1.2772318758180745e-09,1.2346575484212252e-08
2009,9.059565764246713e-09,4.76819250749827e-10,1.3350939020995156e-08
2010,1.4171379625338432e-09,0.0,8.502827442136152e-09
2011,2.6767803529281764e-09,0.0,8.795135286732148e-09
2012,4.085103366691101e-09,0.0,1.1234034147378225e-08
2013,5.020425186685884e-09,2.789125042035323e-10,1.4503450607161739e-08
2014,5.413612946814084e-09,0.0,1.602429461344812e-08
2015,5.98475341506699e-09,0.0,1.7067631419287466e-08
2016,3.935546000199963e-09,0.0,1.947059607987356e-08
2017,2.5156113858670892e-09,0.0,7.446209426831274e-08
2018,4.904786909953884e-09,0.0,1.5230653405140515e-08
2019,3.826481520530223e-09,0.0,1.1989642834109304e-08
