year,plus_ADV été_VERB,plus_ADV eté_VERB,plus_ADV fêté_VERB
1831,1.7134735799118062e-06,1.5591206103948707e-09,3.1182412207897414e-09
1832,1.6723041653676773e-06,0.0,8.117981842303834e-09
1833,1.7051100940079778e-06,2.3167257001688313e-09,8.108539617524002e-09
1834,1.7754277905623894e-06,9.334530925997342e-10,1.8669061851994684e-09
1835,1.6290891835524235e-06,2.2689263801112247e-09,3.025235173481633e-09
1836,1.5585419532726519e-06,0.0,9.409050427677812e-09
1837,1.6309296597682987e-06,2.0873671680021744e-09,1.3915781860163179e-09
1838,1.5105003967619268e-06,6.312161904276081e-10,5.049729523420865e-09
1839,1.6325094520652783e-06,0.0,8.38977065598101e-09
1840,1.5790458292030962e-06,6.369688665408546e-10,1.4013314952876499e-08
1841,1.6012847936508479e-06,6.420548537278137e-10,3.852329122366882e-09
1842,1.6126668924698606e-06,6.708265054555795e-10,6.708265054555795e-10
1843,1.671655809332151e-06,1.7720733769266417e-09,5.906911071384968e-10
1844,1.6136369822561392e-06,1.097712254427563e-09,7.1351298203126134e-09
1845,1.6238462876572157e-06,1.1160455892778032e-09,3.9061593959388574e-09
1846,1.6497984915986308e-06,4.0981511517657054e-09,7.025401593807601e-09
1847,1.573742679283896e-06,1.6179670936367074e-09,2.8584086209093584e-08
1848,1.7852346445579315e-06,2.413566457803995e-09,1.6090443422100975e-09
1849,1.5577331851091003e-06,0.0,1.005529792763582e-08
1850,1.5173405927271233e-06,2.0366988096043315e-09,4.752297222410107e-09
1851,1.5646338624719647e-06,6.449438760824933e-10,8.384270167027807e-09
1852,1.725945594444056e-06,0.0,3.906327261660181e-09
1853,1.5216481870083953e-06,0.0,9.555090940693844e-09
1854,1.4999883433119976e-06,3.63696517347023e-09,3.63696517347023e-09
1855,1.454100811315584e-06,1.5920811335945473e-09,2.1227748447927297e-09
1856,1.4905127727615763e-06,1.0354378465748937e-09,8.28350277259915e-09
1857,1.647997464715445e-06,1.4644527812635033e-09,4.881509085841174e-10
1858,1.435804506400018e-06,4.893676019968041e-10,4.893676019968041e-10
1859,1.5256151755238534e-06,1.018434669930457e-09,1.018434669930457e-08
1860,1.4372357100000954e-06,9.154367819341758e-10,5.034902272882391e-09
1861,1.5326882021327037e-06,0.0,5.659156698811785e-09
1862,1.422262130290619e-06,4.517986262886353e-10,0.0
1863,1.509873868599243e-06,0.0,5.9935452156878455e-09
1864,1.690141630206199e-06,0.0,4.794728170054441e-09
1865,1.5598482150380732e-06,4.706844358715045e-10,1.6473954644879996e-08
1866,1.4178395986164105e-06,9.731225825149181e-10,4.379051787850585e-09
1867,1.6077364080047118e-06,4.85281148598915e-10,6.308654931785895e-09
1868,1.5358068594650831e-06,4.93987406535723e-10,9.87974857480367e-09
1869,1.3292939229359035e-06,4.883519144627257e-10,2.9301114867763545e-09
1870,1.6709018382243812e-06,0.0,7.454262984651905e-09
1871,1.4147408364806324e-06,0.0,3.18635318130589e-09
1872,1.357627638753911e-06,6.047339295989218e-10,1.1489944995446422e-08
1873,1.4881206880090758e-06,0.0,8.979006871356887e-09
1874,1.2606425343619776e-06,1.1949218281515073e-09,1.0754296120296658e-08
1875,1.5150603758229408e-06,5.721527140956084e-10,5.721527251978387e-09
1876,1.4782506241317606e-06,6.04601479992084e-10,6.04601479992084e-09
1877,1.3952944755146746e-06,6.184815992682502e-10,1.2369631985365004e-09
1878,1.4046920568944188e-06,0.0,1.1474268646338714e-08
1879,1.483955088588118e-06,1.221865053580018e-09,1.5273313280772527e-08
1880,1.2912706779388827e-06,6.417846254436199e-10,7.059631101924424e-09
1881,1.369400479234173e-06,6.972507571312292e-10,9.064259565150223e-09
1882,1.2552056887216168e-06,0.0,2.6621540527571597e-09
1883,1.477461410104297e-06,6.319338941018771e-10,1.3270612164717477e-08
1884,1.3982394193590153e-06,0.0,9.242375753615306e-09
1885,1.2852597137680277e-06,1.2891271383708158e-09,2.5782542767416317e-09
1886,1.3068264479443314e-06,1.2906927748801422e-09,2.5813855497602844e-09
1887,1.2437601526471553e-06,1.9586774424595887e-09,9.793386546164129e-09
1888,1.1920355973416008e-06,1.268122939990235e-09,1.014498351992188e-08
1889,1.302521923207678e-06,6.265136742733546e-10,1.6915869593958632e-08
1890,1.2387790775392205e-06,6.554386478008212e-10,1.9663159989136147e-09
1891,1.2525342754088342e-06,0.0,1.7210394887001712e-08
1892,1.3696699170395732e-06,6.268512375839919e-10,6.8953633913793055e-09
1893,1.3844120303474483e-06,0.0,7.390100087434348e-09
1894,1.2798426496374304e-06,0.0,9.452309157609307e-09
1895,1.3439565691442112e-06,1.2037228991346183e-09,1.2037228991346183e-09
1896,1.3339079032448353e-06,0.0,5.307326134129653e-09
1897,1.2107910833947244e-06,1.1653427112179315e-09,5.2440420894583895e-09
1898,1.3059483308097697e-06,5.6583548957434e-10,3.960848538042683e-09
1899,1.1972734910159488e-06,5.527578395003729e-10,4.4220627160029835e-09
1900,1.194461333398067e-06,0.0,8.30568502863116e-09
1901,1.2697614693024661e-06,0.0,3.912117296778206e-09
1902,1.2148042287662975e-06,0.0,1.4730852093691738e-09
1903,1.3176537549952627e-06,0.0,7.560307935250421e-09
1904,1.2608870747499168e-06,1.0749250378694342e-09,1.6123875568041512e-09
1905,1.180265599032282e-06,0.0,8.773290538499623e-09
1906,1.1903642871402553e-06,0.0,2.572092316910357e-09
1907,1.268225219064334e-06,2.057137349353866e-09,7.71426478252124e-09
1908,1.2425814475136576e-06,4.911389073214423e-10,9.331639461152008e-09
1909,1.179960918307188e-06,0.0,8.251475058784763e-09
1910,1.1928144658668316e-06,5.344150677544235e-10,1.336037680488289e-08
1911,1.1412203093641438e-06,0.0,5.852411444351446e-09
1912,1.242446955984633e-06,5.209421227725386e-10,1.3544495303108306e-08
1913,1.1735515954569564e-06,5.30298971401777e-10,6.363587878865928e-09
1914,1.1652333569145412e-06,6.696743715117748e-10,8.705766774141921e-09
1915,1.4219380091162748e-06,1.1780761921542648e-09,7.068456930880984e-09
1916,1.3031129810769926e-06,0.0,0.0
1917,1.1328316986691789e-06,0.0,0.0
1918,1.2543123375508003e-06,0.0,1.1486376294556067e-09
1919,1.2568713145810761e-06,1.8415696745321952e-09,1.2890987832747669e-08
1920,1.1184185950696701e-06,0.0,6.815008557481406e-09
1921,1.3222016832514782e-06,7.572747429129834e-10,1.741731914250977e-08
1922,1.2085058642696822e-06,0.0,1.0329110011753073e-08
1923,1.2229572803335031e-06,0.0,3.1847844361720945e-09
1924,1.1370412948963349e-06,0.0,5.156649773851996e-09
1925,1.2086997003279976e-06,0.0,4.399271169575059e-09
1926,1.1803761026385473e-06,0.0,7.802296586589819e-09
1927,1.313378675149579e-06,0.0,6.689535148041159e-09
1928,1.2797165709343972e-06,0.0,3.4278122562625413e-09
1929,1.3078837355351425e-06,0.0,4.4561625500705304e-09
1930,1.137540266427095e-06,0.0,1.2604324695075775e-08
1931,1.2249353176230215e-06,1.1405356659111021e-09,9.124285327288817e-09
1932,1.2713062460534275e-06,0.0,6.575722188983946e-09
1933,1.1745958090614295e-06,0.0,5.735331320977366e-09
1934,1.2604622270373511e-06,1.1981580172459871e-09,2.3963160344919743e-09
1935,1.1932379493373446e-06,0.0,2.2739740757060645e-08
1936,1.2452081818992156e-06,0.0,4.849885826274658e-09
1937,1.24400241929834e-06,0.0,2.5182236296217297e-09
1938,1.3043005537838326e-06,1.2965214457594243e-09,1.0372171566075394e-08
1939,1.2877590052084997e-06,0.0,3.058810094103137e-09
1940,1.217175849888008e-06,0.0,0.0
1941,1.2071645869582426e-06,0.0,8.854508237732261e-09
1942,1.3320189964360907e-06,0.0,3.034211770724937e-09
1943,1.3180688256397843e-06,0.0,1.4516175816936538e-08
1944,1.4234415175451431e-06,0.0,1.6065930807940276e-08
1945,1.3071024795863195e-06,0.0,8.714016175304096e-09
1946,1.3545234196499223e-06,0.0,6.960552134671616e-09
1947,1.3029512047069147e-06,0.0,7.152522574216391e-09
1948,1.1904717212019023e-06,0.0,1.0871888278529696e-08
1949,1.3203875823819544e-06,9.817008317369869e-10,4.908504269707237e-09
1950,1.326229607911955e-06,0.0,4.2541445921528975e-09
1951,1.2900295587314758e-06,1.0661401761424827e-09,5.330700769690111e-09
1952,1.2358510730337002e-06,0.0,1.1599284199803606e-08
1953,1.2626925354197738e-06,0.0,6.464296653518886e-09
1954,1.3319967138158972e-06,0.0,9.772536557761669e-09
1955,1.1929107586183818e-06,0.0,1.5016972554349195e-08
1956,1.3160203025108785e-06,0.0,1.1337483840634377e-08
1957,1.31288663851592e-06,0.0,1.0602045463770082e-08
1958,1.2929516515214345e-06,0.0,3.3088973783179654e-09
1959,1.2269433682376985e-06,7.750747821333448e-10,3.8753737996444215e-09
1960,1.1973041864621337e-06,6.920833350854139e-10,1.3841666701708277e-09
1961,1.1756285402952926e-06,0.0,3.47407969059077e-09
1962,1.2468286740840995e-06,0.0,9.512934440181198e-09
1963,1.1910469766007736e-06,6.466053248388448e-10,5.1728425987107585e-09
1964,1.2490387462094077e-06,0.0,6.083968440151466e-09
1965,1.1496763363538776e-06,2.188817349590977e-09,1.6416130677043839e-09
1966,1.2418605592756649e-06,5.539074754423723e-10,4.985167390003653e-09
1967,1.2325839406912564e-06,9.860671168482327e-10,4.437302081328198e-09
1968,1.1538447779457783e-06,0.0,8.533690198930799e-09
1969,1.1754069646485732e-06,9.083515606356229e-10,4.995933444718048e-09
1970,1.1234685644012643e-06,0.0,1.8394900047624674e-09
1971,1.1422657735238317e-06,5.138397485282553e-10,2.569198631618974e-09
1972,1.126067218137905e-06,0.0,7.69522046084603e-09
1973,1.0188400665356312e-06,1.6539611902288698e-09,7.718485406371656e-09
1974,1.075609247891407e-06,5.625571675160757e-10,6.750686232237513e-09
1975,1.0189280601480277e-06,0.0,5.711480177694739e-10
1976,1.03300567388942e-06,1.142705374768127e-09,1.142705374768127e-09
1977,1.06428524304647e-06,5.876781838942691e-10,4.7014254711541525e-09
1978,9.784154144654167e-07,5.940591352171509e-10,6.534650598410963e-09
1979,1.1112897482234985e-06,5.851973350345929e-10,2.3407893401383717e-09
1980,1.0290123100276105e-06,0.0,7.390696055153967e-09
1981,1.077241108760063e-06,0.0,6.325549417596221e-09
1982,1.0360321311964071e-06,6.207502289967692e-10,1.2415004579935385e-09
1983,1.0344488146074582e-06,0.0,1.89459470334441e-09
1984,1.0606386240397114e-06,0.0,9.858314165001048e-09
1985,1.1616042456807918e-06,0.0,3.0077789148208467e-09
1986,1.1377533155609854e-06,0.0,3.5966913891627428e-09
1987,1.0755037465060013e-06,0.0,1.099947066762752e-08
1988,1.1873177072629915e-06,0.0,5.396898483667201e-09
1989,1.1305531870675622e-06,0.0,3.2928733073589456e-09
1990,1.0613972563078278e-06,0.0,5.448650863826288e-09
1991,9.360759918308759e-07,0.0,6.4476117778156095e-09
1992,1.0760920758912107e-06,1.1019888335184191e-09,8.264915862810085e-09
1993,1.143292365668458e-06,0.0,4.985286850001103e-09
1994,1.0233358125333325e-06,0.0,1.2659823411809157e-08
1995,1.0817789188877214e-06,0.0,7.0491861237087505e-09
1996,1.0820313036674634e-06,0.0,6.4057106285986265e-09
1997,1.0659050531103276e-06,2.876936688878118e-09,1.438468344439059e-09
1998,1.0380217645433731e-06,1.9072516899143466e-09,4.291316191284977e-09
1999,1.133866931013472e-06,0.0,4.570201106446348e-09
2000,1.0360283795307623e-06,0.0,8.394259509714175e-09
2001,1.0812830169015797e-06,4.3812117822561447e-10,2.6287270138425356e-09
2002,1.0409781907583238e-06,0.0,6.571832411594869e-09
2003,1.0700657639972633e-06,0.0,5.000307723435071e-09
2004,1.1540553259692388e-06,0.0,5.726228824443069e-09
2005,1.0808998922584578e-06,4.5037495954858286e-10,6.305249655724765e-09
2006,1.1007119837813661e-06,8.235779835885637e-10,3.706100981659688e-09
2007,1.0417602425150108e-06,0.0,3.994479413904628e-09
2008,1.0486073733773082e-06,3.405951742863067e-09,5.960415716543821e-09
2009,1.0847637668121024e-06,0.0,6.675469510497578e-09
2010,1.1006437716787332e-06,0.0,5.668551850135373e-09
2011,1.0355315680499189e-06,0.0,4.971163480860241e-09
2012,1.1642543995549204e-06,3.404252713057332e-10,8.510632198976964e-09
2013,1.1845413609989919e-06,0.0,6.136075203500013e-09
2014,1.2566077884912374e-06,0.0,6.712880029624557e-09
2015,1.1610421779550961e-06,0.0,6.871383906315032e-09
2016,1.1877064025611617e-06,0.0,6.628288140575478e-09
2017,1.1604514611462946e-06,0.0,4.779661555431858e-09
2018,1.2414272987371078e-06,0.0,3.872199894061623e-09
2019,1.2295761280256556e-06,0.0,2.2958890344426663e-09
