year,serez_VERB aux_ADP,serez_VERB faux_ADJ
1987,6.721898593298192e-09,0.0
1988,6.596209356501959e-09,0.0
1989,4.939309850016116e-09,0.0
1990,6.538381391862913e-09,1.089730194969718e-09
1991,9.96449056600568e-09,0.0
1992,7.162927584403178e-09,0.0
1993,1.0524494165053966e-08,0.0
1994,5.274926717646622e-09,5.274926606624319e-10
1995,7.591431483433553e-09,5.422450821690461e-10
1996,1.067618438099771e-09,0.0
1997,2.3974471297094624e-09,0.0
1998,6.198567881199324e-09,0.0
1999,1.0054442611817649e-08,0.0
2000,3.5344251969604557e-09,0.0
2001,3.943090742808408e-09,0.0
2002,5.257465574004527e-09,0.0
2003,7.91715315529018e-09,0.0
2004,7.047666006343434e-09,0.0
2005,9.007498746882447e-09,0.0
2006,6.58862386870851e-09,4.1178899179428186e-10
2007,5.991719120856942e-09,0.0
2008,1.7455501932772677e-08,0.0
2009,1.1443662017995848e-08,0.0
2010,1.1337103700270745e-08,0.0
2011,3.8622115283715175e-08,0.0
2012,3.9148904562580356e-08,0.0
2013,2.119734965333464e-08,2.789125042035323e-10
2014,2.793424336289263e-08,0.0
2015,3.435691908748595e-08,0.0
2016,3.769838841094497e-08,2.0713400439298368e-10
2017,3.421231298261773e-08,0.0
2018,3.5624239558273985e-08,0.0
2019,3.3417940414892655e-08,0.0
