year,mesures_NOUN in_ADJ,mesures_NOUN fines_ADJ
1942,0.0,0.0
1943,0.0,0.0
1944,3.2131861615880553e-09,0.0
1945,6.535512131478072e-09,0.0
1946,8.352662561605939e-09,0.0
1947,7.152522574216391e-09,1.0728784083369192e-08
1948,4.348755133776194e-09,3.2615663503321457e-09
1949,9.817008317369869e-10,2.945102384188658e-09
1950,2.1270722960764488e-09,4.2541445921528975e-09
1951,3.1984206394497505e-09,5.330700769690111e-09
1952,1.0544804140977249e-08,0.0
1953,1.0773827385790469e-09,4.3095309543161875e-09
1954,5.863521668203475e-09,8.795282724349818e-09
1955,2.815682353940474e-09,3.754243138587299e-09
1956,5.232684952005684e-09,4.36057079333807e-09
1957,1.7670075402875796e-09,8.835037701437898e-10
1958,0.0,1.4062814024384807e-08
1959,6.200598368089061e-09,1.705164542897819e-08
1960,4.844583401109048e-09,2.4914999841030294e-08
1961,3.4740795795684676e-09,1.250668635321972e-08
1962,1.9025869768540815e-09,1.6489087428794846e-08
1963,0.0,1.2932106940866106e-08
1964,2.433587276140514e-09,2.251068265124445e-08
1965,3.2832261354087677e-09,1.9152151198298384e-08
1966,5.539074754423723e-09,3.378835655709622e-08
1967,3.9442684118817795e-09,1.7256175155466735e-08
1968,7.186265305048067e-09,1.9313088239769627e-08
1969,2.7250546263957176e-09,1.5896152283367826e-08
1970,3.678979926258208e-09,1.2876429700270364e-08
1971,9.24911525146399e-09,1.284599360218408e-08
1972,5.130146973897354e-09,2.052058811763402e-08
1973,4.9618833486420044e-09,1.5988291357516005e-08
1974,6.750686232237513e-09,1.9689501695729916e-08
1975,9.138367840222372e-09,1.4849848462006321e-08
1976,8.5702901442275e-09,1.4855169427896442e-08
1977,1.4691954541845575e-08,8.815172425347129e-09
1978,1.1287123458103565e-08,1.7227714366185864e-08
1979,1.2874341259738742e-08,1.2289143924704149e-08
1980,1.1370301200575028e-08,1.1370301200575028e-08
1981,2.1506869174459098e-08,1.707898356073656e-08
1982,1.9243256987877544e-08,4.966001831974154e-09
1983,8.841442245000053e-09,1.4525227243211702e-08
1984,5.799008662155103e-09,1.275781880138993e-08
1985,9.02333674446254e-09,1.6242006850575308e-08
1986,1.1988970927134801e-08,8.991728250862252e-09
1987,2.199894000298741e-08,2.627651163322753e-08
1988,8.994830658082265e-09,1.3192418713003917e-08
1989,3.2928733073589456e-09,4.939309850016116e-09
1990,6.538381058796006e-09,7.083246433836621e-09
1991,1.4653663449326615e-08,5.2753188484189195e-09
1992,1.046889380740268e-08,7.713921945651236e-09
1993,3.877445142741465e-09,1.661762283333701e-09
1994,5.274926495602017e-09,4.747434001473039e-09
1995,1.3013882416146316e-08,1.626735190995987e-09
1996,4.804283193493575e-09,7.473328622609188e-09
1997,2.3974471297094624e-09,1.917957792585412e-09
1998,8.10582001520288e-09,1.43043876743576e-09
1999,3.656160929565999e-09,2.7421207526856506e-09
2000,3.092622158362701e-09,3.5344251969604557e-09
2001,1.3143635069212678e-09,6.133696439647451e-09
2002,3.9430991805033955e-09,3.9430991805033955e-09
2003,3.333538334260311e-09,6.667076668520622e-09
2004,1.3214373761893938e-09,6.166707589017051e-09
2005,2.2518747977429143e-09,4.053374524914943e-09
2006,3.2943118788431036e-09,1.2353669198716943e-09
2007,3.994479469415779e-10,3.994479413904628e-09
2008,3.405951742863067e-09,6.3861596011349775e-09
2009,9.53638501499654e-10,2.860915504498962e-09
2010,2.3618964561933353e-09,3.7790344187271785e-09
2011,3.82397197240536e-10,4.206369030868018e-09
2012,1.702126356528666e-09,5.446804340891731e-09
2013,1.6734750252211938e-09,1.9523875849358774e-09
2014,1.5158115873603606e-09,2.3819897165822113e-09
2015,1.5516027351836215e-09,1.994917786518613e-09
2016,4.1426800878596737e-10,2.6927420293532123e-09
2017,0.0,3.018733707449428e-09
2018,5.162933414126769e-10,1.8070267504555204e-09
2019,2.55098775436835e-10,2.04079020349468e-09
