year,grosses_ADJ âmes_NOUN,grosses_ADJ femmes_NOUN
1995,0.0,2.8738989854559804e-08
1996,1.067618438099771e-09,2.4021414191111035e-08
1997,0.0,2.4453962410575514e-08
1998,1.43043876743576e-09,3.766822231909828e-08
1999,0.0,2.422206613061917e-08
2000,0.0,2.3415566374751506e-08
2001,0.0,1.9715452381774412e-08
2002,4.38122149670761e-10,2.1906107150471144e-08
2003,4.1669229178253886e-10,2.2918076325595393e-08
2004,0.0,1.6738207264666016e-08
2005,0.0,2.8373621674404603e-08
2006,0.0,3.1707752867760064e-08
2007,0.0,2.4765773432022797e-08
2008,0.0,2.682186917013496e-08
2009,0.0,2.098004614481397e-08
2010,0.0,2.645324137517946e-08
2011,0.0,2.562061141020422e-08
2012,0.0,5.072336506373176e-08
2013,0.0,4.295252509223246e-08
2014,0.0,5.5435396717484764e-08
2015,2.2165753954528356e-10,4.078498605508685e-08
2016,0.0,3.728412067971476e-08
2017,0.0,3.320607078194371e-08
2018,5.162933414126769e-10,4.078717452671299e-08
2019,0.0,3.188734609693711e-08
