year,véritables_ADJ acteurs_NOUN,véritables_ADJ facteurs_NOUN
1959,7.750747599288843e-09,1.1626121398933265e-08
1960,1.5225833038812198e-08,1.4533750203327145e-08
1961,1.737039845295385e-08,1.389631876236308e-08
1962,1.5220695814832652e-08,1.2683912586908264e-08
1963,1.0992290633282664e-08,9.69907976156037e-09
1964,1.520992043424485e-08,1.2167936880302932e-08
1965,1.641613067704384e-08,9.302473458205895e-09
1966,1.0524241922382771e-08,1.163205709531212e-08
1967,1.9228309611207806e-08,1.035370456037299e-08
1968,1.1677681044375277e-08,1.4821671889819754e-08
1969,1.589615195030092e-08,1.2716921737876419e-08
1970,2.207388050123882e-08,1.0577067222072856e-08
1971,2.8261185391897925e-08,8.221435976452085e-09
1972,1.3338381954497436e-08,4.6171320100540925e-09
1973,1.6539610570021068e-08,8.821126051827832e-09
1974,2.306484425673716e-08,1.012602890426706e-08
1975,2.3988217634496323e-08,7.996072248772634e-09
1976,2.285410793945175e-08,1.656922776760439e-08
1977,2.8796231177352638e-08,8.815172591880582e-09
1978,2.8514838490423244e-08,1.7821774278559133e-08
1979,3.160065631391262e-08,7.607565244427406e-09
1980,3.0699812469947574e-08,1.989802811408481e-08
1981,3.795329561739891e-08,1.0120879245789638e-08
1982,4.2831764801576355e-08,1.5518756057986138e-08
1983,5.052253015946917e-08,9.47297440490047e-09
1984,5.103127520555972e-08,1.1598016769198694e-08
1985,5.0530687190075696e-08,1.142956040922627e-08
1986,5.2751470747125495e-08,7.792831269171074e-09
1987,6.538574126579988e-08,1.1610551631235921e-08
1988,7.015967895540598e-08,1.4391728697660255e-08
1989,5.1039535264862934e-08,1.7561990972581043e-08
1990,6.48389431034957e-08,1.198703181159999e-08
1991,6.62345556179389e-08,1.992898113201136e-08
1992,6.281336339952759e-08,1.3774860363469088e-08
1993,6.75783340398084e-08,9.970573700002205e-09
1994,7.754142217208937e-08,1.2132331583813993e-08
1995,9.272390855130652e-08,1.2471637056421514e-08
1996,1.0462660782195599e-07,1.3879040139386234e-08
1997,9.685686563898344e-08,1.5343662340683295e-08
1998,9.72698330770072e-08,1.4781200263769279e-08
1999,8.591977973537723e-08,1.416762351880152e-08
2000,1.0735816857732061e-07,1.6346715980830595e-08
2001,1.1303526292749666e-07,1.3581756164171566e-08
2002,9.68249977972846e-08,9.200564754507923e-09
2003,1.2084076672636002e-07,1.7084383685528337e-08
2004,9.426253200217616e-08,8.369103632333008e-09
2005,1.1259373877692269e-07,1.3511249008502091e-08
2006,1.0582976983641856e-07,1.2765458912156191e-08
2007,1.102476332448532e-07,1.917350189728495e-08
2008,8.685177022016433e-08,1.4475294740634581e-08
2009,1.1634389807113621e-07,1.4781396551200032e-08
2010,1.0014441187422563e-07,1.747803501928047e-08
2011,9.024574154636866e-08,1.873746313663105e-08
2012,8.748929758439772e-08,7.489355802192676e-09
2013,6.972812371941473e-08,1.3666713094551142e-08
2014,7.037697002942878e-08,1.2559581819004961e-08
2015,5.873924635579897e-08,5.54143841924315e-09
2016,5.364770672144914e-08,8.492493819289848e-09
2017,6.314184730626948e-08,1.1320251402935355e-08
2018,5.343635933741098e-08,1.1100306451794495e-08
2019,4.7703469618909367e-08,7.652963596171958e-09
