year,fausses_ADJ âmes_NOUN,fausses_ADJ femmes_NOUN
2007,0.0,2.3966877371606188e-09
2008,0.0,4.257439734089985e-09
2009,0.0,1.430457752249481e-09
2010,0.0,6.613310343794865e-09
2011,0.0,3.059177577924288e-09
2012,0.0,6.127654827992046e-09
2013,0.0,5.020424964641279e-09
2014,0.0,4.547434873103384e-09
2015,0.0,2.659890530054554e-09
2016,0.0,4.349814286541687e-09
2017,0.0,2.264050280587071e-09
2018,2.5814667070633845e-10,3.3559066636712487e-09
2019,2.55098775436835e-10,6.377469219387422e-09
