year,mes_DET âmes_NOUN,mes_DET ames_NOUN,mes_DET femmes_NOUN
1841,4.494383976094696e-09,1.926164561183441e-09,1.149278165968326e-07
1842,0.0,0.0,2.663181337680953e-07
1843,5.906911182407271e-09,7.088293507706567e-09,1.2581720909565774e-07
1844,5.488561161115513e-09,0.0,1.6355912357823854e-07
1845,7.812319235966925e-09,1.674068439427856e-09,1.4062174269469097e-07
1846,5.854501328173001e-09,0.0,1.3465353720931716e-07
1847,2.1572894581822766e-09,0.0,9.653870325365688e-08
1848,8.045221711050488e-10,0.0,1.2389641712573507e-07
1849,0.0,0.0,8.798385753294724e-08
1850,0.0,0.0,1.1948632749891885e-07
1851,1.9348316282474798e-09,0.0,1.27053944254385e-07
1852,1.9531636308300904e-09,0.0,1.0937716155012822e-07
1853,2.9859659189668264e-09,1.7915795513800958e-09,1.2541057436976644e-07
1854,1.0391328908454511e-09,0.0,1.9431785158730008e-07
1855,4.776243400783642e-09,5.306937111981824e-10,1.0932290450682558e-07
1856,6.212626857404757e-09,5.177189232874468e-10,1.656700598928751e-07
1857,5.857810903009408e-09,1.4644527812635033e-09,2.172271464928599e-07
1858,0.0,0.0,2.138536405738023e-07
1859,6.619825576592575e-09,2.036869339860914e-09,3.187700539086791e-07
1860,4.577183909670879e-10,1.373155145145688e-09,1.8308735683092436e-07
1861,1.8863854922557266e-09,0.0,1.4289370753317598e-07
1862,6.325180934574348e-09,4.517986262886353e-10,1.305698100750874e-07
1863,1.9978483312144135e-09,2.9967726078439227e-09,1.2736283139247462e-07
1864,0.0,0.0,1.9610437895778432e-07
1865,1.4120533631256649e-09,0.0,1.958047208816538e-07
1866,1.9462451650298362e-09,0.0,1.639711566525648e-07
1867,4.85281148598915e-09,0.0,1.1258522647494829e-07
1868,1.4819622196071691e-09,0.0,1.852452804484983e-07
1869,2.4417595723136287e-09,0.0,1.401570046688505e-07
1870,5.734048791339319e-10,0.0,9.461180461300955e-08
1871,1.0621177271019633e-09,0.0,1.7100095561772832e-07
1872,1.0885210954825197e-08,2.4189357183956872e-09,9.978110004915663e-08
1873,7.183205141814142e-09,0.0,1.3468510484671015e-07
1874,9.559374958278966e-09,0.0,1.786408141413176e-07
1875,4.005068943158108e-09,0.0,2.2771677876676222e-07
1876,9.673623679873344e-09,1.209202959984168e-09,1.9226327196975035e-07
1877,6.80329748092845e-09,0.0,1.5029102229391356e-07
1878,6.039088673581716e-10,6.039088673581716e-10,1.44334216356512e-07
1879,3.054662633950045e-09,0.0,1.4112541180111293e-07
1880,4.492492378105339e-09,0.0,8.599913869922204e-08
1881,9.064259787194828e-09,0.0,1.1574362868138621e-07
1882,1.1314154946262533e-08,0.0,8.652000516029545e-08
1883,1.0742876366265364e-08,0.0,1.3839351797884092e-07
1884,1.9805090900604227e-09,0.0,1.029864735713204e-07
1885,4.511945039809007e-09,0.0,6.316722811483544e-08
1886,5.808117542471791e-09,0.0,1.1099957841764763e-07
1887,5.223139698529167e-09,6.528924623161458e-10,1.455950204842793e-07
1888,1.2681229177857745e-08,6.340614699951175e-10,1.2744635702333085e-07
1889,3.759082101151279e-09,0.0,9.397705369451614e-08
1890,6.554386478008212e-10,6.554386478008212e-10,1.0683649875886658e-07
1891,5.736798036615198e-09,0.0,8.605196910593804e-08
1892,1.8805537127519756e-09,0.0,7.334159168870258e-08
1893,8.005941465327737e-09,6.158416554491453e-10,1.262475430863219e-07
1894,8.192000855444803e-09,0.0,6.805662344788743e-08
1895,1.2037228991346183e-09,6.018614495673091e-10,6.981592837185246e-08
1896,7.076434771491336e-09,0.0,6.899523818937325e-08
1897,1.9810826090704836e-08,0.0,5.477110898155502e-08
1898,7.921696743018458e-09,0.0,5.714938344780762e-08
1899,2.7637891975018647e-09,0.0,8.401918982769985e-08
1900,5.710158568206225e-09,0.0,7.059832629607854e-08
1901,0.0,0.0,5.644626477341319e-08
1902,1.4730851538580225e-09,4.910283846193408e-10,5.990546236844807e-08
1903,6.480264325148255e-09,1.0800440541913758e-09,4.482182713871907e-08
1904,6.987012746151322e-09,0.0,6.395803620051765e-08
1905,3.612531440655431e-09,0.0,9.857049620976e-08
1906,1.18316245689698e-08,2.0576738091193647e-09,7.04753284619386e-08
1907,2.0571372938427146e-09,1.028568674676933e-09,6.47998230629554e-08
1908,1.964555629285769e-09,4.911389073214423e-10,9.626322228228901e-08
1909,0.0,0.0,1.067190806836038e-07
1910,3.740905585303267e-09,1.068830135508847e-09,1.1169275104805365e-07
1911,7.980561544940201e-09,1.5961122423746588e-09,8.193375933274183e-08
1912,8.335073964360618e-09,0.0,8.54345070244733e-08
1913,3.1817938284106617e-09,0.0,1.0446889753268351e-07
1914,6.027069510139427e-09,0.0,5.960101923108141e-08
1915,1.0602685840410686e-08,1.1780761921542648e-09,4.9479201069679846e-08
1916,1.0987462051303964e-09,0.0,4.1752354462687435e-08
1917,1.2063066989753679e-08,0.0,7.347504082932943e-08
1918,6.89182577673364e-09,0.0,8.959373598571574e-08
1919,1.0128633265438225e-08,0.0,5.985101303451756e-08
1920,6.815008557481406e-09,0.0,8.405176910031287e-08
1921,1.5902769878728407e-08,0.0,7.875657637157474e-08
1922,1.1066902949607993e-08,0.0,7.82061195803152e-08
1923,8.492758496458919e-09,0.0,8.386598793208577e-08
1924,2.3204924204378585e-08,0.0,1.2891624301403226e-07
1925,1.5397448649423495e-08,2.1996355847875293e-09,1.2317959452445848e-07
1926,6.687682962969177e-09,4.458455382660986e-09,1.426705695806163e-07
1927,5.574612327308159e-09,0.0,1.349056173438612e-07
1928,9.140832868403947e-09,0.0,8.226749859119309e-08
1929,1.1140406597220931e-08,0.0,1.1363214613702155e-07
1930,1.3654684938302353e-08,1.0503603542488804e-09,8.928062955604332e-08
1931,5.7026783295555106e-09,0.0,1.0264820904382077e-07
1932,8.767629400274757e-09,0.0,8.658033845421187e-08
1933,0.0,0.0,4.932384634059872e-08
1934,1.1981580172459871e-09,0.0,1.1502316787925793e-07
1935,7.180970484910176e-09,0.0,1.2686381367643662e-07
1936,9.699771652549316e-09,0.0,7.63856986552014e-08
1937,1.3850229851897211e-08,0.0,7.30284823724503e-08
1938,3.8895642262559704e-09,0.0,6.093650872784906e-08
1939,4.588215141154706e-09,0.0,7.035263305255057e-08
1940,2.5357829169792012e-09,0.0,5.57872228412748e-08
1941,1.1806010835613279e-08,0.0,9.149658142248995e-08
1942,9.102635312174812e-09,0.0,9.709477932773325e-08
1943,1.161294105322952e-08,0.0,8.129058670647282e-08
1944,5.1410976809052045e-08,2.3777577951022977e-07,1.0282196072353145e-07
1945,1.742803235060819e-08,0.0,7.84261473540937e-08
1946,1.3921104269343232e-08,1.3921104269343232e-09,8.352662472788097e-08
1947,9.536696765621855e-09,1.4305045148432782e-08,7.0333139312595e-08
1948,1.0871887834440486e-08,0.0,1.1850358028198116e-07
1949,8.83530737461058e-09,1.9634016634739737e-09,1.3841981783002666e-07
1950,2.9779011256891863e-08,1.0635361480382244e-09,8.295582043515992e-08
1951,8.529121409139861e-09,1.0661401761424827e-09,7.569595572576304e-08
1952,1.7926166107073982e-08,2.1089607837865287e-09,1.518451817617006e-07
1953,1.185120990232491e-08,0.0,1.0019659413273985e-07
1954,2.3454086006680086e-08,9.772536113672459e-10,1.0358887969630359e-07
1955,4.6928039232341234e-09,0.0,1.0511880699226595e-07
1956,2.180285396669035e-08,0.0,9.157198554987644e-08
1957,6.184526224473075e-09,0.0,9.011738377751044e-08
1958,1.2408365446248126e-08,8.272243445794913e-10,1.290469997528021e-07
1959,7.750748043378053e-09,3.100299128533379e-09,1.24011966917692e-07
1960,1.3149583255600561e-08,0.0,1.1142541733732969e-07
1961,8.337791235213388e-09,0.0,1.3409947374753983e-07
1962,2.0928455413127267e-08,6.341956404476434e-10,1.2874171506638277e-07
1963,1.422531736849919e-08,0.0,8.147227070764984e-08
1964,8.517555494247375e-09,6.083968329129164e-10,1.271549399106675e-07
1965,8.755269398363907e-09,2.188817349590977e-09,8.208064805614868e-08
1966,8.862519940144864e-09,1.1078149508847446e-09,1.1576666381074574e-07
1967,5.916402479044791e-09,1.4791006197611978e-09,2.0510195675171872e-07
1968,9.881114482190867e-09,0.0,1.0779397818794223e-07
1969,8.175163990209455e-09,1.3625273409534344e-09,9.673943779375804e-08
1970,9.657322774803134e-09,0.0,1.0163182606603982e-07
1971,1.747055189404989e-08,5.138397485282553e-10,1.305152981245783e-07
1972,8.208234758555477e-09,1.5390440588625154e-09,1.0208992318183618e-07
1973,1.0475087020012097e-08,1.6539611347177186e-09,7.553089176326466e-08
1974,1.237625746330906e-08,0.0,9.338448880846784e-08
1975,3.4268881066168433e-09,0.0,1.142296000011811e-07
1976,1.0855701004786056e-08,0.0,7.541855806536546e-08
1977,4.11374712072643e-09,0.0,1.1342189143448422e-07
1978,1.5445537515645924e-08,0.0,1.0217816992508233e-07
1979,5.851973128301324e-09,0.0,1.0123913973814069e-07
1980,2.2740602734216964e-09,0.0,1.0574380127081895e-07
1981,1.2018543993352893e-08,6.325549528618524e-10,1.1955288492515592e-07
1982,6.2075020679230875e-09,0.0,9.062953498784054e-08
1983,5.052252727288931e-09,6.315316047889041e-10,8.588829469857728e-08
1984,4.059305780401701e-09,0.0,7.828661718889407e-08
1985,1.1429560631270874e-08,0.0,1.0888160151267812e-07
1986,6.593933843390687e-09,0.0,1.1089798146457497e-07
1987,4.888653315493485e-09,1.2221633705067347e-09,1.4115987134744046e-07
1988,1.0194141530917022e-08,0.0,8.874899659616631e-08
1989,9.329807704183679e-09,0.0,8.945638985125015e-08
1990,9.807571754727462e-09,1.089730194969718e-09,1.18235723434168e-07
1991,5.861465202094962e-10,0.0,7.678519509113357e-08
1992,5.5099441120809445e-09,5.509944167592096e-10,1.1791280662976078e-07
1993,1.2186256448387667e-08,5.539207426075166e-10,8.973515797094933e-08
1994,6.857404422078162e-09,0.0,9.758614361032869e-08
1995,7.591431205877797e-09,0.0,8.404798990113704e-08
1996,4.270473752399084e-09,2.135236876199542e-09,8.274043139522291e-08
1997,7.192341833217597e-09,0.0,9.541839673943286e-08
1998,3.814503490850996e-09,9.536258449571733e-10,1.263554256780708e-07
1999,4.570201023179621e-09,4.570201161957499e-10,8.454871824881138e-08
2000,7.068850615965516e-09,0.0,7.554834091649809e-08
2001,4.2935874411398345e-08,8.762423564512289e-10,9.375793208477035e-08
2002,3.066854992184176e-09,1.7524885431718928e-09,1.3625599049049697e-07
2003,5.8336921959778465e-09,0.0,9.79226895125862e-08
2004,9.690540814233373e-09,1.1011977996133737e-08,9.338157269667136e-08
2005,8.106749382896794e-09,0.0,1.0133436312287358e-07
2006,5.765045940631097e-09,4.1178899179428186e-10,1.1777165376258836e-07
2007,6.391167262087549e-09,0.0,8.747910129613956e-08
2008,4.6831836186811415e-09,0.0,1.4092125155684698e-07
2009,4.768192729542875e-09,0.0,1.258802804215975e-07
2010,1.2281861749841028e-08,0.0,1.506889937274991e-07
2011,1.4531093439629217e-08,0.0,1.5984202939023362e-07
2012,1.906381574823257e-08,3.404252713057332e-10,2.0085090923771531e-07
2013,1.617692513278257e-08,0.0,2.2815043365653764e-07
2014,1.5591205215770287e-08,6.496335691608124e-10,2.3105300073211765e-07
2015,1.3299452539250467e-08,4.433150790905671e-10,2.1611610279137494e-07
2016,1.9470596246407013e-08,0.0,2.3468282783767336e-07
2017,2.5659236513320138e-08,1.2578056929335446e-09,1.8967709181083592e-07
2018,2.6072813019695218e-08,2.5814667070633845e-10,2.1606875932889125e-07
2019,2.2958889456248244e-08,0.0,2.056096164437804e-07
