year,mes_DET arts_NOUN,mes_DET phares_NOUN
2007,1.997239706952314e-09,2.1969637220564664e-08
2008,0.0,2.511889474199336e-08
2009,9.53638501499654e-10,2.7655516543489966e-08
2010,1.4171379625338432e-09,3.8262721879789297e-08
2011,2.6767803251726008e-09,4.779965001588948e-08
2012,4.425528610241258e-09,6.365952698317301e-08
2013,4.183687563052985e-09,5.968727689875664e-08
2014,4.980523993225461e-09,8.986597599403012e-08
2015,2.881548111233201e-09,5.408444114785027e-08
2016,2.6927420848643635e-09,6.483294301418141e-08
2017,2.264050280587071e-09,8.150581054522377e-08
2018,4.130346731301415e-09,6.376222660975372e-08
2019,3.06118530524202e-09,6.275430042279595e-08
