year,son_DET athée_NOUN,son_DET maté_NOUN
1963,6.466053248388448e-10,2.5864212993553792e-09
1964,1.825190498738749e-09,2.4335873316516654e-09
1965,4.377634699181954e-09,3.2832261354087677e-09
1966,3.323444963676536e-09,1.6617224263271169e-09
1967,4.437302081328198e-09,9.860671168482327e-10
1968,8.982831367632116e-09,3.5931326802796093e-09
1969,1.3625273131978588e-09,1.8167031212712459e-09
1970,3.6789800095249348e-09,3.6789800095249348e-09
1971,5.138397374260251e-09,4.624557625731995e-09
1972,1.5390440033513642e-09,3.5911027485013847e-09
1973,1.102640756478479e-09,4.410563025913916e-09
1974,2.2502286700643026e-09,3.937900228123681e-09
1975,5.140332159925265e-09,5.711480177694739e-09
1976,2.856763492431469e-09,5.713526873840635e-10
1977,0.0,2.3507127355770763e-09
1978,0.0,3.5643548113029055e-09
1979,0.0,2.3407893401383717e-09
1980,2.8425753972882717e-09,3.97960553399912e-09
1981,0.0,2.5302198114474095e-09
1982,1.2415004579935385e-09,1.2415004579935385e-09
1983,0.0,6.946847541655643e-09
1984,1.1598016991243298e-09,2.3196033982486597e-09
1985,0.0,1.2031116103372597e-09
1986,2.3977942409381114e-09,3.5966913891627428e-09
1987,0.0,1.2221633705067347e-09
1988,0.0,2.99827696004229e-09
1989,1.0976244357863152e-09,1.6464366536794728e-09
1990,1.089730194969718e-09,3.814055737905164e-09
1991,0.0,1.7584396161396398e-09
1992,1.1019888335184191e-09,1.65298330578878e-09
1993,3.877445031719162e-09,2.2156829704300662e-09
1994,1.0549853213248639e-09,5.274926606624319e-10
1995,2.1689803286761844e-09,2.1689803286761844e-09
1996,0.0,1.6014276571496566e-09
1997,9.58978896292706e-10,3.835915585170824e-09
1998,9.536258449571733e-10,4.291316191284977e-09
1999,2.2851005809787495e-09,2.7421207526856506e-09
2000,1.3254094488601709e-09,5.743440834038438e-09
2001,1.3143635069212678e-09,3.066848330846028e-09
2002,1.752488598683044e-09,1.3143663935011318e-09
2003,1.2500769308587678e-09,5.000307723435071e-09
2004,1.3214374039449694e-09,2.2023955992267474e-09
2005,1.8014998381943315e-09,2.251874686720612e-09
2006,4.1178899179428186e-10,7.823991232669414e-09
2007,3.994479413904628e-09,3.595031605740928e-09
2008,1.7029758436759579e-09,2.554463751636149e-09
2009,1.907277002999308e-09,3.337734755248789e-09
2010,1.8895172093635892e-09,5.668551850135373e-09
2011,3.82397197240536e-10,2.2943831279320648e-09
2012,1.0212758139171996e-09,5.7872298064864935e-09
2013,1.6734750252211938e-09,1.3666713094551142e-08
2014,0.0,1.515811653973742e-08
2015,1.10828768384863e-09,5.098123256885856e-09
2016,1.4499380585064614e-09,5.178350193091319e-09
2017,7.54683426862357e-10,5.7859059765519305e-09
2018,2.5814667070633845e-10,8.518839855753413e-09
2019,1.2754939326953263e-09,7.90806176098613e-09
