year,ancien_ADJ arc_NOUN,ancien_ADJ mark_NOUN
1854,8.832629738719788e-09,0.0
1855,1.8574279891936385e-08,0.0
1856,2.5885946164372342e-09,0.0
1857,5.857811125054013e-09,0.0
1858,1.2234189661342043e-08,0.0
1859,1.5276520048956854e-09,0.0
1860,4.577183909670879e-10,0.0
1861,5.187560159214399e-09,0.0
1862,1.1294965851504912e-08,0.0
1863,1.4983863039219614e-09,4.994620828036034e-10
1864,5.753673537611803e-09,0.0
1865,7.530950973944073e-09,0.0
1866,1.897589108068587e-08,0.0
1867,4.367530337390235e-09,0.0
1868,1.333765986544222e-08,0.0
1869,1.0255390314739543e-08,0.0
1870,8.027668307875047e-09,0.0
1871,9.559059321873065e-09,0.0
1872,2.4189357183956872e-09,0.0
1873,5.387403856360606e-09,0.0
1874,6.572069999322139e-09,0.0
1875,1.1443054503956773e-08,0.0
1876,5.441413541973361e-09,0.0
1877,4.9478527941460015e-09,1.2369631985365004e-09
1878,1.2078177347163432e-09,0.0
1879,9.774920428640144e-09,0.0
1880,5.134277003548959e-09,0.0
1881,1.1156012114099667e-08,0.0
1882,1.3310770263785798e-08,0.0
1883,8.847074184359371e-09,0.0
1884,3.9610181801208455e-09,0.0
1885,5.156508553483263e-09,0.0
1886,1.0970888419947755e-08,0.0
1887,5.223139698529167e-09,0.0
1888,3.804368819970705e-09,6.340614699951175e-09
1889,6.265136742733546e-10,0.0
1890,2.6217545912032847e-09,0.0
1891,6.374220040683554e-10,0.0
1892,5.641661138255927e-09,0.0
1893,3.6950499326948716e-09,0.0
1894,7.561847148451761e-09,0.0
1895,6.018614495673091e-10,0.0
1896,3.5382172747233653e-09,0.0
1897,9.322741689743452e-09,0.0
1898,1.4145887128336199e-08,0.0
1899,1.326618814800895e-08,0.0
1900,2.0245106924221545e-08,0.0
1901,1.3412973842719111e-08,1.1177477832191585e-09
1902,1.4239823542538943e-08,0.0
1903,1.7280705533195828e-08,0.0
1904,6.449550227216605e-09,0.0
1905,8.773290538499623e-09,0.0
1906,1.6975809202790515e-08,0.0
1907,7.199980611716228e-09,0.0
1908,1.0313916831705683e-08,0.0
1909,1.265226234892225e-08,0.0
1910,8.550641084070776e-09,0.0
1911,9.576673676292558e-09,0.0
1912,1.3544495303108306e-08,5.209421227725386e-10
1913,9.015082902408267e-09,0.0
1914,2.276892807628883e-08,2.0090231700464756e-09
1915,1.1780761921542648e-09,0.0
1916,7.69122365795738e-09,0.0
1917,3.289927441585405e-09,0.0
1918,9.189101035644853e-09,5.743188147278033e-09
1919,1.1049418269237776e-08,9.207848372660976e-10
1920,3.786115865267448e-09,6.057785384427916e-09
1921,9.087297248022708e-09,1.1359120755116692e-08
1922,3.688967686876765e-09,0.0
1923,1.4862327812892318e-08,1.3800733000834953e-08
1924,1.1602462102189293e-08,1.675911143195208e-08
1925,5.499088961968823e-09,4.6192347724627325e-08
1926,4.458455493683289e-09,4.681378129589575e-08
1927,8.919380123373344e-09,3.2332753363562006e-08
1928,6.8556245125250825e-09,1.4853853258500749e-08
1929,8.912325100141061e-09,1.4482528065684619e-08
1930,8.402882833991043e-09,1.7856125467119455e-08
1931,7.983749661377715e-09,2.8513390759599133e-08
1932,5.479768305782784e-09,1.753525857850491e-08
1933,1.3764795081527836e-08,1.1470662641954732e-08
1934,8.38710612072191e-09,1.1981580172459871e-08
1935,1.4361940969820353e-08,9.574627313213568e-09
1936,8.487300195980652e-09,4.849885826274658e-09
1937,3.777335444432595e-09,1.2591118370153254e-08
1938,1.6854778350783306e-08,5.186085783037697e-09
1939,1.8352860564618823e-08,3.058810094103137e-09
1940,2.028626333583361e-08,1.0143131667916805e-08
1941,2.066051862925633e-08,0.0
1942,1.8205270180260413e-08,0.0
1943,5.806470415592457e-09,5.806470415592457e-09
1944,2.8918675454292497e-08,3.2131861615880553e-09
1945,4.357008087652048e-09,8.714016175304096e-09
1946,9.744772988540262e-09,4.1763312808029696e-09
1947,5.960435478513659e-09,1.4305045148432782e-08
1948,1.195907639583993e-08,9.784699273041042e-09
1949,9.817008539414473e-09,9.817008317369869e-10
1950,7.444753258312176e-09,1.0635361480382244e-09
1951,7.462981344019681e-09,4.264560704569931e-09
1952,4.2179215675730575e-09,5.272402070488624e-09
1953,1.508335856215126e-08,2.1547654771580937e-09
1954,5.86352189024808e-09,0.0
1955,1.5016972554349195e-08,1.8771215692936494e-09
1956,2.616342476002842e-09,8.72114158667614e-10
1957,7.068030161150318e-09,4.417518795207798e-09
1958,1.6544486891589827e-09,0.0
1959,1.0851047171911432e-08,2.325224457422337e-09
1960,1.1765416307873977e-08,6.920833350854139e-10
1961,9.727422589644874e-09,1.3896318540318475e-09
1962,7.610347907416326e-09,7.610347907416326e-09
1963,1.2285501393982656e-08,6.466053470433053e-09
1964,7.300762105977299e-09,6.083968329129164e-10
1965,6.5664522708175355e-09,5.472043373977442e-10
1966,2.7695373772118614e-09,0.0
1967,7.3955032653394426e-09,9.860671168482327e-10
1968,7.635406973349745e-09,8.084548142051062e-09
1969,3.6334062425424918e-09,5.904285060864822e-09
1970,2.7592350626548523e-09,4.5987250119061684e-10
1971,8.22143619849669e-09,1.541519245584766e-09
1972,1.5390440033513642e-09,4.104117490300041e-09
1973,3.859242758696979e-09,1.102640756478479e-09
1974,3.3753429495853027e-09,1.1251143350321513e-09
1975,7.4249242310031605e-09,0.0
1976,6.2848797277581525e-09,0.0
1977,9.402850942308305e-09,0.0
1978,9.504946163474415e-09,3.5643548113029055e-09
1979,2.048190705927766e-08,1.1703946700691858e-09
1980,7.390696055153967e-09,1.1370301367108482e-09
1981,5.060439622894819e-09,1.8976649140967083e-09
1982,1.0552754226011984e-08,1.2415004579935385e-09
1983,9.47297440490047e-09,6.315316047889041e-10
1984,7.538710988796993e-09,5.799008495621649e-10
1985,1.5038894574104233e-08,0.0
1986,1.3787316177626963e-08,0.0
1987,3.0554083707556856e-09,0.0
1988,5.396898483667201e-09,5.996553809062277e-10
1989,1.0427432250992297e-08,2.1952488715726304e-09
1990,5.993515905799995e-09,0.0
1991,5.8614650910726596e-09,2.9307325455363298e-09
1992,7.162927584403178e-09,0.0
1993,4.4313659408601325e-09,5.539207426075166e-10
1994,4.747434001473039e-09,0.0
1995,7.591431483433553e-09,0.0
1996,5.3380921904988554e-09,1.067618438099771e-09
1997,4.315404922294874e-09,4.79489448146353e-10
1998,2.86087753487152e-09,4.768129224785866e-10
1999,6.8553016596695215e-09,9.140402323914998e-10
2000,5.743440834038438e-09,8.836062992401139e-10
2001,6.571817756650944e-09,4.3812117822561447e-10
2002,3.066854992184176e-09,4.38122149670761e-10
2003,5.8336921959778465e-09,1.2500769308587678e-09
2004,4.845270407116686e-09,4.404791253964646e-10
2005,3.602999676388663e-09,0.0
2006,3.7061009261485367e-09,0.0
2007,4.7933754743212376e-09,3.994479469415779e-10
2008,5.108927586539025e-09,0.0
2009,1.907277002999308e-09,4.76819250749827e-10
2010,9.447586046817946e-10,4.723793023408973e-10
2011,1.911985902935953e-09,2.6767803529281764e-09
2012,1.0212758416727752e-09,0.0
2013,2.5102124823206395e-09,8.367375126105969e-10
2014,2.5985342766432495e-09,2.1654451842767486e-10
2015,4.211493265238175e-09,0.0
2016,5.592618201877286e-09,4.1426800878596737e-10
2017,2.515611413622665e-09,0.0
2018,2.8396134332808742e-09,2.5814667070633845e-10
2019,2.295888978931515e-09,5.1019755087367e-10
