year,en_ADP ère_NOUN,en_ADP ere_NOUN,en_ADP mères_NOUN
1886,2.774989482645651e-08,1.2906927693290271e-08,7.098810206329631e-09
1887,3.395040693021656e-08,2.7421483750345033e-08,9.140494583448344e-09
1888,1.9655905347804037e-08,2.53624587998047e-09,5.072491537916335e-09
1889,1.8168895721260014e-08,4.385595886446936e-09,1.2530273485467092e-09
1890,3.0150179242127706e-08,9.831579994568074e-09,3.932631831293776e-09
1891,5.736798147637501e-09,0.0,3.824531802365527e-09
1892,1.6298132621272998e-08,5.641661360300532e-09,9.402768785804483e-09
1893,9.853466487186324e-09,4.926733243593162e-09,3.695050043717174e-09
1894,1.827446460822557e-08,5.671385139294216e-09,5.671385139294216e-09
1895,1.5648398132839247e-08,4.213029924926559e-09,5.416753268150387e-09
1896,1.0024948871034667e-08,4.717623180994224e-09,9.435246139943843e-09
1897,3.379494017963225e-08,5.2440420894583895e-09,8.740070001067579e-09
1898,2.2067583316243145e-08,5.6583548957434e-10,7.3558613644664206e-09
1899,2.266307141951529e-08,3.8693048765026106e-09,4.9748205555033564e-09
1900,3.1665425836990835e-08,7.786579381274805e-09,8.824790675987515e-09
1901,1.956058603980182e-08,6.147612641171918e-09,8.941982265753268e-09
1902,7.365425602756659e-09,4.910283735171106e-09,2.455141867585553e-09
1903,9.1803746826713e-09,8.100330184390714e-09,3.2401321625741275e-09
1904,8.061937784020756e-09,4.837162670412454e-09,1.0749250378694342e-09
1905,4.231822359201942e-08,4.1286072338664326e-09,8.773290538499623e-09
1906,5.658602919567102e-09,1.0288369045596824e-09,4.115347618238729e-09
1907,5.65712765521198e-09,1.028568674676933e-09,3.599990305858114e-09
1908,1.080505640516094e-08,2.9468334439286537e-09,5.893666887857307e-09
1909,7.151278680339601e-09,1.1001967115120692e-09,6.60118004702781e-09
1910,1.1222716089775986e-08,4.275320542035388e-09,1.068830135508847e-08
1911,1.755723388896513e-08,3.7242617878519013e-09,1.5961122201701983e-08
1912,5.730363294986773e-09,5.209421227725386e-10,4.688478938419394e-09
1913,5.302989602995467e-09,1.060597942803554e-09,7.954484182448596e-09
1914,6.027069510139427e-09,6.696743715117748e-10,8.036092680185902e-09
1915,1.1780761921542648e-09,0.0,8.246533234057551e-09
1916,1.2086208478478966e-08,1.0987462051303964e-09,2.197492410260793e-09
1917,4.934890895924582e-08,2.1932848870420685e-09,3.2899273305631027e-09
1918,5.743188147278033e-09,3.44591288836682e-09,3.44591288836682e-09
1919,2.301962176431971e-08,1.8415696745321952e-09,1.8415696745321952e-09
1920,2.5745588771997063e-08,4.543339038320937e-09,2.2716695191604686e-09
1921,1.060184651180407e-08,2.2718242842501013e-09,4.543648568500203e-09
1922,4.426761179843197e-09,1.4755870969551665e-09,2.2133805899215986e-09
1923,2.866305948145964e-08,4.246379248229459e-09,9.554353752605493e-09
1924,2.4494086758863887e-08,3.867487219366694e-09,6.445812328337297e-09
1925,1.0998178368026856e-08,6.598906754362588e-09,5.499089184013428e-09
1926,2.229227646921572e-08,7.802296586589819e-09,0.0
1927,6.689535148041159e-09,7.804457524684949e-09,6.689534925996554e-09
1928,9.14083297942625e-09,1.1426041224282812e-09,2.2852082448565625e-09
1929,1.6710609784809094e-08,4.4561625500705304e-09,5.570202965543558e-09
1930,5.2518016602221e-09,4.201441416995522e-09,3.1510811737689437e-09
1931,6.843213995466613e-09,1.1405356659111021e-09,3.4216069977333063e-09
1932,3.616647248350091e-08,1.2055490161699822e-08,3.287861094491973e-09
1933,8.02946331646126e-09,1.261772819560747e-08,6.882397318719313e-09
1934,9.585264137967897e-09,2.3963160344919743e-09,0.0
1935,2.2739740757060645e-08,2.393656828303392e-09,0.0
1936,2.3036957230715416e-08,0.0,2.424942913137329e-09
1937,2.392312481447334e-08,8.813782592653752e-09,1.2591118148108649e-09
1938,5.186085783037697e-09,3.889564337278273e-09,3.8895642262559704e-09
1939,1.5294050470515685e-08,0.0,9.176430282309411e-09
1940,1.0143131667916805e-08,1.7750480196809804e-08,5.0715658339584024e-09
1941,5.9030051957620344e-09,0.0,1.1806010391524069e-08
1942,1.2136847082899749e-08,1.8205270180260413e-08,6.068423541449874e-09
1943,6.967764676346633e-08,2.9032352077962287e-09,2.9032352077962287e-09
1944,2.5705489292704442e-08,6.4263723231761105e-09,0.0
1945,2.6142048525912287e-08,2.178504043826024e-09,4.357008087652048e-09
1946,9.744772988540262e-09,6.960552134671616e-09,4.1763312808029696e-09
1947,5.960435700558264e-09,7.152522796260996e-09,5.960435700558264e-09
1948,1.0871888278529696e-08,0.0,4.348755133776194e-09
1949,9.817008539414473e-09,2.945102384188658e-09,9.817008539414473e-09
1950,2.3397795700930146e-08,1.0635361480382244e-09,1.0635361480382244e-09
1951,3.5182626589858046e-08,8.529121298117559e-09,2.1322803522849654e-09
1952,2.8470971358274255e-08,2.1089607837865287e-09,4.2179215675730575e-09
1953,1.8315507332999914e-08,5.386913692895234e-09,1.0773827385790469e-09
1954,1.07497895029951e-08,1.9545072227344917e-09,4.886268056836229e-09
1955,2.0648336374051723e-08,9.385607846468247e-10,5.631364707880948e-09
1956,1.0465369904011368e-08,0.0,6.976913269340912e-09
1957,2.738861759610245e-08,8.835037701437898e-10,8.835037701437898e-10
1958,1.5717262158432277e-08,1.6544486891589827e-09,7.445019267748876e-09
1959,9.300897829689347e-09,3.8753737996444215e-09,3.8753737996444215e-09
1960,2.353083417006019e-08,4.8445834566201995e-09,3.460416619915918e-09
1961,5.350082687982649e-08,1.3896318540318475e-09,4.86371165564492e-09
1962,6.976152100435229e-09,2.536782617301725e-09,6.976152100435229e-09
1963,1.2932106940866106e-08,6.466053248388448e-10,3.879631726988464e-09
1964,1.9468698653213323e-08,3.041984220075733e-09,1.8251904432275978e-09
1965,9.849678406226303e-09,2.188817405102128e-09,7.113656441681826e-09
1966,2.6033651678858405e-08,2.8803187945847242e-08,5.539074976468328e-09
1967,1.5284040699725665e-08,4.930335639752315e-09,1.4791006197611978e-09
1968,2.1558795637588446e-08,4.042274182047834e-09,2.245707841908029e-09
1969,1.6804504454626112e-08,3.179230406713529e-09,4.995933444718048e-09
1970,1.7015283404475667e-08,1.5175792539290356e-08,1.8394900047624674e-09
1971,7.193756701440179e-09,8.22143619849669e-09,5.138397263237948e-09
1972,2.1546616935097518e-08,7.695220183290274e-09,5.130146973897354e-09
1973,1.1577728109557484e-08,5.513203782392395e-09,6.064523994098181e-09
1974,9.00091468025721e-09,1.0688586127294286e-08,1.1251143350321513e-09
1975,1.0851811893530794e-08,1.7134440533084216e-09,1.1422960355389478e-09
1976,9.712995741040231e-09,2.285410749536254e-09,2.856763492431469e-09
1977,1.4104276857551667e-08,5.289103655048422e-09,7.052138428775834e-09
1978,1.128712323605896e-08,3.5643548113029055e-09,5.940591130126904e-09
1979,9.363157360553487e-09,2.9259866751729646e-09,9.363157360553487e-09
1980,1.0233271119375331e-08,6.253665918443119e-09,7.390696055153967e-09
1981,1.5813874654213578e-08,5.060439622894819e-09,5.69299452024552e-09
1982,1.1173503899897241e-08,5.586752060970923e-09,8.069752976958e-09
1983,1.1999100379966876e-08,6.315316047889041e-10,4.4207211225000265e-09
1984,6.958810416790584e-09,4.0593059469351545e-09,1.739702604197646e-09
1985,1.3234227935754461e-08,3.609334831011779e-09,6.617113967877231e-09
1986,1.1389522214244607e-08,2.9972427317837003e-09,8.991728306373403e-09
1987,1.3443797186596385e-08,2.4443267410134695e-09,1.4054879038383206e-08
1988,1.679035044332977e-08,4.797243047249822e-09,5.9965538645734284e-09
1989,6.036934507847036e-09,6.585746614717891e-09,1.1525056464734007e-08
1990,2.397406362319998e-08,1.5256222840598355e-08,7.628111475810329e-09
1991,2.989347080983862e-08,5.861465202094962e-10,5.8614650910726596e-09
1992,8.815910668147353e-09,1.6529832502776287e-09,1.0468894195980738e-08
1993,1.3294098266669607e-08,2.2156829704300662e-09,9.970573700002205e-09
1994,8.967375286772494e-09,6.329911872438032e-09,7.3848970827405935e-09
1995,1.4098372247417501e-08,1.0844901643380922e-09,8.675921314704738e-09
1996,1.7081895009596337e-08,1.49466583554414e-08,1.3879039695297024e-08
1997,8.151320507465698e-09,3.3564261370244708e-09,1.2466725429760572e-08
1998,1.3350762273489636e-08,4.291316191284977e-09,1.7642078020685403e-08
1999,8.226361813967742e-09,3.199140841125825e-09,5.941261621567051e-09
2000,1.4579503826439577e-08,1.3254094488601709e-09,7.510653543540968e-09
2001,1.4896119893137438e-08,4.819333099259637e-09,9.200544992538084e-09
2002,6.571832411594869e-09,0.0,1.2267420579359367e-08
2003,8.750538071922165e-09,2.9168460979889232e-09,4.583615265119079e-09
2004,2.1583476339515073e-08,1.2333415178034102e-08,1.0131019578807354e-08
2005,8.557123898356167e-09,3.6029997874109654e-09,9.457874483587148e-09
2006,1.2765458912156191e-08,4.529678965248252e-09,7.000412693969338e-09
2007,1.078509459517818e-08,3.994479552682506e-09,1.1184542542119758e-08
2008,6.811903485726134e-09,1.7029758436759579e-09,1.0217855228589201e-08
2009,4.76819250749827e-09,1.430457752249481e-09,1.0490023072406984e-08
2010,8.97520635589899e-09,7.085689368580006e-09,1.558851697724961e-08
2011,6.500752380844688e-09,7.64794394481072e-10,1.8737462109674752e-08
2012,1.05531832161887e-08,3.0638275250183256e-09,1.1234033953089195e-08
2013,6.414987652192394e-09,2.2313000891394097e-09,1.2829975415407091e-08
2014,1.0822894864759292e-06,1.5158116567492996e-09,9.961047500728348e-09
2015,4.654808538617772e-09,0.0,9.309617077235544e-09
2016,6.421154274960372e-09,6.21402013178951e-10,7.042556010583567e-09
2017,6.037467414898856e-09,2.7671724078803805e-09,1.3081178806828575e-08
2018,6.711813327342497e-09,1.0325866828253538e-09,7.486253394972664e-09
2019,4.591778068885333e-09,0.0,1.0969247454806208e-08
