year,mon_DET oral_NOUN,mon_DET moral_NOUN
1872,0.0,1.3908880824864411e-08
1873,0.0,8.380406590902112e-09
1874,0.0,2.0911132381229436e-08
1875,0.0,2.345826111138649e-08
1876,0.0,1.753344314181504e-08
1877,0.0,1.2988113695655557e-08
1878,0.0,1.0266450800600069e-08
1879,6.10932526790009e-10,1.2218650868867087e-08
1880,6.417846254436199e-10,1.0910338410496934e-08
1881,0.0,1.67340181711495e-08
1882,6.655385131892899e-10,9.983077697839349e-09
1883,0.0,1.0110942305630033e-08
1884,0.0,1.9805090900604227e-08
1885,0.0,1.6758653131887513e-08
1886,0.0,9.680195700578764e-09
1887,0.0,1.8933881629212834e-08
1888,6.340614699951175e-10,1.2047167707862627e-08
1889,0.0,1.3156787104229295e-08
1890,0.0,9.176140958189194e-09
1891,0.0,2.103492580118882e-08
1892,4.387958441043338e-09,1.4417578464431813e-08
1893,0.0,1.7243566574620672e-08
1894,0.0,3.402831283416674e-08
1895,1.2037228991346183e-09,1.7453982037451965e-08
1896,0.0,1.8870492723976895e-08
1897,0.0,6.409384800676321e-09
1898,0.0,1.810673566637888e-08
1899,5.527578395003729e-10,1.3818945987509323e-08
1900,5.191053142894475e-10,1.2458527764991345e-08
1901,5.588738916095792e-10,1.5089595573059e-08
1902,0.0,1.0311596021495006e-08
1903,0.0,5.400220270956879e-09
1904,0.0,1.5048950530172078e-08
1905,0.0,1.3934049469810361e-08
1906,0.0,1.0288369045596824e-08
1907,1.5428529565042481e-09,1.6971383132169393e-08
1908,4.911389073214423e-10,1.3751889627044989e-08
1909,3.300590023513905e-09,2.035363966257364e-08
1910,5.344150677544235e-10,2.8323999146095957e-08
1911,5.320374141248863e-10,1.9685384544665396e-08
1912,0.0,7.81413189709923e-09
1913,0.0,1.1666577148794488e-08
1914,0.0,6.696743604095445e-09
1915,0.0,4.0054590533245005e-08
1916,0.0,6.043104150421641e-08
1917,1.0966424435210342e-09,6.03153349487684e-08
1918,1.1486376294556067e-09,2.8715939848211747e-08
1919,0.0,2.1178051312631396e-08
1920,7.572231730534895e-09,1.514446346106979e-08
1921,3.7863738810983705e-09,1.5902769878728407e-08
1922,5.164555005876537e-09,1.9182632371439468e-08
1923,4.246379248229459e-09,1.9108706617032567e-08
1924,2.578324886925998e-09,1.4180787100137593e-08
1925,0.0,2.0896538721615343e-08
1926,6.687682962969177e-09,2.5636118117233764e-08
1927,1.1149224876660924e-09,2.8987983569095377e-08
1928,2.2852082448565625e-09,1.7139061614379614e-08
1929,0.0,2.2280812306263442e-08
1930,5.2518016602221e-09,1.8906486154435242e-08
1931,0.0,1.0264820993199919e-08
1932,0.0,1.53433514782364e-08
1933,0.0,6.882397318719313e-09
1934,1.1981580172459871e-09,1.3179738189705859e-08
1935,0.0,3.4708024010399185e-08
1936,0.0,1.333718646634452e-08
1937,3.777335444432595e-09,2.1404900851784703e-08
1938,1.2965214457594243e-09,1.1668693344901726e-08
1939,0.0,2.4470480752825097e-08
1940,0.0,2.282204625281281e-08
1941,8.854508237732261e-09,4.132103814669108e-08
1942,0.0,6.675266028821625e-08
1943,0.0,4.93549991986697e-08
1944,0.0,3.213186161588055e-08
1945,2.178504043826024e-09,4.574858447625729e-08
1946,1.3921104269343232e-09,2.9234319853799207e-08
1947,2.3841741914054637e-09,4.887557025767819e-08
1948,5.435943917220243e-09,1.9569398101992874e-08
1949,3.9268033269479474e-09,2.159741874230292e-08
1950,3.190608444114673e-09,3.190608399705752e-08
1951,2.1322803522849654e-09,1.8124383771578323e-08
1952,4.217921456550755e-09,3.796129410815752e-08
1953,2.1547654771580937e-09,2.0470271810957286e-08
1954,2.9317608341017376e-09,3.029486173034002e-08
1955,6.569925492527773e-09,2.4402579956728232e-08
1956,1.744228317335228e-09,3.488456723488298e-08
1957,5.301022731885041e-09,3.180613594722104e-08
1958,8.272243445794913e-10,2.5643955403609198e-08
1959,3.100299128533379e-09,2.015194500160078e-08
1960,5.536666680683311e-09,3.3220000084099865e-08
1961,0.0,4.655266838682337e-08
1962,7.610347907416326e-09,4.439369494235734e-08
1963,3.233026624194224e-09,4.7202188824257973e-08
1964,4.867174663303331e-09,4.867174840939015e-08
1965,3.283225968875314e-09,2.407699151163456e-08
1966,2.215629901769489e-09,4.486650695412209e-08
1967,1.9721342336964653e-09,3.5991449820471644e-08
1968,2.6948494546985557e-09,2.739763593773148e-08
1969,9.083515606356229e-10,3.587988661735153e-08
1970,9.197450023812337e-10,2.0234390163409444e-08
1971,4.624557625731995e-09,3.802414116904629e-08
1972,1.5390440588625154e-09,4.565830824532213e-08
1973,2.7566018356850464e-09,2.9771301424119656e-08
1974,2.2502286700643026e-09,2.812785870887069e-08
1975,3.4268881066168433e-09,3.141314230958869e-08
1976,2.285410749536254e-09,2.3425459794168546e-08
1977,3.526069047854463e-09,4.8777290651003113e-08
1978,1.1881182704343018e-09,3.2079192635592335e-08
1979,3.5111840102075575e-09,3.16006554257342e-08
1980,1.7055452605774235e-09,3.5247934349058596e-08
1981,1.8976649140967083e-09,3.0995193078808825e-08
1982,1.8622506869903077e-09,4.0969515779920584e-08
1983,3.78918940668882e-09,4.357567995327827e-08
1984,1.1598016991243298e-09,3.537395265595933e-08
1985,5.414002135495366e-09,4.271046094572739e-08
1986,2.3977941854269602e-09,4.675698495049119e-08
1987,6.110816852533674e-10,6.171924926690053e-08
1988,4.797243047249822e-09,5.69672620187589e-08
1989,3.2928733073589456e-09,5.1039534376684514e-08
1990,4.90378582185258e-09,5.4486511302798135e-08
1991,3.5168792322792797e-09,5.6270065051933216e-08
1992,1.1019888335184191e-09,5.840541028589996e-08
1993,3.323524566667402e-09,5.317639040214317e-08
1994,2.637463358823311e-09,5.64417161896813e-08
1995,9.218166396873784e-09,6.235818439392915e-08
1996,3.2028553142993132e-09,6.512472516817525e-08
1997,9.58978896292706e-10,6.95259707583773e-08
1998,9.536258449571733e-10,5.5787111818972335e-08
1999,1.8280804925385752e-09,5.804155378541509e-08
2000,3.97622823555821e-09,6.141063790821022e-08
2001,8.324302136486494e-09,7.710932869997578e-08
2002,3.066854992184176e-09,6.878517844199905e-08
2003,1.5417615628621206e-08,9.250569021901356e-08
2004,5.726228824443069e-09,8.501246995251677e-08
2005,5.854874363109275e-09,9.412836909916678e-08
2006,2.4707340062768424e-09,9.553504298764892e-08
2007,5.192823504529542e-09,1.1743769690042427e-07
2008,8.94062351930458e-09,1.2687170070080356e-07
2009,9.059566208335923e-09,1.4304577433676968e-07
2010,5.668551683601919e-09,1.7619748149400039e-07
2011,9.177532483972684e-09,1.9999373535029008e-07
2012,1.1914884523456237e-08,2.1310621534098573e-07
2013,1.5619100457442414e-08,2.3986475738979607e-07
2014,1.5158116373203967e-08,2.496758355619022e-07
2015,1.529437039515802e-08,2.7729358009764837e-07
2016,9.113896304313585e-09,2.481465379844394e-07
2017,2.1131134758656245e-08,3.333185105702796e-07
2018,2.4782079777185828e-08,3.6192162866655053e-07
2019,3.2652641590580345e-08,3.474445335882592e-07
