year,bon_ADJ être_NOUN,bon_ADJ etre_NOUN,bon_ADJ maître_NOUN
1800,8.489244152087849e-08,0.0,8.017619550493293e-07
1801,2.6193008650921e-08,0.0,9.191364753746711e-07
1802,1.1636768704192946e-07,0.0,1.18381743163809e-06
1803,4.4857802805609026e-08,0.0,8.308445416105315e-07
1804,7.662737999680758e-08,0.0,1.1568262028305298e-06
1805,1.421438877713399e-08,0.0,8.528633221871473e-07
1806,2.1324350996110297e-07,0.0,1.0979159537072292e-06
1807,1.9359295322374237e-07,2.8469551160981155e-09,8.398517743479772e-07
1808,1.450287356874469e-07,0.0,9.676136034642013e-07
1809,1.1746958961111886e-07,0.0,7.861426054578402e-07
1810,9.360506680877734e-08,0.0,1.4695995762536995e-06
1811,8.774768645025688e-08,0.0,9.87788252970745e-07
1812,1.360276229434021e-07,0.0,7.201462253192403e-07
1813,8.052076339026826e-08,0.0,7.879532000210077e-07
1814,1.2901375612273114e-07,0.0,7.363224572287663e-07
1815,8.90083740046066e-08,0.0,7.687086926999598e-07
1816,6.489290882427667e-08,2.3176038865813098e-09,1.5481594015653855e-06
1817,4.826307531402563e-08,0.0,1.0337639357871353e-06
1818,3.2187177367859476e-08,0.0,8.201770083093862e-07
1819,2.0598589856035687e-07,0.0,7.991010708696678e-07
1820,5.814575843032799e-08,0.0,8.330269585243855e-07
1821,1.0255947557880063e-07,0.0,1.1646418043298468e-06
1822,2.2056354964661296e-07,0.0,1.2030739497959075e-06
1823,2.737504303240712e-07,0.0,1.1562743735815673e-06
1824,7.494790565942822e-08,0.0,8.496902932364492e-07
1825,8.012953145453139e-08,0.0,1.026714693264097e-06
1826,1.4885493726524146e-07,0.0,8.270697264833871e-07
1827,1.4010255711127684e-07,0.0,8.15728685210626e-07
1828,1.0272977135628025e-07,0.0,6.695779903864718e-07
1829,2.8805871465920063e-07,8.57317605795771e-10,9.224737533841676e-07
1830,1.7846988953351683e-07,0.0,9.434899554960907e-07
1831,2.6505050598757407e-08,0.0,6.53271562622848e-07
1832,4.19429042608499e-08,0.0,7.617372637103159e-07
1833,4.40177885252524e-08,0.0,7.900034812990953e-07
1834,1.2508272106970253e-07,0.0,7.794333181099233e-07
1835,2.3067417487254716e-07,0.0,8.962259130385064e-07
1836,9.610672435655943e-08,0.0,8.743695831259224e-07
1837,1.1550098832913136e-07,0.0,7.966785378066277e-07
1838,1.0415067208668916e-07,0.0,7.252673823732181e-07
1839,1.2654570014092315e-07,6.9914751765765e-10,8.87218206901963e-07
1840,4.968357103507515e-08,0.0,7.764650702402065e-07
1841,4.8796167106957e-08,0.0,9.361159709619926e-07
1842,8.854910049649334e-08,0.0,8.117000516172368e-07
1843,3.5441466650354414e-08,0.0,9.173432983233809e-07
1844,7.464443285698508e-08,0.0,7.32174050388501e-07
1845,6.863680113156079e-08,0.0,8.844661203433191e-07
1846,4.742146231251354e-08,0.0,7.411798970125005e-07
1847,9.33027664018482e-08,5.393223645455691e-10,7.830960750965232e-07
1848,4.263967667839097e-08,2.413566457803995e-09,6.194820524885181e-07
1849,4.8600607982507427e-08,8.379414939696517e-10,4.533263420203326e-07
1850,6.924776130290411e-08,2.0366988096043315e-09,8.846061616551992e-07
1851,8.061798695280231e-08,0.0,6.391394000715422e-07
1852,8.333498158208386e-08,0.0,7.994949495770953e-07
1853,5.912212586167698e-08,0.0,9.74619255744713e-07
1854,9.663936140213991e-08,0.0,1.0573177124939548e-06
1855,1.4487937960439012e-07,0.0,8.342505033454017e-07
1856,1.5635112049494637e-07,0.0,1.308275758393762e-06
1857,1.1227471219399376e-07,0.0,1.0607519547178867e-06
1858,6.900083349137276e-08,0.0,9.004364076581339e-07
1859,9.318677030023537e-08,0.0,9.328861638735475e-07
1860,5.53839250017063e-08,0.0,9.044515456579916e-07
1861,5.94211435611669e-08,0.0,9.0310704337071e-07
1862,4.698705780015189e-08,0.0,9.67752662672794e-07
1863,1.2636390067655157e-07,0.0,1.1113031446186028e-06
1864,5.2262535632507934e-08,0.0,1.0620322496990298e-06
1865,4.89511826629041e-08,0.0,9.865546015674909e-07
1866,6.957826315101556e-08,0.0,9.633913773399172e-07
1867,7.085104414272791e-08,0.0,8.890350517987144e-07
1868,7.558007553143398e-08,0.0,7.123298334521522e-07
1869,9.42519164937039e-08,0.0,8.311749635225851e-07
1870,4.9886224928741285e-08,0.0,7.775369823548317e-07
1871,2.2304472935275044e-08,0.0,4.938847411040115e-07
1872,6.591599799321557e-08,0.0,8.067150636392739e-07
1873,7.003625057677709e-08,0.0,8.996964471208457e-07
1874,2.7483201492373155e-08,0.0,6.61986693906158e-07
1875,6.808617314391086e-08,0.0,7.169073517054869e-07
1876,8.283040386913854e-08,0.0,7.581702705650173e-07
1877,8.225805459005642e-08,0.0,6.085858834659064e-07
1878,6.76377922559368e-08,0.0,6.38331665303582e-07
1879,7.819936342912115e-08,0.0,6.738585853760526e-07
1880,6.738738278500023e-08,5.134277003548959e-09,5.981432833479516e-07
1881,7.669758161910067e-08,6.972507571312292e-10,6.986452496526852e-07
1882,1.0448954412822786e-07,6.655385131892899e-10,8.026394273663584e-07
1883,5.8769852984141835e-08,0.0,6.319339016513936e-07
1884,9.308392634466145e-08,0.0,8.384155130158888e-07
1885,8.250413685573221e-08,0.0,5.594811836040492e-07
1886,4.2592862570245416e-08,0.0,5.911372928935066e-07
1887,8.357023517646667e-08,0.0,5.569172802921685e-07
1888,1.0588826881985369e-07,0.0,5.801662403825958e-07
1889,6.01453109538852e-08,0.0,4.924397583039308e-07
1890,8.782878069268918e-08,0.0,7.30158661088609e-07
1891,7.266611135037238e-08,0.0,4.634057999552965e-07
1892,7.772955257223657e-08,0.0,6.024040395402608e-07
1893,5.2962381147381166e-08,6.158416554491453e-10,1.3831803622466055e-06
1894,8.128985484745499e-08,0.0,7.24677037933219e-07
1895,9.027921521465032e-08,6.018614495673091e-10,8.197352858729801e-07
1896,7.371286159241208e-08,0.0,6.138807120414924e-07
1897,6.001514663012131e-08,0.0,5.960728119980274e-07
1898,6.903192684148962e-08,0.0,6.89753470783927e-07
1899,8.512471083577111e-08,0.0,8.965732227750323e-07
1900,5.813979697677496e-08,0.0,5.170288837064163e-07
1901,5.7005138387467014e-08,5.588738916095792e-10,4.4262813636564147e-07
1902,6.972602761834423e-08,4.910283846193408e-10,5.062502514974199e-07
1903,7.182293160212794e-08,0.0,5.054606075916013e-07
1904,6.342057901065346e-08,1.6123875568041512e-09,5.197262415990167e-07
1905,8.050783861790478e-08,0.0,4.882078137313783e-07
1906,9.928275801485142e-08,0.0,4.6709195777872026e-07
1907,7.508551647106287e-08,0.0,4.2788457371711885e-07
1908,6.77771723189835e-08,0.0,4.84754114182806e-07
1909,1.0011790152475442e-07,5.500983557560346e-10,7.074264907203087e-07
1910,7.588693762272669e-08,0.0,9.443114088458771e-07
1911,9.363858310962314e-08,0.0,6.34188579873296e-07
1912,6.459682566628544e-08,0.0,6.042928659688585e-07
1913,6.522677153952827e-08,0.0,6.909795737808366e-07
1914,3.549274296688054e-08,0.0,5.752502962863559e-07
1915,5.301343009023185e-08,0.0,5.41915062046705e-07
1916,4.1752354462687435e-08,2.197492410260793e-09,4.3070850974658015e-07
1917,3.947912929902486e-08,0.0,8.268683941992094e-07
1918,3.9053681177847466e-08,0.0,5.295219400736073e-07
1919,4.4197673076951105e-08,0.0,5.745697456704946e-07
1920,4.921950491620919e-08,0.0,8.708066356888366e-07
1921,4.316466117870732e-08,0.0,1.250260644791723e-06
1922,4.500540740082215e-08,0.0,8.204264361211244e-07
1923,4.883336046646036e-08,0.0,1.0509788603840775e-06
1924,5.801231139912488e-08,0.0,1.0042575566693301e-06
1925,6.048998102414771e-08,0.0,1.3626742072503362e-06
1926,3.6782257240020044e-08,0.0,2.272697632088594e-06
1927,8.027441822378023e-08,0.0,6.031730506173005e-07
1928,6.055801549109674e-08,0.0,5.804429075162432e-07
1929,5.3473950600846365e-08,0.0,5.859853686729366e-07
1930,5.671945757512731e-08,0.0,7.541587168091723e-07
1931,3.42160717536899e-08,0.0,4.74462842348089e-07
1932,4.931791508511196e-08,0.0,5.12906303651306e-07
1933,7.570636739728798e-08,0.0,4.74885413659365e-07
1934,6.11060571031885e-08,0.0,4.1456268284889575e-07
1935,4.547948151412129e-08,0.0,5.122425736914238e-07
1936,4.122403041151301e-08,0.0,4.0132806011783373e-07
1937,3.651424407280501e-08,0.0,4.0669311196506186e-07
1938,5.186085871855539e-08,0.0,3.941425212872218e-07
1939,2.2941076593951948e-08,1.5294050470515685e-09,4.909390192153751e-07
1940,5.832300686847702e-08,0.0,3.57545402174253e-07
1941,3.836953510472085e-08,0.0,5.224159487227098e-07
1942,1.1226583751522412e-07,0.0,6.038081514780913e-07
1943,2.6129116648121453e-08,0.0,5.603243689034088e-07
1944,1.2852744646352221e-08,0.0,7.872306344580693e-07
1945,1.0021118868053236e-07,0.0,4.0738025930409094e-07
1946,3.480275978517966e-08,0.0,5.415309649592359e-07
1947,5.8412268799656886e-08,0.0,3.623944822006564e-07
1948,3.152847583010043e-08,0.0,7.610321555162614e-07
1949,2.9451024730065e-08,0.0,4.4274706434421773e-07
1950,5.424034199563721e-08,0.0,3.78618864704805e-07
1951,3.0918066329377325e-08,0.0,4.808292137781223e-07
1952,3.057992969957013e-08,0.0,4.660803343270459e-07
1953,5.0636987936059086e-08,0.0,3.889351632979654e-07
1954,2.9317607896928166e-08,0.0,4.593092031157653e-07
1955,2.1586897602787758e-08,0.0,4.2704516678426785e-07
1956,4.7966278060584955e-08,0.0,3.2617069578577684e-07
1957,3.6223653410161205e-08,0.0,4.064117211655116e-07
