year,bon_ADJ être_NOUN,bon_ADJ etre_NOUN,bon_ADJ mètre_NOUN
1847,9.33027664018482e-08,5.393223645455691e-10,0.0
1848,4.263967667839097e-08,2.413566457803995e-09,0.0
1849,4.8600607982507427e-08,8.379414939696517e-10,0.0
1850,6.924776130290411e-08,2.0366988096043315e-09,0.0
1851,8.061798695280231e-08,0.0,6.449438760824933e-10
1852,8.333498158208386e-08,0.0,1.3021090872200602e-09
1853,5.912212586167698e-08,0.0,1.7915795513800958e-09
1854,9.663936140213991e-08,0.0,4.676098175337984e-09
1855,1.4487937960439012e-07,0.0,5.306937111981824e-10
1856,1.5635112049494637e-07,0.0,5.177189232874468e-10
1857,1.1227471219399376e-07,0.0,9.274867096564776e-09
1858,6.900083349137276e-08,0.0,1.9574704079872163e-09
1859,9.318677030023537e-08,0.0,2.5460866748261424e-09
1860,5.53839250017063e-08,0.0,0.0
1861,5.94211435611669e-08,0.0,5.659156698811785e-09
1862,4.698705780015189e-08,0.0,1.3553959066214816e-09
1863,1.2636390067655157e-07,0.0,1.4983863039219614e-09
1864,5.2262535632507934e-08,0.0,4.794727948009836e-10
1865,4.89511826629041e-08,0.0,3.765475486972036e-09
1866,6.957826315101556e-08,0.0,9.731225825149181e-10
1867,7.085104414272791e-08,0.0,4.85281148598915e-10
1868,7.558007553143398e-08,0.0,9.87974813071446e-10
1869,9.42519164937039e-08,0.0,3.4184632902167778e-09
1870,4.9886224928741285e-08,0.0,2.8670243956696595e-09
1871,2.2304472935275044e-08,0.0,8.496941816815706e-09
1872,6.591599799321557e-08,0.0,0.0
1873,7.003625057677709e-08,0.0,3.591602570907071e-09
1874,2.7483201492373155e-08,0.0,2.3898436563030145e-09
1875,6.808617314391086e-08,0.0,6.293679799540541e-09
1876,8.283040386913854e-08,0.0,0.0
1877,8.225805459005642e-08,0.0,4.9478527941460015e-09
1878,6.76377922559368e-08,0.0,4.22736201599605e-09
1879,7.819936342912115e-08,0.0,1.832797580370027e-09
1880,6.738738278500023e-08,5.134277003548959e-09,2.5671385017744797e-09
1881,7.669758161910067e-08,6.972507571312292e-10,3.4862537301449947e-09
1882,1.0448954412822786e-07,6.655385131892899e-10,5.324308105514319e-09
1883,5.8769852984141835e-08,0.0,9.479008689083912e-09
1884,9.308392634466145e-08,0.0,4.621187876807653e-09
1885,8.250413685573221e-08,0.0,1.2891271383708158e-09
1886,4.2592862570245416e-08,0.0,1.936039106809062e-09
1887,8.357023517646667e-08,0.0,1.3057849246322917e-09
1888,1.0588826881985369e-07,0.0,3.804368819970705e-09
1889,6.01453109538852e-08,0.0,0.0
1890,8.782878069268918e-08,0.0,3.9326319978272295e-09
1891,7.266611135037238e-08,0.0,3.1871101313640793e-09
1892,7.772955257223657e-08,0.0,8.149066310636499e-09
1893,5.2962381147381166e-08,6.158416554491453e-10,3.079208221734575e-09
1894,8.128985484745499e-08,0.0,8.192000855444803e-09
1895,9.027921521465032e-08,6.018614495673091e-10,4.213029924926559e-09
1896,7.371286159241208e-08,0.0,4.717623180994224e-09
1897,6.001514663012131e-08,0.0,4.661370844871726e-09
1898,6.903192684148962e-08,0.0,1.6975064687230201e-09
1899,8.512471083577111e-08,0.0,2.2110313580014918e-09
1900,5.813979697677496e-08,0.0,8.30568502863116e-09
1901,5.7005138387467014e-08,5.588738916095792e-10,4.470991132876634e-09
1902,6.972602761834423e-08,4.910283846193408e-10,5.4013122863239005e-09
1903,7.182293160212794e-08,0.0,7.020286574288548e-09
1904,6.342057901065346e-08,1.6123875568041512e-09,1.0211787859759625e-08
1905,8.050783861790478e-08,0.0,2.0643036169332163e-09
1906,9.928275801485142e-08,0.0,5.658602919567102e-09
1907,7.508551647106287e-08,0.0,2.057137349353866e-09
1908,6.77771723189835e-08,0.0,3.929111258571538e-09
1909,1.0011790152475442e-07,5.500983557560346e-10,2.2003934230241384e-09
1910,7.588693762272669e-08,0.0,5.878565634276356e-09
1911,9.363858310962314e-08,0.0,4.788336838146279e-09
1912,6.459682566628544e-08,0.0,1.0418842677495377e-08
1913,6.522677153952827e-08,0.0,4.772690687104841e-09
1914,3.549274296688054e-08,0.0,6.027069510139427e-09
1915,5.301343009023185e-08,0.0,1.1780762143587253e-08
1916,4.1752354462687435e-08,2.197492410260793e-09,4.394984820521586e-09
1917,3.947912929902486e-08,0.0,8.773139548168274e-09
1918,3.9053681177847466e-08,0.0,2.2972752589112133e-09
1919,4.4197673076951105e-08,0.0,2.762354567309444e-09
1920,4.921950491620919e-08,0.0,1.514446346106979e-09
1921,4.316466117870732e-08,0.0,1.5145494858259667e-09
1922,4.500540740082215e-08,0.0,3.6889677978990676e-09
1923,4.883336046646036e-08,0.0,4.246379248229459e-09
1924,5.801231139912488e-08,0.0,2.1915761649893284e-08
1925,6.048998102414771e-08,0.0,1.3197813508725176e-08
1926,3.6782257240020044e-08,0.0,1.2260752413340015e-08
1927,8.027441822378023e-08,0.0,1.7838759802657478e-08
1928,6.055801549109674e-08,0.0,1.82816659588525e-08
1929,5.3473950600846365e-08,0.0,8.912325100141061e-09
1930,5.671945757512731e-08,0.0,1.1553964007759987e-08
1931,3.42160717536899e-08,0.0,7.983749661377715e-09
1932,4.931791508511196e-08,0.0,7.6716757391182e-09
1933,7.570636739728798e-08,0.0,1.1470662641954732e-08
1934,6.11060571031885e-08,0.0,8.38710612072191e-09
1935,4.547948151412129e-08,0.0,1.0771455727365264e-08
1936,4.122403041151301e-08,0.0,8.487299751891442e-09
1937,3.651424407280501e-08,0.0,2.1404900962807005e-08
1938,5.186085871855539e-08,0.0,7.779128452511941e-09
1939,2.2941076593951948e-08,1.5294050470515685e-09,6.117620188206274e-09
1940,5.832300686847702e-08,0.0,3.550096039361961e-08
1941,3.836953510472085e-08,0.0,2.3612020783048138e-08
1942,1.1226583751522412e-07,0.0,2.4273694165799498e-08
1943,2.6129116648121453e-08,0.0,1.7419411690866582e-08
1944,1.2852744646352221e-08,0.0,3.855823393905666e-08
1945,1.0021118868053236e-07,0.0,1.9606536838523425e-08
1946,3.480275978517966e-08,0.0,1.9489545977080525e-08
1947,5.8412268799656886e-08,0.0,1.6689218895749036e-08
1948,3.152847583010043e-08,0.0,1.848220954059343e-08
1949,2.9451024730065e-08,0.0,1.8652315247891238e-08
1950,5.424034199563721e-08,0.0,2.3397795700930146e-08
1951,3.0918066329377325e-08,0.0,1.8124383771578323e-08
1952,3.057992969957013e-08,0.0,3.4797853487589236e-08
1953,5.0636987936059086e-08,0.0,1.723812381726475e-08
1954,2.9317607896928166e-08,0.0,3.224936762080688e-08
1955,2.1586897602787758e-08,0.0,2.3464020060259827e-08
1956,4.7966278060584955e-08,0.0,3.314033847345854e-08
1957,3.6223653410161205e-08,0.0,3.3573144264664734e-08
1958,5.2942358053087446e-08,0.0,3.391619785020339e-08
1959,3.5653439312000046e-08,0.0,2.9452841943111707e-08
1960,3.8756667208872386e-08,0.0,2.6991250123842292e-08
1961,4.7247482370949e-08,0.0,1.667558180429296e-08
1962,4.312530421657357e-08,0.0,3.7417542841922113e-08
1963,3.9442923593924206e-08,0.0,2.7804029301137234e-08
1964,5.049693641012709e-08,0.0,2.1902286206909594e-08
1965,5.581484074923537e-08,2.188817349590977e-09,1.91521518644322e-08
1966,4.154306054715562e-08,0.0,2.658755882123387e-08
1967,5.8177960227112635e-08,0.0,2.465167803222812e-08
1968,5.075299824852664e-08,0.0,1.527081394669949e-08
1969,5.94970259726324e-08,0.0,2.2254612375149918e-08
1970,4.184839852428013e-08,4.5987250119061684e-10,2.7592349738370103e-08
1971,3.494110245583215e-08,0.0,1.798439086542203e-08
1972,3.8989117712162624e-08,0.0,2.1546616935097518e-08
1973,5.182411655368924e-08,0.0,2.591205827684462e-08
1974,4.050411561706824e-08,5.625571675160757e-10,1.7439271360331077e-08
1975,5.425906124401081e-08,0.0,2.5701661243715535e-08
1976,6.39915000988367e-08,0.0,2.742492810625663e-08
1977,2.8208553715103335e-08,0.0,3.0559267116814226e-08
1978,4.099008066305032e-08,0.0,2.7920778578049976e-08
1979,4.447499790671827e-08,0.0,2.2237498953359136e-08
1980,4.548120458025551e-08,5.685150683554241e-10,3.752199617679253e-08
1981,6.325549861685431e-08,0.0,3.542307780435294e-08
1982,5.338451813940992e-08,0.0,3.41412622617554e-08
1983,5.115406054301275e-08,0.0,2.462973291983417e-08
1984,4.233276129639307e-08,5.799008495621649e-10,3.595385322796574e-08
1985,6.61711396787723e-08,0.0,3.549179083961462e-08
1986,4.855533219938479e-08,0.0,3.2969669661042644e-08
1987,5.438626970999394e-08,0.0,3.116516467116526e-08
1988,4.3774843305754985e-08,1.1993107618124554e-09,2.6384837426007834e-08
1989,7.518727329625108e-08,0.0,4.445378820605583e-08
1990,4.2499475938484466e-08,0.0,3.5416231725093894e-08
1991,8.323280553668155e-08,5.861465202094962e-10,3.3996499837485317e-08
1992,4.958949872957419e-08,0.0,4.628353167390742e-08
1993,9.028907754782267e-08,1.1078414852150331e-09,3.43430848204207e-08
1994,5.749669895749321e-08,5.274926606624319e-10,4.2199413741172975e-08
1995,5.53089982702204e-08,0.0,2.8196744494835002e-08
1996,5.4982351116450445e-08,0.0,3.3629980578098184e-08
1997,4.938741327009666e-08,0.0,5.6100265766190205e-08
1998,4.005228504411207e-08,0.0,4.005228504411207e-08
1999,4.753009363867022e-08,4.570201161957499e-10,4.25028723327614e-08
2000,5.345818010482617e-08,0.0,3.7111465900352414e-08
2001,6.615629644102228e-08,0.0,2.716351232834313e-08
2002,7.360451803606338e-08,0.0,3.7678503872484725e-08
2003,7.208776509060044e-08,0.0,3.375207668909752e-08
2004,6.07861210255578e-08,0.0,3.303593487657963e-08
2005,5.3594618520946824e-08,0.0,4.1884870682906694e-08
2006,8.029885378846302e-08,0.0,4.735573355674205e-08
2007,6.550946096695043e-08,1.1983438685803094e-09,7.110173783075879e-08
2008,9.110920728971905e-08,1.2772318758180745e-09,7.833688897562752e-08
2009,6.055604728771868e-08,0.0,8.201291024079183e-08
2010,7.747020447368413e-08,0.0,1.299043077551687e-07
2011,1.0668881600395252e-07,0.0,1.7972668331367458e-07
2012,9.974460368766813e-08,0.0,2.0629771313451783e-07
2013,9.399351341699003e-08,0.0,2.3428650308687793e-07
2014,1.1043770342666903e-07,0.0,2.2390703691144154e-07
2015,9.885926033348369e-08,0.0,2.325187580254351e-07
2016,1.0253133098103717e-07,0.0,2.1479796430412534e-07
2017,1.0867440636275205e-07,0.0,2.6413920295453863e-07
2018,9.55142667180553e-08,0.0,2.638259104514873e-07
2019,1.0305990372216911e-07,0.0,2.397928540176508e-07
