year,en_ADP axe_NOUN,en_ADP max_NOUN
1800,8.174827570428533e-08,0.0
1801,2.3811825844433088e-09,0.0
1802,6.713520406265161e-09,2.2378401354217203e-09
1803,1.755305234496518e-08,0.0
1804,7.4155526164076946e-09,0.0
1805,3.1271653710973624e-08,2.842877711017877e-09
1806,5.4751712497136396e-08,0.0
1807,2.562259560079383e-08,5.693910232196231e-09
1808,9.064295980465431e-09,0.0
1809,9.036122072814123e-09,0.0
1810,0.0,1.4040760554223652e-08
1811,2.2563691359778204e-08,2.5070767684098882e-09
1812,1.0668832928217853e-08,2.6672082320544632e-09
1813,2.300593315851529e-08,0.0
1814,3.1466771410748606e-09,0.0
1815,5.933891955578474e-08,0.0
1816,6.489290882427667e-08,0.0
1817,7.784366928831332e-09,1.556873407970727e-09
1818,9.536941902865692e-09,0.0
1819,8.280840013696888e-09,1.035105001712111e-09
1820,1.898636980968149e-08,0.0
1821,2.5639868894700157e-08,0.0
1822,7.318699601910339e-08,0.0
1823,6.917880934764753e-09,0.0
1824,2.863178316658832e-08,3.3684450784221553e-09
1825,9.421824387345623e-08,8.805443041381977e-10
1826,2.290075862276808e-08,0.0
1827,8.295545583791863e-09,9.217273055917019e-10
1828,2.5682442839070063e-08,0.0
1829,2.1432940755516938e-08,0.0
1830,2.6092090266160994e-08,0.0
1831,6.860130952190957e-08,0.0
1832,7.170883975504694e-08,0.0
1833,6.486831694019202e-08,1.1583628500844156e-09
1834,6.347480763224667e-08,0.0
1835,5.899208588289184e-08,3.781543966852041e-09
1836,6.787957573806125e-08,6.720750067579218e-10
1837,5.6358917532861597e-08,0.0
1838,9.152634561360173e-08,1.2624323808552163e-09
1839,1.0067724076634477e-07,2.0974426639952526e-09
1840,1.6306402983445878e-07,0.0
1841,9.951850188372191e-08,6.420548537278137e-10
1842,8.854910049649334e-08,7.379091560011375e-09
1843,1.1636614516419286e-07,0.0
1844,8.726812694703767e-08,5.488561272137815e-10
1845,1.1941688171646092e-07,0.0
1846,1.042101231973902e-07,0.0
1847,1.5424619448367594e-07,0.0
1848,7.240699773092274e-08,0.0
1849,1.2820504480259842e-07,0.0
1850,1.4800011172155791e-07,0.0
1851,8.706741994046752e-08,6.449438760824933e-10
1852,1.2890879474980466e-07,0.0
1853,1.9349059243722877e-07,5.971931837933653e-10
1854,2.0782657372819813e-07,0.0
1855,1.3851105507001193e-07,0.0
1856,1.4133726722320716e-07,1.0354378465748937e-09
1857,1.6450685791369324e-07,0.0
1858,1.7568297039360914e-07,0.0
1859,4.267241138222744e-07,5.092173349652285e-10
1860,1.7896789472615637e-07,9.154367819341758e-10
1861,1.565699960792699e-07,9.431927461278633e-10
1862,3.162590473948512e-07,4.517986262886353e-10
1863,2.23759016648728e-07,0.0
1864,3.4905619372693764e-07,0.0
1865,3.280670455296786e-07,0.0
1866,2.914502204021119e-07,0.0
1867,3.6396085079104523e-07,9.7056229719783e-10
1868,4.4113076569374243e-07,1.975949626142892e-09
1869,2.495478383934824e-07,0.0
1870,5.395739890445839e-07,1.0321287824410774e-08
1871,3.515609705573297e-07,0.0
1872,3.217184598724998e-07,0.0
1873,5.261697992864356e-07,0.0
1874,5.693802336281806e-07,0.0
1875,5.595653647105792e-07,0.0
1876,5.096790687275643e-07,6.04601479992084e-10
1877,4.224229428473336e-07,6.184815992682502e-10
1878,5.157381792741944e-07,1.2078177347163432e-09
1879,4.2520903775766783e-07,0.0
1880,4.794131314156402e-07,1.2835692508872398e-09
1881,5.208462994232832e-07,0.0
1882,3.227861782306718e-07,6.655385131892899e-10
1883,4.303469722799491e-07,6.319338941018771e-10
1884,3.6507384493233985e-07,3.9610181801208455e-09
1885,5.987995450595918e-07,1.2891271383708158e-09
1886,3.2525457527299295e-07,1.936039106809062e-09
1887,5.229668431638856e-07,0.0
1888,4.184805675322423e-07,0.0
1889,5.557176336878911e-07,1.2530273485467092e-09
1890,5.027214342590014e-07,6.554386311474758e-09
1891,5.539197331927426e-07,0.0
1892,5.38465201316285e-07,0.0
1893,5.801228439850092e-07,1.8475249663474358e-09
1894,6.786758035559615e-07,3.780923574225881e-09
1895,4.4537748067341454e-07,0.0
1896,4.239963971031102e-07,0.0
1897,6.170489541545976e-07,7.574727733938857e-09
1898,9.449452704757277e-07,3.960848538042683e-09
1899,5.721043407902471e-07,1.6582735185011188e-09
1900,5.96971119648515e-07,9.863000749454898e-09
1901,6.237032721401192e-07,2.235495566438317e-09
1902,7.640401804565045e-07,4.910283735171106e-09
1903,7.841119895601878e-07,6.480264325148255e-09
1904,5.44987017292442e-07,2.6873125946735854e-09
1905,6.285804374783766e-07,0.0
1906,7.659690481887083e-07,6.68743965759333e-09
1907,7.297694537555799e-07,5.142843373384665e-10
1908,6.203084126354952e-07,4.4202499438483756e-09
1909,6.452653451560764e-07,5.500983557560346e-10
1910,4.82042366911628e-07,0.0
1911,4.62872549178428e-07,5.320374141248863e-10
1912,3.776830510560103e-07,2.083768435579003e-09
1913,5.122687980474439e-07,3.181793939432964e-09
1914,4.1586778820601467e-07,5.3573948055607445e-09
1915,5.678327283931139e-07,4.712304657594757e-09
1916,3.6368498967931373e-07,0.0
1917,3.783416389069316e-07,0.0
1918,2.3317343789130973e-07,2.2972752589112133e-09
1919,3.296409829545155e-07,2.762354511798293e-09
1920,5.080967753201548e-07,6.057785384427916e-09
1921,4.043847070533957e-07,2.2718242842501013e-09
1922,3.6225662825017935e-07,3.6889677978990676e-09
1923,2.1338055944397638e-07,6.369568872344189e-09
1924,2.655674506968353e-07,5.156649773851996e-09
1925,2.0566592695558938e-07,8.798542339150117e-09
1926,2.5859040420073143e-07,5.57306911730393e-09
1927,2.8987983569095377e-07,2.4528294062520217e-08
1928,2.5251551960536744e-07,4.5704163786908225e-09
1929,2.2837832602817798e-07,3.342121912552898e-09
1930,2.1847495190741029e-07,9.453243188239924e-09
1931,3.421606891151896e-07,4.5621426636444085e-09
1932,2.586450591479661e-07,1.0959536611565568e-09
1933,1.9614832069692056e-07,9.176529758292418e-09
1934,2.863597785562888e-07,8.38710612072191e-09
1935,1.55587699168791e-07,5.98414207075848e-09
1936,2.1945733408301749e-07,3.6374143697059935e-09
1937,2.669316927494947e-07,5.036447148221157e-09
1938,2.294843000072433e-07,1.2965214457594243e-09
1939,2.661164728579024e-07,6.117620188206274e-09
1940,2.7132875857205363e-07,5.0715658339584024e-09
1941,1.682356440824151e-07,5.9030051957620344e-09
1942,2.39702728777047e-07,6.068423541449874e-09
1943,1.3645205854118103e-07,0.0
1944,1.83151612986876e-07,9.639558484764166e-09
1945,1.241747327185294e-07,8.714016175304096e-09
1946,1.8375857280261698e-07,4.1763312808029696e-09
1947,2.002706338544158e-07,1.4305045148432782e-08
1948,2.0221710883561173e-07,1.7395020535104777e-08
1949,1.825963522605889e-07,6.8719057111366055e-09
1950,1.6910225042465754e-07,6.381216666184741e-09
1951,2.0256663901818683e-07,2.1322803522849654e-09
1952,1.8769750909086724e-07,5.272402070488624e-09
1953,1.3682760879873967e-07,7.54167928107563e-09
1954,2.1304128949850565e-07,1.3681550115052232e-08
1955,1.7175662492263655e-07,7.508486277174597e-09
1956,1.4128249858913478e-07,7.849027205963921e-09
1957,1.7405024266281544e-07,1.0602045463770082e-08
1958,1.53863723539871e-07,1.8198935525237658e-08
1959,9.61092752049808e-08,1.2401196736178122e-08
1960,1.3841666657299356e-07,9.689166802218097e-09
1961,1.3201503179516294e-07,1.528595028332802e-08
1962,1.2430234619387193e-07,4.439369427622353e-09
1963,8.793832506626131e-08,9.052474436721525e-09
1964,1.2532974835721689e-07,1.0951142992432494e-08
1965,9.0835918342691e-08,4.3776345326485e-09
1966,1.0856586385443734e-07,8.862519385033352e-09
1967,1.1191861659654023e-07,8.874604051634094e-09
1968,6.826952159144639e-08,8.084548558384697e-09
1969,1.0809383610421719e-07,9.537691053607134e-09
1970,7.08203629073978e-08,1.0117194915171268e-08
1971,1.3462602055369643e-07,4.1107179882260425e-09
1972,8.156933262171151e-08,8.208235036111233e-09
1973,1.0419955032148209e-07,2.7566018911961976e-09
1974,8.663380413054256e-08,7.3132431777089835e-09
1975,4.7976435268992645e-08,1.1422960355389478e-08
1976,7.084773301357927e-08,1.1998406435065334e-08
1977,7.757351738746365e-08,8.815172425347129e-09
1978,7.722768913254185e-08,1.5445537071556714e-08
1979,8.426841446862454e-08,1.1118749032590358e-08
1980,6.48107203460313e-08,3.97960553399912e-09
1981,6.452060574702045e-08,1.8344093133393358e-08
1982,6.083352133146036e-08,1.1173504121941846e-08
1983,6.378468953016636e-08,1.9577480414589843e-08
1984,8.640522963787589e-08,1.623722339916256e-08
1985,8.12100324765197e-08,1.5640450490295166e-08
1986,8.032610310237942e-08,1.1988970816112499e-08
1987,8.188494859950879e-08,1.7721369260925712e-08
1988,6.296381371839743e-08,1.3792074093910145e-08
1989,4.225854155492925e-08,1.9757239844153673e-08
1990,7.628111120538961e-08,1.253189690908485e-08
1991,5.3339334726842935e-08,4.68917216167597e-09
1992,8.154717079378315e-08,1.3223866057732181e-08
1993,5.594599628011565e-08,8.862732159276021e-09
1994,4.641935547056164e-08,7.912389854425328e-09
1995,6.94073705176379e-08,5.9646960148818096e-09
1996,5.3380922793166974e-08,1.6548085568501847e-08
1997,4.4592518122499314e-08,7.671831392386252e-09
1998,4.291316457738503e-08,8.582632937681467e-09
1999,2.0520202781426633e-07,3.1991407301035224e-09
2000,6.494506266108147e-08,1.4137700565797218e-08
2001,4.687896648647438e-08,9.20054482600463e-09
2002,4.950780407853017e-08,1.0076809053849445e-08
2003,3.9169076870848585e-08,5.000307390368164e-09
2004,4.845270495934528e-08,8.80958239690699e-09
2005,4.098412276221097e-08,5.854874363109275e-09
2006,5.270899094966808e-08,1.1118302889467913e-08
2007,4.393927355295091e-08,9.187302835167444e-09
2008,3.193079933794252e-08,1.2772319285536682e-08
2009,6.961560927720711e-08,1.2397300963584712e-08
2010,3.7317963830219014e-08,4.2514138876015295e-09
2011,4.206369297321544e-08,1.0707121411712706e-08
2012,3.199997422598244e-08,8.851056776393307e-09
2013,2.2591912340885756e-08,1.6455838580675675e-08
2014,2.5119163638009923e-08,1.1043770342666903e-08
2015,2.9480453633823345e-08,9.97458915463767e-09
2016,3.541991588917881e-08,1.0356699942093428e-08
2017,1.685459594114036e-08,1.1571812175148466e-08
2018,8.518839855753413e-09,1.4456213948133012e-08
2019,2.015280387013263e-08,1.3520234931618802e-08
