year,en_ADP archer_NOUN,en_ADP marchés_NOUN
1914,4.68772043404897e-09,4.018046340092951e-09
1915,2.3561523843085297e-09,1.295883844676382e-08
1916,1.0987462051303964e-09,2.8567400889301098e-08
1917,0.0,2.7416060532914344e-08
1918,4.594550517822427e-09,1.2635013924011673e-08
1919,1.012863304339362e-08,1.1970202606903513e-08
1920,2.2716695191604686e-09,1.4387239843927091e-08
1921,1.5145494858259667e-09,4.543648568500203e-09
1922,6.640141769764796e-09,8.853522359686394e-09
1923,1.0615948120573648e-08,1.8047112249064412e-08
1924,3.867487219366694e-09,1.4180787211159895e-08
1925,1.0998177923937646e-09,2.0896537833436923e-08
1926,1.1146138456652466e-09,1.4489980437737415e-08
1927,4.4596899506643695e-09,1.3379070296082318e-08
1928,3.4278122562625413e-09,1.5996457491951332e-08
1929,3.342121912552898e-09,1.3368487650211591e-08
1930,7.352522590764465e-09,9.453243521306831e-09
1931,2.2810713318222042e-09,2.5091784650044247e-08
1932,9.863582839386709e-09,6.575722188983946e-09
1933,2.2941324395731044e-09,1.261772819560747e-08
1934,7.188948103475923e-09,8.38710612072191e-09
1935,1.196828414151696e-09,1.555876849579363e-08
1936,7.274828739411987e-09,1.091224310911798e-08
1937,0.0,7.554670666820584e-09
1938,5.186085783037697e-09,5.186085783037697e-09
1939,0.0,3.364691281149135e-08
1940,2.5357829169792012e-09,2.2822046474857416e-08
1941,2.9515025978810172e-09,2.066051907334554e-08
1942,6.068423541449874e-09,2.1239483061208375e-08
1943,0.0,2.9032351633873077e-08
1944,6.4263723231761105e-09,1.2852744646352221e-08
1945,0.0,1.5249527862692958e-08
1946,1.3921104269343232e-09,1.9489545977080525e-08
1947,3.5762612871081956e-09,2.5033829231801974e-08
1948,0.0,1.9569398546082084e-08
1949,9.817008317369869e-10,4.221313587571274e-08
1950,0.0,4.785912754989852e-08
1951,3.1984206394497505e-09,3.305034623757308e-08
1952,1.0544803918932644e-09,2.1089607171731473e-08
1953,2.1547654771580937e-09,2.3702419582605216e-08
1954,0.0,2.9317607896928166e-08
1955,1.6894095011821264e-08,1.0324168187025862e-08
1956,3.488456634670456e-09,1.4825940697349438e-08
1957,1.7670075402875796e-09,3.0922631566454584e-08
1958,1.6544486891589827e-09,3.308897317255699e-08
1959,0.0,1.6276571201956358e-08
1960,0.0,2.4914999841030294e-08
1961,6.948159270159238e-10,2.153929301584867e-08
1962,3.170978146727066e-09,2.9807195656150753e-08
1963,2.5864212993553792e-09,2.198458126656533e-08
1964,3.041984220075733e-09,2.6769461258790983e-08
1965,5.472043373977442e-10,3.6115487489496445e-08
1966,4.985167390003653e-09,1.6617224929404983e-08
1967,1.4791006197611978e-09,2.6623811821835375e-08
1968,8.982831700699023e-10,2.335536153363904e-08
1969,1.8167031212712459e-09,4.178417298272841e-08
1970,1.3796175313274261e-09,2.851209579546321e-08
1971,2.5691987426412766e-09,4.2134857602960096e-08
1972,5.130146862875051e-10,1.744250005542014e-08
1973,2.756601946707349e-09,2.4809416354631963e-08
1974,5.063014563155832e-09,3.3190873383048825e-08
1975,1.1422960355389478e-09,3.255543745694922e-08
1976,4.570821499072508e-09,3.028169359708954e-08
1977,3.526069214387917e-09,2.7620874920586402e-08
1978,4.75247319275951e-09,2.5544542703315187e-08
1979,8.192762912528906e-09,2.9259866751729646e-08
1980,3.411090521154847e-09,3.013129928897129e-08
1981,2.5302198114474095e-09,3.60556305922799e-08
1982,1.8622506869903077e-09,2.483000827169235e-08
1983,3.157658134966823e-09,4.0418022706489865e-08
1984,4.059305780401701e-09,2.3196033538397387e-08
1985,2.4062232206745193e-09,2.887467942525035e-08
1986,2.3977941854269602e-09,2.997242726232585e-08
1987,1.8332451112712533e-09,3.0554083707556856e-08
1988,2.99827696004229e-09,4.1376221338040864e-08
1989,1.0976244357863152e-09,2.7440610561590972e-08
1990,1.6345953479657283e-09,3.8140555602694803e-08
1991,4.68917216167597e-09,4.982245488394099e-08
1992,1.1019888335184191e-09,3.361066092111287e-08
1993,1.661762283333701e-09,4.20979760495932e-08
1994,3.164955852952289e-09,3.059457387433184e-08
1995,1.626735190995987e-09,4.0668381884323423e-08
1996,2.135236876199542e-09,4.3772356406179824e-08
1997,1.438468344439059e-09,9.9733804326263e-08
1998,4.291316191284977e-09,3.957547112243276e-08
1999,3.1991407301035224e-09,4.0217770141959264e-08
2000,3.5344251969604557e-09,5.1690968172479757e-08
2001,5.695575122643959e-09,3.899278464003508e-08
2002,3.066854992184176e-09,4.7317191054219165e-08
2003,7.917153710401692e-09,4.791961444317039e-08
2004,2.642874807889939e-09,4.1405036566022346e-08
2005,2.251874686720612e-09,2.9724747108161864e-08
2006,4.941467679486777e-09,3.70610084288181e-08
2007,3.1955835755326234e-09,5.472436925835211e-08
2008,4.683183701947868e-09,4.725757951629106e-08
2009,3.337734755248789e-09,4.1483273260922715e-08
2010,1.4171379625338432e-09,2.9759895880943077e-08
2011,3.82397197240536e-10,7.265546564383385e-08
2012,1.7021263287730903e-09,4.493613747769132e-08
2013,2.5102125378317908e-09,3.6537537662084674e-08
2014,2.381989674948848e-09,3.746220011979773e-08
2015,3.5465205910911735e-09,4.898631511540685e-08
2016,2.071340043929837e-09,3.749125437879641e-08
2017,3.018733624182701e-09,6.138091573903992e-08
2018,2.8396132667474205e-09,6.427852206059015e-08
2019,7.65296326310505e-10,1.0739658762304316e-07
