year,en_ADP amie_NOUN,en_ADP mamie_NOUN
1888,6.404021091199752e-08,0.0
1889,9.33505359124176e-08,1.2530273485467092e-09
1890,3.86708803867819e-08,0.0
1891,6.055508805502541e-08,0.0
1892,7.020733683305025e-08,0.0
1893,6.83584249205893e-08,6.158416554491453e-10
1894,8.570093745774443e-08,0.0
1895,8.064943513019784e-08,0.0
1896,8.845543181257298e-08,0.0
1897,5.5353779560007865e-08,0.0
1898,5.488604415404552e-08,1.13167097914868e-09
1899,7.572782401155109e-08,0.0
1900,6.904100757765264e-08,5.191053142894475e-10
1901,6.203500296786402e-08,0.0
1902,5.892340482205327e-08,0.0
1903,7.560308290521789e-08,0.0
1904,7.578221783433037e-08,0.0
1905,7.276670221934012e-08,5.160759042333041e-10
1906,9.413857754436705e-08,2.0576737536082135e-09
1907,6.634267890603951e-08,0.0
1908,6.679488961935931e-08,4.911389073214423e-10
1909,7.041258953677243e-08,0.0
1910,1.1543365185939791e-07,5.344150677544235e-10
1911,6.437652633195512e-08,0.0
1912,7.241095606458359e-08,5.209421227725386e-10
1913,6.681766961946778e-08,5.30298971401777e-10
1914,8.504864423830583e-08,6.696743715117748e-10
1915,1.0838301278681683e-07,0.0
1916,9.668966627351949e-08,0.0
1917,9.102132381144656e-08,0.0
1918,7.466144325007917e-08,1.1486376294556067e-09
1919,9.944476175860473e-08,0.0
1920,9.465289974031066e-08,7.572231730534895e-10
1921,9.314479632038797e-08,0.0
1922,5.5334517412575224e-08,0.0
1923,8.280439223184999e-08,0.0
1924,7.60605869398745e-08,0.0
1925,5.059161689580094e-08,0.0
1926,8.136681373116517e-08,0.0
1927,1.44939923396592e-07,0.0
1928,8.798051875924529e-08,0.0
1929,9.914961340840023e-08,0.0
1930,8.928062822377569e-08,0.0
1931,8.325910361151045e-08,0.0
1932,7.342889862815838e-08,0.0
1933,4.244144946596862e-08,0.0
1934,7.188948103475923e-08,0.0
1935,7.77938495843955e-08,0.0
1936,3.8799086610197264e-08,0.0
1937,4.5328025777280345e-08,0.0
1938,6.612259539906518e-08,0.0
1939,6.882322622914216e-08,0.0
1940,6.339457314652464e-08,0.0
1941,3.5418032950929046e-08,0.0
1942,5.158160121254696e-08,0.0
1943,4.935499831049128e-08,0.0
1944,6.7476911169706e-08,0.0
1945,6.753362669087437e-08,0.0
1946,7.238973953604955e-08,0.0
1947,5.006765979587158e-08,0.0
1948,5.2185062715537356e-08,0.0
1949,4.712163814701853e-08,0.0
1950,7.232046073113452e-08,0.0
1951,8.422507136174318e-08,0.0
1952,3.4797852932477724e-08,0.0
1953,4.2017925361292896e-08,2.1547654771580937e-09
1954,8.013479657620337e-08,0.0
1955,4.6928037900073605e-08,0.0
1956,5.2326850186190654e-08,0.0
1957,4.152467669715776e-08,0.0
1958,4.7979010986409776e-08,0.0
1959,4.2629114460623896e-08,0.0
1960,6.436374988538773e-08,0.0
1961,4.863711566827078e-08,0.0
1962,6.722473466780343e-08,0.0
1963,4.590897928480331e-08,0.0
1964,4.380457219177458e-08,0.0
1965,4.1587529864273165e-08,0.0
1966,5.926810109357916e-08,0.0
1967,4.1907851799916074e-08,0.0
1968,6.467638555274213e-08,0.0
1969,5.359274310445805e-08,0.0
1970,4.690699598186576e-08,4.5987250119061684e-10
1971,5.3439333069782435e-08,0.0
1972,3.5398013409349005e-08,0.0
1973,2.536073712144926e-08,5.513203782392395e-10
1974,2.3627400480563665e-08,0.0
1975,2.4559364319998167e-08,0.0
1976,3.028169176522155e-08,0.0
1977,2.5270161796431267e-08,0.0
1978,3.089107636355948e-08,0.0
1979,3.920822211345154e-08,0.0
1980,3.2405357730525e-08,0.0
1981,3.795329839295647e-08,0.0
1982,2.7933760748943826e-08,0.0
1983,4.483874249672226e-08,0.0
1984,3.4214150290701184e-08,2.3196033982486597e-09
1985,2.5265342928904033e-08,0.0
1986,2.6975183919919488e-08,0.0
1987,3.788706381957496e-08,6.110816852533674e-10
1988,3.17817344663851e-08,5.996553809062277e-10
1989,4.445379042650188e-08,0.0
1990,2.8332985346768425e-08,5.44865097484859e-10
1991,2.9307325899452508e-08,1.1722930404189924e-09
1992,3.4161655337872077e-08,1.65298330578878e-09
1993,3.157348160698348e-08,0.0
1994,2.5847141205126434e-08,5.274926606624319e-10
1995,3.4703684148595926e-08,0.0
1996,3.416378979714807e-08,1.067618438099771e-09
1997,4.5072006571444945e-08,1.438468344439059e-09
1998,3.433052919721291e-08,4.768129224785866e-10
1999,3.884670976561644e-08,3.1991408688814005e-09
2000,2.8717204836326005e-08,4.4180314962005696e-10
2001,3.066848264232647e-08,4.3812117822561447e-10
2002,3.899287087660852e-08,2.1906108038649563e-09
2003,3.5418846189294584e-08,2.0834614589126943e-09
2004,2.6869226510406463e-08,8.809582507929292e-10
2005,3.648037294468054e-08,2.2518747977429143e-09
2006,4.076710835576591e-08,8.235779835885637e-10
2007,4.913209616930203e-08,7.988958938831558e-10
2008,5.5772459761627147e-08,1.2772319035736501e-09
2009,6.15096837908169e-08,2.384096253749135e-09
2010,7.038451332874729e-08,9.447586046817946e-10
2011,7.647943767175036e-08,3.82397197240536e-10
2012,8.408504159618246e-08,2.723402198201441e-09
2013,1.1797999066587295e-07,2.2312999781171072e-09
2014,1.0805571148964077e-07,3.031623174720721e-09
2015,1.1903010133096359e-07,2.881548027966474e-09
2016,1.3153008682209588e-07,2.071340099440988e-09
2017,9.785727872468897e-08,3.018733707449428e-09
2018,1.4972506612309644e-07,3.872200171617379e-09
2019,1.272942924401832e-07,4.3366792379373464e-09
