year,en_ADP ami_NOUN,en_ADP mamie_NOUN
1853,5.601672001809277e-07,5.971931837933653e-10
1854,5.206055946338495e-07,5.195664454227256e-10
1855,4.898303025413497e-07,0.0
1856,5.632781865383407e-07,0.0
1857,7.112358790806184e-07,4.881509085841174e-10
1858,6.073051839194932e-07,1.468102750479261e-09
1859,5.968026908220736e-07,0.0
1860,5.694016795843027e-07,0.0
1861,5.71574785723783e-07,0.0
1862,5.755914573857268e-07,0.0
1863,5.868679577858416e-07,0.0
1864,6.774950724874884e-07,0.0
1865,5.44111197875452e-07,0.0
1866,5.546798504951767e-07,0.0
1867,6.124247988736897e-07,0.0
1868,4.1198548883514263e-07,0.0
1869,5.606279893655142e-07,0.0
1870,5.946208725404745e-07,0.0
1871,4.5989697827764076e-07,0.0
1872,5.962676463688865e-07,1.2094678591978436e-09
1873,4.4176713176469207e-07,0.0
1874,5.27558009721929e-07,0.0
1875,5.624261092407323e-07,0.0
1876,4.7098456246175147e-07,0.0
1877,5.127212712174867e-07,6.184815992682502e-10
1878,5.568039509462608e-07,0.0
1879,4.856913573547672e-07,0.0
1880,5.776061868800753e-07,0.0
1881,5.201490571593581e-07,0.0
1882,5.417483377456733e-07,6.655385131892899e-10
1883,5.396715199168511e-07,6.319338941018771e-10
1884,5.215340346254038e-07,0.0
1885,4.479716833039049e-07,0.0
1886,4.646493998450296e-07,0.0
1887,4.981569690087895e-07,0.0
1888,4.609626795826216e-07,0.0
1889,4.686322325753167e-07,1.2530273485467092e-09
1890,4.771593280494812e-07,0.0
1891,5.150369886131045e-07,0.0
1892,4.732726912592966e-07,0.0
1893,5.83817895360994e-07,6.158416554491453e-10
1894,4.3921727765905416e-07,0.0
1895,4.122751002810787e-07,0.0
1896,4.558403530197097e-07,0.0
1897,4.993493436522556e-07,0.0
1898,4.2211326878316413e-07,1.13167097914868e-09
1899,4.7481896991996564e-07,0.0
1900,4.926309511432692e-07,5.191053142894475e-10
1901,4.672185847098831e-07,0.0
1902,3.942958048952505e-07,0.0
1903,4.946601661615091e-07,0.0
1904,5.068271597963303e-07,0.0
1905,4.391805991099673e-07,5.160759042333041e-10
1906,5.175049708761037e-07,2.0576737536082135e-09
1907,5.327985963532456e-07,0.0
1908,4.94085764302099e-07,4.911389073214423e-10
1909,4.785855726718857e-07,0.0
1910,5.221235479524466e-07,5.344150677544235e-10
1911,4.761734717639854e-07,0.0
1912,5.068766650850876e-07,5.209421227725386e-10
1913,5.027234246668399e-07,5.30298971401777e-10
1914,4.634146528736949e-07,6.696743715117748e-10
1915,3.934774460701007e-07,0.0
1916,4.7246086243291074e-07,0.0
1917,4.891025238151769e-07,0.0
1918,4.674955063066477e-07,1.1486376294556067e-09
1919,4.336896479717467e-07,0.0
1920,4.119294008120278e-07,7.572231730534895e-10
1921,4.778403561722655e-07,0.0
1922,4.81041406708016e-07,0.0
1923,4.777176525472271e-07,0.0
1924,4.6152014743228165e-07,0.0
1925,5.25712925858457e-07,0.0
1926,5.2498312896887e-07,0.0
1927,6.343908891537353e-07,0.0
1928,4.776085136271035e-07,0.0
1929,5.369675739608226e-07,0.0
1930,4.527053016900595e-07,0.0
1931,3.866415774211873e-07,0.0
1932,4.1755835855639134e-07,0.0
1933,3.911495767283668e-07,0.0
1934,4.253460890168981e-07,0.0
1935,4.212836106631812e-07,0.0
1936,4.2921488674352304e-07,0.0
1937,4.3817091022191335e-07,0.0
1938,3.837703358433586e-07,0.0
1939,4.159981852325245e-07,0.0
1940,4.057252718236981e-07,0.0
1941,3.8664683188471827e-07,0.0
1942,3.853448902191303e-07,0.0
1943,4.470982313264926e-07,0.0
1944,4.723383657534441e-07,0.0
1945,4.3787930081862214e-07,0.0
1946,4.27377892187053e-07,0.0
1947,4.994845053118979e-07,0.0
1948,3.935623400508348e-07,0.0
1949,3.779548238824759e-07,0.0
1950,4.456216498027743e-07,0.0
1951,4.211253631369871e-07,0.0
1952,3.6274125125856926e-07,0.0
1953,4.2448881121259774e-07,2.1547654771580937e-09
1954,3.5572032652808616e-07,0.0
1955,3.8293279835954763e-07,0.0
1956,4.098936510210649e-07,0.0
1957,3.5163448686148513e-07,0.0
1958,3.4081644395556054e-07,0.0
1959,3.805617314611709e-07,0.0
1960,3.9102707405369586e-07,0.0
1961,4.043828587541043e-07,0.0
1962,4.084219944466838e-07,0.0
1963,3.5239989459867616e-07,0.0
1964,3.5956252641966557e-07,0.0
1965,3.7428775456760377e-07,0.0
1966,3.766570806362779e-07,0.0
1967,3.431513495577576e-07,0.0
1968,3.435933217943443e-07,0.0
1969,3.547112772395167e-07,0.0
1970,3.683578828628242e-07,4.5987250119061684e-10
1971,2.8929177009473506e-07,0.0
1972,2.89853300916576e-07,0.0
1973,2.800707536998459e-07,5.513203782392395e-10
1974,2.4977537593784405e-07,0.0
1975,2.6329922242496195e-07,0.0
1976,2.8281958597276e-07,0.0
1977,2.192039669779433e-07,0.0
1978,2.744553109224057e-07,0.0
1979,2.4344208215953955e-07,0.0
1980,2.876686155950381e-07,0.0
1981,2.618777461549371e-07,0.0
1982,2.687848552618277e-07,0.0
1983,2.570333554885451e-07,0.0
1984,2.3543974325690442e-07,2.3196033982486597e-09
1985,2.5145032545026424e-07,0.0
1986,2.847380478065986e-07,0.0
1987,2.0410129009107436e-07,6.110816852533674e-10
1988,2.4465938919249197e-07,5.996553809062277e-10
1989,2.2885468808908627e-07,0.0
1990,2.3374712476709192e-07,5.44865097484859e-10
1991,2.584906031444234e-07,1.1722930404189924e-09
1992,2.688852722698698e-07,1.65298330578878e-09
1993,2.2710751146348684e-07,0.0
1994,2.5161401051576604e-07,5.274926606624319e-10
1995,2.678690638191483e-07,0.0
1996,2.4982271540352485e-07,1.067618438099771e-09
1997,2.325523777990668e-07,1.438468344439059e-09
1998,2.3316152386598787e-07,4.768129224785866e-10
1999,2.157134879610112e-07,3.1991408688814005e-09
2000,2.0455485794101946e-07,4.4180314962005696e-10
2001,2.146793796065083e-07,4.3812117822561447e-10
2002,2.777694469990877e-07,2.1906108038649563e-09
2003,2.566824557348468e-07,2.0834614589126943e-09
2004,2.523945461518906e-07,8.809582507929292e-10
2005,2.571641095627797e-07,2.2518747977429143e-09
2006,2.7301609817342865e-07,8.235779835885637e-10
2007,2.8201024093732485e-07,7.988958938831558e-10
2008,2.8354547643161254e-07,1.2772319035736501e-09
2009,3.1708478775982485e-07,2.384096253749135e-09
2010,3.457816530882951e-07,9.447586046817946e-10
2011,3.2886157974587604e-07,3.82397197240536e-10
2012,4.0612734508727044e-07,2.723402198201441e-09
2013,4.166952702888693e-07,2.2312999781171072e-09
2014,6.097893887613282e-07,3.031623174720721e-09
2015,4.996160871684197e-07,2.881548027966474e-09
2016,5.544977126348272e-07,2.071340099440988e-09
2017,3.80611996142477e-07,3.018733707449428e-09
2018,4.817016865388268e-07,3.872200171617379e-09
2019,5.226973929239875e-07,4.3366792379373464e-09
