year,son_DET axe_NOUN,son_DET max_NOUN
1879,3.1701289717744885e-06,4.887460214320072e-09
1880,2.517721103600934e-06,1.9253538763308597e-09
1881,2.878948354378963e-06,6.275256869692214e-09
1882,2.8019172226834144e-06,5.989846618703609e-09
1883,3.2538276499849417e-06,0.0
1884,3.5893427465794048e-06,4.621187876807653e-09
1885,3.329170887411692e-06,0.0
1886,3.3564466406232896e-06,6.453463874400711e-10
1887,3.1280076910888965e-06,5.223139809551469e-09
1888,2.9750163292874277e-06,3.804368819970705e-09
1889,2.9583975766911408e-06,3.132568371366773e-09
1890,3.095636717631578e-06,0.0
1891,3.7907486998278728e-06,5.099375810502238e-09
1892,2.8465315793368973e-06,6.268512375839919e-10
1893,2.8987667555213648e-06,2.4633666773077323e-09
1894,2.8338021920149004e-06,8.822155450616265e-09
1895,2.674672295199798e-06,2.4074457982692365e-09
1896,3.026355329893704e-06,2.3588115349859606e-09
1897,2.792161087228351e-06,1.7480140668268973e-09
1898,2.6396225933922324e-06,4.52668391659472e-09
1899,2.5681129045551643e-06,0.0
1900,2.622519993167316e-06,3.114631885736685e-09
1901,2.627824926548783e-06,6.147612863216523e-09
1902,9.525950368072245e-06,3.928227076954727e-09
1903,2.6671687294310686e-06,3.2401321625741275e-09
1904,2.5706833355343406e-06,1.0749250378694342e-08
1905,1.928575610321559e-06,3.6125313851442797e-09
1906,2.2968783532917314e-06,3.6009290549365858e-09
1907,2.29422251329936e-06,4.114274698707732e-09
1908,2.335365522299071e-06,1.4734167219643268e-09
1909,2.5502560667689522e-06,7.701377036095636e-09
1910,2.640544746412843e-06,1.6032452032632705e-09
1911,2.9863260131435254e-06,4.25629931299909e-09
1912,2.8693491387343784e-06,1.0418842455450772e-09
1913,3.3058836912402967e-06,2.121195941118259e-09
1914,2.7342804713725855e-06,4.018046340092951e-09
1915,2.321988185727264e-06,2.3561523843085297e-09
1916,1.996421776340185e-06,1.0987462051303964e-09
1917,1.9947926510610614e-06,1.0966424435210342e-09
1918,2.323694008765642e-06,0.0
1919,2.2771010108613154e-06,9.207848372660976e-10
1920,2.5094376994161394e-06,3.786115865267448e-09
1921,2.885216659365142e-06,3.0290990271630847e-09
1922,2.3424945361227856e-06,1.2542490601674672e-08
1923,2.0393236930260628e-06,9.554353308516284e-09
1924,2.16579285350349e-06,2.578324886925998e-09
1925,1.6244308653767803e-06,3.299453377181294e-09
1926,1.8012160190039594e-06,4.458455382660986e-09
1927,1.5753854967215375e-06,8.919379901328739e-09
1928,1.8041719194172856e-06,4.570416489713125e-09
1929,1.7245348757910506e-06,2.2280812750352652e-09
1930,1.6721737381431012e-06,1.0503603542488804e-09
1931,1.7598464978618722e-06,1.1405356659111021e-09
1932,1.552966395479416e-06,1.4247397261968331e-08
1933,2.06357220378095e-06,9.176529758292418e-09
1934,1.6139188332431331e-06,7.188948103475923e-09
1935,1.8514936073188437e-06,5.98414207075848e-09
1936,1.960566322622981e-06,2.424942913137329e-09
1937,1.7212058054383306e-06,1.2591117926064044e-08
1938,1.6375066138607508e-06,2.5930428915188486e-09
1939,1.7052866496669594e-06,3.058810094103137e-09
1940,1.8561930410498917e-06,0.0
1941,1.806319573915971e-06,5.9030051957620344e-09
1942,2.014716638853997e-06,0.0
1943,2.061297003308482e-06,0.0
1944,1.9793227039599515e-06,6.4263723231761105e-09
1945,1.7798377953681666e-06,4.357008087652048e-09
1946,1.6385139574026653e-06,6.960552134671616e-09
1947,1.5842837761681494e-06,3.5762612871081956e-09
1948,1.7558098299730318e-06,3.2615663503321457e-09
1949,1.53145335346494e-06,2.9451024952109606e-09
1950,1.7718511813313853e-06,3.190608444114673e-09
1951,1.6983613306820189e-06,5.3307008807124134e-09
1952,1.8463952073943801e-06,1.687168582620302e-08
1953,1.6246932048602503e-06,1.1851210235391818e-08
1954,1.6271272471612974e-06,1.5636057337786724e-08
1955,1.5354854738802715e-06,2.3464019616170617e-08
1956,1.5767824379508966e-06,1.1337483840634377e-08
1957,1.4038874454058714e-06,1.1485549067380418e-08
1958,1.4716320677621297e-06,1.7371711402702772e-08
1959,1.4253625622018262e-06,1.240119618106661e-08
1960,1.5530349735115578e-06,7.612916741450704e-09
1961,1.3826836422481392e-06,2.779263652552544e-09
1962,1.2544389811353085e-06,5.7077609305622445e-09
1963,1.2485948488460963e-06,6.466053026343843e-09
1964,1.1413524525494267e-06,2.433587276140514e-09
1965,1.2323041218564867e-06,1.1491291029841477e-08
1966,1.1742838985639992e-06,7.754704434148607e-09
1967,1.2118764409763116e-06,7.888537156830466e-09
1968,1.1772001311527447e-06,1.1228539764651657e-08
1969,1.0150829155008978e-06,9.991866889436096e-09
1970,8.898533057077884e-07,3.6789800095249348e-09
1971,1.0780357868611645e-06,1.541519245584766e-09
1972,9.54207301617771e-07,3.0780881177250308e-09
1973,8.418661998632615e-07,1.3783009178425232e-08
1974,8.511490108276121e-07,1.6876715580593782e-09
1975,8.3444724907622e-07,1.7134440533084216e-09
1976,7.450438914702318e-07,1.142705374768127e-09
1977,6.87583488812038e-07,2.9383909194713453e-09
1978,7.063362978954046e-07,2.3762365408686037e-09
1979,6.928736198119623e-07,1.1703946700691858e-09
1980,8.56752187416987e-07,1.7055452605774235e-09
1981,7.255405485295796e-07,1.897664858585557e-09
1982,6.927572329118448e-07,1.2415004579935385e-09
1983,6.725811534380455e-07,1.2630632095778083e-09
1984,6.860226875460285e-07,5.799008495621649e-09
1985,6.68328524966455e-07,4.812446330326736e-09
1986,6.76777426988906e-07,1.7983456390702202e-09
1987,6.923555453397512e-07,3.6664902225425067e-09
1988,6.16445728240933e-07,5.396898483667201e-09
1989,5.965588947276501e-07,2.1952488715726304e-09
1990,6.48389452351239e-07,2.724325487424295e-09
1991,5.287041719981289e-07,3.5168792322792797e-09
1992,5.6421831118314e-07,7.162927584403178e-09
1993,5.866020451605891e-07,8.862732159276021e-09
1994,5.691645679206658e-07,8.967375231261343e-09
1995,5.883359293079593e-07,6.506940930517402e-09
1996,5.364782929007106e-07,9.074756945892659e-09
1997,5.197665799983042e-07,2.3974471297094624e-09
1998,5.297391787451033e-07,1.43043876743576e-09
1999,5.552794348773205e-07,2.285100553223174e-09
2000,5.129334432751875e-07,2.2090156370779823e-09
2001,4.998962666036277e-07,3.066848330846028e-09
2002,5.27499055991143e-07,3.943099291525698e-09
2003,5.371163851464189e-07,5.000307723435071e-09
2004,5.413488448624548e-07,2.642874807889939e-09
2005,5.42251445523334e-07,7.205999241755023e-09
2006,5.723866820517287e-07,2.058944903460258e-09
2007,5.460453280647926e-07,1.997239706952314e-09
2008,6.186059771096097e-07,1.7029758714315335e-09
2009,7.214275150602134e-07,5.245011758248097e-09
2010,6.008664605872127e-07,1.8895172093635892e-09
2011,7.085820321606207e-07,4.20636914189032e-09
2012,7.765100473733355e-07,8.851056998437912e-09
2013,6.426143901450132e-07,4.462600067256517e-09
2014,6.613269345479011e-07,6.063246571486047e-09
2015,7.359030407272371e-07,7.536356649850973e-09
2016,7.815165830038495e-07,8.699628128994163e-09
2017,6.540589314596446e-07,1.0062445543468357e-08
2018,6.918330726080058e-07,1.0842160058643913e-08
2019,6.107064773885895e-07,1.1734543559072108e-08
