year,en_ADP hôtel_NOUN,en_ADP motel_NOUN
1800,5.973912209356058e-08,0.0
1801,3.333655484993869e-08,0.0
1802,2.6854081625060644e-08,0.0
1803,1.1702034896643454e-08,0.0
1804,4.943701981119375e-08,0.0
1805,2.8428777332223376e-08,0.0
1806,4.034336864577881e-08,0.0
1807,4.555128185756985e-08,0.0
1808,4.078933191209444e-08,0.0
1809,3.388545621874073e-08,0.0
1810,6.318342382627407e-08,0.0
1811,3.5099072981381596e-08,0.0
1812,4.5342538612658245e-08,0.0
1813,4.3136125782439194e-08,0.0
1814,4.72001566720337e-08,0.0
1815,8.091670622434322e-08,0.0
1816,4.6352075955269356e-08,0.0
1817,3.892183464415666e-08,0.0
1818,6.914282812964245e-08,0.0
1819,2.6912730377581795e-08,0.0
1820,2.7292906601417144e-08,0.0
1821,3.550135829755163e-08,0.0
1822,5.714601059025881e-08,0.0
1823,4.842516754255399e-08,0.0
1824,5.894778887238772e-08,0.0
1825,5.547429182684027e-08,0.0
1826,7.134467283620438e-08,0.0
1827,2.5808365222701468e-08,0.0
1828,7.33784091266898e-08,0.0
1829,4.029392774995699e-08,0.0
1830,3.3397874021900975e-08,0.0
1831,4.989185953263586e-08,0.0
1832,2.0294954272692678e-08,0.0
1833,3.127579673023462e-08,0.0
1834,8.774458848392896e-08,0.0
1835,6.277362984974388e-08,0.0
1836,5.9142601038786324e-08,0.0
1837,5.4967339568889884e-08,0.0
1838,5.9334322788373584e-08,0.0
1839,3.216078447998427e-08,0.0
1840,6.051203910173442e-08,0.0
1841,5.1364386521868255e-08,0.0
1842,6.708264743693348e-08,0.0
1843,3.2488010504039266e-08,0.0
1844,4.7750483123110143e-08,0.0
1845,4.29677564639519e-08,0.0
1846,4.8006909558750976e-08,0.0
1847,5.608952680091761e-08,0.0
1848,3.378993174152356e-08,0.0
1849,6.116972972591839e-08,0.0
1850,4.5486274302675156e-08,0.0
1851,3.8696632120860386e-08,0.0
1852,6.119912843161046e-08,0.0
1853,7.823230419035099e-08,0.0
1854,4.8319679812891536e-08,0.0
1855,6.04990830765928e-08,5.306937111981824e-10
1856,4.814785881102068e-08,5.177189232874468e-10
1857,6.004256025704535e-08,4.881509085841174e-10
1858,5.4809171867731266e-08,0.0
1859,5.8559993965090484e-08,0.0
1860,3.66174699450994e-08,0.0
1861,5.56483703562094e-08,0.0
1862,6.370360955409993e-08,0.0
1863,7.441984761769049e-08,0.0
1864,5.034464267694716e-08,0.0
1865,5.318734253023649e-08,0.0
1866,6.130672280946214e-08,1.4596839292835284e-09
1867,5.143980352784183e-08,0.0
1868,7.16281718382561e-08,0.0
1869,6.446245137681217e-08,0.0
1870,6.250113138150937e-08,0.0
1871,6.372706229385017e-08,0.0
1872,6.349706471731054e-08,0.0
1873,8.979006960174729e-08,0.0
1874,6.691562504101967e-08,0.0
1875,7.724061878988664e-08,0.0
1876,5.380952994293864e-08,0.0
1877,6.679601272097102e-08,0.0
1878,4.589707236490881e-08,0.0
1879,5.987138684826476e-08,6.10932526790009e-10
1880,5.3268122579552823e-08,0.0
1881,6.90278278980827e-08,0.0
1882,4.2594463067757715e-08,0.0
1883,6.824885900869049e-08,0.0
1884,6.79974796469196e-08,0.0
1885,5.736615893425778e-08,0.0
1886,3.743009013845722e-08,0.0
1887,8.422313069189613e-08,1.3057849246322917e-09
1888,5.643147016343164e-08,0.0
1889,5.388017587648619e-08,6.265136742733546e-10
1890,3.8015442349603745e-08,6.554386478008212e-10
1891,6.437962385419382e-08,0.0
1892,5.578975859066304e-08,0.0
1893,4.3724757592400465e-08,6.158416554491453e-10
1894,6.742646863067137e-08,0.0
1895,6.801034402315054e-08,0.0
1896,6.604672675436518e-08,0.0
1897,5.826713422862895e-08,0.0
1898,7.242694088915869e-08,0.0
1899,7.572782223519425e-08,0.0
1900,8.72096936888056e-08,0.0
1901,6.4270499144925e-08,0.0
1902,4.812078069349468e-08,0.0
1903,6.210253467031635e-08,0.0
1904,7.685713754312928e-08,0.0
1905,6.863809431933987e-08,0.0
1906,7.407625446376187e-08,0.0
1907,7.457122919163339e-08,1.028568674676933e-09
1908,7.710880911560025e-08,4.911389073214423e-10
1909,8.5265244642585e-08,5.500983557560346e-10
1910,9.352264029871549e-08,5.344150677544235e-10
1911,8.831821141086493e-08,0.0
1912,6.980624167596261e-08,0.0
1913,1.0022650887009377e-07,0.0
1914,9.643310772133873e-08,0.0
1915,4.8301124655480976e-08,0.0
1916,5.3838564051389426e-08,0.0
1917,4.6058983849128765e-08,0.0
1918,1.1256648857482787e-07,0.0
1919,4.9722380879302364e-08,0.0
1920,7.34506486743669e-08,0.0
1921,6.209652791966391e-08,0.0
1922,8.632184184120817e-08,0.0
1923,7.325004469649343e-08,0.0
1924,9.668718070621196e-08,0.0
1925,7.258797385389926e-08,0.0
1926,7.579374106114756e-08,0.0
1927,1.0034302677652818e-07,0.0
1928,1.0968999886173947e-07,0.0
1929,8.689516906024153e-08,0.0
1930,8.928062777968648e-08,0.0
1931,5.7026781519198266e-08,0.0
1932,6.575721844814808e-08,0.0
1933,8.144169871826534e-08,0.0
1934,4.193553060360955e-08,0.0
1935,1.077145554972958e-07,0.0
1936,5.2136273076541784e-08,0.0
1937,4.029157973928221e-08,0.0
1938,7.130867873961222e-08,0.0
1939,8.870549539352623e-08,0.0
1940,6.846613587185857e-08,0.0
1941,7.969057236323351e-08,0.0
1942,4.8547389663866625e-08,0.0
1943,9.870999684302717e-08,0.0
1944,6.42637232317611e-08,0.0
1945,8.278315677401338e-08,0.0
1946,7.935029611161326e-08,0.0
1947,1.1205618521969996e-07,0.0
1948,1.3046266023053477e-07,0.0
1949,2.0615717222227659e-07,0.0
1950,1.0103593295340829e-07,0.0
1951,1.1727541737727165e-07,0.0
1952,1.507907003706066e-07,0.0
1953,1.529883553175182e-07,0.0
1954,1.778601506075006e-07,9.772536113672459e-10
1955,1.8958927716639096e-07,0.0
1956,1.9709779497389945e-07,0.0
1957,2.0408936407534384e-07,0.0
1958,1.6379041700709251e-07,0.0
1959,1.6044048223307072e-07,3.100299128533379e-09
1960,1.2526708381699336e-07,1.3841666701708277e-09
1961,2.2025665602498634e-07,1.3896318540318475e-09
1962,1.4903597511661815e-07,2.5367825617905737e-09
1963,1.4354638766533867e-07,0.0
1964,1.7582668032645188e-07,1.2167936658258327e-09
1965,1.335178589911834e-07,0.0
1966,3.5283906285599187e-07,1.1078149508847446e-09
1967,1.656592805154844e-07,1.4791006197611978e-09
1968,1.3968303336220345e-07,8.982831700699023e-10
1969,1.8939129620143547e-07,1.8167031212712459e-09
1970,1.3244328445072284e-07,3.219107425067591e-09
1971,1.438751251470194e-07,3.5968783507200897e-09
1972,1.672427885068828e-07,6.669190977248718e-09
1973,1.5657499385923757e-07,5.513203782392395e-10
1974,1.631415813552195e-07,5.625571675160757e-10
1975,1.679175167801361e-07,5.711480177694739e-09
1976,1.6512092271270262e-07,1.142705374768127e-09
1977,1.486825844665418e-07,0.0
1978,1.61584090996314e-07,1.7821774056514528e-09
1979,1.8784834043827914e-07,1.1703946700691858e-09
1980,1.8874700558058066e-07,1.7055452605774235e-09
1981,2.0621291518807539e-07,1.8976649140967083e-09
1982,2.011230728626856e-07,3.7245013739806154e-09
1983,2.128261558098643e-07,0.0
1984,1.925270800562373e-07,5.799008495621649e-10
1985,1.6181851769658806e-07,3.609334831011779e-09
1986,1.7084283987500726e-07,2.997242676272549e-09
1987,1.9737938528052723e-07,2.4443267410134695e-09
1988,1.8289489300826745e-07,1.798966087207532e-09
1989,2.2556181589195035e-07,1.6464366536794728e-09
1990,1.7163250576324174e-07,3.2691906959314565e-09
1991,1.611902877840521e-07,2.344586080837985e-09
1992,1.967050122786418e-07,5.509944056569793e-09
1993,2.0162714342575327e-07,2.7696036575264316e-09
1994,2.0624962338011699e-07,1.0549853213248639e-09
1995,1.8653230204890292e-07,3.253470381991974e-09
1996,1.665484727908506e-07,2.6690460952494277e-09
1997,1.6590335039090576e-07,7.192341833217597e-09
1998,1.6593089124938842e-07,4.7681290027412615e-09
1999,1.7686677900030645e-07,3.1991407301035224e-09
2000,2.0367125230791316e-07,2.6508188977203417e-09
2001,1.8138216351104575e-07,3.066848330846028e-09
2002,1.3625599493138907e-07,4.38122149670761e-10
2003,1.8126115008954002e-07,2.5001538617175356e-09
2004,1.616558353845221e-07,3.523833003171717e-09
2005,2.2158447343656462e-07,4.503749373441224e-09
2006,2.1660101534592968e-07,3.706100981659688e-09
2007,3.3313957970015906e-07,3.1955835755326234e-09
2008,4.483083957396161e-07,6.811903485726134e-09
2009,4.4725647119214784e-07,1.0490023072406984e-08
2010,4.3884037248531627e-07,1.2754241218715379e-08
2011,7.441449385303667e-07,2.0649448373433188e-08
2012,6.982122426890669e-07,2.0765941854961056e-08
2013,4.247837370741081e-07,1.3666713094551142e-08
2014,4.4153426381754457e-07,2.1004817440939405e-08
2015,5.15575432569193e-07,8.86630147078904e-09
2016,4.5093073808288864e-07,1.2428039930512114e-08
2017,3.8262448498471713e-07,1.0062445099379147e-08
2018,3.978040199470456e-07,1.161660012627408e-08
2019,4.82391807832272e-07,1.4285530980373551e-08
