year,en_ADP ère_NOUN,en_ADP ere_NOUN,en_ADP mer_NOUN
1880,1.9253539207397807e-08,2.6954953824542827e-08,4.359001259501838e-06
1881,2.370652651961791e-08,3.486253646878268e-08,3.210839798484244e-06
1882,3.5939081044489285e-08,2.2628309892525067e-08,3.3782735684440013e-06
1883,1.8958017378167824e-08,1.200674426549142e-08,3.536933952830168e-06
1884,1.7164412113856997e-08,4.621187876807653e-09,3.5213451212712243e-06
1885,4.576401479994274e-08,1.8692343728421434e-08,3.5096486019625672e-06
1886,2.774989482645651e-08,1.2906927693290271e-08,3.7875379232943374e-06
1887,3.395040693021656e-08,2.7421483750345033e-08,3.4479251578289905e-06
1888,1.9655905347804037e-08,2.53624587998047e-09,3.7650570874347977e-06
1889,1.8168895721260014e-08,4.385595886446936e-09,3.751563829368365e-06
1890,3.0150179242127706e-08,9.831579994568074e-09,3.6258865412364116e-06
1891,5.736798147637501e-09,0.0,3.4803241062419943e-06
1892,1.6298132621272998e-08,5.641661360300532e-09,3.151181070748521e-06
1893,9.853466487186324e-09,4.926733243593162e-09,3.596515193216021e-06
1894,1.827446460822557e-08,5.671385139294216e-09,3.3814060502734833e-06
1895,1.5648398132839247e-08,4.213029924926559e-09,3.2873672983768643e-06
1896,1.0024948871034667e-08,4.717623180994224e-09,3.5730097867059385e-06
1897,3.379494017963225e-08,5.2440420894583895e-09,3.299085146402092e-06
1898,2.2067583316243145e-08,5.6583548957434e-10,3.239408282951217e-06
1899,2.266307141951529e-08,3.8693048765026106e-09,3.3624259927478306e-06
1900,3.1665425836990835e-08,7.786579381274805e-09,3.255828590731369e-06
1901,1.956058603980182e-08,6.147612641171918e-09,3.844493416949035e-06
1902,7.365425602756659e-09,4.910283735171106e-09,3.092005655958019e-06
1903,9.1803746826713e-09,8.100330184390714e-09,3.180729827079176e-06
1904,8.061937784020756e-09,4.837162670412454e-09,3.1119079970665098e-06
1905,4.231822359201942e-08,4.1286072338664326e-09,3.7580646932156014e-06
1906,5.658602919567102e-09,1.0288369045596824e-09,3.721817583013376e-06
1907,5.65712765521198e-09,1.028568674676933e-09,3.5989617614973213e-06
1908,1.080505640516094e-08,2.9468334439286537e-09,3.265091393700459e-06
1909,7.151278680339601e-09,1.1001967115120692e-09,3.4991756701074905e-06
1910,1.1222716089775986e-08,4.275320542035388e-09,3.1060203022903465e-06
1911,1.755723388896513e-08,3.7242617878519013e-09,3.3646046535551477e-06
1912,5.730363294986773e-09,5.209421227725386e-10,3.338718091328019e-06
1913,5.302989602995467e-09,1.060597942803554e-09,3.8738339860344695e-06
1914,6.027069510139427e-09,6.696743715117748e-10,4.098407112351765e-06
1915,1.1780761921542648e-09,0.0,4.664003713905629e-06
1916,1.2086208478478966e-08,1.0987462051303964e-09,6.033215381506807e-06
1917,4.934890895924582e-08,2.1932848870420685e-09,3.845925016676688e-06
1918,5.743188147278033e-09,3.44591288836682e-09,3.5791547627894715e-06
1919,2.301962176431971e-08,1.8415696745321952e-09,3.873741878379633e-06
1920,2.5745588771997063e-08,4.543339038320937e-09,3.948918879004282e-06
1921,1.060184651180407e-08,2.2718242842501013e-09,3.3782025319339937e-06
1922,4.426761179843197e-09,1.4755870969551665e-09,4.094016588851446e-06
1923,2.866305948145964e-08,4.246379248229459e-09,3.5998680232296465e-06
1924,2.4494086758863887e-08,3.867487219366694e-09,4.3870198638273905e-06
1925,1.0998178368026856e-08,6.598906754362588e-09,4.046229765464204e-06
1926,2.229227646921572e-08,7.802296586589819e-09,4.257824862463622e-06
1927,6.689535148041159e-09,7.804457524684949e-09,4.354887128243945e-06
1928,9.14083297942625e-09,1.1426041224282812e-09,3.944269401756628e-06
1929,1.6710609784809094e-08,4.4561625500705304e-09,4.543057748662704e-06
1930,5.2518016602221e-09,4.201441416995522e-09,4.077498921617462e-06
1931,6.843213995466613e-09,1.1405356659111021e-09,4.297538296782477e-06
1932,3.616647248350091e-08,1.2055490161699822e-08,4.631500239327124e-06
1933,8.02946331646126e-09,1.261772819560747e-08,4.368028083234776e-06
1934,9.585264137967897e-09,2.3963160344919743e-09,3.8472854626547814e-06
1935,2.2739740757060645e-08,2.393656828303392e-09,3.948336960490906e-06
1936,2.3036957230715416e-08,0.0,4.7116638626221174e-06
1937,2.392312481447334e-08,8.813782592653752e-09,4.238170468795488e-06
1938,5.186085783037697e-09,3.889564337278273e-09,4.183874782626162e-06
1939,1.5294050470515685e-08,0.0,4.577509088221632e-06
1940,1.0143131667916805e-08,1.7750480196809804e-08,4.140933413054881e-06
1941,5.9030051957620344e-09,0.0,4.2147457506303e-06
1942,1.2136847082899749e-08,1.8205270180260413e-08,3.1950250942713865e-06
1943,6.967764676346633e-08,2.9032352077962287e-09,3.814851119443574e-06
1944,2.5705489292704442e-08,6.4263723231761105e-09,3.508799402140994e-06
1945,2.6142048525912287e-08,2.178504043826024e-09,3.96487732245987e-06
1946,9.744772988540262e-09,6.960552134671616e-09,3.5025497524543425e-06
1947,5.960435700558264e-09,7.152522796260996e-09,3.961305367283785e-06
1948,1.0871888278529696e-08,0.0,3.59968216301354e-06
1949,9.817008539414473e-09,2.945102384188658e-09,4.4382695314482135e-06
1950,2.3397795700930146e-08,1.0635361480382244e-09,4.364752456353926e-06
1951,3.5182626589858046e-08,8.529121298117559e-09,4.679289105524731e-06
1952,2.8470971358274255e-08,2.1089607837865287e-09,4.034442028455487e-06
1953,1.8315507332999914e-08,5.386913692895234e-09,4.588572963371007e-06
1954,1.07497895029951e-08,1.9545072227344917e-09,4.602864521530137e-06
1955,2.0648336374051723e-08,9.385607846468247e-10,4.5651594433593345e-06
1956,1.0465369904011368e-08,0.0,4.87250200364997e-06
1957,2.738861759610245e-08,8.835037701437898e-10,4.428120767840937e-06
1958,1.5717262158432277e-08,1.6544486891589827e-09,5.427418763304104e-06
1959,9.300897829689347e-09,3.8753737996444215e-09,4.832591077530424e-06
1960,2.353083417006019e-08,4.8445834566201995e-09,4.934554311830652e-06
1961,5.350082687982649e-08,1.3896318540318475e-09,4.828970908477004e-06
1962,6.976152100435229e-09,2.536782617301725e-09,4.538938007669913e-06
1963,1.2932106940866106e-08,6.466053248388448e-10,4.909027666144539e-06
1964,1.9468698653213323e-08,3.041984220075733e-09,4.898811113207557e-06
1965,9.849678406226303e-09,2.188817405102128e-09,4.7858492848718015e-06
1966,2.6033651678858405e-08,2.8803187945847242e-08,4.949163148637581e-06
1967,1.5284040699725665e-08,4.930335639752315e-09,5.273486948453865e-06
1968,2.1558795637588446e-08,4.042274182047834e-09,5.334005564350264e-06
1969,1.6804504454626112e-08,3.179230406713529e-09,5.575007683944477e-06
1970,1.7015283404475667e-08,1.5175792539290356e-08,6.184825060984167e-06
1971,7.193756701440179e-09,8.22143619849669e-09,5.818207661434371e-06
1972,2.1546616935097518e-08,7.695220183290274e-09,6.0828151831060495e-06
1973,1.1577728109557484e-08,5.513203782392395e-09,6.481322145646118e-06
1974,9.00091468025721e-09,1.0688586127294286e-08,6.846320815157014e-06
1975,1.0851811893530794e-08,1.7134440533084216e-09,7.218739625614035e-06
1976,9.712995741040231e-09,2.285410749536254e-09,7.947515626938184e-06
1977,1.4104276857551667e-08,5.289103655048422e-09,7.835513343934508e-06
1978,1.128712323605896e-08,3.5643548113029055e-09,8.27227356126059e-06
1979,9.363157360553487e-09,2.9259866751729646e-09,7.011249422816945e-06
1980,1.0233271119375331e-08,6.253665918443119e-09,6.9967150153615876e-06
1981,1.5813874654213578e-08,5.060439622894819e-09,6.626645614460358e-06
1982,1.1173503899897241e-08,5.586752060970923e-09,7.310575313113077e-06
1983,1.1999100379966876e-08,6.315316047889041e-10,6.9897919701134015e-06
1984,6.958810416790584e-09,4.0593059469351545e-09,6.63638537901079e-06
1985,1.3234227935754461e-08,3.609334831011779e-09,6.484771517989429e-06
1986,1.1389522214244607e-08,2.9972427317837003e-09,7.424170334502378e-06
1987,1.3443797186596385e-08,2.4443267410134695e-09,7.002385245868936e-06
1988,1.679035044332977e-08,4.797243047249822e-09,6.750920277909245e-06
1989,6.036934507847036e-09,6.585746614717891e-09,6.2224327237458965e-06
1990,2.397406362319998e-08,1.5256222840598355e-08,6.097040277097676e-06
1991,2.989347080983862e-08,5.861465202094962e-10,5.898978777452157e-06
1992,8.815910668147353e-09,1.6529832502776287e-09,5.915476094742189e-06
1993,1.3294098266669607e-08,2.2156829704300662e-09,4.9991345605349125e-06
1994,8.967375286772494e-09,6.329911872438032e-09,5.3878101411442e-06
1995,1.4098372247417501e-08,1.0844901643380922e-09,5.682186291267044e-06
1996,1.7081895009596337e-08,1.49466583554414e-08,5.60072621880181e-06
1997,8.151320507465698e-09,3.3564261370244708e-09,5.892445905431032e-06
1998,1.3350762273489636e-08,4.291316191284977e-09,5.561069258419593e-06
1999,8.226361813967742e-09,3.199140841125825e-09,5.4106612239479546e-06
2000,1.4579503826439577e-08,1.3254094488601709e-09,5.936066997946909e-06
2001,1.4896119893137438e-08,4.819333099259637e-09,5.3481452013670605e-06
2002,6.571832411594869e-09,0.0,5.7924131162678805e-06
2003,8.750538071922165e-09,2.9168460979889232e-09,5.644930380910296e-06
2004,2.1583476339515073e-08,1.2333415178034102e-08,5.122772229526618e-06
2005,8.557123898356167e-09,3.6029997874109654e-09,4.9847500065425265e-06
2006,1.2765458912156191e-08,4.529678965248252e-09,5.739926972836429e-06
2007,1.078509459517818e-08,3.994479552682506e-09,5.492409275831278e-06
2008,6.811903485726134e-09,1.7029758436759579e-09,5.713909747129264e-06
2009,4.76819250749827e-09,1.430457752249481e-09,5.904452979876851e-06
2010,8.97520635589899e-09,7.085689368580006e-09,6.3638938740950834e-06
2011,6.500752380844688e-09,7.64794394481072e-10,6.210130379713519e-06
2012,1.05531832161887e-08,3.0638275250183256e-09,5.823655001790939e-06
2013,6.414987652192394e-09,2.2313000891394097e-09,5.274235665098104e-06
2014,1.0822894864759292e-06,1.5158116567492996e-09,5.741461379216162e-06
2015,4.654808538617772e-09,0.0,5.598847575782884e-06
2016,6.421154274960372e-09,6.21402013178951e-10,5.243390013731641e-06
2017,6.037467414898856e-09,2.7671724078803805e-09,5.197504766130123e-06
2018,6.711813327342497e-09,1.0325866828253538e-09,6.060251465100919e-06
2019,4.591778068885333e-09,0.0,5.626458658980482e-06
