year,en_ADP amant_NOUN,en_ADP maman_NOUN
1917,2.631941953268324e-08,2.1932848870420685e-09
1918,4.135095466040184e-08,8.040463406189247e-09
1919,3.038589924120316e-08,4.603924352863942e-09
1920,6.43639692654574e-08,3.786115865267448e-09
1921,6.512562800153887e-08,1.5145494858259667e-09
1922,4.057864688711277e-08,7.377935595798135e-09
1923,6.47572857559453e-08,1.0615948120573648e-09
1924,5.930147373156558e-08,7.734974771800296e-09
1925,6.268961239008775e-08,4.399271169575059e-09
1926,6.13037629548785e-08,3.3438415369957397e-09
1927,1.1372209607340977e-07,2.2298449753321847e-09
1928,6.969884935870141e-08,4.570416489713125e-09
1929,3.899142231311714e-08,4.4561625500705304e-09
1930,4.306477363602568e-08,2.100720708497761e-09
1931,5.1324105854178015e-08,4.5621426636444085e-09
1932,6.13734059129456e-08,0.0
1933,3.326492103994383e-08,1.1470662641954732e-08
1934,4.7926320689839486e-08,3.5944740517379614e-09
1935,4.787313745424626e-08,5.98414207075848e-09
1936,3.3949200339833396e-08,1.2124714565686645e-09
1937,3.1477796369472344e-08,2.5182236296217297e-09
1938,3.500607870243755e-08,9.075649898271365e-09
1939,2.5999884911698246e-08,7.647025235257843e-09
1940,1.5214697057785997e-08,1.5214697501875207e-08
1941,5.017554549624492e-08,5.9030051957620344e-09
1942,4.551317789314169e-08,3.034211770724937e-09
1943,4.3548528338988035e-08,1.1612940831184915e-08
1944,2.8918675454292497e-08,0.0
1945,3.485606470121638e-08,2.178504043826024e-09
1946,4.037120326927379e-08,4.1763312808029696e-09
1947,6.07964452115084e-08,3.5762612871081956e-09
1948,4.022598432129598e-08,1.3046265179283978e-08
1949,5.104844191805569e-08,1.9634016634739737e-09
1950,7.338399554690511e-08,4.2541445921528975e-09
1951,7.462981477246444e-08,8.529121409139861e-09
1952,5.694194271654851e-08,0.0
1953,6.24881981714509e-08,4.3095309543161875e-09
1954,4.4953668121294754e-08,5.863521668203475e-09
1955,3.2849627018549654e-08,1.8771215692936494e-09
1956,4.6222050631428147e-08,6.104799110673298e-09
1957,4.6825701538466546e-08,4.4175189062301e-09
1958,4.715178647529683e-08,0.0
1959,3.952881266755526e-08,6.200598257066758e-09
1960,9.135499823287319e-08,4.8445834566201995e-09
1961,6.80919640672073e-08,2.08444772553662e-09
1962,5.771180228153483e-08,1.9025869213429303e-09
1963,5.6254663149957196e-08,1.9398159745165344e-09
1964,3.5895414529640846e-08,5.475571551727398e-09
1965,4.1040326692609597e-08,1.6416130677043839e-09
1966,6.536108043686539e-08,1.1078149508847446e-09
1967,4.930335484321091e-08,3.944268356370628e-09
1968,7.27609393846862e-08,2.245707841908029e-09
1969,3.4517358971086765e-08,1.8167031212712459e-09
1970,2.8052222600383203e-08,3.219107425067591e-09
1971,4.830093780494593e-08,1.541519245584766e-09
1972,5.284051218801267e-08,2.0520586896388693e-09
1973,3.473318388458324e-08,4.410563025913916e-09
1974,2.7002744096282782e-08,3.937900117101378e-09
1975,3.541117576943975e-08,3.4268881066168433e-09
1976,3.3709809832416227e-08,2.285410749536254e-09
1977,4.29005077018374e-08,5.289103821581875e-09
1978,5.2871263589437945e-08,7.128709400561206e-09
1979,3.686743288433547e-08,4.0963813452421505e-09
1980,4.6618235993722834e-08,2.8425752862659692e-09
1981,3.605563259068134e-08,6.325549528618524e-09
1982,4.903926864585628e-08,3.7245013739806154e-09
1983,3.7260366125835276e-08,3.157658134966823e-09
1984,4.349256504943e-08,1.739702604197646e-09
1985,4.932757491360462e-08,4.812446441349039e-09
1986,5.3950370559885386e-08,3.596691222629289e-09
1987,5.7441677192571206e-08,5.49973533381376e-09
1988,4.3175187869337606e-08,4.797243047249822e-09
1989,4.664903796580688e-08,3.292873196336643e-09
1990,4.4134073562407394e-08,3.814055737905164e-09
1991,5.392548085847437e-08,2.344586080837985e-09
1992,3.416165228475876e-08,9.91789939064347e-09
1993,3.7112691420038146e-08,4.985286850001103e-09
1994,4.2726905791212744e-08,1.1077346095955676e-08
1995,4.337960568534527e-08,4.3379608238858225e-09
1996,4.644140183529544e-08,6.4057104065540216e-09
1997,4.1715580101353567e-08,7.192341833217597e-09
1998,4.4820415601165564e-08,4.768129335808169e-09
1999,4.6616050158876376e-08,9.597422245821718e-09
2000,4.462211788958115e-08,9.719669513685858e-09
2001,4.600272479615697e-08,7.009939018143285e-09
2002,6.440395627915763e-08,5.695587890208742e-09
2003,6.50039992944329e-08,9.58392298855415e-09
2004,5.109557921212371e-08,6.1667077555505045e-09
2005,4.413674703496184e-08,1.0358623736550499e-08
2006,5.0650046268252424e-08,1.070651389767363e-08
2007,5.3925472809357444e-08,1.2382886049877584e-08
2008,5.577245898447103e-08,1.0643599140935933e-08
2009,4.6728287461661466e-08,1.0490023516496194e-08
2010,5.2434102226772694e-08,1.7950413710998703e-08
2011,3.365095466167922e-08,1.4148696297899832e-08
2012,5.140421477367596e-08,2.314891767163374e-08
2013,4.964642430493882e-08,1.3666712761484234e-08
2014,9.527958999555608e-08,2.6851520257276107e-08
2015,6.583229117396172e-08,1.5072713036023977e-08
2016,6.234733779253432e-08,2.2784740538739356e-08
2017,4.880285908726023e-08,2.0628012964429843e-08
2018,4.646639917282869e-08,2.504022655891447e-08
2019,9.74477289972242e-08,3.010165550154653e-08
