year,aucun_DET être_NOUN,aucun_DET etre_NOUN,aucun_DET maître_NOUN
1869,3.384278883800107e-07,4.883519144627257e-10,1.8752713915048957e-07
1870,3.778738140169935e-07,2.2936195165357276e-09,1.8406296531381372e-07
1871,3.0907625614418066e-07,3.18635318130589e-09,1.2426777495910812e-07
1872,3.1869478611668e-07,2.4189357183956872e-09,1.469503452256049e-07
1873,2.5859538688166595e-07,5.986004469882289e-10,1.8855913719306727e-07
1874,2.2464530147203732e-07,0.0,2.2763260359992543e-07
1875,2.923700392898354e-07,2.2886108563824337e-09,2.1169650804564455e-07
1876,3.3857682879556705e-07,1.209202959984168e-09,1.88635661313441e-07
1877,2.6903949645884495e-07,3.7108897066318036e-09,1.5276495657357003e-07
1878,2.6088863158690856e-07,0.0,2.4458309133557066e-07
1879,2.785852419862067e-07,2.443730107160036e-09,1.948874772672582e-07
1880,2.69549552456283e-07,6.417846254436199e-10,1.726400569168618e-07
1881,2.482212657639593e-07,6.972507571312292e-10,1.5688142784853198e-07
1882,2.2495201257299868e-07,1.3310770263785798e-09,1.5507047379514916e-07
1883,1.8515662691953594e-07,1.2638677882037541e-09,9.921362187359506e-08
1884,2.6802890928934175e-07,6.601696966868076e-10,1.7626531079173446e-07
1885,2.2237442642847327e-07,1.2891271383708158e-09,1.7854411726858643e-07
1886,2.1619104195735872e-07,0.0,1.4713897655838082e-07
1887,2.402644234678064e-07,6.528924623161458e-10,1.9586774469004808e-07
1888,2.4982022139852234e-07,6.340614699951175e-10,1.6866035634777177e-07
1889,2.3118355230167253e-07,1.2530273485467092e-09,1.3219438765865732e-07
1890,1.6910317590657087e-07,6.554386478008212e-10,1.5730527391788485e-07
1891,2.2819707723442662e-07,1.2748440081367107e-09,1.5425612676089884e-07
1892,2.3632291856756638e-07,6.268512375839919e-10,1.1471377403537986e-07
1893,1.8906338894453256e-07,1.2316833108982905e-09,1.656614081468888e-07
1894,1.9219694813443766e-07,0.0,1.1972924540692986e-07
1895,1.9981800747359557e-07,3.0093072478365457e-09,1.3963185385712507e-07
1896,2.1995917620643013e-07,0.0,1.3268315091075067e-07
1897,1.9519490024322295e-07,0.0,1.526598986112404e-07
1898,2.1954416951075473e-07,5.6583548957434e-10,1.2052295561559845e-07
1899,1.597470209446783e-07,5.527578395003729e-10,1.702494163424717e-07
1900,2.4397949793808493e-07,4.1528424032932776e-09,1.614417582951333e-07
1901,1.7045653954994577e-07,2.794369402536745e-09,1.7883964176235168e-07
1902,1.856087230578396e-07,0.0,1.419072031549895e-07
1903,2.3760969547481636e-07,4.320176216765503e-09,1.5552634025084444e-07
1904,2.1552246920464313e-07,0.0,1.8757442621364362e-07
1905,2.0952682255881427e-07,1.5482277682110634e-09,1.4604947973229088e-07
1906,2.43834346491667e-07,3.086510713679047e-09,1.7233018034801262e-07
1907,2.509707588416177e-07,1.028568674676933e-09,1.3062822112885897e-07
1908,2.878074063517033e-07,4.911389073214423e-10,1.2573156293882448e-07
1909,2.084872736674015e-07,5.500983557560346e-10,1.4467587100552848e-07
1910,2.1055954135817956e-07,2.6720753387721174e-09,1.5498037164718426e-07
1911,2.2451978942683581e-07,3.1922244847493175e-09,1.436501023688308e-07
1912,1.9847895416091887e-07,0.0,9.220675512011667e-08
1913,1.8825613778972183e-07,5.30298971401777e-10,1.2302936269747988e-07
1914,2.1228677127282936e-07,4.018046229070649e-09,1.19871710779762e-07
1915,2.144098623091395e-07,0.0,7.539687896240821e-08
1916,2.0216930707306346e-07,1.0987462051303964e-09,1.1646709774382202e-07
1917,2.291982639235357e-07,0.0,1.1295417401413488e-07
1918,1.7803882812472693e-07,0.0,1.3668787968157403e-07
1919,2.458495558244067e-07,1.8415696745321952e-09,9.392005440034268e-08
1920,2.559414298275442e-07,6.057785384427916e-09,1.58259646720893e-07
1921,2.3096879075978904e-07,0.0,1.1207666578139097e-07
1922,2.397829064193502e-07,7.377935484775833e-10,1.5272326486792664e-07
1923,2.2930447585167713e-07,0.0,1.1677543110266697e-07
1924,1.8950687596941407e-07,0.0,1.2118127257210176e-07
1925,2.2216319450762967e-07,3.299453377181294e-09,1.451759428228172e-07
1926,2.942580472620193e-07,1.1146138456652466e-09,1.0365908720277872e-07
1927,2.90994769613917e-07,1.1149224876660924e-09,1.103773241695194e-07
1928,2.6736936575844084e-07,2.2852082448565625e-09,1.3368468532171107e-07
1929,2.5177318718760944e-07,0.0,9.580749327220417e-08
1930,2.0692098878782872e-07,1.0503603542488804e-09,1.2394252490999236e-07
1931,2.372314256149366e-07,3.4216069977333063e-09,8.896178460560122e-08
1932,2.0823119939450407e-07,0.0,1.0521154969467261e-07
1933,2.2023671419901802e-07,2.2941324395731044e-09,9.520649335570397e-08
1934,3.007376676578133e-07,1.1981580172459871e-09,7.308764082836205e-08
1935,2.0226399666256611e-07,1.196828414151696e-09,1.0053358412420721e-07
1936,2.3400699689091198e-07,1.2124714565686645e-09,9.093536013082826e-08
1937,2.001987731148347e-07,0.0,7.554670566900512e-08
1938,2.0225734687073782e-07,0.0,6.741911384722243e-08
1939,2.829399292636481e-07,3.058810094103137e-09,9.176430371127253e-08
1940,1.8257637179885933e-07,0.0,1.4200384246265685e-07
1941,2.4497470718642944e-07,0.0,9.739958928278725e-08
1942,2.18463252821266e-07,0.0,1.1226583396251044e-07
1943,2.6419440146696616e-07,0.0,8.419382258040287e-08
1944,3.213186019479508e-07,0.0,1.0282195361810409e-07
1945,2.766700077927453e-07,0.0,1.5031677857990644e-07
1946,3.201854106293922e-07,0.0,1.1832938806577431e-07
1947,3.457052599742383e-07,4.7683483828109274e-09,1.0013531936969855e-07
1948,2.8593064982374017e-07,3.2615663503321457e-09,1.076316893389162e-07
1949,2.601507240740375e-07,0.0,8.737137235925729e-08
1950,2.6801111374652464e-07,2.1270722960764488e-09,1.1167129776445961e-07
1951,2.484106662592467e-07,3.1984206394497505e-09,1.0554787444050362e-07
1952,2.383125714544576e-07,2.1089607837865287e-09,5.9050901057844385e-08
1953,2.3271467597396622e-07,0.0,7.649417466115693e-08
1954,2.75585513520582e-07,1.9545072227344917e-09,8.599832024280829e-08
1955,2.7218263198847126e-07,9.385607846468247e-10,7.039205796033343e-08
1956,2.956466929049384e-07,3.488456634670456e-09,8.45950709482679e-08
1957,2.341284925932996e-07,8.835037701437898e-10,8.30493547820943e-08
1958,2.3079559241523384e-07,3.3088974338291166e-09,6.617794756635931e-08
1959,2.5112422719075767e-07,4.650448914844674e-09,1.1316091752533453e-07
1960,2.2631125418115516e-07,6.920833350854139e-10,9.135500100843075e-08
1961,2.7584193063034945e-07,0.0,6.809196229085046e-08
1962,2.4036015489059537e-07,6.341956404476434e-09,7.737187091017006e-08
1963,2.5088285937613364e-07,2.5864212993553792e-09,9.311116633270444e-08
1964,2.616106371533533e-07,1.8251904432275978e-09,7.179082617270183e-08
1965,2.664885130343464e-07,3.2832261354087677e-09,7.660860612546116e-08
1966,2.298716026416514e-07,1.6617224263271169e-09,1.246291838619129e-07
1967,2.2531634158440283e-07,2.465167847631733e-09,9.712760840052681e-08
1968,2.4073988669215396e-07,1.3474247551048535e-09,1.3204762572271989e-07
1969,2.1936689797996678e-07,9.083515606356229e-10,9.583108906419113e-08
1970,2.3223561385066205e-07,1.1036940084085956e-08,9.841271775279381e-08
1971,2.3122787951024293e-07,1.541519245584766e-09,1.2486305811520992e-07
1972,1.9699764663982933e-07,3.078088173236182e-09,1.0619403889577939e-07
1973,1.8358969278153836e-07,4.410563081425067e-09,8.876257817647115e-08
1974,1.7495527693256463e-07,3.3753431161187564e-09,5.963105925710366e-08
1975,1.7477129610199427e-07,3.998036124386317e-09,6.796661278229976e-08
1976,1.8568961657194905e-07,0.0,1.0969971708796322e-07
1977,1.8394327128135046e-07,3.5260691033656144e-09,6.581995837251498e-08
1978,1.9603950818236626e-07,1.7821774056514528e-09,6.594056367603685e-08
1979,2.048190665959737e-07,1.1703946700691858e-09,7.900163900842472e-08
1980,1.8988403738262605e-07,1.0801786354264209e-08,7.788656253282511e-08
1981,2.175988988994959e-07,0.0,7.464148815694571e-08
1982,2.0174382342474928e-07,4.345251602977385e-09,8.193903044961814e-08
1983,1.8061803608304672e-07,4.420721011477724e-09,7.325766637755748e-08
1984,2.0296529079644188e-07,2.899504303321976e-09,1.0902135638701793e-07
1985,2.0873986272818001e-07,6.015558051686298e-10,6.73742484025297e-08
1986,2.09806994888595e-07,1.7983456945813714e-09,6.054430423674262e-08
1987,2.0654560373145614e-07,2.4443267410134695e-09,6.783006822885795e-08
1988,2.1587593934668803e-07,2.398621523624911e-09,5.876622877210025e-08
1989,2.3379400460044053e-07,1.6464366536794728e-09,7.079677544208351e-08
1990,2.47368749484167e-07,2.724325431913144e-09,6.756327408652396e-08
1991,2.450092395633874e-07,2.9307326565586322e-09,7.03375806487827e-08
1992,2.1984676834563288e-07,0.0,6.00583918153319e-08
1993,2.215682961548282e-07,1.1078414852150331e-09,9.416652635430012e-08
1994,2.289318210557667e-07,1.0549853213248639e-09,6.118914686048527e-08
1995,2.1039108588638555e-07,5.422450821690461e-10,7.428757253791218e-08
1996,2.156589218316185e-07,2.135236876199542e-09,7.206424190719929e-08
1997,2.790628563786868e-07,9.58978896292706e-10,6.473107372340081e-08
1998,2.36022401622904e-07,1.43043876743576e-09,7.295237769433527e-08
1999,2.6187251833675873e-07,1.8280804647829996e-09,7.723640238488372e-08
2000,2.553622202583483e-07,0.0,7.819915759377238e-08
2001,2.7207324748701467e-07,6.571817839917671e-09,8.236678405992848e-08
2002,2.9135123469359314e-07,4.3812213301741565e-09,6.26514684576307e-08
2003,2.8085060321814126e-07,8.333845835650777e-10,9.00055354691176e-08
2004,2.713351463512481e-07,3.5238329754161413e-09,8.325055117497371e-08
2005,2.8778960725617253e-07,1.8014998381943315e-09,8.512086724365986e-08
2006,2.791929318846087e-07,2.4707338397433887e-09,9.100536679795823e-08
2007,2.8560528519960826e-07,1.1983438685803094e-09,7.988958694582493e-08
2008,2.899316449145317e-07,2.1287198115338413e-09,7.067349727662986e-08
2009,3.380648507800288e-07,9.53638501499654e-10,1.0537705752433624e-07
2010,3.708177516159594e-07,2.8342759250676863e-09,8.455589295408572e-08
2011,3.2044884790138894e-07,1.5295887612065684e-09,6.768430327319663e-08
2012,4.1293584729373833e-07,0.0,6.297867427562664e-08
2013,4.666206194769984e-07,1.1156500168141292e-09,6.805464902726044e-08
2014,4.218287088519901e-07,2.1654451842767486e-10,9.073215334609586e-08
2015,4.178244665808961e-07,2.2165753954528356e-10,8.711141497030894e-08
2016,4.503093222751886e-07,6.214020409345267e-10,9.300317049820706e-08
2017,3.974665858663684e-07,0.0,6.892775195055378e-08
2018,4.587266175803961e-07,7.744400121190154e-10,7.099033516588804e-08
2019,4.5713701979366306e-07,2.55098775436835e-10,7.346844932420993e-08
