year,un_DET oral_NOUN,un_DET moral_ADJ
1846,4.0981509297211005e-09,2.6345256642912318e-08
1847,0.0,2.1572894581822766e-08
1848,8.045221711050488e-10,3.218088551193432e-08
1849,0.0,1.8434712201198522e-08
1850,6.788996032014438e-09,2.1045888587423178e-08
1851,6.449438760824933e-10,2.4507867735223954e-08
1852,1.3021090872200602e-09,3.385483537954315e-08
1853,5.971931837933653e-10,3.941475057445132e-08
1854,1.0391328908454511e-09,2.6497888327980945e-08
1855,0.0,4.82931277190346e-08
1856,5.177189232874468e-10,3.31340110903966e-08
1857,0.0,3.417056504417815e-08
1858,1.9574704079872163e-09,4.6489923022363655e-08
1859,5.092173349652285e-10,2.7497735421988523e-08
1860,0.0,3.249800525906288e-08
1861,1.886385547766878e-09,3.961409689168249e-08
1862,0.0,4.1565474728777474e-08
1863,1.4983863039219614e-09,2.2475793670651e-08
1864,1.9178911792039344e-09,2.8288894005079612e-08
1865,1.882737743486018e-09,1.6473954644879996e-08
1866,0.0,3.6978658357611494e-08
1867,5.338092634588065e-09,1.6014277903764196e-08
1868,0.0,2.420538258718352e-08
1869,9.767038289254515e-10,1.660396442559886e-08
1870,1.1468097582678638e-09,5.2179842668920173e-08
1871,0.0,1.0514965254060371e-07
1872,6.047339295989218e-10,2.963196266136947e-08
1873,0.0,1.6760813181804224e-08
1874,2.9873046258899194e-09,3.764003864148435e-08
1875,0.0,3.2612703648737806e-08
1876,0.0,2.9625471853478302e-08
1877,1.8554447978047506e-09,2.040989244278535e-08
1878,6.039088673581716e-10,1.7513357875031943e-08
1879,0.0,2.6881030734671185e-08
1880,1.2835692508872398e-09,2.3746030919369332e-08
1881,6.972507571312292e-10,1.6036766581351003e-08
1882,5.324308105514319e-09,1.1979693681496428e-08
1883,0.0,2.401348808689363e-08
1884,7.922036360241691e-09,1.0562715146988921e-08
1885,9.023890079618013e-09,9.66845359329227e-09
1886,6.453463874400711e-10,2.5813855941692054e-08
1887,4.570247291724172e-09,2.6115698048556624e-08
1888,1.268122939990235e-09,1.9021843655764314e-08
1889,5.012109394186837e-09,1.8168895721260014e-08
1890,1.9663159989136147e-09,2.228491402522792e-08
1891,1.0198752065093686e-08,1.7210394887001712e-08
1892,1.8805537127519756e-09,4.4506439422775657e-08
1893,6.158416554491453e-10,2.586534897375259e-08
1894,3.780923574225881e-09,3.276800342177921e-08
1895,2.4074457982692365e-09,4.69451924001163e-08
1896,4.717623180994224e-09,3.656158042986135e-08
1897,5.826713556089658e-10,2.6802883135168543e-08
1898,5.092519295146758e-09,4.4701003787395166e-08
1899,9.949641111006713e-09,2.432134493801641e-08
1900,2.595526460424935e-09,2.8550791952852705e-08
1901,8.38310842965484e-09,3.800342440740678e-08
1902,0.0,2.6515533602111674e-08
1903,7.020286574288548e-09,2.592105730059302e-08
1904,3.7622376325430196e-09,3.33226779503093e-08
1905,5.676835002077496e-09,5.522012164194123e-08
1906,1.6461390472954918e-08,5.6071609577657e-08
1907,7.199980611716228e-09,3.1371342856800766e-08
1908,3.929111258571538e-09,2.701263923654551e-08
1909,2.750491723269022e-09,3.245580160182726e-08
1910,0.0,3.473697773870299e-08
1911,2.6601871816467337e-09,4.362706973459751e-08
1912,5.2094213387476884e-09,3.1777467768279166e-08
1913,1.0605979205990934e-08,5.1439002002329204e-08
1914,2.678697486047099e-09,5.759199694921335e-08
1915,5.890381071793627e-09,1.6846489359068073e-07
1916,3.2962386153911893e-09,2.439216695293567e-07
1917,9.869782324756216e-09,4.002744923292667e-07
1918,4.594550517822427e-09,5.226301054150895e-07
1919,1.5653341733923298e-08,4.244818181953214e-07
1920,1.2115570768855832e-08,2.862303580819514e-07
1921,5.300923255902035e-09,1.9159051511952185e-07
1922,3.6889677423879164e-09,9.44375715405954e-08
1923,4.246379248229459e-09,6.369568827935268e-08
1924,2.578324886925998e-09,5.672314884463958e-08
1925,2.1996355847875293e-09,8.028669640225417e-08
1926,1.0031524610987219e-08,5.684530468563764e-08
1927,1.1149224876660924e-09,4.459689784130916e-08
1928,7.998228745975666e-09,5.827281057690925e-08
1929,0.0,5.904415445456834e-08
1930,9.453243521306831e-09,4.516549623190258e-08
1931,1.2545892325022123e-08,1.2089678591564734e-07
1932,6.575722188983946e-09,8.87722464426588e-08
1933,9.176529758292418e-09,7.226517095837437e-08
1934,7.188948103475923e-09,7.668211310374318e-08
1935,8.377798899061872e-09,5.744776387928141e-08
1936,1.33371855781661e-08,3.273672888326473e-08
1937,1.6368453259474336e-08,7.051026240656455e-08
1938,5.186085783037697e-09,6.74191168448246e-08
1939,6.117620188206274e-09,9.63525215169625e-08
1940,7.607348750937604e-09,2.637214322476211e-07
1941,5.9030051957620344e-09,3.482773056617816e-07
1942,9.102635090130207e-09,1.7598428314613557e-07
1943,2.0322646676618206e-08,1.567747034414424e-07
1944,9.639558484764166e-09,4.080746407453262e-07
1945,8.714016175304096e-09,4.139157652183201e-07
1946,1.1136883415474585e-08,1.2111360980782138e-07
1947,3.5762612871081956e-09,1.8238932386616113e-07
1948,2.174377655705939e-08,1.1959076329226548e-07
1949,9.817008428392171e-09,1.0700539121444308e-07
1950,1.0635361036293034e-08,9.890886198959947e-08
1951,1.2793682557799002e-08,1.204738424576135e-07
1952,1.898064760919027e-08,1.2970108365095712e-07
1953,2.8011951425099824e-08,7.64941776587591e-08
1954,3.224936762080688e-08,8.306655985279576e-08
1955,8.447047505910632e-09,9.667175993044452e-08
1956,1.8314396887930684e-08,8.895564462818584e-08
1957,1.501956425897788e-08,7.244730682032241e-08
1958,2.2335057803246627e-08,8.851300492551673e-08
1959,1.860179499324488e-08,5.1154935065689244e-08
1960,3.5296249922822653e-08,7.889750253120553e-08
1961,3.265634729299194e-08,8.893643616003644e-08
1962,3.1709782188915625e-08,8.62506091547921e-08
1963,2.7157423421186877e-08,1.0345685552692885e-07
1964,1.7035111099517053e-08,9.734349137868747e-08
1965,5.7456454705118176e-08,7.989183004042388e-08
1966,2.99110034518435e-08,7.034625071344891e-08
1967,1.9228308612007083e-08,1.2227232226713625e-07
1968,4.177016860174021e-08,1.1453110626558072e-07
1969,2.361714024345929e-08,1.0400625113926587e-07
1970,2.0234390163409444e-08,1.1818723494316785e-07
1971,2.5691987315390463e-08,8.940811480062649e-08
1972,2.3598675014113724e-08,1.0157690866208213e-07
1973,1.7090930948260308e-08,1.0199426969670355e-07
1974,3.037808854466917e-08,9.338449136198079e-08
1975,2.7415104852934746e-08,9.937975198326399e-08
1976,2.2282755085534234e-08,1.0512889736524755e-07
1977,5.818013981695458e-08,1.3457830805307935e-07
1978,3.3267311683182754e-08,8.851481092531088e-08
1979,4.681578791299046e-08,9.948354751099231e-08
1980,2.8994268319593175e-08,8.64142873924223e-08
1981,4.048351520680171e-08,1.1575755387571718e-07
1982,3.414126314993382e-08,1.0676903849926589e-07
1983,3.2839643893112225e-08,1.0420271356892385e-07
1984,4.3492564494318486e-08,1.240987869133292e-07
1985,4.1507352221969995e-08,1.2091272272307663e-07
1986,4.975423012476554e-08,1.258841895168672e-07
1987,3.910922785621551e-08,1.258828234984577e-07
1988,3.537966719591168e-08,1.0733831556919426e-07
1989,5.0490725267415826e-08,1.1250650722161026e-07
1990,4.631353395234683e-08,1.4547898419259297e-07
1991,5.5097773898893365e-08,1.3305525775608729e-07
1992,3.912060464461575e-08,1.4436053519251146e-07
1993,6.203912639168863e-08,1.218625614862745e-07
1994,6.910153849126743e-08,1.4506048229279145e-07
1995,5.747798015320882e-08,1.3230779938311343e-07
1996,7.793614864581855e-08,1.0622803503501643e-07
1997,5.418230786258249e-08,1.2610572275306708e-07
1998,5.67407373308626e-08,1.4685838189976153e-07
1999,5.7584535917420965e-08,1.17454167947173e-07
2000,7.996636663953893e-08,1.5595650948441175e-07
2001,7.404248059117435e-08,1.3581756608260775e-07
2002,8.280508900782024e-08,1.0909241199286157e-07
2003,5.333661268203116e-08,9.792268729214015e-08
2004,7.884576680439181e-08,1.35667570955178e-07
2005,1.044869897270928e-07,1.315094833032049e-07
2006,8.56521094050322e-08,1.3424321809729634e-07
2007,1.0904929315103118e-07,1.1863604365558444e-07
2008,1.1665384835879422e-07,1.7200056579014245e-07
2009,1.0108567805033886e-07,1.4447622986857311e-07
2010,1.1998434068516417e-07,1.7903175342226518e-07
2011,1.2198470900059988e-07,1.8660983136520315e-07
2012,1.2902117374480326e-07,1.8348921715372057e-07
2013,1.0766022739971959e-07,1.8519789701798572e-07
2014,1.2126492832109648e-07,2.1654451476393888e-07
2015,8.799804307457748e-08,1.547169645732538e-07
2016,1.0190993182668251e-07,1.6094312549341794e-07
2017,1.2930242476727472e-07,1.577288353260542e-07
2018,1.301059180391917e-07,1.799282274284053e-07
2019,1.5305926570619022e-07,1.4693689331934934e-07
