year,en_ADP êtres_NOUN,en_ADP etres_NOUN,en_ADP mètres_NOUN
1800,8.803660733747165e-08,6.288328968651058e-09,3.9302057075474295e-07
1801,5.476719877606229e-08,0.0,3.3812793276410957e-07
1802,3.3567602031325805e-08,0.0,4.184761053238617e-07
1803,6.826187504138659e-08,0.0,2.0868630201675842e-07
1804,1.0628959312697361e-07,0.0,3.238124737237058e-07
1805,3.695740935505398e-08,0.0,7.761056186605941e-07
1806,5.4751712497136396e-08,2.881669125542885e-09,4.1784202942096726e-07
1807,5.693910054560547e-08,0.0,7.373613564176651e-07
1808,1.1330369975581789e-08,6.798221985349073e-09,7.342079695327186e-07
1809,6.551188391767937e-08,2.259030518203531e-09,9.98491515247224e-07
1810,9.360507036149102e-09,0.0,9.500914508464575e-07
1811,4.763445815569867e-08,0.0,1.0880713148253562e-06
1812,2.6672083208723052e-08,0.0,8.348361602017462e-07
1813,6.326631307729258e-08,0.0,7.016809366877652e-07
1814,2.5173417128598885e-08,0.0,5.317884106403881e-07
1815,1.3486118000116676e-08,0.0,1.3755840200246894e-07
1816,2.7811246638975717e-08,0.0,7.648092825718322e-07
1817,9.808302792180257e-08,0.0,4.6706201750623677e-07
1818,5.960588644882137e-08,0.0,3.552510809967657e-07
1819,5.175525075173937e-08,0.0,3.964452242044558e-07
1820,4.86525717491304e-08,0.0,3.749808001884958e-07
1821,5.8182782036730885e-08,0.0,3.3923519371370503e-07
1822,3.60922172149003e-08,0.0,4.591732221115308e-07
1823,4.5460359032745146e-08,0.0,1.7788836581544842e-07
1824,5.221089782736499e-08,1.6842225392110777e-09,3.3431818469153995e-07
1825,4.050503776831249e-08,0.0,2.985045224335181e-07
1826,3.963592987155096e-08,0.0,3.311802174721379e-07
1827,5.069500019772022e-08,0.0,4.783764775417865e-07
1828,5.13648868438743e-08,0.0,3.788160491957626e-07
1829,1.020207950341856e-07,0.0,3.1377824072365e-07
1830,5.740259823028282e-08,0.0,3.9138134688698756e-07
1831,5.14509785887185e-08,0.0,4.70854436107615e-07
1832,1.0282776508052649e-07,0.0,6.940874008876108e-07
1833,7.41352224054026e-08,0.0,4.494447995995188e-07
1834,3.173740470430175e-08,0.0,5.675394936233147e-07
1835,4.5378527602224494e-08,0.0,4.878191504076312e-07
1836,4.032449929525228e-08,6.720750067579218e-10,3.7232954408494834e-07
1837,3.687682137432091e-08,0.0,7.034427484953198e-07
1838,2.7773511934725548e-08,0.0,6.817134643455347e-07
1839,2.7965899929149884e-08,6.9914751765765e-10,7.690622805256453e-07
1840,5.350538501147639e-08,0.0,8.325183142865455e-07
1841,5.457466123459653e-08,0.0,3.4157319372951633e-07
1842,6.64118249282808e-08,0.0,4.333539336265346e-07
1843,7.265500828745886e-08,0.0,4.4419971478859566e-07
1844,6.531387630737129e-08,0.0,5.290972922011861e-07
1845,8.760958147835396e-08,5.580227946389016e-10,6.813458164334207e-07
1846,4.0981507964943376e-08,5.854501328173001e-10,3.9108068894400105e-07
1847,6.14827504463733e-08,0.0,6.326251318355958e-07
1848,3.298540818263973e-08,0.0,4.038701320041582e-07
1849,6.284561182567927e-08,8.379414939696517e-10,5.748278479877911e-07
1850,9.70826450341633e-08,6.788996032014438e-10,2.851378413382122e-07
1851,4.901573280591265e-08,0.0,3.218269930549411e-07
1852,3.580799856628403e-08,0.0,4.1927912297623493e-07
1853,7.584353767242646e-08,0.0,4.962675310693498e-07
1854,7.689583725323246e-08,5.195664454227256e-10,7.107669045547382e-07
1855,5.1477289986223695e-08,5.306937111981824e-10,5.280402284313368e-07
1856,5.280732978674152e-08,0.0,7.144521090296507e-07
1857,7.22463378566296e-08,0.0,5.857810863041379e-07
1858,4.600055614201182e-08,0.0,5.901773261207666e-07
1859,5.754155907311542e-08,1.018434669930457e-09,3.7121944140849905e-07
1860,6.682688402648296e-08,9.154367819341758e-10,4.6229557160160084e-07
1861,6.460870238811367e-08,0.0,6.319391174791633e-07
1862,2.8463313705984206e-08,0.0,5.295079721356899e-07
1863,1.0638542136121032e-07,0.0,6.438066377789653e-07
1864,6.808513575151665e-08,0.0,6.607134932501424e-07
1865,5.6952816462896294e-08,0.0,6.547220765540374e-07
1866,2.6274308950746672e-08,4.865612912574591e-10,4.2768737407161694e-07
1867,4.949867715708933e-08,0.0,5.221625158924326e-07
1868,6.076044911651479e-08,0.0,4.890475199248456e-07
1869,6.202069502414531e-08,0.0,4.141224270171051e-07
1870,4.873941383820579e-08,0.0,6.794847617896949e-07
1871,5.416800519242315e-08,0.0,6.967492147680332e-07
1872,7.317280648067026e-08,6.047339295989218e-10,6.440416536745985e-07
1873,4.669083608632718e-08,0.0,6.847988869296273e-07
1874,2.6885741633009275e-08,0.0,7.820763130439445e-07
1875,6.522540968445512e-08,0.0,4.130942512503566e-07
1876,7.67843892912623e-08,0.0,6.100428917577005e-07
1877,3.6490413135581434e-08,0.0,6.858961167921507e-07
1878,3.442280499532657e-08,0.0,6.534293981452777e-07
1879,4.948553522510224e-08,6.10932526790009e-10,5.834405367721729e-07
1880,3.850707597230496e-08,0.0,7.284255669759432e-07
1881,6.48443219120054e-08,6.972507571312292e-10,6.909754782236099e-07
1882,3.793569547383413e-08,0.0,6.262717167082599e-07
1883,3.4124429504345244e-08,0.0,6.363574511780712e-07
1884,2.508644758592027e-08,0.0,5.730272780724022e-07
1885,5.7366158157101665e-08,6.445635691854079e-10,7.012851349630367e-07
1886,3.613939675295441e-08,0.0,6.35666209225505e-07
1887,4.8966934618199787e-08,0.0,7.260164365252564e-07
1888,3.043495055976564e-08,0.0,8.274501901439635e-07
1889,3.069917031695013e-08,0.0,6.854059351191211e-07
1890,5.177965345382063e-08,0.0,6.921432144091355e-07
1891,3.059625441892422e-08,0.0,9.03227005633056e-07
1892,4.8894396087462155e-08,0.0,9.521870527606779e-07
1893,4.92673315477532e-08,0.0,9.139089920395804e-07
1894,3.5918775731502706e-08,6.301539290376468e-10,1.0498364453326303e-06
1895,5.777869893641707e-08,6.018614495673091e-10,8.805232729613977e-07
1896,6.663642870829989e-08,5.89702897624278e-10,6.923111834922224e-07
1897,6.467652013952829e-08,0.0,7.061977079780846e-07
1898,5.6017714911149596e-08,0.0,1.0281230998776536e-06
1899,7.406955049304997e-08,0.0,8.788849683583067e-07
1900,7.423205850010106e-08,0.0,7.859254187447817e-07
1901,7.041811045382929e-08,0.0,9.361137753849391e-07
1902,6.579780209570174e-08,0.0,1.0355788526705823e-06
1903,4.968202560462487e-08,0.0,9.126372439993702e-07
1904,7.309490257512152e-08,0.0,9.959180218288566e-07
1905,5.883265430384199e-08,0.0,1.1023381309982483e-06
1906,5.24706820215215e-08,0.0,9.665922520163406e-07
1907,7.662836887245561e-08,0.0,9.231403932385973e-07
1908,7.710881044786788e-08,9.822778146428846e-10,1.0274626016659738e-06
1909,6.656190154608055e-08,1.1001967115120692e-09,1.067740886817603e-06
1910,5.7716826762366225e-08,5.344150677544235e-10,1.008441258498749e-06
1911,6.969689969604786e-08,0.0,1.1768667103062569e-06
1912,8.543450807918518e-08,5.209421227725386e-10,9.429052232334811e-07
1913,5.67419884967002e-08,1.5908969142053309e-09,1.1003704027956474e-06
1914,6.696743781731129e-08,6.696743715117748e-10,1.2409066378893385e-06
1915,2.709575319670421e-08,0.0,7.940233675007846e-07
1916,4.1752354462687435e-08,0.0,6.801239145204363e-07
1917,6.579854527899442e-08,0.0,8.07128857083228e-07
1918,3.6756403254400993e-08,0.0,1.0142470747709353e-06
1919,7.182121919413476e-08,0.0,1.401434519543443e-06
1920,5.906340794226139e-08,6.057785384427916e-09,1.179753736035849e-06
1921,4.99801330322569e-08,0.0,1.0753301669108595e-06
1922,5.5334517412575224e-08,0.0,1.0484046590875096e-06
1923,6.369568694708505e-08,0.0,1.111489746907779e-06
1924,8.121723737986031e-08,1.289162443462999e-09,9.913659579918743e-07
1925,6.708888555806425e-08,0.0,7.434768347636123e-07
1926,7.467912865877224e-08,1.1146138456652466e-09,9.88662489653791e-07
1927,6.801027296887696e-08,0.0,8.183530965100161e-07
1928,6.627104198742018e-08,0.0,1.0066342226444647e-06
1929,5.124586976990031e-08,1.1140406375176326e-09,9.335660733356121e-07
1930,6.827342247106571e-08,0.0,1.0850222382785546e-06
1931,4.904303452235581e-08,0.0,1.187297591798142e-06
1932,7.671675916753884e-08,0.0,1.2362357006967528e-06
1933,5.850037609889114e-08,0.0,1.3833618721648122e-06
1934,4.553000465534751e-08,0.0,1.0088490007831297e-06
1935,8.258115968828861e-08,0.0,1.1429711808119691e-06
1936,7.759817588492979e-08,0.0,1.0560626204636492e-06
1937,6.295558729885187e-08,1.2591118148108649e-09,7.50430645513056e-07
1938,5.963998717106733e-08,3.889564337278273e-09,9.036754704538907e-07
1939,6.729382295844744e-08,0.0,1.0048191398936979e-06
