year,en_ADP êtres_NOUN,en_ADP etres_NOUN,en_ADP maîtres_NOUN
1846,4.0981507964943376e-08,5.854501328173001e-10,5.292469040796277e-07
1847,6.14827504463733e-08,0.0,5.581986215474899e-07
1848,3.298540818263973e-08,0.0,3.708847202688048e-07
1849,6.284561182567927e-08,8.379414939696517e-10,4.4494692019725335e-07
1850,9.70826450341633e-08,6.788996032014438e-10,4.3381683667576e-07
1851,4.901573280591265e-08,0.0,4.940270059705654e-07
1852,3.580799856628403e-08,0.0,4.5769135681439366e-07
1853,7.584353767242646e-08,0.0,4.090773302323214e-07
1854,7.689583725323246e-08,5.195664454227256e-10,4.1357489521942625e-07
1855,5.1477289986223695e-08,5.306937111981824e-10,4.192480389519915e-07
1856,5.280732978674152e-08,0.0,4.519686171988724e-07
1857,7.22463378566296e-08,0.0,4.6716041879335535e-07
1858,4.600055614201182e-08,0.0,5.128572411194909e-07
1859,5.754155907311542e-08,1.018434669930457e-09,5.861091381120787e-07
1860,6.682688402648296e-08,9.154367819341758e-10,4.503949071477109e-07
1861,6.460870238811367e-08,0.0,5.706315846509824e-07
1862,2.8463313705984206e-08,0.0,4.549612242499279e-07
1863,1.0638542136121032e-07,0.0,4.784846510119678e-07
1864,6.808513575151665e-08,0.0,5.92628396134387e-07
1865,5.6952816462896294e-08,0.0,5.718815714317316e-07
1866,2.6274308950746672e-08,4.865612912574591e-10,4.607735490935738e-07
1867,4.949867715708933e-08,0.0,4.299591012113524e-07
1868,6.076044911651479e-08,0.0,4.954693508807395e-07
1869,6.202069502414531e-08,0.0,5.620930778604816e-07
1870,4.873941383820579e-08,0.0,4.2603983274602797e-07
1871,5.416800519242315e-08,0.0,6.05407080911391e-07
1872,7.317280648067026e-08,6.047339295989218e-10,5.490983880918066e-07
1873,4.669083608632718e-08,0.0,4.926481551592587e-07
1874,2.6885741633009275e-08,0.0,3.9731150991428876e-07
1875,6.522540968445512e-08,0.0,3.884916850438458e-07
1876,7.67843892912623e-08,0.0,4.848903927268111e-07
1877,3.6490413135581434e-08,0.0,5.25709367593663e-07
1878,3.442280499532657e-08,0.0,5.459336307467311e-07
1879,4.948553522510224e-08,6.10932526790009e-10,5.626688448501227e-07
1880,3.850707597230496e-08,0.0,4.6978635737104923e-07
1881,6.48443219120054e-08,6.972507571312292e-10,4.999287739337888e-07
1882,3.793569547383413e-08,0.0,4.838465201828512e-07
1883,3.4124429504345244e-08,0.0,4.834294031752506e-07
1884,2.508644758592027e-08,0.0,5.677459284925135e-07
1885,5.7366158157101665e-08,6.445635691854079e-10,4.45393425252405e-07
1886,3.613939675295441e-08,0.0,5.195038284000475e-07
1887,4.8966934618199787e-08,0.0,4.922808898299991e-07
1888,3.043495055976564e-08,0.0,5.326116365722555e-07
1889,3.069917031695013e-08,0.0,5.908024149903213e-07
1890,5.177965345382063e-08,0.0,5.191074023969122e-07
1891,3.059625441892422e-08,0.0,4.621309415142605e-07
1892,4.8894396087462155e-08,0.0,4.31900502917415e-07
1893,4.92673315477532e-08,0.0,5.764277943853813e-07
1894,3.5918775731502706e-08,6.301539290376468e-10,4.7072498432498833e-07
1895,5.777869893641707e-08,6.018614495673091e-10,5.488976171363902e-07
1896,6.663642870829989e-08,5.89702897624278e-10,5.041959525442508e-07
1897,6.467652013952829e-08,0.0,4.3350749479031947e-07
1898,5.6017714911149596e-08,0.0,4.6398508857237175e-07
1899,7.406955049304997e-08,0.0,4.6708038325959933e-07
1900,7.423205850010106e-08,0.0,4.6927121388762316e-07
1901,7.041811045382929e-08,0.0,4.6051209778852353e-07
1902,6.579780209570174e-08,0.0,4.24739539539587e-07
1903,4.968202560462487e-08,0.0,4.6603901182606933e-07
1904,7.309490257512152e-08,0.0,4.7511687739643094e-07
1905,5.883265430384199e-08,0.0,4.856274244957604e-07
1906,5.24706820215215e-08,0.0,4.958993713444215e-07
1907,7.662836887245561e-08,0.0,3.990846551005234e-07
1908,7.710881044786788e-08,9.822778146428846e-10,4.4840982127425377e-07
1909,6.656190154608055e-08,1.1001967115120692e-09,4.257761361259327e-07
1910,5.7716826762366225e-08,5.344150677544235e-10,4.446333434771077e-07
1911,6.969689969604786e-08,0.0,4.7404532210748584e-07
1912,8.543450807918518e-08,5.209421227725386e-10,4.313400836508663e-07
1913,5.67419884967002e-08,1.5908969142053309e-09,4.316633521739277e-07
1914,6.696743781731129e-08,6.696743715117748e-10,4.279219183445093e-07
1915,2.709575319670421e-08,0.0,5.760792305409268e-07
1916,4.1752354462687435e-08,0.0,6.988025802456832e-07
1917,6.579854527899442e-08,0.0,6.338593152577232e-07
1918,3.6756403254400993e-08,0.0,7.075607868500811e-07
1919,7.182121919413476e-08,0.0,7.034795999061316e-07
1920,5.906340794226139e-08,6.057785384427916e-09,5.467151140692295e-07
1921,4.99801330322569e-08,0.0,4.672385216508701e-07
1922,5.5334517412575224e-08,0.0,4.788279852618871e-07
1923,6.369568694708505e-08,0.0,4.872720182902412e-07
1924,8.121723737986031e-08,1.289162443462999e-09,4.3702607399609406e-07
1925,6.708888555806425e-08,0.0,4.091322125532315e-07
1926,7.467912865877224e-08,1.1146138456652466e-09,4.536478286354395e-07
1927,6.801027296887696e-08,0.0,3.779587132157758e-07
1928,6.627104198742018e-08,0.0,3.587776973290602e-07
1929,5.124586976990031e-08,1.1140406375176326e-09,3.8100191090961744e-07
1930,6.827342247106571e-08,0.0,3.361153062542144e-07
1931,4.904303452235581e-08,0.0,3.9462534573431185e-07
1932,7.671675916753884e-08,0.0,3.8358376741598477e-07
1933,5.850037609889114e-08,0.0,3.670612045425514e-07
1934,4.553000465534751e-08,0.0,2.9474688290065387e-07
1935,8.258115968828861e-08,0.0,3.602453659823368e-07
1936,7.759817588492979e-08,0.0,3.443418847837165e-07
1937,6.295558729885187e-08,1.2591118148108649e-09,3.8276999703157344e-07
1938,5.963998717106733e-08,3.889564337278273e-09,3.8895643683645176e-07
1939,6.729382295844744e-08,0.0,3.945864932575205e-07
1940,7.86092684279538e-08,2.5357829169792012e-09,4.133326285682415e-07
1941,5.312704587367989e-08,2.9515025978810172e-09,3.571318245576549e-07
1942,4.5513175450651033e-08,0.0,4.005159439657291e-07
1943,6.387117679196308e-08,0.0,4.441949954525626e-07
1944,7.711646787811333e-08,0.0,4.5305924345484527e-07
1945,1.32888743564763e-07,0.0,5.075914373264823e-07
1946,1.1554516277101357e-07,0.0,4.315542412314244e-07
1947,1.1682453759931377e-07,0.0,4.053096063216799e-07
1948,7.936478141346015e-08,0.0,3.87039193583405e-07
1949,5.890204946013e-08,6.871905600114303e-09,3.779548194415838e-07
1950,7.657460088239532e-08,0.0,3.2969620633593877e-07
1951,7.036525240255997e-08,1.0661401761424827e-09,3.187759034517512e-07
1952,8.014050933979888e-08,0.0,3.3321580872325285e-07
1953,7.864893802889128e-08,0.0,3.048993164611602e-07
1954,8.697557274395251e-08,0.0,2.853580554074142e-07
1955,9.197895423085356e-08,1.8771215692936494e-09,2.9376951715676114e-07
1956,1.9971413678376848e-07,0.0,2.668669196737028e-07
1957,8.216584745923683e-08,0.0,3.498674914226285e-07
1958,5.873292963087806e-08,0.0,3.590153596633172e-07
1959,5.5805383425422406e-08,0.0,3.511088664254203e-07
1960,7.33608302994071e-08,0.0,3.5365457051739213e-07
1961,7.434530147065743e-08,0.0,3.3281682476626884e-07
1962,7.737186535905494e-08,0.0,4.255452665802295e-07
1963,7.241979615990601e-08,1.2932106496776896e-09,3.5369311035537976e-07
1964,6.814044783975959e-08,1.825190498738749e-09,3.2670911309651274e-07
1965,8.153344543959662e-08,0.0,3.409083149108483e-07
1966,8.197830680956031e-08,1.6617224263271169e-09,3.605937592965347e-07
1967,7.543413715893621e-08,9.860671168482327e-10,3.520259497236111e-07
1968,7.321007527982815e-08,0.0,3.5841497947330936e-07
1969,6.767218962977495e-08,4.5417578031781147e-10,3.551654685907124e-07
1970,6.944074470993655e-08,4.5987250119061684e-10,3.1133367883739993e-07
1971,6.88545256366524e-08,0.0,2.656551600921375e-07
1972,6.77179372021719e-08,0.0,3.2422528306597087e-07
1973,8.931390027555608e-08,0.0,2.955077320621058e-07
1974,8.4383577569902e-08,0.0,3.397845205199701e-07
1975,5.42590607999216e-08,0.0,2.969969727928401e-07
1976,9.1416431757807e-08,0.0,2.805341807743389e-07
1977,7.639816601567873e-08,1.7630346071939584e-09,3.614220815961744e-07
1978,8.07920415013541e-08,0.0,2.869305717467796e-07
1979,7.549045477617256e-08,5.851973350345929e-10,3.1191018479148624e-07
1980,8.925686773020303e-08,0.0,2.7402427349443315e-07
1981,9.425068864254982e-08,0.0,2.7769161192736647e-07
1982,1.1173504077532925e-07,1.8622506869903077e-09,2.849243685432157e-07
1983,9.915046328412558e-08,1.2630632095778083e-09,2.627171511448978e-07
1984,8.814492957753828e-08,0.0,2.887906305204524e-07
1985,1.0707693187672618e-07,6.015558051686298e-10,3.1641835107620864e-07
1986,7.073492724885e-08,5.994485463567401e-10,2.727490766574192e-07
1987,8.799576534102016e-08,1.2221633705067347e-09,2.774310985387274e-07
1988,9.954279533985755e-08,1.1993107618124554e-09,2.842366484401282e-07
1989,9.110282661595193e-08,0.0,3.1501821240453864e-07
1990,8.935787576547227e-08,1.634595292454577e-09,2.9804121481902257e-07
1991,8.968041653734105e-08,5.861465202094962e-10,2.948316932815942e-07
1992,9.917899546074693e-08,1.6529832502776287e-09,3.140668241030653e-07
1993,8.918124194678967e-08,0.0,2.8028389920109475e-07
1994,9.705865267051195e-08,0.0,2.774611402855953e-07
1995,1.1332922306150905e-07,1.0844901643380922e-09,3.1992459526009043e-07
1996,1.1476897987527934e-07,0.0,2.813174546645314e-07
1997,1.1651593467831844e-07,0.0,3.159835557653423e-07
1998,1.0823653373570608e-07,0.0,2.994385113197495e-07
1999,8.637680082301813e-08,3.1991407856146736e-09,2.801533298679715e-07
2000,1.1089258766805443e-07,4.4180314962005696e-10,3.220744986265345e-07
2001,9.112920248965928e-08,0.0,3.009892566296912e-07
2002,1.0690180718420095e-07,1.3143663935011318e-09,2.974849451220507e-07
2003,1.2250753433917794e-07,4.1669229178253886e-10,3.1376930564874783e-07
2004,1.0086971968803482e-07,8.809582507929292e-10,3.021686723059247e-07
2005,1.0313586784604922e-07,4.5037495954858286e-10,2.8688884867733577e-07
2006,9.759398977848832e-08,0.0,2.8907587079629593e-07
2007,1.1264432445146078e-07,7.988958938831558e-10,2.971892740788462e-07
2008,1.0388152560381059e-07,0.0,2.797137881316303e-07
2009,1.1014524403663017e-07,0.0,3.2662117632753507e-07
2010,1.0439582692756133e-07,0.0,3.325550324007054e-07
2011,9.712888981994183e-08,0.0,3.0744735113330535e-07
2012,1.0451055626470307e-07,0.0,3.2646784120515804e-07
2013,1.0738131572818332e-07,2.789125042035323e-10,3.2242286351902294e-07
2014,1.1238660502232989e-07,0.0,3.692084078465996e-07
2015,9.863760652706333e-08,0.0,3.1940851386025315e-07
2016,1.0377413506290623e-07,4.1426800878596737e-10,3.896190605701122e-07
2017,1.0540411676807082e-07,0.0,3.0287961294561683e-07
2018,1.0248422788183831e-07,5.162933414126769e-10,3.1803671163288527e-07
2019,1.0025382096712221e-07,5.1019755087367e-10,3.160673713864526e-07
