year,en_ADP amis_NOUN,en_ADP mamie_NOUN
1886,2.142549959671669e-07,0.0
1887,2.415702229918715e-07,0.0
1888,2.219215136101127e-07,0.0
1889,2.524850231111486e-07,1.2530273485467092e-09
1890,2.071186173679962e-07,0.0
1891,2.804656844546116e-07,0.0
1892,2.7769510024810984e-07,0.0
1893,3.116158784344236e-07,6.158416554491453e-10
1894,3.043643386213546e-07,0.0
1895,2.5518926172196643e-07,0.0
1896,2.2703560847991966e-07,0.0
1897,2.691941709542789e-07,0.0
1898,2.568892994991856e-07,1.13167097914868e-09
1899,1.8738490936698327e-07,0.0
1900,2.3723113129481277e-07,5.191053142894475e-10
1901,1.9057599254246327e-07,0.0
1902,1.8217153585631252e-07,0.0
1903,2.3706966878478397e-07,0.0
1904,2.047732232668409e-07,0.0
1905,2.3636276030858383e-07,5.160759042333041e-10
1906,2.1142598427559278e-07,2.0576737536082135e-09
1907,2.1805655836537596e-07,0.0
1908,2.3181755803847182e-07,4.911389073214423e-10
1909,2.1618865275740973e-07,0.0
1910,2.3674587623645493e-07,5.344150677544235e-10
1911,2.112188555170036e-07,0.0
1912,2.292145395710321e-07,5.209421227725386e-10
1913,1.8772583576520674e-07,5.30298971401777e-10
1914,2.049203544629563e-07,6.696743715117748e-10
1915,2.744917426689142e-07,0.0
1916,2.593040930864987e-07,0.0
1917,2.324882046877974e-07,0.0
1918,3.319562749126703e-07,1.1486376294556067e-09
1919,3.0477979340304273e-07,0.0
1920,2.8092980386418276e-07,7.572231730534895e-10
1921,2.1733785615651868e-07,0.0
1922,2.7962374815615476e-07,0.0
1923,1.709167585239868e-07,0.0
1924,1.9853101207445434e-07,0.0
1925,2.2546265077139083e-07,0.0
1926,2.351835206582109e-07,0.0
1927,2.7092615639823237e-07,0.0
1928,1.8624447217785445e-07,0.0
1929,1.6933417157360964e-07,0.0
1930,1.659569357492785e-07,0.0
1931,1.927505204335489e-07,0.0
1932,1.5452945945071406e-07,0.0
1933,1.686187403038275e-07,0.0
1934,1.737329107243113e-07,0.0
1935,1.9867351852553838e-07,0.0
1936,1.3215938965416285e-07,0.0
1937,1.611663122957907e-07,0.0
1938,1.8799561019022804e-07,0.0
1939,2.24822542804759e-07,0.0
1940,1.52146981236001e-07,0.0
1941,1.6233263977483148e-07,0.0
1942,1.608132293995368e-07,0.0
1943,1.683876436064935e-07,0.0
1944,1.799384250489311e-07,0.0
1945,1.8299433568458312e-07,0.0
1946,1.9907179193978664e-07,0.0
1947,1.7762098059037612e-07,0.0
1948,1.7612458691473876e-07,0.0
1949,1.7768785276484067e-07,0.0
1950,1.478315299063837e-07,0.0
1951,1.7378084748997935e-07,0.0
1952,1.4762726041617213e-07,0.0
1953,1.9069674328520136e-07,2.1547654771580937e-09
1954,1.7101938154517882e-07,0.0
1955,1.8020367109627955e-07,0.0
1956,1.465151813206944e-07,0.0
1957,1.2722453845981363e-07,0.0
1958,1.811621285208176e-07,0.0
1959,1.2633718426968699e-07,0.0
1960,1.7924958428672255e-07,0.0
1961,1.4660616398654014e-07,0.0
1962,1.6045149653365343e-07,0.0
1963,1.558318789562918e-07,0.0
1964,1.7765187321217013e-07,0.0
1965,1.6251969015002032e-07,0.0
1966,1.301682569510021e-07,0.0
1967,1.5924983859383346e-07,0.0
1968,1.563012712590961e-07,0.0
1969,1.8530371637126564e-07,0.0
1970,1.462394621509766e-07,4.5987250119061684e-10
1971,1.2486306388836965e-07,0.0
1972,1.364619037769188e-07,0.0
1973,1.2514971969856958e-07,5.513203782392395e-10
1974,1.1532421784199443e-07,0.0
1975,1.2907945290407952e-07,0.0
1976,1.0570024655542909e-07,0.0
1977,1.00492966503829e-07,0.0
1978,1.3603954585050815e-07,0.0
1979,1.1060229498927043e-07,0.0
1980,1.2507330909850012e-07,0.0
1981,1.0816689388626344e-07,0.0
1982,1.1732179427959011e-07,0.0
1983,1.0546578010917074e-07,0.0
1984,1.159801708006114e-07,2.3196033982486597e-09
1985,1.0226448599048865e-07,0.0
1986,1.0909963693572777e-07,0.0
1987,1.0388388815840699e-07,6.110816852533674e-10
1988,1.2532797200037749e-07,5.996553809062277e-10
1989,9.713976112379896e-08,0.0
1990,1.3185734659693082e-07,5.44865097484859e-10
1991,1.283660822082311e-07,1.1722930404189924e-09
1992,1.1901479674003568e-07,1.65298330578878e-09
1993,9.195084271773624e-08,0.0
1994,1.2976319374580214e-07,5.274926606624319e-10
1995,1.1820942952267544e-07,0.0
1996,1.2918182745735862e-07,1.067618438099771e-09
1997,1.3953142485867431e-07,1.438468344439059e-09
1998,1.2254092096597446e-07,4.768129224785866e-10
1999,1.069427103539411e-07,3.1991408688814005e-09
2000,9.896390906760644e-08,4.4180314962005696e-10
2001,1.1960708085068106e-07,4.3812117822561447e-10
2002,1.112830263494402e-07,2.1906108038649563e-09
2003,1.4000861403573595e-07,2.0834614589126943e-09
2004,1.224531960275499e-07,8.809582507929292e-10
2005,1.197997372415216e-07,2.2518747977429143e-09
2006,1.2024238849051017e-07,8.235779835885637e-10
2007,1.4300235973152553e-07,7.988958938831558e-10
2008,1.481589042562348e-07,1.2772319035736501e-09
2009,1.468603283427683e-07,2.384096253749135e-09
2010,1.5824706167677505e-07,9.447586046817946e-10
2011,1.804914817604697e-07,3.82397197240536e-10
2012,1.8655305478176842e-07,2.723402198201441e-09
2013,2.2089869666785944e-07,2.2312999781171072e-09
2014,2.1762724244922538e-07,3.031623174720721e-09
2015,1.895171930499373e-07,2.881548027966474e-09
2016,2.3841123253376395e-07,2.071340099440988e-09
2017,1.9370207215985147e-07,3.018733707449428e-09
2018,2.3155756423420826e-07,3.872200171617379e-09
2019,2.0663000643850182e-07,4.3366792379373464e-09
