year,en_ADP égaux_NOUN,en_ADP mégot_NOUN
1800,9.432493897065797e-09,0.0
1801,2.3811825844433088e-09,0.0
1802,1.1189200677108602e-08,0.0
1803,3.900678446910888e-09,0.0
1804,2.2246657849223084e-08,0.0
1805,1.7057265822018053e-08,0.0
1806,1.4408345627714425e-08,0.0
1807,2.562259560079383e-08,0.0
1808,4.758755522971114e-08,0.0
1809,1.129515236897305e-08,0.0
1810,1.1700633351097167e-08,0.0
1811,5.0141535368197765e-09,0.0
1812,4.267533171287141e-08,0.0
1813,2.0130190847567064e-08,0.0
1814,1.5733386149463513e-08,0.0
1815,1.0788894222457657e-08,0.0
1816,2.3176038865813098e-09,0.0
1817,2.80237220096069e-08,0.0
1818,3.2187177367859476e-08,0.0
1819,2.898294049202832e-08,0.0
1820,2.3732962262101864e-08,0.0
1821,1.1833785507064931e-08,0.0
1822,1.604098542884458e-08,0.0
1823,3.9530747564242574e-09,0.0
1824,1.3473780313688621e-08,0.0
1825,5.283265824829186e-09,0.0
1826,7.927186018719112e-09,0.0
1827,1.2904182611350734e-08,0.0
1828,1.1006761724274838e-08,0.0
1829,1.7146351893870815e-08,0.0
1830,2.2961039292113128e-08,0.0
1831,1.091384405071949e-08,0.0
1832,5.411987746839486e-09,0.0
1833,1.0425265983826648e-08,0.0
1834,1.9602515166639023e-08,0.0
1835,2.2689263801112247e-08,0.0
1836,2.083432448785061e-08,0.0
1837,1.1828414692161004e-08,0.0
1838,1.009945904684173e-08,0.0
1839,2.7965899818127582e-08,0.0
1840,3.121147429396842e-08,0.0
1841,1.926164472365599e-08,0.0
1842,1.6770663080478698e-08,0.0
1843,2.539971788451112e-08,0.0
1844,1.5916826967554698e-08,0.0
1845,1.562463758375543e-08,0.0
1846,2.6930706553685013e-08,0.0
1847,3.9909856752728956e-08,0.0
1848,2.815827571112095e-08,0.0
1849,2.513824481908955e-09,0.0
1850,2.5119284430275002e-08,0.0
1851,3.1602251482354404e-08,0.0
1852,1.9531636752390114e-08,0.0
1853,1.851298847554972e-08,0.0
1854,1.1950028522278444e-08,0.0
1855,1.4328730202350926e-08,0.0
1856,1.65670055451983e-08,0.0
1857,1.9526035899275485e-08,0.0
1858,4.208561321661364e-08,0.0
1859,1.629495471888731e-08,0.0
1860,2.4716793944890014e-08,0.0
1861,3.301174444914068e-08,0.0
1862,2.1234535907410645e-08,0.0
1863,1.4484400345793347e-08,0.0
1864,2.3973639073915365e-08,0.0
1865,3.9066808454890634e-08,0.0
1866,2.6274308950746672e-08,0.0
1867,3.299911810472622e-08,0.0
1868,1.975949714960734e-08,0.0
1869,3.271957993433716e-08,0.0
1870,1.834895613228582e-08,0.0
1871,1.0621176826930423e-08,0.0
1872,1.3908880269752899e-08,0.0
1873,7.781805422268917e-09,0.0
1874,2.2703515512034755e-08,0.0
1875,2.4030413214859436e-08,0.0
1876,2.3579458385825092e-08,0.0
1877,3.0924081073635534e-08,0.0
1878,4.7708802242141246e-08,0.0
1879,2.504823370941267e-08,0.0
1880,3.4656370218044685e-08,0.0
1881,3.067903264764027e-08,0.0
1882,3.660461800336634e-08,0.0
1883,3.349249766415596e-08,0.0
1884,2.0465261485469455e-08,0.0
1885,3.609556031847205e-08,0.0
1886,4.130216879616455e-08,0.0
1887,2.8727267675776602e-08,0.0
1888,2.8532765483646472e-08,0.0
1889,2.5060547415023393e-08,0.0
1890,3.0150179242127706e-08,0.0
1891,4.6531805963923034e-08,0.0
1892,5.014809900671935e-08,0.0
1893,4.741980674793922e-08,1.2316833108982905e-09
1894,3.150769600779313e-08,0.0
1895,4.273216447359118e-08,0.0
1896,5.6021775662884465e-08,0.0
1897,2.155884004650943e-08,0.0
1898,2.8291774256672397e-08,0.0
1899,6.135611840818456e-08,0.0
1900,5.294874227956825e-08,0.0
1901,4.63865319488832e-08,0.0
1902,3.4863013809172116e-08,0.0
1903,3.888158772724637e-08,0.0
1904,3.815983973254333e-08,0.0
1905,4.025391930895239e-08,0.0
1906,3.0865106026567446e-08,5.144184522798412e-10
1907,3.805704196224724e-08,0.0
1908,4.518478036175111e-08,0.0
1909,4.455796798197298e-08,0.0
1910,4.275320719671072e-08,0.0
1911,4.8947441655400326e-08,0.0
1912,3.542406545875565e-08,0.0
1913,6.204498248507662e-08,0.0
1914,4.151981158884155e-08,0.0
1915,3.416420923940677e-08,0.0
1916,2.8567400889301098e-08,0.0
1917,5.592876561877347e-08,0.0
1918,7.466144325007917e-08,0.0
1919,4.235610262526279e-08,0.0
1920,3.407504323149624e-08,0.0
1921,8.178567156846839e-08,0.0
1922,4.0578644444622114e-08,0.0
1923,4.352538596208433e-08,0.0
1924,5.1566498626698376e-08,0.0
1925,6.268961527666761e-08,0.0
1926,6.910605776511147e-08,0.0
1927,4.9056588125040435e-08,0.0
1928,7.312666383541e-08,0.0
1929,5.7930112262738476e-08,0.0
1930,6.302162347537887e-08,0.0
1931,3.763767608688795e-08,0.0
1932,4.4934100884574946e-08,2.1919073223131136e-09
1933,3.211785326584504e-08,1.1470662197865522e-09
1934,4.553000465534751e-08,0.0
1935,5.6250936353308134e-08,1.196828414151696e-09
1936,4.122403041151301e-08,0.0
1937,4.1550688223424004e-08,0.0
1938,5.8343463393839556e-08,0.0
1939,6.117620188206274e-08,0.0
1940,3.0429394115571995e-08,0.0
1941,5.017554371988808e-08,0.0
1942,3.944475324146879e-08,0.0
1943,8.129058670647282e-08,0.0
1944,6.42637232317611e-08,0.0
1945,8.496165548876888e-08,2.178504043826024e-09
1946,5.707652661612883e-08,0.0
1947,5.364391952866754e-08,9.536696765621855e-09
1948,6.19697573256417e-08,3.2615663503321457e-09
1949,4.417653798327592e-08,0.0
1950,5.104973510583477e-08,0.0
1951,5.437314953837813e-08,0.0
1952,5.166953798152463e-08,2.1089607837865287e-09
1953,3.3398865895151175e-08,0.0
1954,4.49536656788041e-08,0.0
1955,5.255940394022218e-08,0.0
1956,4.273359266449006e-08,0.0
1957,2.738861759610245e-08,0.0
1958,5.1287909030861556e-08,0.0
1959,6.045583234026708e-08,0.0
1960,5.9519166484278685e-08,6.920833350854139e-10
1961,3.960450811746341e-08,0.0
1962,5.7077606641087186e-08,1.9025869768540815e-09
1963,4.526237162849611e-08,0.0
1964,3.9545792418493875e-08,0.0
1965,4.596516589572275e-08,5.472043373977442e-10
1966,4.375868911665748e-08,1.1078149508847446e-09
1967,4.3879985867079085e-08,4.930335584241163e-10
1968,4.311759127517689e-08,4.4914158503495116e-10
1969,3.860494146579185e-08,0.0
1970,3.862929176534635e-08,0.0
1971,4.573173839617084e-08,0.0
1972,3.847610230423015e-08,0.0
1973,3.197658315912122e-08,5.513203782392395e-10
1974,2.418995848074701e-08,1.6876715580593782e-09
1975,3.1413140533231854e-08,5.711480177694739e-10
1976,4.285145038807059e-08,0.0
1977,3.467301112891619e-08,0.0
1978,2.198018833610149e-08,1.1881182704343018e-09
1979,5.091216692676426e-08,5.851973350345929e-10
1980,3.411090432337005e-08,1.1370301367108482e-09
1981,3.415796712147312e-08,1.2651099057237047e-09
1982,2.4209258597807093e-08,0.0
1983,3.031351525351056e-08,1.2630632095778083e-09
1984,3.131464509920079e-08,0.0
1985,3.609334697785016e-08,0.0
1986,2.8174081734277934e-08,0.0
1987,2.5054349706010726e-08,0.0
1988,3.7178633505163816e-08,1.1993107618124554e-09
1989,3.1831110192115375e-08,0.0
1990,2.887784944505256e-08,0.0
1991,3.634108480810028e-08,0.0
1992,3.0855687782604946e-08,0.0
1993,3.43430848204207e-08,0.0
1994,4.0616935592652226e-08,5.274926606624319e-10
1995,2.9281235214284607e-08,0.0
1996,2.93595068256991e-08,5.338092190498855e-10
1997,4.219507232505748e-08,0.0
1998,2.765514928171342e-08,0.0
1999,2.4679085441903226e-08,0.0
2000,2.474097726690161e-08,4.4180314962005696e-10
2001,3.0230360437144554e-08,4.3812117822561447e-10
2002,2.7601695151702188e-08,0.0
2003,2.9585152105937595e-08,4.1669229178253886e-10
2004,3.920264290968589e-08,0.0
2005,3.2877373712381086e-08,0.0
2006,2.9648807853277503e-08,4.1178899179428186e-10
2007,4.074368931128447e-08,0.0
2008,3.363377487630714e-08,4.257439678578834e-10
2009,4.8635563132393145e-08,1.430457752249481e-09
2010,3.7317963830219014e-08,1.4171379625338432e-09
2011,3.020937811015756e-08,7.64794394481072e-10
2012,4.391485930455019e-08,6.808505426114664e-10
2013,3.8211013020372775e-08,5.578250084070646e-10
2014,3.702911399727782e-08,8.661780737106994e-10
2015,3.7460125668076216e-08,6.649726325136385e-10
2016,3.87340577390205e-08,8.285360175719347e-10
2017,4.352007465513452e-08,1.509366853724714e-09
2018,3.407535942301365e-08,7.744400121190154e-10
2019,3.877501342230971e-08,1.53059265262101e-09
