year,ancien_ADJ hôtel_NOUN,ancien_ADJ motel_NOUN
1907,8.804547810825625e-07,0.0
1908,1.0829613135143745e-06,0.0
1909,9.604717146061148e-07,0.0
1910,9.908055211838018e-07,0.0
1911,7.900755480960697e-07,0.0
1912,8.131906170660841e-07,0.0
1913,9.465836505739844e-07,0.0
1914,8.591921911715872e-07,0.0
1915,5.831477296602827e-07,0.0
1916,7.141850377756498e-07,0.0
1917,7.193974402852632e-07,0.0
1918,7.914113062668093e-07,0.0
1919,6.657274456145501e-07,0.0
1920,8.465755083619797e-07,0.0
1921,7.125955576725573e-07,0.0
1922,7.252510751953878e-07,0.0
1923,9.1934111168257e-07,0.0
1924,6.084846848608549e-07,0.0
1925,8.248633704965869e-07,0.0
1926,8.03636568846855e-07,1.1146138456652466e-09
1927,7.637219034961618e-07,0.0
1928,8.089637386632376e-07,0.0
1929,9.224256389828156e-07,0.0
1930,6.16561534272364e-07,0.0
1931,6.626512174534582e-07,0.0
1932,6.148299940278434e-07,0.0
1933,6.561218643952316e-07,0.0
1934,7.632266694201917e-07,0.0
1935,6.786017330284722e-07,0.0
1936,5.334874249030008e-07,0.0
1937,5.049038529492123e-07,0.0
1938,4.4341034133310586e-07,0.0
1939,4.282334087335471e-07,0.0
1940,3.7783165307558875e-07,0.0
1941,4.014043657463162e-07,0.0
1942,5.552607418302102e-07,0.0
1943,6.619376220484696e-07,0.0
1944,4.177141885719493e-07,0.0
1945,5.533400377899511e-07,0.0
1946,4.941992122198258e-07,0.0
1947,3.480894310570193e-07,0.0
1948,4.250908274272547e-07,0.0
1949,4.790700103285417e-07,0.0
1950,4.200967733680727e-07,0.0
1951,3.902073024697472e-07,0.0
1952,4.871699399444651e-07,0.0
1953,4.126375907631541e-07,0.0
1954,4.2901432717457055e-07,0.0
1955,3.848099296988039e-07,0.0
1956,3.645437303134713e-07,0.0
1957,4.0199422635112114e-07,0.0
1958,4.4670115606493255e-07,0.0
1959,4.045890462656132e-07,0.0
1960,4.3601249233304884e-07,0.0
1961,3.6755761856355207e-07,6.948159270159238e-10
1962,3.532469783351644e-07,0.0
1963,5.819447972399416e-07,6.466053248388448e-10
1964,5.621586618431706e-07,0.0
1965,4.842758443146522e-07,0.0
1966,3.9604385193570124e-07,0.0
1967,4.1710639120395854e-07,0.0
1968,4.410570406676584e-07,4.4914158503495116e-10
1969,3.910453436617445e-07,0.0
1970,5.435693104516304e-07,0.0
1971,4.357360969819979e-07,0.0
1972,4.586351209923123e-07,0.0
1973,4.96188350851412e-07,0.0
1974,4.3710691466358753e-07,0.0
1975,4.849046639776589e-07,0.0
1976,5.085039083141396e-07,0.0
1977,4.178391943554516e-07,0.0
1978,4.770294856903945e-07,0.0
1979,3.7803747909848084e-07,0.0
1980,4.337770054263501e-07,0.0
1981,4.573372383021024e-07,0.0
1982,5.388111912196791e-07,0.0
1983,4.0607483065002725e-07,6.315316047889041e-10
1984,4.5638196954911336e-07,0.0
1985,4.493622007828435e-07,6.015558051686298e-10
1986,5.389042421199974e-07,0.0
1987,4.3203474131559005e-07,0.0
1988,4.929167305434135e-07,0.0
1989,4.692344344192634e-07,0.0
1990,4.402510094259071e-07,0.0
1991,5.158089528833898e-07,5.861465202094962e-10
1992,5.190367473595359e-07,0.0
1993,4.6086205696127536e-07,1.661762283333701e-09
1994,4.979530858761905e-07,0.0
1995,4.5982383323206477e-07,1.0844901643380922e-09
1996,5.02314479788879e-07,0.0
1997,4.6078935689308764e-07,9.58978896292706e-10
1998,3.4235168566709717e-07,4.768129224785866e-10
1999,4.670745437085344e-07,0.0
2000,4.661023313978774e-07,0.0
2001,3.513731816617849e-07,4.3812117822561447e-10
2002,4.3417904738163315e-07,0.0
2003,3.971077409126167e-07,0.0
2004,3.981931424590357e-07,1.3214374039449694e-09
2005,3.7786457918187466e-07,9.007499190971657e-10
2006,4.40202429174974e-07,4.1178899179428186e-10
2007,4.4738171256497594e-07,3.994479469415779e-10
2008,6.224377067098885e-07,8.514879357157668e-10
2009,5.669380698236637e-07,4.76819250749827e-10
2010,5.370952738115164e-07,1.8895172093635892e-09
2011,7.758839277727247e-07,2.2943831279320648e-09
2012,7.383823947826329e-07,4.765953853791416e-09
2013,4.501647832277911e-07,7.530637446961919e-09
2014,5.339987780850208e-07,7.362513709807672e-09
2015,5.080390910183752e-07,4.211493376260478e-09
2016,5.924032504545096e-07,4.556948152156792e-09
2017,3.82121359443488e-07,4.2765391228272165e-09
2018,4.804109425826653e-07,4.64663996169179e-09
2019,6.150431648421772e-07,5.867272001580659e-09
