year,en_ADP autel_NOUN,en_ADP motel_NOUN
1915,2.0027295377644805e-08,0.0
1916,4.0653610255958483e-08,0.0
1917,1.973956464951243e-08,0.0
1918,2.986458014220261e-08,0.0
1919,1.2890987832747669e-08,0.0
1920,7.2693424613135e-08,0.0
1921,3.7863738422405646e-08,0.0
1922,2.1396012073182646e-08,0.0
1923,6.900366145146108e-08,0.0
1924,2.0626599095407983e-08,0.0
1925,4.06932585406139e-08,0.0
1926,1.5604593173179637e-08,0.0
1927,4.1252132376712325e-08,0.0
1928,1.7139061725401916e-08,0.0
1929,3.0079096546842266e-08,0.0
1930,3.466189113510154e-08,0.0
1931,3.9918749195066994e-08,0.0
1932,5.589363638591749e-08,0.0
1933,1.8353059516584835e-08,0.0
1934,2.6359476379411717e-08,0.0
1935,4.188899538348778e-08,0.0
1936,2.0612015205756506e-08,0.0
1937,2.895957251780601e-08,0.0
1938,2.2040865133021725e-08,0.0
1939,1.2235240376412548e-08,0.0
1940,2.5357829613881222e-08,0.0
1941,4.132103725851266e-08,0.0
1942,2.730790527039062e-08,0.0
1943,6.387117679196308e-08,0.0
1944,3.213186161588055e-08,0.0
1945,3.0499057057653545e-08,0.0
1946,2.645009899993056e-08,0.0
1947,1.549713246618012e-08,0.0
1948,3.587722829934137e-08,0.0
1949,2.7487622844546422e-08,0.0
1950,1.4889506294579746e-08,0.0
1951,2.5587365115598004e-08,0.0
1952,2.319856839960721e-08,0.0
1953,2.0470272588113403e-08,0.0
1954,1.8567819282111486e-08,9.772536113672459e-10
1955,2.3464019616170617e-08,0.0
1956,2.2674968125357964e-08,0.0
1957,3.003912851795576e-08,0.0
1958,1.7371711180658167e-08,0.0
1959,1.0851047171911432e-08,3.100299128533379e-09
1960,2.353083417006019e-08,1.3841666701708277e-09
1961,3.196153386397782e-08,1.3896318540318475e-09
1962,8.244543714397423e-09,2.5367825617905737e-09
1963,1.681173777967615e-08,0.0
1964,4.623815996751546e-08,1.2167936658258327e-09
1965,1.5868925395956524e-08,0.0
1966,1.8278946356531378e-08,1.1078149508847446e-09
1967,3.007504756347146e-08,1.4791006197611978e-09
1968,1.976222918642634e-08,8.982831700699023e-10
1969,2.0437909975523638e-08,1.8167031212712459e-09
1970,4.5067505283213904e-08,3.219107425067591e-09
1971,3.339958354331429e-08,3.5968783507200897e-09
1972,1.487742551375959e-08,6.669190977248718e-09
1973,2.3155456219114967e-08,5.513203782392395e-10
1974,3.037808582462276e-08,5.625571675160757e-10
1975,2.1703623787061588e-08,5.711480177694739e-09
1976,1.7140580510499603e-08,1.142705374768127e-09
1977,1.2928919990162768e-08,0.0
1978,3.564354700280603e-08,1.7821774056514528e-09
1979,2.2237498953359136e-08,1.1703946700691858e-09
1980,2.1603572264439208e-08,1.7055452605774235e-09
1981,2.0874313833019187e-08,1.8976649140967083e-09
1982,2.7313010519947056e-08,3.7245013739806154e-09
1983,2.3366668600033336e-08,0.0
1984,1.5657322549600394e-08,5.799008495621649e-10
1985,2.1656008541981464e-08,3.609334831011779e-09
1986,1.9182353483415682e-08,2.997242676272549e-09
1987,1.9554614649752722e-08,2.4443267410134695e-09
1988,1.5591039570495013e-08,1.798966087207532e-09
1989,4.006329135108899e-08,1.6464366536794728e-09
1990,2.3429199913493903e-08,3.2691906959314565e-09
1991,2.05151273746651e-08,2.344586080837985e-09
1992,2.0937788391961476e-08,5.509944056569793e-09
1993,1.1632335983335906e-08,2.7696036575264316e-09
1994,1.793475057354499e-08,1.0549853213248639e-09
1995,2.2232049090575856e-08,3.253470381991974e-09
1996,2.7224270837677977e-08,2.6690460952494277e-09
1997,3.020783623242096e-08,7.192341833217597e-09
1998,1.859570453177639e-08,4.7681290027412615e-09
1999,2.4679085441903226e-08,3.1991407301035224e-09
2000,1.855573306119851e-08,2.6508188977203417e-09
2001,2.541102794850758e-08,3.066848330846028e-09
2002,1.8839251936242363e-08,4.38122149670761e-10
2003,1.8751153518792307e-08,2.5001538617175356e-09
2004,2.5547789661573006e-08,3.523833003171717e-09
2005,1.9366122927522156e-08,4.503749373441224e-09
2006,1.8942293067425453e-08,3.706100981659688e-09
2007,2.75619083112133e-08,3.1955835755326234e-09
2008,2.0435710013089192e-08,6.811903485726134e-09
2009,1.8595951445377068e-08,1.0490023072406984e-08
2010,1.7005655550406118e-08,1.2754241218715379e-08
2011,1.9884653923440965e-08,2.0649448373433188e-08
2012,2.2808492872172792e-08,2.0765941854961056e-08
2013,2.0360612751346707e-08,1.3666713094551142e-08
2014,2.3819897165822113e-08,2.1004817440939405e-08
2015,1.994917830927534e-08,8.86630147078904e-09
2016,2.1749070100440804e-08,1.2428039930512114e-08
2017,1.635147306444651e-08,1.0062445099379147e-08
2018,1.8328414341794996e-08,1.161660012627408e-08
2019,2.0663001698562056e-08,1.4285530980373551e-08
