year,en_ADP âge_NOUN,en_ADP age_NOUN,en_ADP mages_NOUN
1800,4.2100364225916564e-06,1.19478254401173e-07,0.0
1801,5.441002031147946e-06,4.0480102825313224e-08,0.0
1802,4.701701982412487e-06,2.9091921760482364e-08,0.0
1803,5.601374141406268e-06,6.4361191931539e-08,1.5602713787643552e-08
1804,5.465262347570388e-06,6.673997310358004e-08,0.0
1805,6.021215085638687e-06,3.4114532976303735e-08,0.0
1806,4.4752323447028175e-06,9.509507847837995e-08,0.0
1807,4.714557690022048e-06,5.124519120158766e-08,8.540865348294346e-09
1808,4.844865998165915e-06,6.571614541428517e-08,0.0
1809,5.209324172028573e-06,3.614448895739031e-08,0.0
1810,5.553120900003705e-06,5.148278958699848e-08,2.3401267590372754e-09
1811,6.355439381877659e-06,4.011322829455821e-08,0.0
1812,5.7131601352011785e-06,4.800974817698034e-08,0.0
1813,5.426524694485124e-06,7.764502640839055e-08,2.8757416448144113e-09
1814,4.679108769778395e-06,1.1957373402537996e-07,0.0
1815,5.9824419622600544e-06,9.979726955933188e-08,0.0
1816,4.704736056737602e-06,2.7811246638975717e-08,0.0
1817,5.699713710782817e-06,6.227493631882908e-08,1.556873407970727e-09
1818,5.396716915129218e-06,3.337929710411913e-08,0.0
1819,5.5398818403773475e-06,3.726378050572521e-08,3.1053151161586356e-09
1820,5.395689186116215e-06,1.0917162995838225e-07,0.0
1821,5.794610387965804e-06,1.6271455649530253e-07,7.88919063410276e-09
1822,5.358691851142794e-06,3.709477880420309e-08,1.0025615893027862e-09
1823,4.653757059713826e-06,4.743689674402418e-08,0.0
1824,5.1132997214153875e-06,4.968456579490521e-08,0.0
1825,5.177600542083383e-06,8.012952967817455e-08,0.0
1826,5.237227469478967e-06,3.5231937256519075e-08,0.0
1827,4.344100943853846e-06,5.622536392024813e-08,1.8434546111834038e-09
1828,4.391697984829079e-06,6.51233387216621e-08,1.3758452155343548e-08
1829,4.560072284220951e-06,4.9724419248775575e-08,0.0
1830,4.086021363036707e-06,3.6528926106171866e-08,4.174734336004349e-09
1831,3.872855813824572e-06,7.639691101957169e-08,0.0
1832,4.5108918129699305e-06,4.7354892895867806e-08,0.0
1833,4.610284122463781e-06,1.0888610679771205e-07,0.0
1834,3.896233010891592e-06,4.480574977705487e-08,1.8669061851994684e-09
1835,4.853990049014101e-06,5.142899794918776e-08,2.2689263801112247e-09
1836,4.899426585325273e-06,7.728862810862935e-08,0.0
1837,4.727886789623881e-06,6.192522983283766e-08,0.0
1838,4.5106708057574e-06,7.258986212121954e-08,6.312161904276081e-10
1839,4.505306606006343e-06,8.11011120482874e-08,2.7965900706306e-09
1840,4.551779511530185e-06,7.516232763959962e-08,6.369688665408546e-10
1841,4.6041755012993235e-06,9.117178922934954e-08,1.2841097074556274e-09
1842,4.3154268496437e-06,6.976595834373711e-08,6.708265054555795e-10
1843,4.632199761545053e-06,6.084118464588784e-08,1.1813822142769936e-09
1844,4.046716185257537e-06,5.817875081692847e-08,0.0
1845,4.081378847331507e-06,6.696273535666819e-08,0.0
1846,4.122154223296093e-06,9.015932223022105e-08,4.0981509297211005e-09
1847,4.080513008375419e-06,5.716817241818717e-08,0.0
1848,3.5801235753751826e-06,6.677534170052013e-08,4.02261068899179e-09
1849,3.713756768775056e-06,7.457679385147742e-08,1.6758829879393033e-09
1850,3.661305527202785e-06,7.535785506718184e-08,0.0
1851,3.5117193419864634e-06,6.320449852381671e-08,0.0
1852,4.030027412227355e-06,1.0547083917344935e-07,1.3021090872200602e-09
1853,3.882950295519549e-06,8.480143276479168e-08,0.0
1854,4.1134076127491426e-06,9.144369528257812e-08,1.0391328908454511e-09
1855,3.97330359191983e-06,6.63367138997728e-08,1.5920811335945473e-09
1856,4.294478458177764e-06,8.024643349813232e-08,0.0
1857,4.201514911983395e-06,8.396195760873582e-08,1.4644527812635033e-09
1858,3.6208309666108107e-06,9.542668594209047e-08,4.893676019968041e-10
1859,3.590491360228043e-06,4.735721281790006e-08,5.092173349652285e-10
1860,3.6782250845135422e-06,5.81302364022207e-08,0.0
1861,3.5539503642212367e-06,4.998921571131021e-08,1.4147891747029462e-09
1862,3.514541504046065e-06,6.460720497480921e-08,0.0
1863,3.601621074267314e-06,7.042415417490844e-08,4.994620828036034e-10
1864,3.806055019595078e-06,9.253824750921069e-08,5.2742009648554244e-09
1865,3.691578058351297e-06,4.895118116410302e-08,4.236159978354692e-09
1866,3.5786583794106264e-06,6.909170474633797e-08,4.865612912574591e-10
1867,3.2596335586276837e-06,9.60856638698715e-08,2.91168689159349e-09
1868,3.302799768789555e-06,8.644779669886304e-08,1.4819622196071691e-09
1869,3.4326255899941316e-06,8.741499435416245e-08,1.4650557433881772e-09
1870,3.4083186619682238e-06,4.931282004960735e-08,4.587239033071455e-09
1871,2.677598786249291e-06,6.691341591924527e-08,1.0621177271019633e-09
1872,3.549788061718573e-06,7.256807244004904e-08,1.8142017887967654e-09
1873,3.194730652467115e-06,5.926144391876775e-08,2.9930022904522957e-09
1874,2.8421216029528296e-06,9.141151885438958e-08,0.0
1875,3.0209662327251863e-06,5.2065896039010795e-08,5.721527140956084e-10
1876,3.0725848318979843e-06,7.255217782109469e-08,1.209202959984168e-09
1877,2.8845981887570815e-06,7.916564426224681e-08,3.0924081073635534e-09
1878,2.6759200864034938e-06,9.722932670097606e-08,1.2078177347163432e-08
1879,3.0558844628103543e-06,8.247589144971812e-08,2.443730107160036e-09
1880,2.8514491532405373e-06,6.289489329347475e-08,3.2089231272180996e-09
1881,2.632121550050215e-06,5.647731349256446e-08,4.8807553554297556e-09
1882,3.2192097023653332e-06,6.921600625986457e-08,6.655385131892899e-10
1883,2.5176245799229946e-06,6.256145756999842e-08,2.5277355764075082e-09
1884,2.7707321805792162e-06,5.149323545339257e-08,1.9805090900604227e-09
1885,2.5892118173942436e-06,6.05889756699618e-08,4.511945039809007e-09
1886,2.774344011413632e-06,6.38892928561674e-08,3.872078213618124e-09
1887,2.4790326733636903e-06,8.030577025586183e-08,2.6115698492645834e-09
1888,2.69032284450077e-06,9.891358998537214e-08,1.394935256193719e-08
1889,2.4991629743453814e-06,6.891650272677907e-08,1.2530273485467092e-09
1890,2.4906669295887696e-06,7.209824937071119e-08,1.3108772956016423e-09
1891,2.421566250632168e-06,5.6730556918793695e-08,3.187110020341777e-09
1892,2.2447543415182736e-06,4.513328932809202e-08,1.2537024751679837e-09
1893,2.0784655134775676e-06,6.651089845544078e-08,4.310891643655168e-09
1894,2.0738366401928943e-06,5.860431362414431e-08,1.2603078580752936e-09
1895,2.27804548558197e-06,6.259359164317857e-08,6.018614495673091e-10
1896,2.2674075808026828e-06,6.486731918275979e-08,5.89702897624278e-10
1897,2.140734522981802e-06,6.118049433734285e-08,1.7480140668268973e-09
1898,2.0415343442437006e-06,5.432020577789132e-08,1.13167097914868e-09
1899,2.3077639070834266e-06,6.854197209804624e-08,1.1055156790007459e-09
1900,2.223328010586556e-06,6.177353306657807e-08,3.114631885736685e-09
1901,2.0192114789097104e-06,6.259387519413906e-08,3.912117296778206e-09
1902,1.8443025737724383e-06,7.365425691574501e-08,1.9641135384773634e-09
1903,2.1347070742194774e-06,7.344299346456751e-08,1.6200660812870638e-09
1904,1.939164803843596e-06,6.610789071714862e-08,2.1498500757388683e-09
1905,2.1546168227359885e-06,6.089695575584031e-08,5.160759042333041e-10
1906,1.9753667857003165e-06,5.2985101084424e-08,1.5432553013283723e-09
1907,1.9815374798781704e-06,7.045695465945911e-08,2.5714217422034835e-09
1908,1.974869519472122e-06,5.7463252156608746e-08,8.840499887696751e-09
1909,2.161886641260935e-06,5.6660129699181994e-08,1.1001967115120692e-09
1910,2.108801936628879e-06,4.649411078361254e-08,1.0153886620400954e-08
1911,2.2350891413225327e-06,7.980561189668833e-08,5.320374141248863e-10
1912,2.087936081807129e-06,6.35549386451828e-08,2.6047106693738442e-09
1913,2.094680894515477e-06,4.295421685007739e-08,6.3635876568213234e-09
1914,2.0291133751015877e-06,5.960101973068177e-08,4.018046340092951e-09
1915,2.1499890863196924e-06,5.065727737285641e-08,1.1780761921542648e-09
1916,2.3249469904840225e-06,4.504859418830165e-08,0.0
1917,2.2250874280871358e-06,5.8122050838882444e-08,1.0966424435210342e-09
1918,2.0537640921247657e-06,4.364823169566989e-08,5.743188147278033e-09
1919,2.079132173093967e-06,5.5247089680854344e-08,2.762354567309444e-09
1920,2.0846352981607197e-06,4.0132829060013364e-08,3.028892692213958e-09
1921,1.9045460248889867e-06,3.6349187437778596e-08,8.330022005509363e-09
1922,2.1403391201602062e-06,5.0907753901263675e-08,2.951174193910333e-09
1923,1.975628038053401e-06,5.732612162745454e-08,5.307974060286824e-09
1924,2.1516120796150062e-06,6.059063428764944e-08,1.289162443462999e-09
1925,2.0280640455894172e-06,5.279125447898991e-08,6.598906754362588e-09
1926,1.959491100933519e-06,5.9074534153324976e-08,0.0
1927,2.0113202481297776e-06,3.9022288067513955e-08,2.2298449753321847e-09
1928,1.951567810465349e-06,4.341895665227469e-08,0.0
1929,1.7323332031082828e-06,4.6789706109606755e-08,2.2280812750352652e-09
1930,1.983080437639728e-06,5.7769820926978355e-08,1.0503603542488804e-09
1931,1.8145922240364598e-06,4.219981875053236e-08,0.0
1932,1.8992876675838488e-06,5.479768339089475e-08,1.0959536611565568e-09
1933,1.8123646441381425e-06,5.1617979668350245e-08,5.735331320977366e-09
1934,1.7696794429866713e-06,3.474658250013363e-08,1.1981580172459871e-09
1935,1.9005635749635985e-06,3.7101681726881e-08,3.590485242455088e-09
1936,1.8235571133118356e-06,3.758661559771781e-08,0.0
1937,1.7640156784182182e-06,2.266401277761787e-08,1.2591118148108649e-09
1938,2.035538727795938e-06,6.093650684046992e-08,0.0
1939,1.7894038819576963e-06,7.035263305255057e-08,0.0
1940,1.9094445633527357e-06,5.832300775665544e-08,0.0
1941,1.9214282929169713e-06,6.49330580415608e-08,0.0
1942,1.957066615432268e-06,6.675266095435006e-08,3.3376329255929704e-08
1943,2.3051686639519176e-06,1.4516176261025748e-08,0.0
1944,2.5737620035215514e-06,4.4984606262232774e-08,0.0
1945,1.777659349500027e-06,5.010559478435539e-08,0.0
1946,1.8682121663005091e-06,4.872386583087973e-08,0.0
1947,1.8525033738114871e-06,2.9802176948479087e-08,2.3841741914054637e-09
