year,en_ADP yeux_NOUN,en_ADP mieux_NOUN
1800,3.144164484325529e-09,0.0
1801,1.6668277424969347e-08,0.0
1802,4.475680270843441e-09,0.0
1803,7.801356893821776e-09,0.0
1804,0.0,0.0
1805,2.842877711017877e-09,0.0
1806,2.881669125542885e-09,0.0
1807,5.693910232196231e-09,0.0
1808,4.5321479902327155e-09,0.0
1809,0.0,0.0
1810,0.0,0.0
1811,0.0,0.0
1812,2.6672082320544632e-09,0.0
1813,2.8757416448144113e-09,0.0
1814,0.0,0.0
1815,0.0,0.0
1816,0.0,0.0
1817,1.0898113522728181e-08,0.0
1818,1.1921177378582115e-09,1.1921177378582115e-09
1819,1.035105001712111e-09,0.0
1820,5.933240565525466e-09,0.0
1821,3.94459531705138e-09,0.0
1822,1.0025615893027862e-09,0.0
1823,3.854247765389118e-08,9.882686891060644e-10
1824,3.2000230021367315e-08,0.0
1825,7.044354433105582e-09,0.0
1826,8.807984341885344e-10,0.0
1827,5.530363722527909e-09,0.0
1828,1.8344602503717056e-09,0.0
1829,2.571952872898464e-09,0.0
1830,1.1480519646056564e-08,0.0
1831,3.1182412207897414e-09,0.0
1832,1.6235963684607668e-08,0.0
1833,0.0,0.0
1834,4.667265685043276e-09,0.0
1835,3.781543966852041e-09,0.0
1836,7.392825018825988e-09,0.0
1837,7.653680356156656e-09,0.0
1838,4.418513555037862e-09,0.0
1839,6.9914751765765e-10,0.0
1840,2.5478754661634184e-09,0.0
1841,0.0,0.0
1842,1.0733224087289273e-08,0.0
1843,3.544146642830981e-09,0.0
1844,8.232841963717874e-09,0.0
1845,2.790113973194508e-09,0.0
1846,2.9272506640865004e-09,0.0
1847,1.0786447290911383e-09,0.0
1848,1.6090443422100975e-09,0.0
1849,4.1897072478036534e-09,1.6758829879393033e-09
1850,6.788996032014438e-09,0.0
1851,2.579775504329973e-09,0.0
1852,7.812654523320361e-09,0.0
1853,6.569124799682413e-09,5.971931837933653e-10
1854,3.63696517347023e-09,0.0
1855,1.0613874223963649e-08,1.0613874223963649e-09
1856,6.73034605824796e-09,0.0
1857,5.857811125054013e-09,0.0
1858,1.468102750479261e-09,0.0
1859,4.582956236731661e-09,0.0
1860,7.323494255473406e-09,4.577183909670879e-10
1861,1.0375119985361891e-08,4.715963730639317e-10
1862,4.066187830886747e-09,0.0
1863,4.994620828036034e-09,0.0
1864,6.233146443435089e-09,0.0
1865,4.23615986733239e-09,0.0
1866,4.379051787850585e-09,0.0
1867,4.367530337390235e-09,0.0
1868,1.975949626142892e-09,0.0
1869,4.395167341186834e-09,0.0
1870,3.4404292748035914e-09,0.0
1871,0.0,0.0
1872,5.442605477412599e-09,0.0
1873,7.781805422268917e-09,0.0
1874,5.974609251779839e-09,0.0
1875,5.149374260327022e-09,0.0
1876,3.627608879952504e-09,0.0
1877,9.27722432209066e-09,0.0
1878,4.22736201599605e-09,0.0
1879,1.4051447783103299e-08,0.0
1880,1.9253538763308597e-09,6.417846254436199e-10
1881,9.761510710859511e-09,0.0
1882,9.983077475794744e-09,0.0
1883,1.4534479675365475e-08,0.0
1884,3.9610181801208455e-09,0.0
1885,1.2891271383708158e-09,1.933690763067375e-09
1886,1.2261581083805595e-08,0.0
1887,1.1099172247952538e-08,3.264462256069578e-09
1888,3.804368819970705e-09,6.340614699951175e-10
1889,9.397704836544563e-09,5.6386229019267375e-09
1890,2.0974036729626278e-08,6.554386478008212e-10
1891,5.099376032546843e-09,0.0
1892,6.268512375839919e-09,0.0
1893,1.2316832942449452e-08,6.158416554491453e-10
1894,1.1972924873759894e-08,0.0
1895,8.426059849853118e-09,0.0
1896,4.1279202278587945e-09,5.89702897624278e-10
1897,9.322741689743452e-09,0.0
1898,1.2448380992680086e-08,0.0
1899,1.2713430308508578e-08,0.0
1900,3.114631885736685e-09,0.0
1901,9.500856101851696e-09,5.588738916095792e-10
1902,9.329538919189417e-09,0.0
1903,1.5120615870500842e-08,5.400220270956879e-09
1904,5.374625189347171e-09,0.0
1905,1.4450125540577119e-08,0.0
1906,5.144184633820714e-09,0.0
1907,8.742834012309686e-09,4.114274698707732e-09
1908,9.331639461152008e-09,4.911389073214423e-10
1909,8.801574025163461e-09,0.0
1910,1.3894791983659616e-08,1.6032452032632705e-09
1911,4.25629931299909e-09,5.320374141248863e-10
1912,7.293189607793238e-09,0.0
1913,1.0075680734189518e-08,0.0
1914,1.1384464038144415e-08,1.3393487430235496e-09
1915,1.1780761921542648e-09,0.0
1916,3.076489463182952e-08,0.0
1917,5.483212106582869e-09,1.0966424435210342e-09
1918,1.033773866510046e-08,0.0
1919,6.4454939163738345e-09,0.0
1920,4.543339038320937e-09,7.572231730534895e-10
1921,7.572747762196741e-09,7.572747429129834e-10
1922,1.4755870914040514e-08,0.0
1923,1.1677542488541803e-08,0.0
1924,2.9650736976805092e-08,0.0
1925,7.698724324711748e-09,0.0
1926,2.0063049888108253e-08,0.0
1927,2.2298449753321847e-09,0.0
1928,1.0283436990832229e-08,0.0
1929,1.1140405931087116e-08,2.2280812750352652e-09
1930,2.100720708497761e-09,0.0
1931,5.7026783295555106e-09,1.1405356659111021e-09
1932,1.53433514782364e-08,0.0
1933,6.882397318719313e-09,0.0
1934,7.188948103475923e-09,1.1981580172459871e-09
1935,7.180970484910176e-09,0.0
1936,1.091224355320719e-08,0.0
1937,1.3850230295986421e-08,0.0
1938,1.1668692678767911e-08,1.2965214457594243e-09
1939,1.070583532936098e-08,3.058810094103137e-09
1940,0.0,0.0
1941,2.9515025978810172e-09,0.0
1942,1.8205270180260413e-08,0.0
1943,1.4516175816936538e-08,0.0
1944,1.927911696952833e-08,0.0
1945,3.0499055725385915e-08,0.0
1946,1.3921104269343232e-08,0.0
1947,5.960435700558264e-09,0.0
1948,1.3046265401328583e-08,0.0
1949,1.8652315247891238e-08,1.9634016634739737e-09
1950,2.9779013033248702e-08,1.0635361480382244e-09
1951,1.7058242818279723e-08,1.0661401761424827e-09
1952,2.1089608281954497e-08,0.0
1953,1.2928593307037772e-08,1.0773827385790469e-09
1954,5.863521668203475e-09,1.9545072227344917e-09
1955,1.220129064449793e-08,2.815682353940474e-09
1956,1.0465369904011368e-08,3.488456634670456e-09
1957,1.0602045463770082e-08,0.0
1958,2.0680609225109947e-08,0.0
1959,1.0851047171911432e-08,2.325224457422337e-09
1960,1.038124963770315e-08,1.3841666701708277e-09
1961,1.876002997391879e-08,1.3896318540318475e-09
1962,1.9660065575521912e-08,0.0
1963,2.2631185814248056e-08,6.466053248388448e-10
1964,1.2776333768727e-08,1.2167936658258327e-09
1965,1.3132904541635071e-08,0.0
1966,1.3293779410616935e-08,1.1078149508847446e-09
1967,1.3311906243984595e-08,2.9582012395223956e-09
1968,8.533690198930799e-09,1.7965663401398047e-09
1969,9.991866889436096e-09,1.8167031212712459e-09
1970,9.657322941336588e-09,4.5987250119061684e-10
1971,1.3359833239690033e-08,0.0
1972,9.234264353175092e-09,3.0780880067027283e-09
1973,8.269805285010534e-09,1.6539611347177186e-09
1974,5.625571564138454e-09,5.625571675160757e-10
1975,1.1422960355389478e-08,5.711480177694739e-10
1976,9.712995741040231e-09,2.513951891103261e-08
1977,1.3516598507123945e-08,2.3507127355770763e-09
1978,8.316828115084718e-09,5.346532216954358e-09
1979,5.851973128301324e-09,5.851973350345929e-10
1980,4.548120546843393e-09,5.685150794576543e-09
1981,9.488324403950088e-09,1.2651099057237047e-09
1982,1.0552753892945077e-08,1.8622506869903077e-09
1983,1.515675762675528e-08,0.0
1984,9.858314442556804e-09,1.1598016991243298e-09
1985,1.0828004270990732e-08,1.2031116103372597e-09
1986,1.558566253834215e-08,2.9972427872948515e-09
1987,1.711028652096047e-08,1.2221633705067347e-09
1988,1.2592763276586538e-08,1.1993107618124554e-09
1989,9.878619700032232e-09,3.841685525252103e-09
1990,9.262707045820662e-09,4.903785932874882e-09
1991,7.6199047072123e-09,5.861465202094962e-09
1992,6.060938417817852e-09,2.754972139307199e-09
1993,7.200969598386564e-09,3.323524566667402e-09
1994,6.329911705904578e-09,5.274926606624319e-10
1995,3.795715741716776e-09,1.0844901643380922e-09
1996,7.473328622609188e-09,0.0
1997,1.1028257640433026e-08,2.8769365778558154e-09
1998,1.0489884183506604e-08,1.9072516899143466e-09
1999,6.8553016596695215e-09,3.199140841125825e-09
2000,1.0161472552283612e-08,8.836062992401139e-10
2001,8.762423675534592e-09,0.0
2002,6.571832411594869e-09,4.381221607729913e-09
2003,8.750538071922165e-09,2.083461403401543e-09
2004,5.285749615779878e-09,1.0131019939629837e-08
2005,5.404499514582994e-09,4.5037495954858286e-10
2006,4.117890028965121e-09,1.2353669198716943e-09
2007,1.0385647009059085e-08,3.1955834922658966e-09
2008,4.6831836186811415e-09,1.2772318758180745e-09
2009,8.582746957586096e-09,3.337734755248789e-09
2010,1.2281861749841028e-08,1.8895172648747405e-09
2011,7.647943611743813e-09,1.529588788962144e-09
2012,9.872332978888565e-09,0.0
2013,1.4503449996539075e-08,3.0680376017500066e-09
2014,1.277612682315521e-08,2.165445156521173e-09
2015,1.3964425171764105e-08,1.9949178142741886e-09
2016,1.0978101983027955e-08,6.21402013178951e-10
2017,1.2074934219175049e-08,1.5093667704579872e-09
2018,1.0325867216831597e-08,2.8396134332808742e-09
2019,1.2754938882864053e-08,3.5713829671379926e-09
