year,aucun_DET être_NOUN,aucun_DET etre_NOUN,aucun_DET mètre_NOUN
1877,2.6903949645884495e-07,3.7108897066318036e-09,1.2988113917700161e-08
1878,2.6088863158690856e-07,0.0,0.0
1879,2.785852419862067e-07,2.443730107160036e-09,2.443730107160036e-09
1880,2.69549552456283e-07,6.417846254436199e-10,6.417846254436199e-10
1881,2.482212657639593e-07,6.972507571312292e-10,1.1156012114099667e-08
1882,2.2495201257299868e-07,1.3310770263785798e-09,1.3310770263785798e-09
1883,1.8515662691953594e-07,1.2638677882037541e-09,3.791603475633565e-09
1884,2.6802890928934175e-07,6.601696966868076e-10,1.1222884843675729e-08
1885,2.2237442642847327e-07,1.2891271383708158e-09,8.379326565943757e-09
1886,2.1619104195735872e-07,0.0,6.453463874400711e-10
1887,2.402644234678064e-07,6.528924623161458e-10,3.9173548849191775e-09
1888,2.4982022139852234e-07,6.340614699951175e-10,0.0
1889,2.3118355230167253e-07,1.2530273485467092e-09,3.132568426877924e-09
1890,1.6910317590657087e-07,6.554386478008212e-10,6.554386478008212e-10
1891,2.2819707723442662e-07,1.2748440081367107e-09,6.374220040683554e-10
1892,2.3632291856756638e-07,6.268512375839919e-10,2.5074049503359674e-09
1893,1.8906338894453256e-07,1.2316833108982905e-09,6.774258043407144e-09
1894,1.9219694813443766e-07,0.0,2.520615716150587e-09
1895,1.9981800747359557e-07,3.0093072478365457e-09,6.6204757231957956e-09
1896,2.1995917620643013e-07,0.0,1.7691086373616827e-09
1897,1.9519490024322295e-07,0.0,5.826713556089658e-10
1898,2.1954416951075473e-07,5.6583548957434e-10,5.6583548957434e-10
1899,1.597470209446783e-07,5.527578395003729e-10,5.527578395003729e-10
1900,2.4397949793808493e-07,4.1528424032932776e-09,0.0
1901,1.7045653954994577e-07,2.794369402536745e-09,1.1177477832191585e-09
1902,1.856087230578396e-07,0.0,9.820567692386817e-10
1903,2.3760969547481636e-07,4.320176216765503e-09,5.400220270956879e-10
1904,2.1552246920464313e-07,0.0,0.0
1905,2.0952682255881427e-07,1.5482277682110634e-09,5.160759042333041e-10
1906,2.43834346491667e-07,3.086510713679047e-09,0.0
1907,2.509707588416177e-07,1.028568674676933e-09,4.114274698707732e-09
1908,2.878074063517033e-07,4.911389073214423e-10,0.0
1909,2.084872736674015e-07,5.500983557560346e-10,0.0
1910,2.1055954135817956e-07,2.6720753387721174e-09,1.6032452032632705e-09
1911,2.2451978942683581e-07,3.1922244847493175e-09,0.0
1912,1.9847895416091887e-07,0.0,1.0418842455450772e-09
1913,1.8825613778972183e-07,5.30298971401777e-10,8.484783542428431e-09
1914,2.1228677127282936e-07,4.018046229070649e-09,0.0
1915,2.144098623091395e-07,0.0,0.0
1916,2.0216930707306346e-07,1.0987462051303964e-09,2.197492410260793e-09
1917,2.291982639235357e-07,0.0,2.1932848870420685e-09
1918,1.7803882812472693e-07,0.0,0.0
1919,2.458495558244067e-07,1.8415696745321952e-09,9.207848372660976e-10
1920,2.559414298275442e-07,6.057785384427916e-09,7.572231730534895e-10
1921,2.3096879075978904e-07,0.0,1.5145494858259667e-09
1922,2.397829064193502e-07,7.377935484775833e-10,3.688967686876765e-09
1923,2.2930447585167713e-07,0.0,6.369568872344189e-09
1924,1.8950687596941407e-07,0.0,1.289162443462999e-09
1925,2.2216319450762967e-07,3.299453377181294e-09,3.299453377181294e-09
1926,2.942580472620193e-07,1.1146138456652466e-09,0.0
1927,2.90994769613917e-07,1.1149224876660924e-09,1.1149224876660924e-09
1928,2.6736936575844084e-07,2.2852082448565625e-09,4.570416489713125e-09
1929,2.5177318718760944e-07,0.0,8.912325100141061e-09
1930,2.0692098878782872e-07,1.0503603542488804e-09,4.201441416995522e-09
1931,2.372314256149366e-07,3.4216069977333063e-09,5.7026783295555106e-09
1932,2.0823119939450407e-07,0.0,4.383814644626227e-09
1933,2.2023671419901802e-07,2.2941324395731044e-09,6.882397318719313e-09
1934,3.007376676578133e-07,1.1981580172459871e-09,0.0
1935,2.0226399666256611e-07,1.196828414151696e-09,1.196828414151696e-09
1936,2.3400699689091198e-07,1.2124714565686645e-09,0.0
1937,2.001987731148347e-07,0.0,0.0
1938,2.0225734687073782e-07,0.0,3.8895642262559704e-09
1939,2.829399292636481e-07,3.058810094103137e-09,7.647025235257843e-09
1940,1.8257637179885933e-07,0.0,0.0
1941,2.4497470718642944e-07,0.0,2.9515025978810172e-09
1942,2.18463252821266e-07,0.0,3.034211770724937e-09
1943,2.6419440146696616e-07,0.0,8.709705623388686e-09
1944,3.213186019479508e-07,0.0,3.2131861615880553e-09
1945,2.766700077927453e-07,0.0,6.535512131478072e-09
1946,3.201854106293922e-07,0.0,5.568441707737293e-09
1947,3.457052599742383e-07,4.7683483828109274e-09,3.5762612871081956e-09
1948,2.8593064982374017e-07,3.2615663503321457e-09,6.523132700664291e-09
1949,2.601507240740375e-07,0.0,4.908504158684934e-09
1950,2.6801111374652464e-07,2.1270722960764488e-09,1.0635361480382244e-09
1951,2.484106662592467e-07,3.1984206394497505e-09,8.529121520162164e-09
1952,2.383125714544576e-07,2.1089607837865287e-09,3.163441175679793e-09
1953,2.3271467597396622e-07,0.0,1.0773827385790469e-09
1954,2.75585513520582e-07,1.9545072227344917e-09,9.772536113672459e-10
1955,2.7218263198847126e-07,9.385607846468247e-10,9.385607846468247e-10
1956,2.956466929049384e-07,3.488456634670456e-09,6.104799332717903e-09
1957,2.341284925932996e-07,8.835037701437898e-10,0.0
1958,2.3079559241523384e-07,3.3088974338291166e-09,2.481673033738474e-09
1959,2.5112422719075767e-07,4.650448914844674e-09,7.750747821333448e-10
1960,2.2631125418115516e-07,6.920833350854139e-10,6.920833239831836e-09
1961,2.7584193063034945e-07,0.0,2.779263708063695e-09
1962,2.4036015489059537e-07,6.341956404476434e-09,4.439369538644655e-09
1963,2.5088285937613364e-07,2.5864212993553792e-09,3.2330267352165265e-09
1964,2.616106371533533e-07,1.8251904432275978e-09,3.0419841090534305e-09
1965,2.664885130343464e-07,3.2832261354087677e-09,2.188817405102128e-09
1966,2.298716026416514e-07,1.6617224263271169e-09,3.8773522170743036e-09
1967,2.2531634158440283e-07,2.465167847631733e-09,1.9721342336964653e-09
1968,2.4073988669215396e-07,1.3474247551048535e-09,2.6948494546985557e-09
1969,2.1936689797996678e-07,9.083515606356229e-10,3.6334062425424918e-09
1970,2.3223561385066205e-07,1.1036940084085956e-08,3.219107563845469e-09
1971,2.3122787951024293e-07,1.541519245584766e-09,1.541519245584766e-09
1972,1.9699764663982933e-07,3.078088173236182e-09,3.0780880067027283e-09
1973,1.8358969278153836e-07,4.410563081425067e-09,3.3079223804577396e-09
1974,1.7495527693256463e-07,3.3753431161187564e-09,3.3753429495853027e-09
1975,1.7477129610199427e-07,3.998036124386317e-09,8.567219822452898e-09
1976,1.8568961657194905e-07,0.0,5.713526873840635e-10
1977,1.8394327128135046e-07,3.5260691033656144e-09,9.402850942308305e-09
1978,1.9603950818236626e-07,1.7821774056514528e-09,3.564354700280603e-09
1979,2.048190665959737e-07,1.1703946700691858e-09,2.925986564150662e-09
1980,1.8988403738262605e-07,1.0801786354264209e-08,2.2740603289328476e-09
1981,2.175988988994959e-07,0.0,1.897664858585557e-09
1982,2.0174382342474928e-07,4.345251602977385e-09,1.8622506869903077e-09
1983,1.8061803608304672e-07,4.420721011477724e-09,1.8945948143667124e-09
1984,2.0296529079644188e-07,2.899504303321976e-09,5.219107646059484e-09
1985,2.0873986272818001e-07,6.015558051686298e-10,1.8046674155058895e-09
1986,2.09806994888595e-07,1.7983456945813714e-09,1.7983456945813714e-09
1987,2.0654560373145614e-07,2.4443267410134695e-09,1.8332451112712533e-09
1988,2.1587593934668803e-07,2.398621523624911e-09,2.398621523624911e-09
1989,2.3379400460044053e-07,1.6464366536794728e-09,2.1952488715726304e-09
1990,2.47368749484167e-07,2.724325431913144e-09,2.1794604454505873e-09
1991,2.450092395633874e-07,2.9307326565586322e-09,5.861465202094962e-10
1992,2.1984676834563288e-07,0.0,5.509944167592096e-10
1993,2.215682961548282e-07,1.1078414852150331e-09,1.1078414852150331e-09
1994,2.289318210557667e-07,1.0549853213248639e-09,3.164956019485743e-09
1995,2.1039108588638555e-07,5.422450821690461e-10,2.7112254108452305e-09
1996,2.156589218316185e-07,2.135236876199542e-09,3.736664311304594e-09
1997,2.790628563786868e-07,9.58978896292706e-10,1.917957792585412e-09
1998,2.36022401622904e-07,1.43043876743576e-09,2.8608774238492174e-09
1999,2.6187251833675873e-07,1.8280804647829996e-09,1.3710603485872497e-09
2000,2.553622202583483e-07,0.0,4.4180314962005696e-09
2001,2.7207324748701467e-07,6.571817839917671e-09,7.009938934876558e-09
2002,2.9135123469359314e-07,4.3812213301741565e-09,3.504977197366088e-09
2003,2.8085060321814126e-07,8.333845835650777e-10,5.416999737661854e-09
2004,2.713351463512481e-07,3.5238329754161413e-09,1.3214374039449694e-09
2005,2.8778960725617253e-07,1.8014998381943315e-09,4.053374524914943e-09
2006,2.791929318846087e-07,2.4707338397433887e-09,2.0589450144825605e-09
2007,2.8560528519960826e-07,1.1983438685803094e-09,2.3966876816494675e-09
2008,2.899316449145317e-07,2.1287198115338413e-09,3.8316958494988285e-09
2009,3.380648507800288e-07,9.53638501499654e-10,4.76819250749827e-10
2010,3.708177516159594e-07,2.8342759250676863e-09,9.447586046817946e-10
2011,3.2044884790138894e-07,1.5295887612065684e-09,3.0591775501687124e-09
2012,4.1293584729373833e-07,0.0,4.085103200157647e-09
2013,4.666206194769984e-07,1.1156500168141292e-09,3.068037490727704e-09
2014,4.218287088519901e-07,2.1654451842767486e-10,4.76397932214212e-09
2015,4.178244665808961e-07,2.2165753954528356e-10,3.54652054945781e-09
2016,4.503093222751886e-07,6.214020409345267e-10,3.728412023562555e-09
2017,3.974665858663684e-07,0.0,4.528100561174142e-09
2018,4.587266175803961e-07,7.744400121190154e-10,1.8070267504555204e-09
2019,4.5713701979366306e-07,2.55098775436835e-10,3.826481520530223e-09
